Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1992,191.688004,,-113.745003,,77.943001,,-50.002998,,,,,27.940001,0.737,,,,0.485,-1.222,28.677001,-12.03,16.646999,0.0,,,16.647001,-0.052,16.594999,0.0,,16.594999,16.594999,,191.432948,0.086508,0.086508,,191.432948,0.086508,0.086508,0.086508,
06/30/1992,208.231995,,-120.275002,,87.956993,,-57.101002,,,,,30.856001,1.76,,,,-0.08,-1.68,32.616001,-12.924,19.691999,0.0,,,19.692001,-0.095,19.597,0.0,,19.597,19.597,,191.692348,0.102236,0.102236,0.102236,191.692348,0.102236,0.102236,0.102236,
10/01/1992,215.201004,,-126.478996,,88.722008,,-55.637001,,,,,33.084999,-0.377,,,,1.572,-1.195,32.707999,-14.394,18.313999,3.605,,,14.708999,-0.049,14.66,0.0,,14.66,14.66,,191.917425,0.076022,0.094372,,191.917425,0.076022,0.094372,0.094372,
12/31/1992,202.487,,-120.374001,,82.112999,,-52.118999,,,,,29.993999,0.199,,,,1.097,-1.296,30.192999,-13.621,16.572001,0.0,,,16.571999,-0.029,16.542999,0.0,,16.542999,16.542999,,192.098995,0.085197,0.085197,,192.098995,0.085197,0.085197,0.085197,
03/31/1993,206.010986,,-122.844002,,83.166985,,-52.236,,,,,30.930986,0.437,,,,0.91,-1.347,31.367986,-13.663,17.704987,0.0,,,17.704986,-0.131,17.573986,0.0,,17.573986,17.573986,,192.385854,0.09175,0.09175,,192.385854,0.09175,0.09175,0.09175,
06/30/1993,235.584,,-136.983002,,98.600998,,-59.712002,,,,,38.889,0.32,,,,1.11,-1.43,39.209,-16.693001,22.516001,0.0,,,22.515999,-0.238,22.278,0.0,,22.278,22.278,,192.642212,0.114688,0.114688,0.114688,192.642212,0.114688,0.114688,0.114688,
09/30/1993,233.244003,,-136.382996,,96.861008,,-60.153999,,,,,36.707001,0.435,,,,0.772,-1.207,37.142001,-15.357,21.785,0.0,,,21.785,-0.403,21.382,0.0,,21.382,21.382,,192.81921,0.111411,0.111411,,192.81921,0.111411,0.111411,0.111411,
12/31/1993,224.895996,,-130.699997,,94.195999,,-58.783001,,,,,35.412998,0.504,,,,0.599,-1.103,35.916998,-14.256,21.660999,0.0,,,21.660999,-0.256,21.405001,0.0,,21.405001,21.405001,,193.078618,0.111411,0.111411,,193.078618,0.111411,0.111411,0.111411,
03/31/1994,238.567993,,-138.464996,,100.102997,,-61.098999,,,,,39.004002,0.655,,,,0.747,-1.402,39.659002,-15.761,23.898001,0.0,,,23.898002,-0.302,23.596001,0.0,,23.596001,23.596001,,193.48755,0.121242,0.121242,,193.48755,0.121242,0.121242,0.121242,
06/30/1994,267.399994,,-152.481003,,114.918991,,-68.648003,,,,,46.271,0.488,,,,1.173,-1.661,46.759,-17.812,28.947001,0.0,,,28.947,-0.478,28.469,0.0,,28.469,28.469,,193.862921,0.147456,0.147456,0.147456,193.862921,0.147456,0.147456,0.147456,
09/30/1994,268.898987,,-153.423996,,115.474991,,-68.683998,,,,,46.791,1.583,,,,0.054,-1.637,48.374,-20.957001,27.417,0.0,,,27.417,-0.063,27.354,0.0,,27.354,27.354,,194.137578,0.140902,0.140902,,194.137578,0.140902,0.140902,0.140902,
12/31/1994,274.960999,,-158.494995,,116.466003,,-70.483002,,,,,45.983002,1.878,,,,0.279,-2.157,47.861002,-19.884001,27.976999,0.0,,,27.977001,-0.067,27.91,0.0,,27.91,27.91,,194.287114,0.14336,0.14336,,194.287114,0.14336,0.14336,0.14336,
03/31/1995,305.755005,,-178.057999,,127.697006,,-74.695,,,,,53.001999,1.326,,,,1.302,-2.628,54.327999,-22.504,31.823999,0.0,,,31.823999,-0.03,31.794001,0.0,,31.794001,31.794001,,195.732415,0.16384,0.16384,,195.732415,0.16384,0.16384,0.16384,
06/30/1995,348.131989,,-202.072998,,146.058991,,-84.621002,,,,,61.438,2.491,,,,1.124,-3.615,63.929,-26.927999,37.000999,0.0,,,37.001001,-0.024,36.977001,0.0,,36.977001,36.977001,,197.109375,0.188416,0.188416,0.188416,197.109375,0.188416,0.188416,0.188416,
09/30/1995,338.175995,,-201.298004,,136.877991,,-83.637001,,,,,53.241001,3.829,,,,-0.707,-3.122,57.070001,-21.856001,35.214001,0.0,,,35.214,-0.057,35.157001,0.0,,35.157001,35.157001,,196.763664,0.1792,0.1792,0.1792,196.763664,0.1792,0.1792,0.1792,
12/31/1995,344.483002,,-207.544998,,136.938004,,-82.491997,,,,,54.445999,2.857,,,,-0.05,-2.807,57.302999,-22.228001,35.075001,0.0,,,35.074998,-0.018,35.056999,0.0,,35.056999,35.056999,,196.605474,0.1792,0.1792,0.1792,196.605474,0.1792,0.1792,0.1792,
03/31/1996,347.065002,,-208.770996,,138.294006,,-83.648003,,,,,54.646,2.719,,,,-0.54,-2.179,57.365,-21.243999,36.120998,0.0,,,36.121,0.002,36.123001,0.0,,36.123001,36.123001,,196.673825,0.18432,0.18432,0.18432,196.673825,0.18432,0.18432,0.18432,
06/30/1996,352.949005,,-209.774994,,143.174011,,-89.230003,,,,,53.944,3.271,,,,-0.817,-2.454,57.215,-17.972,39.243,0.0,,,39.243,0.006,39.249001,0.0,,39.249001,39.249001,,196.89843,0.19968,0.19968,0.19968,196.89843,0.19968,0.19968,0.19968,
09/30/1996,359.595001,,-216.768997,,142.826004,,-86.931999,,,,,55.894001,2.745,,,,-0.318,-2.427,58.639001,-22.784,35.855,0.0,,,35.855001,,35.855,0.0,,35.855,35.855,,196.867184,0.183808,0.183808,0.183808,198.935553,0.183808,0.183808,0.183808,
12/31/1996,377.005005,,-223.951996,,153.053009,,-92.278,,,,,60.775002,2.362,,,,0.281,-2.643,63.137002,-22.940001,40.196999,0.0,,,40.197001,,40.196999,0.0,,40.196999,40.196999,,196.582035,0.207872,0.207872,0.207872,198.874994,0.200192,0.200192,0.200192,
03/31/1997,387.053009,,-228.712006,,158.341003,,-93.387001,,,,,64.954002,3.011,,,,-0.751,-2.26,67.965002,-24.774,43.191002,0.0,,,43.191002,,43.191002,0.0,,43.191002,43.191002,,196.105465,0.224256,0.224256,0.224256,198.216797,0.216064,0.216064,0.216064,
06/30/1997,416.05899,,-241.024002,,175.034988,,-104.719002,,,,,70.316002,2.24,,,,0.763,-3.003,72.556002,-25.083,47.473,0.0,,,47.473002,,47.473,0.0,,47.473,47.473,,195.959377,0.24,0.24,0.24,198.074997,0.24,0.24,0.24,
09/30/1997,410.194,,-239.860992,,170.333008,,-104.459999,,,,,65.873001,3.381,,,,,-3.381,69.254001,-24.798,44.456001,0.0,,,44.456001,,44.456001,0.0,,44.456001,44.456001,,196.085942,0.224,0.224,0.224,198.421872,0.224,0.224,0.224,
12/31/1997,405.497009,,-236.988998,,168.508011,,-101.503998,,,,,67.003998,2.628,,,,,-2.628,69.631998,-24.080999,45.550999,0.0,,,45.550999,,45.550999,0.0,,45.550999,45.550999,,195.911255,0.232,0.232,0.232,198.786259,0.232,0.232,0.232,
03/31/1998,409.227997,,-240.705002,,168.522995,,-101.845001,,,,,66.678001,2.428,,,,,-2.428,69.106001,-22.688,46.417999,0.0,,,46.418001,,46.417999,0.0,,46.417999,46.417999,,195.821247,0.24,0.24,0.24,198.427505,0.232,0.232,0.232,
06/30/1998,398.056,,-234.710999,,163.345001,,-99.278,,,,,64.067001,2.674,,,,,-2.674,66.741001,-20.923,45.818001,0.0,,,45.818001,,45.818001,0.0,,45.818001,45.818001,,194.797496,0.232,0.232,0.232,197.297496,0.232,0.232,0.232,
09/30/1998,409.891998,,-244.315002,,165.576996,,-109.927002,,,,,55.650002,3.181,,,-3.448,,0.267,58.831002,-19.658001,39.173,0.0,,,39.173001,,39.173,0.0,,39.173,39.173,,194.7925,0.2,0.2,0.2,196.748753,0.2,0.2,0.2,
12/31/1998,429.717987,,-253.121002,,176.596985,,-111.013,,,,,65.584,-1.014,,,,,1.014,64.57,-20.697001,43.873001,0.0,,,43.872999,,43.873001,0.0,,43.873001,43.873001,,194.161244,0.2304,0.2304,0.2304,195.656242,0.22,0.22,0.22,
03/31/1999,426.178009,,-252.503998,,173.674011,,-110.098999,,,,,63.575001,0.396,,,,,-0.396,63.971001,-19.011,44.959999,0.0,,,44.960001,,44.959999,0.0,,44.959999,44.959999,,193.771248,0.2304,0.2304,0.2304,195.007496,0.2304,0.2304,0.2304,
06/30/1999,445.860992,,-288.371002,,157.48999,,-115.941002,,,,,41.549,1.471,,,,,-1.471,43.02,7.003,50.022999,0.0,,,50.023,,50.022999,0.0,,50.022999,50.022999,,195.727501,0.256,0.256,0.256,195.727501,0.256,0.256,0.256,
09/30/1999,491.869995,,-298.446991,,193.423004,,-129.130997,,,,,64.292,1.013,,,,,-1.013,65.305,-19.808001,45.497002,0.0,,,45.496999,,45.497002,0.0,0.0,45.497002,45.497002,,196.238746,0.2304,0.2304,0.2304,197.8475,0.2304,0.2304,0.2304,
12/31/1999,543.008972,,-333.553986,,209.454986,,-133.348007,,,,,76.107002,1.397,,,,,-1.397,77.504002,-23.386,54.118,0.0,,,54.118002,,54.118,0.0,0.0,54.118,54.118,,196.157494,0.28,0.28,0.28,198.07375,0.2704,0.2704,0.2704,
03/31/2000,567.56897,,-346.432007,,221.136963,,-140.113998,,,,,81.023003,2.996,,,-1.396,,-1.6,84.019003,-26.224001,57.794998,0.0,,,57.795002,,57.794998,0.0,0.0,57.794998,57.794998,,196.044006,0.29,0.29,0.29,198.462997,0.29,0.29,0.29,
06/30/2000,614.64801,,-383.773987,,230.874023,,-136.309998,,,,,94.564003,1.872,,,,,-1.872,96.436003,-31.392,65.043999,0.0,,,65.044003,,65.043999,0.0,0.0,65.043999,65.043999,,198.311996,0.33,0.33,0.33,198.311996,0.33,0.33,0.33,
09/30/2000,625.924988,,-381.234985,,244.690003,,-150.888,,,,,93.802002,-0.165,,,,,0.165,93.637002,-29.115,64.522003,0.0,,,64.522002,,64.522003,0.0,0.0,64.522003,64.522003,,195.638,0.33,0.33,0.33,198.141998,0.33,0.33,0.33,
12/31/2000,629.31897,,-388.470001,,240.848969,,-146.647995,,,,,94.200996,4.25,,,,,-4.25,98.450996,-30.617001,67.834,0.0,,,67.833995,,67.834,0.0,0.0,67.834,67.834,,195.440002,0.35,0.35,0.35,197.860001,0.34,0.34,0.34,
03/31/2001,599.801025,,-380.765015,,219.03601,,-136.283997,,,,,82.751999,3.041,,,,,-3.041,85.792999,-25.058001,60.735001,0.0,,,60.734998,,60.735001,0.0,0.0,60.735001,60.735001,,195.360001,0.31,0.31,0.31,197.380005,0.31,0.31,0.31,
06/30/2001,510.503998,,-356.589996,,153.914002,,-145.078995,,,,,8.835,4.7,,,,,-4.7,13.535,-2.707,10.828,0.0,,,10.828,,10.828,0.0,0.0,10.828,10.828,,195.445999,0.06,0.06,0.22,197.330994,0.05,0.05,0.21,
09/30/2001,430.453003,,-293.148987,,137.304016,,-103.067001,,,,,34.237,0.892,,,,,-0.892,35.129,-9.933,25.195999,0.0,,,25.196,,25.195999,0.0,0.0,25.195999,25.195999,,195.203995,0.13,0.13,0.13,196.798004,0.13,0.13,0.13,
12/31/2001,416.459991,,-291.11499,,125.345001,,-117.872002,,,,,7.473,-11.23,,,,,11.23,-3.757,8.021,4.264,0.0,,,4.264,,4.264,0.0,0.0,4.264,4.264,,194.636002,0.02,0.02,0.12,196.246994,0.02,0.02,0.12,
03/31/2002,408.307007,,-276.035004,,132.272003,,-107.096001,,,,,25.176001,0.703,,,,,-0.703,25.879001,-6.196,19.683001,0.0,,,19.683001,,19.683001,0.0,0.0,19.683001,19.683001,,194.033997,0.1,0.1,0.1,195.792999,0.1,0.1,0.1,
06/30/2002,456.277008,,-309.162994,,147.114014,,-113.872002,,,,,33.242001,2.728,-1.94,,,,-0.788,35.970001,-8.576,27.393999,0.0,,,27.394001,-0.058,27.336,0.0,0.0,27.336,27.336,,193.434006,0.14,0.14,0.14,195.106003,0.14,0.14,0.14,
09/30/2002,469.246002,,-309.690002,,159.556,,-120.468002,,,,,39.088001,0.427,,,-1.01,,0.583,39.515001,-9.553,29.962,0.0,,,29.962001,,29.962,0.0,0.0,29.962,29.962,,192.865005,0.16,0.16,0.16,194.438995,0.15,0.15,0.15,
12/31/2002,454.609009,,-308.214996,,146.394013,,-113.166,,,,,33.228001,3.876,,,,,-3.876,37.104001,-8.916,28.188,0.0,,,28.188001,,28.188,0.0,0.0,28.188,28.188,,192.001999,0.15,0.15,0.15,193.311996,0.15,0.15,0.15,
03/31/2003,443.177002,,-294.644989,,148.532013,,-117.407997,,,,,31.124001,1.537,,,,,-1.537,32.661001,-7.857,24.804001,0.0,,,24.804001,,24.804001,0.0,0.0,24.804001,24.804001,,191.492996,0.13,0.13,0.13,192.393997,0.13,0.13,0.13,
06/30/2003,476.06601,,-351.299988,,124.766022,,-125.947998,,,,,-1.182,1.582,-1.609,,,,0.027,0.4,1.564,1.964,0.0,,,1.964,,1.964,0.0,0.0,1.964,1.964,28.599998,191.132004,0.01,0.01,0.16,192.770996,0.01,0.01,0.16,
09/30/2003,496.763,,-328.739014,,168.023986,,-127.463997,,,,,40.560001,3.418,,,,,-3.418,43.978001,-11.874,32.104,0.0,,,32.104001,-0.042,32.062,0.0,0.0,32.062,32.062,,190.679001,0.17,0.17,0.17,192.371994,0.17,0.17,0.17,
12/31/2003,548.981995,,-369.684998,,179.296997,,-131.171997,,,,,48.125,8.568,,,,,-8.568,56.693,-15.314,41.379002,0.0,,,41.379,-0.163,41.216,0.0,0.0,41.216,41.216,,190.459,0.22,0.22,0.22,192.449997,0.21,0.21,0.21,
03/31/2004,569.153015,,-366.885986,,202.267029,,-143.005005,,,,,59.262001,3.104,,,,,-3.104,62.366001,-16.832001,45.534,0.0,,,45.534,-0.063,45.471001,0.0,0.0,45.471001,45.471001,,190.251999,0.24,0.24,0.24,192.417007,0.24,0.24,0.24,
06/30/2004,631.817017,,-407.437012,,224.380005,,-158.356003,,,,,66.024002,10.46,,,,,-10.46,76.484002,-19.283001,57.201,0.0,,,57.201001,,57.201,0.0,0.0,57.201,57.201,,191.315002,0.3,0.3,0.3,191.315002,0.3,0.3,0.3,
09/30/2004,640.22998,,-414.947998,,225.281982,,-155.285004,,,,,69.997002,2.242,,,,,-2.242,72.239002,-19.528999,52.709999,0.0,,,52.710003,-0.226,55.642,0.0,0.0,55.642,55.642,,188.763,0.28,0.28,0.28,190.617004,0.28,0.28,0.28,
12/31/2004,651.818,,-430.298,,221.52,,-153.763,,,,,67.757,3.904,,,,,-3.904,71.661,-19.355,52.306,0.0,,,52.306,-0.06,52.246,0.0,0.0,52.246,52.246,,188.589,0.28,0.28,0.28,190.506,0.27,0.27,0.27,
03/31/2005,612.842,,-401.434,,211.408,,-158.552,,,,,52.856,8.547,-1.579,,,,-6.968,61.403,-16.587,44.816,0.0,,,44.816,0.006,44.822,0.0,0.0,44.822,44.822,,188.78,0.24,0.24,0.24,190.509,0.24,0.24,0.24,
06/30/2005,643.762,,-428.628,,215.134,,-155.354,,,,,59.78,-48.196,,,,,48.196,11.584,-6.992,4.592,0.0,,,4.592,0.29,4.882,0.0,0.0,4.882,4.882,,188.468,0.03,0.03,0.24,190.089,0.03,0.03,0.24,
09/30/2005,659.815,,-445.996,,213.819,,-149.05,,,,,64.769,0.552,,,,,-0.552,65.321,-18.616,46.705,,,,46.705,-0.034,46.671,,,46.671,46.671,,187.243,0.25,0.25,0.27,188.543,0.25,0.25,0.27,
12/31/2005,697.348022,,-469.552002,,227.796021,,-146.035995,,,,,81.760002,-0.342,,,,,0.342,81.418002,-23.193001,58.224998,,,,58.225001,-0.029,58.195999,,,58.195999,58.195999,,186.042007,0.31,0.31,0.34,187.647995,0.31,0.31,0.34,
03/31/2006,720.327026,,-477.928986,,242.398041,,-157.177994,,,,,85.220001,0.387,,,,,-0.387,85.607001,-24.388,61.219002,,,,61.219001,-0.035,61.183998,0.0,0.0,61.183998,61.183998,,184.658005,0.33,0.33,0.35,186.302994,0.33,0.33,0.35,
06/30/2006,783.799,,-525.182,,258.617,,-153.644,,,,,104.973,-8.713,,,,,8.713,96.26,-25.789,70.471,0.0,,,70.471,,70.471,0.0,0.0,70.471,70.471,,183.933,0.38,0.38,0.42,186.274,0.37,0.37,0.41,
09/30/2006,829.544983,,-560.135986,,269.408997,,-166.300995,,,,,103.108002,3.897,,,,,-3.897,107.005002,-30.504,76.500999,0.0,,,76.501002,,76.500999,0.0,0.0,76.500999,76.500999,,183.763,0.42,0.42,0.42,185.992004,0.41,0.41,0.41,
12/31/2006,837.46698,,-578.958008,,258.508972,,-167.690994,,,,,90.818001,3.843,,,,,-3.843,94.661001,-28.392,66.268997,,,,66.269001,-0.042,66.226997,,,66.226997,66.226997,,184.057999,0.36,0.36,0.36,185.968994,0.36,0.36,0.36,
03/31/2007,807.013977,,-556.026001,,250.987976,,-162.470993,,,,,88.516998,3.839,,,,,-3.839,92.355998,-26.978001,65.377998,0.0,,,65.377998,-0.06,65.318001,0.0,0.0,65.318001,65.318001,,183.985001,0.36,0.36,0.36,185.270996,0.35,0.35,0.35,
06/30/2007,791.848,,-554.046,,237.802,,-161.826,161.826,,,0.0,75.976,-31.639,-2.413,-2.413,,,34.052,44.337,-11.615,32.722,,,,32.722,,32.722,,,32.722,32.722,,184.049,0.18,0.18,0.3,185.356,0.18,0.18,0.3,
09/30/2007,792.61,,-556.46,,236.15,0.0,-160.635,160.635,,,0.0,75.515,0.633,-2.564,,,,1.931,76.148,-22.844,53.304,0.0,,,53.304,,53.304,0.0,0.0,53.304,53.304,1.709,183.29,0.29,0.29,0.3,184.276,0.29,0.29,0.3,
12/31/2007,841.56,,-588.445,,253.115,0.0,-165.699,165.699,,,0.0,87.416,-2.821,-2.356,,,,5.177,84.595,-25.379,59.216,0.0,,,59.216,0.0,59.216,0.0,0.0,59.216,59.216,,181.034,0.33,0.33,0.35,182.174,0.33,0.33,0.35,
03/31/2008,822.285,,-567.824,,254.461,0.0,-167.639,167.639,,,0.0,86.822,0.107,-2.044,,,,1.937,86.929,-36.623,50.306,0.0,,,50.306,,50.306,0.0,0.0,50.306,50.306,4.159,179.385,0.28,0.28,0.3,180.086,0.28,0.28,0.3,
06/30/2008,871.892,,-601.383,,270.509,,-171.065,171.065,,,0.0,99.444,-8.468,-2.228,,,,10.696,90.976,-38.365,52.611,,,,52.611,,52.611,,,52.611,52.611,,177.927,0.3,0.3,0.42,178.965,0.29,0.29,0.41,
09/30/2008,838.985,838.985,-589.513,589.513,249.472,0.0,-188.129,59.238,43.6,63.513,21.778,61.343,3.8,-1.193,,,0.8,-3.407,65.143,-20.846,44.297,0.0,0.0,0.0,44.297,0.0,44.297,0.0,0.0,44.297,58.4527,14.1557,176.911,0.25,0.25,0.330407,177.594,0.25,0.25,0.329708,
12/31/2008,666.728,666.728,-490.656,490.656,176.072,0.0,-277.534,40.576,41.2,62.836,132.922,-101.462,19.229,-0.843,,,-19.2,0.814,-82.233,-5.011,-87.244,0.0,0.0,0.0,-87.244,0.0,-87.244,0.0,0.0,-87.244,31.7543,118.9983,174.636,-0.5,-0.5,0.181831,174.636,-0.5,-0.5,0.181408,
03/31/2009,505.539,505.539,-412.143,412.143,93.396,0.0,-183.415,40.435,34.9,63.736,44.344,-90.019,3.51,-0.251,,,0.5,-3.759,-86.509,27.909,-58.6,0.0,0.0,0.0,-58.6,0.0,-58.6,0.0,0.0,-58.6,-29.7764,28.8236,173.228,-0.34,-0.34,-0.171891,173.228,-0.34,-0.34,-0.173609,
06/30/2009,570.589,570.589,-433.352,433.352,137.237,0.0,-355.98,35.251,39.6,61.817,219.312,-218.743,0.769,0.326,,,1.1,-2.195,-217.974,-2.515,-220.489,0.0,0.0,0.0,-220.489,0.0,-220.489,0.0,0.0,-220.489,-16.6017,203.8873,173.29,-1.27,-1.27,-0.095803,173.29,-1.27,-1.27,-0.095803,
09/30/2009,674.033,674.033,-482.614,482.614,191.419,0.0,-207.076,48.539,36.5,60.589,61.448,-15.657,2.484,1.0,,,-1.5,-1.984,-13.173,-1.963,-15.136,0.0,0.0,0.0,-15.136,0.0,-15.136,0.0,0.0,-15.136,24.8052,39.9412,173.486,-0.09,-0.09,0.142981,173.486,-0.09,-0.09,0.140227,
12/31/2009,729.576,729.576,-517.04,517.04,212.536,0.0,-184.283,52.731,36.7,60.674,34.178,28.253,-1.987,1.286,,,2.0,-1.299,26.266,-12.426,13.84,0.0,0.0,0.0,13.84,0.0,13.84,0.0,0.0,13.84,36.0557,22.2157,173.743,0.08,0.08,0.207523,174.575,0.08,0.08,0.207256,
03/31/2010,756.294,756.294,-520.564,520.564,235.73,0.0,-173.474,57.038,39.9,59.436,17.1,62.256,-5.019,2.298,,,,2.721,57.237,-18.79,38.447,0.0,0.0,0.0,38.447,0.0,38.447,0.0,0.0,38.447,49.562,11.115,173.858,0.22,0.22,0.285072,174.838,0.22,0.22,0.283573,
06/30/2010,847.304,847.304,-594.366,594.366,252.938,0.0,-189.988,59.809,40.9,57.967,31.312,62.95,-1.791,0.832,,,,0.959,61.159,-21.38,39.779,0.0,0.0,0.0,39.779,0.0,39.779,0.0,0.0,39.779,63.55576,23.77676,174.123,0.23,0.23,0.365005,175.098,0.23,0.23,0.365005,
09/30/2010,897.672,897.672,-622.596,622.596,275.076,0.0,-162.598,57.448,40.5,59.108,5.542,112.478,-1.686,1.335,,,,0.351,110.792,-35.688,75.104,0.0,0.0,0.0,75.104,0.0,75.104,0.0,0.0,75.104,78.604,3.5,174.37,0.43,0.43,0.450789,175.156,0.43,0.43,0.449982,
12/31/2010,901.465,901.465,-630.42,630.42,271.045,0.0,-161.757,55.148,42.2,61.696,2.713,109.288,3.004,1.788,,,3.0,-7.792,112.292,-34.009,78.283,0.0,0.0,0.0,78.283,0.0,78.283,0.0,0.0,78.283,79.983,1.7,174.664,0.45,0.45,0.457925,175.556,0.45,0.45,0.457925,
03/31/2011,874.531,874.531,-613.917,613.917,260.614,0.0,-162.303,54.937,43.6,60.911,2.855,98.311,-0.401,1.726,,,,-1.325,97.91,-29.765,68.145,0.0,0.0,0.0,68.145,0.0,68.145,0.0,0.0,68.145,69.945,1.8,174.957,0.39,0.39,0.399784,176.449,0.39,0.39,0.399784,
06/30/2011,913.666,913.666,-632.264,632.264,281.402,0.0,-171.28,63.659,43.8,60.455,3.366,110.122,-1.177,0.859,,,,0.318,108.945,-31.669,77.276,0.0,0.0,0.0,77.276,0.0,77.276,0.0,0.0,77.276,78.62395,1.34795,175.253,0.44,0.44,0.448631,176.795,0.44,0.44,0.447624,
09/30/2011,935.985,935.985,-643.257,643.257,292.728,0.0,-172.147,64.086,43.9,61.239,2.922,120.581,-1.115,1.391,,,,-0.276,119.466,-38.949,80.517,0.0,0.0,0.0,80.517,0.0,80.517,0.0,0.0,80.517,82.28285,1.76585,175.466,0.46,0.46,0.468939,176.585,0.46,0.46,0.468939,
