Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,,16.802199,,16.221898,13.548673,13.548673,13.548673,,16.479116,28.271167,,
06/30/1990,,,,,,,16.839046,,16.129895,13.444421,13.444421,13.444421,,16.649049,28.7629,,
09/30/1990,,,,,,,11.781077,,11.236985,10.491841,10.491841,10.491841,,6.631175,36.041142,,
12/31/1990,,,,,,,14.202645,,13.596018,11.743499,11.743498,11.743498,,13.625452,31.993738,,
03/31/1991,,12.69798,5.077059,12.245109,11.632677,,19.297204,52.932328,18.72442,15.175377,15.175377,15.175377,,18.954086,26.376217,9.348734,
06/30/1991,,13.04613,5.264973,12.590433,12.457715,,19.345779,36.594393,18.818303,14.868147,14.868147,14.868147,,20.991028,25.496086,9.719877,
09/30/1991,,13.181715,5.213827,12.679089,13.513841,,12.962763,22.588197,12.351703,10.124977,10.124977,10.124977,,18.027685,37.356781,8.257451,
12/31/1991,,11.949667,4.855289,11.552154,12.578372,,11.818423,,11.241628,10.325318,10.325319,10.325319,,8.151039,37.594919,7.4572,
03/31/1992,,11.785283,4.857723,11.370976,13.290788,,20.213334,25.553117,19.772068,15.670892,15.670892,15.670892,,20.742274,24.514293,8.896204,
06/30/1992,,11.730001,4.848348,11.140175,12.882526,,20.559365,37.093192,20.029187,15.830947,15.830947,15.830947,,20.96061,25.730728,8.711786,
09/30/1992,,11.226822,4.668394,10.68704,11.965927,,12.657389,9.982872,12.070208,10.36829,10.36829,10.36829,,14.100153,37.815275,6.981368,
12/31/1992,,10.85993,4.547637,10.373743,13.084796,,12.961341,21.33691,12.468088,10.797471,10.797471,10.797471,,13.399147,36.565527,6.888939,
03/31/1993,,11.56987,4.883077,11.059816,13.881178,,21.29616,34.833745,20.83159,16.184188,20.098965,20.098965,,22.309395,24.496392,8.73567,
06/30/1993,,11.940987,5.042878,11.308563,14.268094,,22.198985,31.864215,21.639254,16.734802,16.734802,16.734802,,22.664607,22.612644,9.240814,
09/30/1993,,11.459004,4.855747,10.867556,13.829712,,15.875133,55.043842,15.378677,10.002405,10.002406,10.002406,,34.959262,39.284716,6.957367,
12/31/1993,,11.800998,4.965498,11.175586,10.329465,,16.653839,56.041142,16.127563,13.08244,13.08244,13.08244,,18.881479,29.918015,8.270374,
03/31/1994,,10.361444,4.360614,9.843743,10.647428,,16.28378,,15.773118,12.772878,12.772878,12.772878,,19.021222,33.21718,6.919664,
06/30/1994,,9.972002,4.214533,9.457073,9.272103,,20.663057,,20.054062,15.596548,15.596548,15.596548,,22.227487,27.27688,7.251951,
