Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
06/30/1995,389,351,580,-84,,-99.0,15,-458,,,,-458,,899,-294,0,,,-294,,,0,0,0,,,,,1193,-939,-250,-634,,,,5,5.0,0,-60,,349,,,
09/30/1995,591,216,296,-10,,-44.0,34,89,,,,89,,-12,-162,0,,,-162,,,0,0,0,,,,,150,-997,-180,-820,,,,1,6.0,-5,2,,-418,,,
12/31/1995,685,44,295,178,,-29.0,207,168,-351.0,159.0,,360,,-622,-288,0,,,-288,,,0,0,0,,,,,-334,-183,-153,-7,,,,0,2.0,-2,-23,,-120,,,
03/31/1996,130,198,291,-26,,-24.0,-2,-333,,,,-333,,-158,-149,0,,,-149,,,0,0,0,,,,,-9,368,-159,516,,,,7,7.0,0,4,,340,,,
06/30/1996,455,-27,286,192,,-139.0,331,4,,,,4,,-177,-183,0,,,-183,,,0,0,0,,,,,6,-491,-174,-281,,,,-30,0.0,-30,-6,,-213,,,
09/30/1996,365,225,289,-38,,-34.0,-4,-111,,,,-111,,-213,-167,0,,,-167,,,0,0,0,,,,,-46,-182,-181,54,,,,-66,4.0,-70,11,,-30,,,
12/31/1996,545,215,308,104,,77.0,27,-82,-77.0,-135.0,,130,,-229,-242,0,,,-242,,,0,0,0,,,,,13,-395,-202,-222,,,,-11,,-11,40,,-79,,,
03/31/1997,-171,213,293,-80,,11.0,-91,-597,,,,-597,,-95,-131,0,,,-131,,,0,0,0,,,,,36,232,-189,406,,,,0,0.0,0,15,,-34,,,
06/30/1997,444,243,286,-74,,-12.0,-62,-11,,,,-11,,-113,-177,0,,,-177,,,0,0,0,,,,,64,-298,-194,-99,,,,0,0.0,0,-5,,33,,,
09/30/1997,306,122,289,-10,,24.0,-34,-95,,,,-95,,-197,-209,0,,,-209,,,0,0,0,,,,,12,-109,-191,73,,,,0,0.0,0,9,,0,,,
12/31/1997,990,-197,270,316,,-206.0,522,601,208.0,-40.0,,433,,-281,-246,0,,,-246,,,0,0,0,,,,,-35,-612,-181,-416,,,,0,0.0,0,-15,,97,,,
03/31/1998,-284,-20,284,220,,-17.0,237,-768,,,,-768,,-141,-136,0,,,-136,,,0,0,0,,,,,-5,293,-191,429,,,,0,0.0,0,55,,-132,166.0,213.0,
