Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Depreciation & Amortization,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1992,111.858002,,,-57.194,,,54.664001,,-30.271999,,,,,,24.392,-5.753,,5.504,,0.0,,0.249,18.639,1.96,20.599001,0.0,,,20.599,0.0,20.599001,0.0,,20.599001,20.599001,,618.135986,0.03375,0.03375,,618.135986,0.03375,0.03375,0.03375,
12/31/1992,142.044006,,,-65.772003,,,76.272003,,-35.849998,,,,,,40.422001,-4.961,,3.371,,0.0,,1.59,35.461001,4.668,40.129002,0.0,,,40.129001,0.0,40.129002,0.0,,40.129002,40.129002,,640.0,0.06375,0.06375,0.06375,640.0,0.06375,0.06375,0.06375,
03/31/1993,136.820007,,,-73.538002,,,63.282005,,-33.662998,,,,,,29.618999,-0.664,,2.438,,0.0,,-1.774,28.955,1.253,30.208,0.0,,,30.208,0.0,30.208,0.0,,30.208,30.208,,640.0,0.0475,0.0475,,640.0,0.0475,0.0475,0.0475,
06/30/1993,140.492996,,,-72.697998,,,67.794998,,-36.271,,,,,,31.524,-1.926,,2.512,,0.0,,-0.586,29.598,3.923,33.521,0.0,,,33.521,0.0,33.521,0.0,,33.521,33.521,,640.0,0.0525,0.0525,,640.0,0.0525,0.0525,0.0525,
09/30/1993,141.098007,,,-79.737999,,,61.360008,,-34.458,,,,,,26.902,10.266001,,2.471,,0.0,,-12.737,37.168001,-1.412,35.756001,0.0,,,35.756001,0.0,35.756001,0.0,,35.756001,35.756001,,640.0,0.05625,0.05625,,640.0,0.05625,0.05625,0.05625,
12/31/1993,149.291,,,-83.073997,,,66.217003,,-52.021,,,,,,14.196,2.356,,2.5,,0.0,,-4.856,16.552,21.988001,38.540001,0.0,,,38.540001,0.0,38.540001,0.0,,38.540001,38.540001,,640.0,0.06,0.06,0.06,640.0,0.06,0.06,0.06,
03/31/1994,152.207001,,,-79.838997,,,72.368004,,-39.431,,,,,,32.937,6.151,,2.153,,0.0,,-8.304,39.088,-8.83,30.257999,0.0,,,30.258,0.0,30.257999,0.0,,30.257999,30.257999,,639.359985,0.0475,0.0475,,639.359985,0.0475,0.0475,0.0475,
06/30/1994,142.501999,,,-78.543999,,,63.958,,-37.824001,,,,,,26.134001,10.447,,1.88,,0.0,,-12.327,36.581,-2.369,34.212002,0.0,,,34.212,0.0,34.212002,0.0,,34.212002,34.212002,,639.435974,0.0525,0.0525,,639.435974,0.0525,0.0525,0.0525,
09/30/1994,127.418999,,,-68.043999,,,59.375,,-40.618999,,,,,,18.756001,31.741,,2.078,,0.0,,-33.819,50.497001,-9.529,40.967999,0.0,,,40.968,0.0,40.967999,0.0,,40.967999,40.967999,,639.107971,0.065,0.065,,639.107971,0.065,0.065,0.065,
12/31/1994,149.681,,,-76.139,,,73.542,,-45.742001,,,,,,27.799999,-0.031,,2.378,,0.0,,-2.347,27.768999,14.791,42.560001,0.0,,,42.559999,0.0,42.560001,0.0,,42.560001,42.560001,,639.607972,0.0675,0.0675,0.0675,639.607972,0.0675,0.0675,0.0675,
03/31/1995,149.757004,,,-69.82,,,79.937004,,-42.713001,,,,,,37.223999,2.276,,2.738,,0.0,,-5.014,39.499999,-9.875,29.625,0.0,,,29.624999,0.0,29.625,0.0,,29.625,29.625,,639.888,0.0475,0.0475,,639.888,0.0475,0.0475,0.0475,
06/30/1995,130.300995,,,-65.491997,,,64.808998,,-45.108002,,,,,,19.701,51.629999,,2.524,,0.0,,-54.153999,71.331,-23.193001,48.138,0.0,,,48.137999,0.0,48.138,0.0,,48.138,48.138,,639.859985,0.075,0.075,,639.859985,0.075,0.075,0.075,
09/30/1995,149.738007,,,-75.481003,,,74.257004,,-39.599998,,,,,,34.657001,-1.313,,3.548,,0.0,,-2.235,33.344001,-0.376,32.967999,0.0,,,32.968001,0.0,32.967999,0.0,,32.967999,32.967999,,639.664001,0.0525,0.0525,,639.664001,0.0525,0.0525,0.0525,
12/31/1995,146.697006,,,-74.717003,,,71.980003,,-40.462002,,,,,,31.518,8.361,,3.114,,0.0,,-11.475,39.879,-8.492,31.386999,0.0,,,31.387,0.0,31.386999,0.0,,31.386999,31.386999,,639.200012,0.05,0.05,0.05,639.200012,0.05,0.05,0.05,
03/31/1996,157.166,,,-82.077003,,,75.088997,,-44.952,,,,,,30.136999,-2.799,,4.144,,0.0,,-1.345,27.337999,-1.415,25.923,0.0,,,25.922999,0.0,25.923,0.0,,25.923,25.923,,639.736023,0.04,0.04,0.04,639.736023,0.04,0.04,0.04,
06/30/1996,179.451996,,,-78.939003,,,100.512993,,-44.530998,,,,,,55.981998,14.35,,3.303,,0.0,,-17.653,70.331998,-22.75,47.582001,0.0,,,47.581998,0.0,47.582001,0.0,,47.582001,47.582001,,639.640015,0.075,0.075,0.0575,639.640015,0.075,0.075,0.0575,
09/30/1996,169.369003,,,-77.424004,,,91.945,,-46.578999,,,,,,45.366001,-2.005,,1.373,,0.0,,0.632,43.361001,-11.994,31.367001,0.0,,,31.367001,0.0,31.367001,0.0,,31.367001,31.367001,,639.400024,0.05,0.05,0.05,639.400024,0.05,0.05,0.05,
12/31/1996,197.791,,,-89.456001,,,108.334999,,-57.860001,,,,,,50.474998,-0.544,,4.041,,0.0,,-3.497,49.930998,-14.795,35.136002,0.0,,,35.135998,0.0,35.136002,0.0,,35.136002,35.136002,,638.875976,0.055,0.055,0.055,638.875976,0.055,0.055,0.055,
03/31/1997,179.464005,,,-86.108002,,,93.356003,,-53.373001,,,,,,39.983002,-2.672,,5.115,,0.0,,-2.443,37.311002,-14.246,23.065001,0.0,,,23.065002,0.0,23.065001,0.0,,23.065001,23.065001,,635.463989,0.0375,0.0375,0.0375,639.159973,0.035,0.035,0.035,
06/30/1997,163.335007,,,-95.155998,,,68.179008,,-47.978001,,,,,,20.201,3.909999,,5.464,,0.0,,-9.374,24.111,0.46,24.570999,0.0,,,24.571,0.0,24.570999,0.0,,24.570999,24.570999,,629.955994,0.04,0.04,0.04,631.799988,0.04,0.04,0.04,
09/30/1997,189.292007,,,-94.709,,,94.583008,,-49.653999,,,,,,44.929001,-3.954,,7.996,,0.0,,-4.042,40.975001,-9.802,31.173,0.0,,,31.173001,0.0,31.173,0.0,,31.173,31.173,,628.288025,0.05,0.05,0.05,632.195984,0.05,0.05,0.05,
12/31/1997,233.104996,,,-74.764999,,,158.339997,,-88.983002,,,,,,69.357002,-8.284,,9.142,,0.0,,-0.858,61.073002,-17.912001,43.160999,0.0,,,43.161001,0.0,43.160999,0.0,,43.160999,43.160999,,624.304016,0.07,0.07,0.07,627.231996,0.07,0.07,0.07,
03/31/1998,185.565994,,,-96.870003,,,88.695992,,-64.675003,,,,,,24.021,4.185,,9.11,,0.0,,-13.295,28.206,-1.201,27.004999,0.0,,,27.005,0.0,27.004999,0.0,,27.004999,27.004999,,618.94397,0.0425,0.0425,0.0425,622.088013,0.0425,0.0425,0.0425,
06/30/1998,180.714996,,,-95.928001,,,84.786995,,-54.709999,,,,,,30.077,-7.894,,10.423,,0.0,,-2.529,22.182999,-8.926,13.257,0.0,,,13.257,0.0,13.257,0.0,,13.257,13.257,,619.427979,0.0225,0.0225,0.0225,623.080017,0.0225,0.0225,0.0225,
09/30/1998,188.867004,,,-108.863998,,,80.003006,,-55.106998,,,,,,24.896,-20.927,,13.629,,0.0,,7.298,3.969,1.974976,5.944,0.0,,,5.943976,0.0,5.944,0.0,,5.944,5.944,,616.33197,0.01,0.01,0.01,617.635986,0.01,0.01,0.01,
12/31/1998,195.789001,,,-112.311996,,,83.477005,,-67.060997,,,,,,16.416,-10.492,,15.417,,0.0,,-4.925,5.924001,4.041,9.965,0.0,,,9.965001,0.0,9.965,0.0,,9.965,9.965,,614.807983,0.015,0.015,0.015,618.064026,0.015,0.015,0.015,
03/31/1999,157.663,,,-106.091,,,51.572,,-62.467,,,,,,-10.895,13.962,14.267,14.267,,0.0,,-28.229,3.067,1.999,5.066,0.0,,,5.066,0.0,5.066,0.0,,5.066,5.066,,614.932,0.0075,0.0075,-0.02,618.46,0.0075,0.0075,-0.02,
06/30/1999,192.722,,,-112.319,,,80.403,,-59.181,,,,,,21.222,11.051,14.774,14.774,,0.0,,-25.825,32.273,-11.635,20.638,0.0,,,20.638,0.0,20.638,0.0,,20.638,20.638,,613.94,0.0325,0.0325,0.02,616.524,0.0325,0.0325,0.02,
09/30/1999,223.996,,,-220.53,,,3.466,,-59.479,,,,,,-56.013,540.294,16.925,16.925,,0.0,,-557.219,484.281,28.64,512.921,0.0,,,512.921,0.0,512.921,0.0,,512.921,512.921,,546.648,0.9375,0.9375,0.08,553.08,0.9275,0.9275,0.0675,
12/31/1999,227.768,,,-112.477,,,115.291,,-50.674,,,,,,64.617,-16.526,15.853,15.853,,0.0,,0.673,48.091,-17.622,30.469,0.0,,,30.469,0.0,30.469,-0.535,,29.934,29.934,28.684,476.8,0.0625,0.0625,0.1225,476.8,0.0625,0.0625,0.1225,
03/31/2000,259.269,,,-118.223,,,141.046,,-61.465,,,,,,79.581,-13.922,14.568,14.568,,0.0,,-0.646,65.659,-24.169,41.49,0.0,,,41.49,0.0,41.49,-2.654,0.0,38.836,38.836,,471.308,0.0825,0.0825,0.0925,473.116,0.0825,0.0825,0.0925,
06/30/2000,321.741,,,-122.37,,,199.371,,-61.12,,,,,,138.251,-13.834,15.581,15.581,,0.0,,-1.747,124.417,-46.9,77.517,0.0,,,77.517,0.0,77.517,-2.86,,74.657,74.657,,466.664,0.16,0.16,0.17,476.708,0.1575,0.1575,0.1675,
09/30/2000,398.103,,,-127.361,,,270.742,,-71.134,,,,,,199.608,-10.666,14.75,14.75,,0.0,,-4.084,188.942,-72.465,116.477,0.0,,,116.477,0.0,116.477,-2.755,0.0,113.722,113.722,,466.236,0.245,0.245,0.2575,477.048,0.2375,0.2375,0.25,
12/31/2000,502.418,,,-142.888,,,359.53,,-88.473,,,,,,271.057,-16.519,16.107,16.107,,0.0,,0.412,254.538,-93.091,161.447,0.0,,,161.447,0.0,161.447,-2.759,,158.688,158.688,,466.736,0.34,0.34,0.34,478.328,0.3325,0.3325,0.3325,
03/31/2001,596.671,,,-136.535,,,460.136,,-106.694,,,,,,353.442,-13.346,13.289,13.289,,0.0,,0.057,340.096,-124.849,215.247,0.0,,,215.247,0.0,215.247,-2.721,0.0,212.526,212.526,,465.536,0.4575,0.4575,0.48,475.808,0.4475,0.4475,0.47,
06/30/2001,430.679,,,-140.718,,,289.961,,-91.091,,,,,,198.87,25.995,10.624,10.624,,0.0,,-36.619,224.865,-88.662,136.203,0.0,,,136.203,0.0,136.203,-2.757,0.0,133.446,133.446,,463.48,0.2875,0.2875,0.2875,472.188,0.2825,0.2825,0.2825,
09/30/2001,294.977,,,-146.991,,,147.986,,-83.234,,,,,,64.752,50.225,10.242,10.242,,0.0,,-60.467,114.977,-43.014,71.963,0.0,,,71.963,0.0,71.963,-2.759,0.0,69.204,69.204,,462.768,0.15,0.15,0.15,468.564,0.1475,0.1475,0.1475,
12/31/2001,233.875,,,-143.601,,,90.274,,-112.26,,,,,,-21.986,-26.507,10.955,10.955,,0.0,,15.552,-48.493,23.696,-24.797,0.0,,,-24.797,0.0,-24.797,-2.757,0.0,-27.554,-27.554,10.6,460.46,-0.06,-0.06,-0.0375,460.46,-0.06,-0.06,-0.0375,
03/31/2002,223.359,,,-135.051,,,88.308,,-72.158,,,,,,16.15,-52.01,12.051,12.051,,0.0,,39.959,-35.86,11.619,-24.241,0.0,,,-24.241,0.0,-24.241,-2.758,0.0,-26.999,-26.999,22.0,461.94,-0.0575,-0.0575,-0.01,461.94,-0.0575,-0.0575,-0.01,
06/30/2002,287.907,,,-152.277,,,135.63,,-68.586,,,,,,67.044,-11.489,14.182,14.182,,0.0,,-2.693,55.555,-17.447,38.108,0.0,,,38.108,0.0,38.108,-2.758,0.0,35.35,35.35,10.683,462.948,0.0775,0.0775,0.0775,470.756,0.075,0.075,0.075,
09/30/2002,286.139,,,-145.935,,,140.204,,-72.234,,,,,,67.97,-25.104,18.77,18.77,,0.0,,6.334,42.866,-13.979,28.887,0.0,,,28.887,0.0,28.887,-2.758,0.0,26.129,26.129,-3.176,462.484,0.0575,0.0575,0.05,468.312,0.055,0.055,0.0475,
12/31/2002,345.033,,,-188.767,,,156.266,,-78.697,,,,,,77.569,-20.458,14.651,14.651,,0.0,,5.807,57.111,-12.692,44.419,0.0,,,44.419,0.0,44.419,-2.758,0.0,41.661,41.661,-2.679,458.968,0.09,0.09,0.085,467.632,0.09,0.09,0.0825,
03/31/2003,509.599,,,-163.848,,,345.751,,-74.692,,,,,,271.059,-60.096,15.318,15.318,,0.0,,44.778,210.963,-74.407,136.556,7.131,,,129.425,0.0,129.425,-2.758,0.0,126.667,126.667,11.956,457.764,0.2775,0.2925,0.2925,464.896,0.2725,0.2875,0.2875,
06/30/2003,439.114,,,-185.682,,,253.432,,-62.204,,,,,,191.228,-25.487,13.807,13.807,,0.0,,11.68,165.741,-56.95,108.791,0.0,,,108.791,0.0,108.791,-2.758,0.0,106.033,106.033,25.475,457.528,0.2325,0.2325,0.2325,464.524,0.2275,0.2275,0.2275,
09/30/2003,432.728,,,-164.869,,,267.859,,-74.426,,,,,,193.433,-13.829,15.632,15.632,,0.0,,-1.803,179.604,-62.185,117.419,0.0,,,117.419,0.0,117.419,-2.758,0.0,114.661,114.661,26.117,458.464,0.25,0.25,0.25,465.48,0.2475,0.2475,0.2475,
12/31/2003,438.953,,,-203.061,,,235.892,,-92.462,,,,,,143.43,-45.862,13.954,13.954,,0.0,,31.908,97.568,-23.058,74.51,0.0,,,74.51,0.0,74.51,-2.758,0.0,71.752,71.752,-14.126,459.572,0.155,0.155,0.1255,468.836,0.1525,0.1525,0.123,
03/31/2004,507.847,,,-195.862,,,311.985,,-97.022,,,,,,214.963,-62.939,16.683,16.683,,0.0,,46.256,152.024,-51.171,100.853,0.0,,,100.853,0.0,100.853,-2.758,0.0,98.095,98.095,17.648,462.58,0.2125,0.2125,0.2125,470.484,0.2075,0.2075,0.2075,
06/30/2004,532.933,,,-197.467,,,335.466,,-94.818,,,,,,240.648,-27.903,15.416,15.416,,0.0,,12.487,212.745,-67.808,144.937,0.0,,,144.937,0.0,144.937,-2.758,0.0,142.179,142.179,-5.3,465.552,0.305,0.305,0.2925,474.836,0.3,0.3,0.29,
09/30/2004,571.51,,,-199.284,,,372.226,,-102.516,,,,,,269.71,-7.367,,16.11,,0.0,,-8.743,262.343,-90.033,172.31,0.0,,,172.31,0.0,172.31,-2.758,0.0,169.552,169.552,,469.644,0.36,0.36,0.36,478.708,0.355,0.355,0.355,
12/31/2004,688.472,,,-265.725,,,422.747,,-139.336,,,,,,283.411,15.489,13.289,31.029,-1.63,7.0,-0.011,-51.877,298.9,-92.145,206.755,0.0,,,206.755,0.0,206.755,-2.618,0.0,204.137,204.137,,472.584,0.4375,0.4375,0.5125,483.636,0.4275,0.4275,0.4975,
03/31/2005,697.933,,,-277.804,,,420.129,,-90.257,,,,,,329.872,-18.269,13.957,13.957,,0.0,,4.312,311.603,-108.9,202.703,0.0,,,202.703,0.0,202.703,-1.858,0.0,200.845,200.845,7.365,474.586,0.425,0.425,0.44,484.228,0.415,0.415,0.43,
06/30/2005,782.871,,,-284.36,,,498.511,,-104.875,,,,,,393.636,-6.76,14.687,14.687,,0.0,,-7.927,386.876,-137.42,249.456,0.0,,,249.456,0.0,249.456,-1.858,0.0,247.598,247.598,-8.672,476.504,0.52,0.52,0.5,486.828,0.51,0.51,0.49,
09/30/2005,932.98,,,-312.765,,,620.215,,-99.524,,,,,,520.691,-2.253,13.877,13.877,,0.0,,-11.624,518.438,-174.677,343.761,0.0,,,343.761,0.0,343.761,-1.857,0.0,341.904,341.904,,478.688,0.715,0.715,0.715,489.8,0.7,0.7,0.7,
12/31/2005,1203.013,,,-351.691,,,851.322,,-107.122,,,,,,744.2,4.02,-42.521,19.985,,0.0,,38.501,1965.137,-284.564,463.656,0.0,0.0,0.0,1259.576,0.0,463.656,-1.859,0.0,461.797,461.797,51.5286,483.0,0.96,0.96,1.07193,493.2,0.94,0.94,1.047924,
03/31/2006,1003.833,,,-346.926,,,656.907,,-109.182,,,,,,547.725,82.106,13.153,13.153,,0.0,,-95.259,629.831,-203.124,426.707,0.0,,,426.707,0.0,426.707,-1.858,0.0,424.849,424.849,,482.236,0.88,0.88,0.775,491.846,0.865,0.865,0.765,
06/30/2006,891.864,,,-352.986,,,538.878,,-111.268,,,,,,427.61,36.684,12.384,,,0.0,,-49.068,464.294,-132.877,331.417,0.0,,,331.417,0.0,331.417,-1.858,0.0,329.559,329.559,,483.226,0.68,0.68,0.605,491.774,0.67,0.67,0.595,
09/30/2006,935.622,,,-390.462,,,545.16,,-115.998,,,,,,429.162,36.834,10.102,10.102,,0.0,,-46.936,465.996,-166.86,299.136,0.0,,,299.136,0.0,299.136,-1.858,0.0,297.278,297.278,,483.822,0.615,0.615,0.575,492.272,0.605,0.605,0.565,
12/31/2006,948.568,,,-410.801,,,537.767,,-171.366,,,,,,366.401,-13.881,7.519,7.519,,0.0,,6.362,352.52,-109.895,242.625,0.0,,,242.625,0.0,242.625,-5.421,0.0,237.204,237.204,10.716,485.0,0.49,0.49,0.51,493.0,0.48,0.48,0.5,
03/31/2007,952.593,,,-421.882,,,530.711,,-111.115,,,,,,419.596,-84.275,7.638,,,0.0,,76.637,335.321,-117.654,217.667,0.0,,,217.667,0.0,217.667,-0.875,0.0,216.792,216.792,,485.526,0.445,0.445,0.445,493.354,0.44,0.44,0.44,
06/30/2007,1023.146,,,-481.986,,,541.16,,-121.019,,,,,,420.141,45.728,10.818,10.818,,0.0,,-56.546,465.869,-158.816,307.053,0.0,,,307.053,0.0,307.053,-0.99,0.0,306.063,306.063,,486.454,0.63,0.63,0.595,494.522,0.62,0.62,0.585,
09/30/2007,971.573,,,-486.304,,,485.269,,-175.001,,,,,,310.268,8.33,12.571,12.571,,0.0,,-20.901,318.598,-114.595,204.003,0.0,,,204.003,0.0,204.003,0.0,0.0,204.003,204.003,,486.972,0.415,0.415,0.4,494.85,0.41,0.41,0.395,
12/31/2007,1243.449,,,-515.5,,,727.949,,-250.667,105.295,,,,145.372,477.282,33.798,15.751,15.751,,0.0,,-49.549,511.08,-149.885,361.195,0.0,,,361.195,0.0,361.195,-3.161,0.0,358.034,358.034,-40.913,488.8,0.73,0.73,0.645,497.0,0.72,0.72,0.64,
03/31/2008,1603.862,,,-454.275,,,1149.587,0.0,-736.293,85.971,33.045,,,650.322,413.294,-43.182,12.191,,,,,30.991,370.112,-129.156,240.956,,,,240.956,,240.956,-0.443,0.0,240.513,240.513,232.532,490.86,0.49,0.49,0.965,499.526,0.48,0.48,0.945,
06/30/2008,1938.334,,,-482.663,,,1455.671,0.0,-1212.568,124.626,62.986,,,1087.942,243.103,4.28,9.029,,,0.0,,-13.309,247.383,-69.177,178.206,0.0,,,178.206,0.0,178.206,0.0,0.0,178.206,178.206,489.8582,493.072,0.36,0.36,1.35,502.27,0.355,0.355,1.33,
09/30/2008,1882.153,,,-531.258,,,1350.895,0.0,-340.445,115.273,44.38,,,225.172,1010.45,1383.502,12.095,12.095,,0.0,,-1395.597,2393.952,-837.667,1556.285,0.0,,,1556.285,0.0,1556.285,0.0,0.0,1556.285,1556.285,-967.953,494.31,3.15,3.15,1.19,501.86,3.1,3.1,1.17,
12/31/2008,1204.945,,,-657.006,,,547.939,,-225.542,70.68,,,,154.862,322.397,412.696,18.343,18.343,,0.0,,-431.039,735.093,-273.621,461.472,0.0,,,461.472,0.0,461.472,0.0,0.0,461.472,461.472,-275.51,495.4,0.93,0.93,0.38,500.4,0.92,0.92,0.37,
03/31/2009,1117.79,805.748,312.042,-668.81,279.481,389.329,448.98,0.0,-167.568,89.899,31.953,57.946,,77.669,281.412,-16.637,18.376,,,,,-1.739,264.775,-106.065,158.71,0.0,0.0,0.0,158.71,0.0,158.71,0.0,0.0,158.71,175.25615,16.54615,495.982,0.32,0.32,0.353352,500.408,0.315,0.315,0.348066,
06/30/2009,1172.245,824.462,347.783,-613.215,237.623,375.592,559.03,0.0,-559.012,132.81,74.05,58.76,,426.202,0.018,-23.574,24.811,,,,,-1.237,-23.556,6.85,-16.706,0.0,0.0,0.0,-16.706,0.0,-16.706,0.0,0.0,-16.706,214.1349,230.8409,496.414,-0.035,-0.035,0.431364,496.414,-0.035,-0.035,0.430017,
09/30/2009,1317.444,983.663,333.781,-659.625,274.295,385.33,657.819,0.0,-622.516,194.591,131.816,62.775,,427.925,35.303,-30.746,30.407,,,,,0.339,4.557,-0.361,4.196,0.0,0.0,0.0,4.196,0.0,4.196,0.0,0.0,4.196,249.1784,244.9824,499.07,0.01,0.01,0.499285,504.844,0.01,0.01,0.495264,
12/31/2009,1490.613,1192.716,297.897,-702.152,303.215,398.937,788.461,0.0,-134.353,228.349,159.556,68.793,,-93.996,654.108,-27.873,27.307,,,,,0.566,626.235,-225.808,400.427,0.0,0.0,0.0,400.427,0.0,400.427,0.0,0.0,400.427,314.87515,-85.55185,500.2,0.8,0.8,0.629498,507.0,0.79,0.79,0.621259,
03/31/2010,1386.526,1358.114,28.412,-777.735,345.829,431.906,608.791,0.0,-388.889,229.187,168.764,60.423,,159.702,219.902,-22.745,25.428,,,,,-2.683,197.157,-79.142,118.015,0.0,0.0,0.0,118.015,0.0,118.015,0.0,0.0,118.015,125.3754,7.3604,500.74,0.235,0.235,0.25038,507.738,0.23,0.23,0.244497,
06/30/2010,1328.513,1309.279,19.234,-811.706,346.363,465.343,516.807,0.0,-376.306,255.95,191.213,64.737,,120.356,140.501,-30.442,29.897,,,,,0.545,110.059,-50.187,59.872,0.0,0.0,0.0,59.872,0.0,59.872,0.0,0.0,59.872,52.51145,-7.36055,501.65,0.12,0.12,0.104678,509.006,0.12,0.12,0.104678,
09/30/2010,1442.621,1450.063,-7.442,-877.787,376.899,500.888,564.834,0.0,-576.529,313.068,231.758,81.31,,263.461,-11.695,-27.118,32.89,,,,,-5.772,-38.813,-32.093,-70.906,0.0,0.0,0.0,-70.906,0.0,-70.906,0.0,0.0,-70.906,46.553,117.459,502.03,-0.14,-0.14,0.09273,502.03,-0.14,-0.14,0.09273,
12/31/2010,1663.82,1673.439,-9.619,-942.149,398.36,543.789,721.671,0.0,-547.06,366.481,292.477,74.004,,180.579,174.611,-35.038,41.371,,,,,-6.333,139.573,-85.9,53.673,0.0,0.0,0.0,53.673,0.0,53.673,0.0,0.0,53.673,92.026,38.353,502.8,0.105,0.105,0.183027,509.4,0.105,0.105,0.18029,
03/31/2011,1917.047,1885.591,31.456,-1006.021,437.795,568.226,911.026,0.0,-638.575,455.446,385.409,70.037,,183.129,272.451,-46.729,50.333,,,,,-3.604,225.722,-91.749,133.973,0.0,0.0,0.0,133.973,0.0,133.973,0.0,0.0,133.973,177.01,43.037,510.4,0.26,0.26,0.346807,517.638,0.26,0.26,0.343141,
