Date,P/E,Average,High,Low,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
09/06/2003,14.371622,11127.262628,11664.84157,10545.842917,2.999761,0.584825,5.859419,15.124491,1.065581,7.37642,11.795736,21.27,10651.55,
12/27/2003,15.06962,10890.362558,11308.509197,10527.970375,3.30378,0.624704,5.859583,14.256794,1.082846,7.293576,11.626998,23.81,11115.41,
03/20/2004,17.981595,12010.949477,12758.032358,11210.275817,4.066036,0.744907,6.896132,15.707508,1.202743,8.120265,12.927328,29.31,12578.29,
06/12/2004,17.491124,12582.186687,12883.929642,12378.283333,4.196993,0.730947,6.582009,14.222782,1.175908,7.929898,12.617206,29.56,12465.8,
09/04/2004,15.693642,12296.176235,12965.698705,11607.126018,3.659855,0.65411,6.035947,13.441142,1.092182,7.451431,11.867933,27.15,11713.65,
12/25/2004,15.627907,11868.107367,12221.43029,11461.126857,3.43413,0.628193,5.444755,12.708293,1.057227,7.348706,11.813648,26.88,11530.12,
03/19/2005,16.559524,11634.258243,11925.768694,11356.663855,3.626773,0.639589,6.224249,16.706539,1.082625,7.633967,12.402211,27.82,11893.72,
06/11/2005,16.603448,12000.635233,12348.344482,11688.205052,3.702674,0.644721,6.439075,17.978686,1.089884,7.677976,12.476711,28.89,12177.27,
09/03/2005,16.149171,12278.390007,12513.359142,12002.843275,3.389391,0.628802,5.684797,13.530405,1.043976,7.326385,11.814881,29.23,11956.66,
12/31/2005,15.38172,11810.65869,12170.968159,11410.943886,3.346936,0.585988,5.680963,13.666199,0.991653,7.12994,11.520811,28.61,11785.79,
03/25/2006,16.616216,11968.021446,12466.665177,11704.403485,3.62732,0.612917,5.673458,14.553653,1.026736,7.487133,12.137344,30.74,12428.64,
06/17/2006,16.641711,12572.176786,12789.307488,12380.166744,3.583146,0.60048,5.400065,18.795263,1.016735,6.935647,12.150772,31.12,12588.2,
09/09/2006,17.921053,13119.433327,13490.91125,12554.098892,3.480208,0.63857,5.202614,37.191941,1.041799,6.267175,12.821442,34.05,13154.8,
12/30/2006,16.354497,12765.549986,13470.750148,12334.09987,3.411372,0.570783,4.598679,22.616586,0.954305,5.795945,11.945231,30.91,12148.3,
03/24/2007,17.016043,12349.165019,12669.235484,11950.015924,3.674992,0.578232,4.916385,29.211104,0.983139,6.00604,12.414059,31.82,12612.684047,
06/16/2007,17.44898,12920.908372,13606.551934,12587.080528,3.476923,0.605542,5.766237,28.625056,1.040395,6.83008,13.068527,34.2,13578.2,
09/08/2007,16.252336,13681.149016,14067.014812,13354.541321,3.285837,0.597031,5.702369,12.598444,0.997802,7.586027,12.204518,34.78,13290.72,
12/29/2007,18.163636,14507.710952,15136.436202,13523.917572,3.42296,0.663974,6.26571,15.401204,1.051728,8.214966,13.346443,39.96,14294.04,
03/22/2008,15.524887,13424.34163,14679.695614,12460.389527,3.088462,0.560062,5.381835,13.58614,0.966042,7.701505,12.566761,34.31,13308.2,
06/14/2008,13.352174,13079.832777,13450.765542,12593.225492,2.668266,0.490456,5.044235,14.334723,0.914905,7.303517,11.906573,30.71,12751.94,
09/06/2008,12.873418,12410.507774,13160.747478,11962.464155,2.567854,0.475932,5.186781,15.89905,0.933082,7.379927,11.971281,30.51,13084.61,
12/27/2008,9.777778,11598.168051,13579.198643,10130.530516,3.456441,0.344358,3.655456,8.770408,0.798492,6.352941,10.382658,22.0,11016.0,
03/21/2009,8.828074,10648.224411,11300.375478,9976.854921,3.509394,0.307193,3.106728,6.158588,0.77869,6.127187,9.935206,19.59,10630.67,
06/13/2009,15.183347,12691.341974,13757.330372,10833.500072,4.220789,0.533584,5.071,8.696518,1.026824,8.187716,13.375656,33.57,13763.55,
09/05/2009,16.277291,13924.482465,14394.999,13541.992674,3.859324,0.583871,5.980323,10.2544,1.065405,8.527754,13.948366,36.05,14087.85,
12/26/2009,16.515284,14384.010783,14692.083913,14058.073,3.434324,0.61254,7.33838,14.770677,1.084633,8.509056,13.681069,37.56,14337.76,
