Date,Returns,Return on Common Equity,Return on Assets,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
12/31/1989,,,,,,,,,,,,10.548875,10.548875,,,,,
03/31/1990,,,,,,-6.008422,5.599316,-6.008426,,-5.779447,-3.623985,-3.984246,-3.984246,,,,,
06/30/1990,,,,,,44.497808,17.120252,8.435999,,8.296791,5.227257,5.526554,5.526554,,36.996644,46.915227,,
09/30/1990,,,,,,42.379335,14.420603,4.667078,,4.700525,3.015334,3.856643,3.856643,,35.85112,90.017057,,
12/31/1990,,,,,,13.789386,20.049175,13.789386,,13.599083,9.346738,7.686219,7.686219,,31.26935,17.369369,,
03/31/1991,,32.059527,7.633552,21.14116,,40.133152,6.792194,-0.010164,29.757583,-1.7152,-1.110433,-0.876658,-0.876658,,,,,
06/30/1991,,-20.616869,-4.090966,,,37.990738,1.477167,-5.927201,-110.307919,-33.927198,-22.536067,-26.125745,-26.125745,,,,,
09/30/1991,,-14.246468,-2.911167,,,51.559258,13.161416,8.013101,37.004011,7.178115,4.843844,6.513816,6.513816,,32.519279,49.333333,-7.21821,
12/31/1991,,-13.788211,-3.005571,,,41.130927,-4.50619,-8.600374,-136.904877,12.049679,7.951515,7.943553,7.943553,,34.010572,26.808511,-10.091797,
03/31/1992,,-6.15871,-1.534857,,,40.290103,10.354573,5.780015,44.141425,4.870402,3.214554,3.214554,3.214554,,33.998186,72.596155,-1.687723,
06/30/1992,,49.006383,11.630451,9.196196,,42.539893,13.053813,8.425223,79.203659,8.766369,5.786288,5.786288,5.786288,,33.994475,41.536705,28.650747,
09/30/1992,,47.806784,12.512858,14.004552,,44.845961,15.40587,11.375792,31.305542,10.951469,7.227299,7.227299,7.227299,,34.006127,30.283997,33.328979,
12/31/1992,,41.384425,12.73489,27.40337,,46.193052,16.853821,13.434062,118.060664,13.378162,8.828897,8.828897,8.828897,,34.005162,21.992551,32.282934,
03/31/1993,,41.462924,13.960921,35.310068,,8.67538,12.304673,8.675379,21.464788,8.38374,4.957874,4.957874,4.957874,,40.863219,40.885989,24.510398,
06/30/1993,,48.731219,16.24755,44.936578,,10.58426,14.215133,10.584256,17.176263,10.309038,6.296836,6.296837,6.296837,,38.919269,29.989472,34.116984,
09/30/1993,,48.07933,17.400539,49.202671,,46.117987,18.048297,14.358857,24.598605,13.882012,8.196547,8.196546,8.196546,,40.95563,23.382432,36.837213,
12/31/1993,,38.263221,16.087572,33.215972,,50.649668,21.792307,16.645322,39.163016,16.603594,9.934241,9.934241,9.934241,,40.168125,13.122827,33.242004,
03/31/1994,,42.545014,17.718148,42.810214,,,16.49932,11.734407,21.582151,12.123127,7.274426,7.274425,7.274425,,39.995467,23.678246,32.471101,
06/30/1994,,52.311342,16.530095,41.174995,,,20.319563,15.622899,28.065514,15.746806,9.447612,9.447611,9.447611,,40.002995,13.115162,45.450625,
09/30/1994,,45.287455,16.92818,38.466388,,47.232021,19.511822,14.054497,13.292518,13.698466,8.219298,8.219298,8.219298,,39.998406,16.662236,37.741552,
12/31/1994,,34.608887,15.965534,31.154235,,49.77245,21.639112,16.977301,17.571467,16.504658,9.902426,9.902425,9.902425,,40.002235,13.349491,29.988777,
03/31/1995,,49.310331,20.795004,49.710356,,,21.808,17.207213,24.66048,17.360863,10.588384,10.588385,10.588385,,39.010035,12.401825,43.19495,
06/30/1995,,-19.372024,-9.032981,,,,21.796966,16.840879,18.834252,-75.178549,-44.792301,-44.792302,-44.792302,,,,,
09/30/1995,,-13.38988,-7.02023,,,,26.305915,18.240139,23.366997,11.731,7.310605,7.310606,7.310606,,37.68131,15.132824,-11.363613,
12/31/1995,,-6.592904,-3.846318,,,,25.13725,16.262307,15.152902,16.439132,10.13405,10.13405,10.13405,,38.354108,10.20883,-5.919846,
03/31/1996,,-3.26887,-1.84933,,,,23.966894,18.22234,19.877333,19.059331,11.592196,11.592197,11.592197,,39.178367,10.426019,-2.928057,
06/30/1996,,25.30122,15.271865,27.406887,,,25.977941,20.049593,24.662495,16.966403,10.275573,10.275573,10.275573,,39.43576,10.346422,22.683449,
09/30/1996,,22.803789,14.312481,27.078807,,,27.370792,21.988585,29.728491,12.014064,7.19815,7.19815,7.19815,,40.085639,10.506471,20.407916,
12/31/1996,,15.551606,9.906712,22.540664,,,26.814453,22.921276,35.998144,10.674899,6.383739,6.383738,6.383738,,40.198605,12.771659,13.565408,
03/31/1997,,20.886372,13.693202,28.869436,,,28.088586,23.319357,40.744471,24.310652,14.575452,14.575453,14.575453,,40.044995,4.737336,19.896914,
06/30/1997,,18.172529,12.35322,27.548896,,57.248174,30.97045,25.568623,46.856524,14.969776,8.957988,8.957989,8.957989,,40.159504,6.962317,16.9073,
09/30/1997,,21.540562,15.06887,26.950867,,57.533141,32.065331,27.304868,49.067279,28.760386,17.321666,17.321666,17.321666,,39.772484,3.713727,20.740604,
12/31/1997,,18.506242,12.345489,24.55837,,,34.490478,28.793348,50.60301,12.659929,7.57263,7.572632,7.572632,,40.18426,15.413493,15.653783,
03/31/1998,,21.259263,15.220059,26.951145,,56.897924,35.268278,30.043899,52.302529,31.530329,18.918431,18.918431,18.918431,,39.999259,6.518756,19.873423,
06/30/1998,,24.056128,17.856028,27.026844,,58.832667,36.405772,31.592709,52.200436,33.454914,20.072789,20.072788,20.072788,,40.000475,5.66951,22.692264,
09/30/1998,,25.041229,18.887369,27.609728,,59.633013,37.813382,33.321238,53.310251,34.901947,20.941068,20.941067,20.941067,,40.000286,10.29431,22.463407,
