Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
12/31/1989,,,0.0,,82.800003,82.800003,,,,,,,,,,,,
04/01/1990,,,62.200001,,124.0,124.0,,,,,,,,,,,,
07/01/1990,,,-240.0,,-240.0,-240.0,,,,,,,,,,,,
10/01/1990,,,68.5,,68.0,68.0,,,,,,,,,,,,
12/31/1990,,,0.0,,-530.0,-530.0,,,,,,,,,,,,
04/01/1991,,,57.0,,57.0,57.0,,,,,,,,,,,,
07/01/1991,,,211.0,,211.0,211.0,,,,,,,,,,,,
09/30/1991,,,64.0,,71.0,71.0,,,,,,,,,,,,
12/31/1991,,,0.0,,166.0,166.0,,,,,,,,,,,,
03/30/1992,,,72.0,,435.0,435.0,,,,,,,,,,,,
06/29/1992,,,65.0,,86.0,86.0,,,,,,,,,,,,
09/28/1992,,,62.0,,120.0,120.0,,,,,,,,,,,,
12/31/1992,,,0.0,,174.0,174.0,,,,,,,,,,,,
04/03/1993,,,67.0,,687.0,687.0,,,,,,,,,,,,
06/30/1993,,,63.0,,61.0,61.0,,,,,,,,,,,,
09/30/1993,,,76.0,,73.0,73.0,,,,,,,,,,,,
12/31/1993,,,0.0,,64.0,64.0,,,,,,,,,,,,
03/31/1994,,,55.0,,55.0,55.0,,,,,,,,,,,,
06/30/1994,,,56.0,,71.0,71.0,,,,,,,,,,,,
09/30/1994,,,54.0,,54.0,54.0,,,,,,,,,,,,
12/31/1994,,,0.0,,58.0,58.0,,,,,,,,,,,,
03/31/1995,,,60.0,,60.0,60.0,,,,,,,,,,,,
06/30/1995,,,61.0,,82.0,82.0,,,,,,,,,,,,
09/30/1995,,,62.0,,91.0,91.0,,,,,,,,,,,,
12/31/1995,,,0.0,,88.0,88.0,,,,,,,,,,,,
03/31/1996,,,65.0,,65.0,65.0,,,,,,,,,,,,
06/30/1996,,,67.0,,67.0,67.0,,,,,,,,,,,,
09/29/1996,,,68.0,,68.0,68.0,,,,,,,,,,,,
12/31/1996,,,0.0,,70.0,70.0,,,,,,,,,,,,
03/30/1997,,,71.0,,71.0,71.0,,,,,,,,,,,,
06/29/1997,,,80.0,,80.0,80.0,,,,,,,,,,,,
09/28/1997,,,82.0,,82.0,82.0,,,,,,,,,,,,
12/31/1997,,,0.0,,83.0,83.0,,,,,,,,,,,,
03/29/1998,,,122.0,,122.0,122.0,,,,,,,,,,,,
06/28/1998,,,148.0,,148.0,148.0,,,,,,,,,,,,
09/27/1998,,,94.0,,159.0,159.0,,,,,,,,,,,,
12/31/1998,,,96.0,,160.0,160.0,,,,,,,,,,,,
04/04/1999,,,158.0,,323.0,323.0,,,,,,,,,,,,
07/04/1999,,,175.0,,175.0,175.0,,,,,,,,,,,,
10/03/1999,,,182.0,,184.0,184.0,,,,,,,,,,,,
12/31/1999,,,198.0,,198.0,198.0,,,,,,,,,,,,
04/02/2000,,,184.0,,184.0,184.0,,,,,,,,,,,,
07/02/2000,,,204.0,,204.0,204.0,,,,,,,,,,,,
