Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,,11.69161,,9.09086,7.657379,7.65738,7.65738,,15.768368,33.725931,,
06/30/1990,,,,,,,15.062464,,12.686354,9.807408,9.807409,9.807409,,22.693247,28.31281,,
09/30/1990,,,,,,,10.729722,,8.186369,6.959541,6.959541,6.959541,,14.986223,40.001122,,
12/31/1990,,,,,,,11.276683,,9.798657,11.948946,11.948946,11.948946,,,23.044818,,
03/31/1991,,14.157793,2.704879,12.339169,15.875814,,10.452244,,8.188699,6.942388,6.942389,6.942389,,15.219891,38.567659,8.697464,
06/30/1991,,12.610369,2.395752,11.371661,14.865254,,9.616773,-1279.687844,7.381528,6.63433,6.63433,6.63433,,10.122538,45.349246,6.891662,
09/30/1991,,13.255211,2.461686,11.650821,13.782395,,13.211658,121.851195,10.918982,8.706991,8.706991,8.706991,,20.258218,33.986238,8.750264,
12/31/1991,,12.370185,2.311462,10.937608,12.516794,,15.2979,73.079379,13.1862,10.212013,10.212013,10.212013,,22.5553,27.396066,8.981241,
03/31/1992,,13.362861,2.499741,11.540571,11.982356,,15.326345,119.580721,13.301204,10.217923,10.217923,10.217923,,23.180462,27.2659,9.719357,
06/30/1992,,12.80548,2.371258,11.27644,11.890986,,7.761092,,5.739706,5.092858,5.092858,5.092858,,11.269712,61.087653,4.982913,
09/30/1992,,12.964814,2.388095,11.175748,11.93455,,14.768369,66.569038,12.948093,9.91797,9.91797,9.91797,,23.402079,32.130158,8.799199,
12/31/1992,,13.341412,2.476045,11.399916,11.313549,,18.924051,,17.012764,12.600117,12.600118,12.600118,,25.937271,24.771569,10.036535,
03/31/1993,,12.580485,2.325629,10.786525,12.436843,,12.578347,,10.82604,8.659303,9.002909,9.002909,,20.014121,35.541486,8.109193,
06/30/1993,,15.83709,2.935206,13.428618,12.66032,,21.923132,268.978522,20.249625,14.783157,14.783157,14.783157,,26.995407,21.87459,12.372792,
09/30/1993,,15.966946,2.948066,13.419135,12.456298,,20.895191,76.591749,14.776787,10.455789,10.455789,10.455789,,29.241795,30.188719,11.14673,
12/31/1993,,16.420292,3.056247,13.52964,11.985144,,21.066165,42.560797,19.458025,14.355114,14.355113,14.355113,,26.225228,21.743337,12.849973,
03/31/1994,,14.611411,2.788101,12.243346,10.580567,,9.301897,,7.410369,6.531169,6.531169,6.531169,,11.86446,50.551531,7.225119,
06/30/1994,,13.286704,2.499091,11.328147,9.333433,,15.610069,-546.443968,13.654791,10.415311,10.41531,10.41531,,23.724132,31.467311,9.105736,
09/30/1994,,12.434558,2.306525,10.864224,9.222474,,11.471441,,9.512018,8.040842,8.040843,8.040843,,15.46649,42.561232,7.142257,
12/31/1994,,11.21989,2.047438,9.868075,10.041316,,15.432883,,13.401375,10.492963,10.492962,10.492962,,21.702345,34.861725,7.308443,
03/31/1995,,10.334356,1.991125,9.031133,8.490472,,10.700625,40.922412,8.481751,7.26552,7.26552,7.26552,,14.339385,47.324032,5.443722,
06/30/1995,,10.475426,2.032095,9.264006,8.673497,,16.933106,35.62175,14.332948,11.093121,11.09312,11.09312,,22.604056,32.509568,7.06991,
09/30/1995,,11.584569,2.254362,10.390558,7.903306,,18.642597,170.830556,16.203301,12.163331,12.163332,12.163332,,24.933009,29.065708,8.217432,
12/31/1995,,11.713203,2.301494,10.479401,8.058583,,17.715517,67.08288,15.912313,12.165813,12.165813,12.165813,,23.544662,28.734089,8.347521,
03/31/1996,,12.787263,2.513476,10.878761,8.893791,,16.739532,84.427081,14.886835,11.323933,11.323934,11.323934,,23.93324,30.169914,8.929356,
06/30/1996,,12.379019,2.468544,10.488268,9.912979,,16.043097,,14.271004,10.85868,10.858681,10.858681,,23.91089,34.492324,8.109208,
09/30/1996,,11.937358,2.422205,10.263521,10.562107,,17.399815,,15.535934,11.686258,11.686258,11.686258,,24.779176,31.517599,8.174989,
12/31/1996,,10.840992,2.26933,9.498279,8.939426,,15.492222,,13.681179,10.427208,10.427207,10.427207,,23.784287,34.467767,7.104344,
03/31/1997,,11.300046,2.28073,9.6796,9.270538,,16.069088,,14.250048,10.987836,10.987836,10.987836,,22.892641,32.846447,7.588383,
