Date,Assets,Cash & Near Cash Items,Interbanking Assets,Short-Term Investments,Net Loans,Total Loans,Reserve for Losses on Loans,Long-Term Investments,Net Fixed Assets,Other Assets,Customers' Acceptance Liability,Total Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Customer Deposits,ST Borrowings & Repos,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,2519.353027,682.541992,447.540985,25822.193359,26233.529297,-411.337006,6877.335938,881.94397,1766.609009,86.374001,39083.890625,,4683.116211,22263.719727,10293.675781,11970.043945,0.0,26946.835938,8010.337891,86.374001,987.177979,609.783997,36640.509804,36.112,0.0,899.736023,1507.534058,2443.38208,39083.891884,
06/30/1990,,1928.801025,699.502014,244.615005,26093.339844,26506.039062,-412.700012,6575.809082,872.16803,1865.984009,104.941002,38385.160156,,4756.362793,21452.585938,9236.069336,12216.516602,0.0,26208.949219,7842.400879,104.975002,976.184998,762.125977,35894.636074,35.437,0.0,898.585022,1556.501953,2490.523975,38385.160049,
09/30/1990,,1972.519043,492.487,107.874001,26256.898438,26682.359375,-425.462006,7357.112793,803.486023,1962.743042,99.417,39052.535156,,4734.193848,21866.927734,9629.495117,12237.432617,0.0,26601.121094,8190.23877,99.417,975.09198,626.260986,36492.129829,35.271,0.0,809.841003,1715.293945,2560.405949,39052.535778,
12/31/1990,,2241.437012,1345.661987,337.334015,25786.980469,26239.996094,-453.015991,8054.827148,803.34198,2125.214111,85.926003,40780.722656,,5140.258789,22539.821289,9741.705078,12798.116211,0.0,27680.080078,8631.000977,85.926003,1182.28894,635.85498,38215.150978,0.0,0.0,832.669983,1732.901978,2565.57196,40780.722939,
03/31/1991,,1640.026001,552.297974,225.348007,25689.634766,26185.351562,-495.716003,8245.641602,813.69397,2173.064941,275.990997,39615.699219,,4680.367188,22771.404297,9903.828125,12867.576172,0.0,27451.771484,7399.76123,275.990997,1277.749023,608.353027,37013.625763,32.644001,0.0,793.817993,1775.612061,2602.074055,39615.699818,
06/30/1991,,1807.595947,440.415985,102.945999,25689.472656,26218.494141,-529.020996,8409.307617,850.192993,2260.74292,156.701004,39717.375,,4854.168945,23413.338867,9752.416016,13660.922852,0.0,28267.507812,6770.731934,156.701004,1307.525024,556.974976,37059.44075,31.591999,0.0,815.039001,1811.303955,2657.934956,39717.375706,
09/30/1991,,2806.250977,1065.196045,765.379028,31982.189453,32611.050781,-628.861023,8257.78418,854.375,3121.725098,171.059006,49023.960938,,6590.424805,30898.306641,13034.345703,17863.960938,0.0,37488.730469,5696.789062,171.059006,1985.547974,808.239014,46150.365524,181.591995,0.0,844.057007,1847.94397,2873.592972,49023.958496,
12/31/1991,,2559.115967,1275.307983,81.338997,31446.480224,32078.948242,-632.468018,6594.658203,892.380005,3205.6521,29.921,46084.851562,,6661.912109,29935.750977,13585.094727,16350.65625,0.0,36597.663086,2916.344971,637.257975,2038.5,782.546997,42972.313029,131.591995,0.0,1088.562988,1892.38501,3112.539993,46084.853022,
03/31/1992,,2950.670898,1748.369995,1921.891968,40743.070312,41641.976562,-898.906006,7864.814941,1198.630981,5208.436035,30.202999,61666.089844,,8125.653809,40628.966797,17935.447266,22693.519531,0.0,48754.621094,5001.51416,30.202999,2641.343018,1330.119019,57757.800289,144.882004,0.0,1451.767944,2311.639893,3908.289841,61666.09013,
06/30/1992,,2586.802002,1245.128052,5510.789062,40181.347656,41105.722656,-924.375,4973.186035,1246.225952,4786.342773,146.022995,60675.84375,,7817.797852,39453.631836,16074.926758,23378.705078,0.0,47271.429688,4782.87207,146.022995,2819.726074,1408.227051,56428.277878,44.882,0.0,1809.699951,2392.98291,4247.564861,60675.842739,
09/30/1992,,2842.925049,2053.342041,4516.477051,40255.328125,41187.847656,-932.52002,5442.39502,1282.098999,4649.561035,213.126007,61255.253906,,8766.087891,38498.326172,18407.726562,20090.599609,0.0,47264.414062,5012.768066,213.126007,2888.906982,1463.708008,56842.923126,44.880001,0.0,1861.772949,2505.675049,4412.327999,61255.251125,
12/31/1992,,3142.426025,2221.49707,5372.611816,40982.963562,41923.767578,-940.804016,6633.337891,1334.505005,3973.465088,167.225006,63828.03125,,9213.646484,39937.318359,19756.705078,20180.613281,0.0,49150.964843,5065.336914,167.225006,3151.26001,1834.081055,59368.867828,44.773998,0.0,1946.197998,2468.190918,4459.162914,63828.030742,
03/31/1993,,2711.927979,966.130005,7439.426758,39991.105469,40929.4375,-938.333984,6568.262207,1335.764038,3719.288086,220.740997,62952.644531,,8644.542969,39211.099609,19425.251953,19785.847656,0.0,47855.640625,5833.295898,220.740997,2934.866943,1451.786987,58296.331451,44.772999,0.0,2000.235962,2611.302979,4656.311939,62952.643391,
06/30/1993,,3210.876953,2690.104004,6909.382812,44865.765625,45902.304688,-1036.53894,7853.422852,1500.088013,4761.066895,168.231003,71958.9375,,10186.90918,45249.962891,21891.257812,23358.705078,0.0,55436.871094,6720.791992,168.231003,2791.620117,1974.807983,67092.322189,31.591999,0.0,2061.412109,2773.613037,4866.617146,71958.939335,
09/30/1993,,2790.443115,906.518005,8230.296875,45195.78125,46224.945312,-1029.161987,8100.383789,1490.689941,4523.524902,150.447998,71388.085938,,10245.807617,42689.605469,21750.582031,20939.023438,0.0,52935.414062,8210.811523,150.447998,3137.1521,1897.743042,66331.568726,31.591999,0.0,2129.730957,2895.195068,5056.518024,71388.08675,
12/31/1993,,3351.962891,1063.906982,12397.412109,45855.986756,46876.177735,-1020.190979,2692.476074,1524.85498,3654.274902,246.095001,70786.96875,,10861.207031,42881.205078,23141.970703,19739.234375,0.0,53742.412109,7322.882812,246.095001,2993.239014,1274.715942,65579.344878,31.591999,0.0,2159.065918,3016.967041,5207.624958,70786.969836,
03/31/1994,,3054.037109,2238.129883,13486.78125,45718.421875,46732.425781,-1014.000977,2539.646973,1535.383057,3455.273926,220.697998,72248.375,,10428.018555,41659.771484,23063.802734,18595.96875,0.0,52087.789062,10058.341797,220.697998,3154.830078,1450.651978,66972.310913,31.591999,0.0,2120.75,3123.718018,5276.060017,72248.37093,
06/30/1994,,2809.958008,3297.018066,10642.351562,47917.65625,48925.496094,-1007.838989,2995.102051,1518.171021,3329.608887,94.535004,72604.398438,,10207.806641,43564.453125,22576.130859,20988.322266,0.0,53772.261719,8959.37793,94.535004,3129.444092,1260.203003,67215.821747,31.591999,0.0,2152.861084,3204.12793,5388.581013,72604.40276,
09/30/1994,,3212.887939,2403.849121,9529.983398,50628.734375,51633.035156,-1004.297974,3179.762939,1617.932983,3536.038086,133.927994,74243.117188,,10295.616211,43391.435547,22994.111328,20397.324219,0.0,53687.050781,9988.595703,133.927994,3269.363037,1541.54895,68620.486465,31.591999,0.0,2279.336914,3311.701904,5622.630817,74243.117283,
12/31/1994,,5822.692871,2402.393066,12850.810547,76252.864135,77830.992187,-1578.128052,7916.729004,2193.974121,5652.262207,437.473999,113529.203125,,15917.287109,71947.839844,37639.421875,34308.417969,0.0,87865.126953,10249.264648,437.473999,4242.137207,2460.708008,105254.710815,229.707001,0.0,3312.552002,4732.23291,8274.491913,113529.202728,
03/31/1995,,4953.987793,2352.409912,12223.921875,78310.023438,79860.25,-1550.223022,7431.606934,2203.056885,5294.060059,484.343994,113253.414062,,15523.592773,69223.550781,35979.140625,33244.410156,0.0,84747.140625,12380.411133,484.343994,4615.040039,2652.86792,104879.803711,227.604004,0.0,3055.245117,5090.756836,8373.605957,113253.409668,
06/30/1995,,4942.26416,3657.355957,11422.533203,82485.078125,84019.65625,-1534.572021,7461.801758,2310.274902,5638.518066,544.643982,118462.476562,,16049.503906,71611.445312,35992.152344,35619.292969,0.0,87660.945312,13033.680664,544.643982,6053.033203,2494.924072,109787.227234,218.348999,0.0,3004.790039,5452.105957,8675.244995,118462.472229,
09/30/1995,,4986.547852,3197.187012,12881.393555,84733.234375,86189.546875,-1456.30603,7601.687012,2376.731934,5556.100098,585.757996,121918.640625,,15598.09668,71796.761719,36074.546875,35722.214844,0.0,87394.859375,15972.619141,585.757996,6717.374023,2685.410889,113356.021423,195.526993,0.0,2695.745117,5671.352051,8562.624161,121918.645584,
12/31/1995,,6312.076172,4231.98877,20074.765625,89055.080932,90562.878906,-1507.797974,3139.615967,2553.169922,5896.874023,616.301025,131879.875,,17043.222656,75511.996094,37410.1875,38101.808594,0.0,92555.21875,21229.982422,616.301025,5391.091797,3044.135986,122836.72998,183.223007,0.0,2900.985107,5958.936035,9043.144149,131879.874129,
03/31/1996,,5250.209961,4467.371094,20485.240234,88554.203125,89990.046875,-1435.844971,2926.616943,2733.508057,5772.46582,391.64801,130581.296875,,16725.599609,73792.199219,38298.679688,35493.519531,0.0,90517.796875,20371.289062,391.64801,7539.044922,2651.914062,121471.692932,170.960007,0.0,3035.519043,5903.083984,9109.563034,130581.255966,
06/30/1996,,5455.783203,6270.571777,26628.019531,89923.101562,91338.632812,-1415.524048,2681.319092,2863.208008,5545.873047,517.953979,139885.796875,,16830.859375,74621.730469,38334.871094,36286.859375,0.0,91452.59375,27894.789062,517.953979,7806.543945,2897.998047,130569.878784,163.494995,0.0,3067.889893,6084.562988,9315.947876,139885.82666,
09/30/1996,,6101.0,5700.0,18508.0,91143.0,92520.0,-1377.0,2566.0,3811.0,5482.0,571.0,133882.0,,18008.0,73436.0,38028.0,35408.0,0.0,91444.0,22910.0,571.0,7332.0,2936.0,125193.0,48.0,0.0,2309.0,6332.0,8689.0,133882.0,
12/31/1996,,7076.0,8121.0,21285.0,100814.0,102316.0,-1502.0,2501.0,4257.0,7029.0,764.0,151847.0,,20383.0,82319.0,43768.0,38551.0,0.0,102702.0,24987.0,765.0,8060.0,3906.0,140420.0,,495.0,3804.0,7128.0,11427.0,151847.0,
03/31/1997,,5998.0,5249.0,17990.0,94121.0,95487.0,-1366.0,2408.0,4127.0,6203.0,634.0,136730.0,,18275.0,74128.0,40158.0,33970.0,0.0,92403.0,22335.0,634.0,8594.0,3290.0,127256.0,0.0,0.0,2574.0,6900.0,9474.0,136730.0,
06/30/1997,,10092.0,11043.0,26651.0,134495.0,136676.0,-2181.0,3891.0,4861.0,9088.0,1521.0,201642.0,,30374.0,104828.0,56830.0,47998.0,0.0,135202.0,32892.0,1516.0,10559.0,5645.0,185814.0,0.0,1734.0,4377.0,9717.0,15828.0,201642.0,
