Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,250.278,17.313,17.313,0.0,56.339001,,,,59.646999,,,,,5.271,,,,138.570007,80.611,162.408005,-81.796997,0.0,31.097,,,,,31.097,111.708,,14.745,14.745,,,,8.223,,,,,,24.804999,,,,24.804999,47.772999,48.200001,,,,,10.139,,,10.139,58.339001,106.112,0.0,26.702999,,,0.0,,117.462997,144.165997,0.0,144.165997,250.277996,
12/31/1992,250.559998,17.341999,17.341999,0.0,53.612999,,,,58.296001,,,,,6.083,,,,135.334,77.444,160.615005,-83.170998,0.0,37.782001,,,,,37.782001,115.226001,,14.274,14.274,,,,7.68,,,,,,28.926001,,,,28.926001,50.880001,41.963001,,,,,37.59,,,37.59,79.553001,130.433002,0.0,26.739,,,0.0,,93.388,120.127,0.0,120.127,250.560002,
03/31/1993,249.617996,17.874001,17.874001,0.0,52.84,,,,59.185001,,,,,7.869,,,,137.768005,77.050003,163.044006,-85.994003,0.0,34.799999,,,,,34.799999,111.850002,,13.303,13.303,,,,6.718,,,,,,28.812,,,,28.812,48.833,41.452,,,,,38.332001,,,38.332001,79.784,128.617001,0.0,26.921,,,0.0,,94.080002,121.001001,0.0,121.001001,249.618002,
06/30/1993,245.794998,17.486,17.486,0.0,53.674,,,,57.861,,,,,7.199,,,,136.220001,75.581001,162.878998,-87.297997,0.0,33.993999,,,,,33.993999,109.575001,,13.718,13.718,,,,6.859,,,,,,25.818,,,,25.818,46.395,38.778,,,,,38.599998,,,38.599998,77.377998,123.772999,0.0,26.987,,,0.0,,95.035004,122.022003,0.0,122.022003,245.795002,
09/30/1993,248.811005,22.292,22.292,0.0,52.240002,,,,58.103001,,,,,6.406,,,,139.041,75.667,163.194,-87.527,0.0,34.103001,,,,,34.103001,109.77,,13.928,13.928,,,,6.933,,,,,,26.932998,,,,26.932998,47.793999,38.841999,,,,,39.199001,,,39.199001,78.041,125.834999,0.0,26.997,,,0.0,,95.978996,122.975996,0.0,122.975996,248.810995,
12/31/1993,247.940002,22.639999,22.639999,0.0,57.195999,,,,55.0,,,,,4.449,,,,139.285004,73.777,164.824005,-91.046997,0.0,34.877998,,,,,34.877998,108.654998,,14.138,14.138,,,,6.001,,,,,,25.41,,,,25.41,45.549,34.924999,,,,,39.895,,,39.895,74.819999,120.368999,0.0,27.226999,,,0.0,,100.344002,127.571001,0.0,127.571001,247.94,
03/31/1994,257.790009,15.42,15.42,0.0,59.076,,,,58.653,,,,,6.913,,,,140.061996,77.081001,172.042007,-94.960999,0.0,40.646999,,,,,40.646999,117.728001,,18.552999,18.552999,,,,6.951,,,,,,25.816999,,,,25.816999,51.320999,36.458,,,,,40.363998,,,40.363998,76.821999,128.142998,0.0,27.309999,,,0.0,,102.336998,129.646997,0.0,129.646997,257.789995,
06/30/1994,272.213013,8.587,8.587,0.0,66.744003,,,,65.730003,,,,,6.299,,,,147.360001,83.273003,182.447998,-99.175003,0.0,41.580002,,,,,41.580002,124.853004,,21.566999,21.566999,,,,9.232,,,,,,26.370998,,,,26.370998,57.169998,41.444,,,,,40.685001,,,40.685001,82.129002,139.299,0.0,27.271999,,,0.0,,105.641998,132.913998,0.0,132.913998,272.212997,
09/30/1994,272.776001,10.235,10.235,0.0,69.337997,,,,62.626999,,,,,5.637,,,,147.837006,83.313004,186.218994,-102.905998,0.0,41.625999,,,,,41.625999,124.939003,,20.201,20.201,,,,7.462,,,,,,26.643999,,,,26.643999,54.306999,41.66,,,,,40.075001,,,40.075001,81.735001,136.042,0.0,27.268999,,,0.0,,109.464996,136.733995,0.0,136.733995,272.775995,
12/31/1994,344.265991,19.625,19.625,0.0,87.105003,,,,73.802002,,,,,6.417,,,,186.949005,102.934998,232.363998,-129.429001,0.0,54.382,,,,,54.382,157.316998,,25.069,25.069,,,,10.956,,,,,,36.506998,,,,36.506998,72.531998,42.998001,,,,,54.382999,,,54.382999,97.381,169.912998,0.0,36.004002,,,0.0,,138.348999,174.353001,0.0,174.353001,344.265999,
03/31/1995,284.428009,15.742,15.742,0.0,68.906998,,,,67.335999,,,,,6.158,,,,158.143005,83.052002,193.610992,-110.558998,0.0,43.233002,,,,,43.233002,126.285004,,20.193001,20.193001,,,,7.293,,,,,,28.443999,,,,28.443999,55.93,42.353001,,,,,41.986,,,41.986,84.339001,140.269001,0.0,27.51,,,0.0,,116.649002,144.159002,0.0,144.159002,284.428003,
06/30/1995,291.096985,17.662001,17.662001,0.0,73.878998,,,,68.473999,,,,,5.736,,,,165.751007,81.650002,193.697006,-112.046997,0.0,43.695999,,,,,43.695999,125.346001,,20.708,20.708,,,,7.141,,,,,,29.262,,,,29.262,57.111,43.528,,,,,42.271,,,42.271,85.799,142.91,0.0,27.605,,,0.0,,120.582001,148.187,0.0,148.187,291.097,
09/30/1995,297.855011,19.594999,19.594999,0.0,77.211998,,,,71.194,,,,,5.882,,,,173.882996,79.740997,194.606995,-114.865997,0.0,44.230999,,,,,44.230999,123.971996,,21.875,21.875,,,,7.121,,,,,,30.825999,,,,30.825999,59.821999,42.414001,,,,,42.491001,,,42.491001,84.905003,144.727001,0.0,27.801001,,,0.0,,125.327003,153.128004,0.0,153.128004,297.855005,
12/31/1995,395.372986,19.434,19.434,0.0,103.962997,,,,93.154999,,,,,8.17,,,,224.722,103.723,247.975006,-144.251999,0.0,66.928001,,,,,66.928001,170.651001,,31.499001,31.499001,,,,10.32,,,,,,47.902999,,,,47.902999,89.722,51.756001,,,,,58.123001,,,58.123001,109.879002,199.601002,0.0,36.528,,,0.0,,159.244003,195.772003,0.0,195.772003,395.373005,
03/31/1996,400.496002,12.527,12.527,0.0,110.248001,,,,97.711998,,,,,10.741,,,,231.227997,102.544998,250.253998,-147.709,0.0,66.723,,,,,66.723,169.267998,,29.85,29.85,,,,11.237,,,,,,45.891995,,,,45.891995,86.978996,52.155998,,,,,58.688999,,,58.688999,110.844997,197.823994,0.0,37.504002,,,0.0,,165.167999,202.672001,0.0,202.672001,400.495995,
06/30/1996,414.414001,15.675,15.675,0.0,110.901001,,,,105.342003,,,,,12.91,,,,244.828003,101.001999,252.268997,-151.266998,0.0,68.584,,,,,68.584,169.585999,,31.701,31.701,,,,14.549,,,,,,52.984001,,,,52.984001,99.234001,46.563999,,,,,59.507999,,,59.507999,106.071999,205.306,0.0,39.243,,,0.0,,169.865005,209.108006,0.0,209.108006,414.414005,
09/30/1996,415.792999,17.544001,17.544001,0.0,111.237,,,,106.857002,,,,,11.63,,,,247.268005,99.731003,255.513,-155.781998,0.0,68.793999,,,,,68.793999,168.525002,,29.110001,29.110001,,,,9.591,,,,,,52.754002,,,,52.754002,91.455002,73.521004,,,,,61.088001,,,61.088001,134.609005,226.064007,0.0,39.256001,,,-28.059999,,178.533007,189.729008,0.0,189.729008,415.793015,
12/31/1996,829.776001,38.932999,38.932999,0.0,223.274002,,,,182.423004,,,,,24.405001,,,,469.035004,211.738007,455.049011,-243.311005,0.0,149.003006,,,,,149.003006,360.741013,,68.011002,68.011002,,,,22.396,,,,,,98.656002,,,,98.656002,189.063004,143.962006,,,,,108.126999,,,108.126999,252.089005,441.152009,0.0,124.482002,,,-27.455,,291.596998,388.624,0.0,388.624,829.776009,
03/31/1997,420.11499,20.014,20.014,0.0,112.071999,,,,106.088997,,,,,10.743,,,,248.917999,97.972,257.929993,-159.957993,0.0,73.224998,,,,,73.224998,171.196998,,31.98,31.98,,,,12.333,,,,,,44.451999,,,,44.451999,88.764999,61.349998,,,,,65.192001,,,65.192001,126.541999,215.306998,0.0,38.922001,,,-26.993,,192.879002,204.808003,0.0,204.808003,420.115001,
06/30/1997,427.638,23.407,23.407,0.0,121.052002,,,,101.114998,,,,,12.413,,,,257.987,95.679001,254.755997,-159.076996,0.0,73.972,,,,,73.972,169.651001,,32.195999,32.195999,,,,12.04,,,,,,45.214997,,,,45.214997,89.450996,58.062,,,,,67.059998,,,67.059998,125.121998,214.572994,0.0,38.723999,,,-26.051001,,200.392004,213.065002,0.0,213.065002,427.637996,
09/30/1997,851.323975,32.139999,32.139999,0.0,224.216003,,,,206.386993,,,,,23.983999,,,,486.72699,210.921997,465.325012,-254.403,0.0,153.675003,,,,,153.675003,364.597,,71.217003,71.217003,,,,20.263,,,,,,106.669991,,,,106.669991,198.149994,144.850006,,,,,105.648003,,,105.648003,250.498009,448.648003,0.0,123.209,,,-23.823,,303.29001,402.67601,0.0,402.67601,851.324013,
12/31/1997,880.025024,58.602001,58.602001,0.0,234.436996,,,,184.944,,,,,36.681,,,,514.664001,209.509003,461.265991,-251.757004,0.0,155.852005,,,,,155.852005,365.361008,,68.240997,68.240997,,,,17.853001,,,,,,144.350002,,,,144.350002,230.444,128.936005,,,,,125.372002,,,125.372002,254.308007,484.752007,0.0,122.750999,,,-23.145,,295.667003,395.273002,0.0,395.273002,880.025009,
03/31/1998,863.621,40.016,40.016,,225.516,225.516,,,195.019,21.649,224.473,,-51.103,33.556,,,,494.107,209.657,,,,159.857,77.142,,,,82.715,369.514,,66.185,66.185,,,,24.597,,,,,,122.281,,,,122.281,213.063,125.21,,,,,121.747,,,121.747,246.957,460.02,,122.477,,,-19.217,334.096,-33.755,403.601,,403.601,863.621,
06/30/1998,842.5,20.849001,20.849001,0.0,221.367996,,,,196.507004,22.5,,237.0,-40.5,33.978001,,,,472.701996,208.259003,473.735992,-265.47699,0.0,161.539001,80.483002,,,,81.055999,369.798004,,62.702,62.702,,,,16.000999,,,,,,112.364994,,,,112.364994,191.067993,158.154999,,,,,121.986,,,121.986,280.140999,471.208992,0.0,122.417,,,-55.196999,,304.070992,371.290993,0.0,371.290993,842.499985,
09/30/1998,862.228027,20.809,20.809,0.0,230.912003,,,,204.675003,25.799999,,244.800003,-40.099998,35.361,,,,491.756989,205.059998,478.536987,-273.47699,0.0,165.410995,87.695999,,,,77.714996,370.470993,,66.460999,66.460999,,,,18.166,,,,,,123.268005,,,,123.268005,207.895004,189.382004,,,,,114.973999,,,114.973999,304.356003,512.251007,0.0,122.328003,,,-82.910004,,310.559006,349.977005,0.0,349.977005,862.228012,
12/31/1998,870.197021,24.927999,24.927999,0.0,234.190994,,,,199.285995,26.087999,,237.906998,-38.620998,28.885,,,,487.290009,209.031998,488.174011,-279.141998,0.0,173.875,99.875,,,,74.0,382.906998,,76.745003,76.745003,,,,17.881001,,,,,,124.500003,,,,124.500003,219.126007,186.292007,,,,,120.014999,,,120.014999,306.307006,525.433013,0.0,122.554001,,,-90.403999,,312.614006,344.764008,0.0,344.764008,870.197021,
03/31/1999,863.797,11.34,11.34,0.0,242.535,242.535,,,194.808,26.119,,233.868,0.0,28.945,,,,477.628,212.93,496.546,-283.616,0.0,173.239,90.578,,,,82.661,386.169,,70.641,70.641,,,,16.452,,,,,,116.812,,,,116.812,203.905,195.076,,,,,118.839,,,118.839,313.915,517.82,0.0,122.5566,,,-93.535,358.369,-41.414,345.9766,0.0,345.9766,863.7966,
06/30/1999,845.008972,14.696,14.696,0.0,232.705002,,,,184.059998,26.49,,223.218994,-39.159,27.025,,,,458.485992,212.177994,497.825989,-285.64801,0.0,174.345001,89.357002,,,,84.987999,386.522995,,71.056,71.056,,,,14.661,,,,,,105.133998,,,,105.133998,190.850998,192.869003,,,,,115.980003,,,115.980003,308.849006,499.700004,0.0,122.620003,,,-95.350998,,318.039993,345.308998,0.0,345.308998,845.009002,
09/30/1999,831.81897,17.917,17.917,0.0,231.587997,,,,183.496994,30.761,,222.701996,-39.205002,25.163,,,,458.165009,214.679001,508.347992,-293.669006,0.0,158.975006,97.747002,,,,61.228004,373.654007,,73.873001,73.873001,,,,3.538,,,,,,102.014002,,,,102.014002,179.425003,212.757996,,,,,101.216003,,,101.216003,313.973999,493.399002,0.0,122.556,,,-95.995003,,311.859001,338.419998,0.0,338.419998,831.819,
12/31/1999,838.151001,30.462999,30.462999,0.0,213.625,,,,168.356003,29.674,,176.746994,-38.064999,41.344002,,,,453.787994,209.975998,499.182007,-289.205994,0.0,174.386993,96.434998,90.197998,6.237,,77.951995,384.362991,,72.102997,72.102997,,,,3.859,,,,,,119.698007,,,,119.698007,195.660004,198.009995,,,,,136.207001,,,136.207001,334.216996,529.877,0.0,119.819,,,-93.447998,,281.903,308.274002,0.0,308.274002,838.151002,
03/31/2000,965.013,23.934999,23.934999,0.0,233.363998,,,,208.475006,32.049999,,214.582993,-38.158001,42.701,,,,508.475006,223.449997,533.390991,-309.94101,0.0,233.087997,149.718994,,,,83.369003,456.537994,,78.964996,78.964996,,,,2.947,,,,,,108.797004,,,,108.797004,190.709,322.265991,,,,,140.945999,,,140.945999,463.21199,653.92099,0.0,119.772003,,,-93.211998,,284.532005,311.09201,0.0,311.09201,965.013,
06/30/2000,962.075989,14.495,14.495,0.0,246.330994,,,,210.617004,31.839001,,248.436005,-37.819,37.094002,,,,508.536987,221.335999,531.39502,-310.05899,0.0,232.203003,151.352005,,,,80.850998,453.539002,,76.802002,76.802002,,,,0.575,,,,,,105.861005,,,,105.861005,183.238007,315.347992,,,,,146.962997,,,146.962997,462.310989,645.548996,0.0,119.553001,,,-93.225998,,290.199997,316.527,0.0,316.527,962.075996,
09/30/2000,2046.271973,56.825001,56.825001,0.0,419.026001,,,,327.127014,52.370998,,347.045013,-72.289001,56.112,,,,859.090027,406.28299,716.468018,-310.184998,0.0,780.898987,646.66803,,,,134.230957,1187.181977,,142.050995,142.050995,,,,12.298,,,,,,242.610996,,,,242.610996,396.959991,1121.011963,,,,,249.076004,,,249.076004,1370.087967,1767.047958,0.0,117.940002,,,-92.314003,,253.598,279.223999,0.0,279.223999,2046.271957,
12/31/2000,2110.143066,42.341,42.341,0.0,487.273987,,,,305.958008,59.403,119.867996,239.884003,-113.196999,62.479,,,,898.052002,405.411987,650.85498,-245.442993,0.0,806.679016,645.770996,514.440979,131.330017,,160.90802,1212.091003,,172.365997,172.365997,,,,18.098,,,,,,243.553001,,,,243.553001,434.016998,1111.108032,,,,,260.106995,,,260.106995,1371.215027,1805.232025,0.0,117.640999,,,-92.544998,,279.815002,304.911003,0.0,304.911003,2110.143028,
03/31/2001,2038.020996,18.621,18.621,0.0,449.716003,,,,314.467987,54.359001,,337.304993,-77.195999,62.986,,,,845.791016,386.009003,,,0.0,806.221008,646.05603,515.638,130.41803,,160.164978,1192.230011,,166.625,166.625,,,,27.02,,,,,,194.539998,,,,194.539998,388.184998,1141.129028,,,,,253.970001,,,253.970001,1395.099029,1783.284027,0.0,117.598,,,-92.310997,,229.450005,254.737008,0.0,254.737008,2038.021035,
06/30/2001,2068.285889,17.15,17.15,0.0,454.825989,,,,341.592987,53.736,,360.632996,-72.776001,68.129997,,,,881.698975,380.923004,,,0.0,805.664001,643.78302,515.393982,128.389038,,161.880981,1186.587005,,175.324005,175.324005,,,,28.667999,,,,,,209.518006,,,,209.518006,413.51001,1151.365967,,,,,253.679993,,,253.679993,1405.04596,1818.55597,0.0,117.441002,,,-85.209,,217.498001,249.730003,0.0,249.730003,2068.285973,
09/30/2001,2098.541992,24.856001,24.856001,0.0,469.164001,,,,343.240997,61.091,,374.631989,-92.482002,68.238998,,,,905.5,364.768005,,,0.0,828.273987,670.090027,537.0,133.090027,,158.18396,1193.041992,,157.173996,157.173996,,,,36.612999,,,,,,197.261009,,,,197.261009,391.048004,1158.849976,,,,,259.065002,,,259.065002,1417.914978,1808.962982,0.0,117.480003,,,-83.528999,,255.627998,289.579002,0.0,289.579002,2098.541984,
12/31/2001,2051.975098,21.533001,21.533001,0.0,455.860992,,,,347.591003,62.818001,146.494003,258.855988,-120.577003,73.153999,,,,898.138977,362.388,657.43103,-295.042999,0.0,791.447998,646.254028,515.174988,131.07904,,145.19397,1153.835998,,178.479996,178.479996,,,,44.522999,,,,,,193.768001,,,,193.768001,416.770996,996.221985,,,,,227.962997,,,227.962997,1224.184982,1640.955978,0.0,271.631012,,,-82.718002,,222.106002,411.019012,0.0,411.019012,2051.97499,
03/31/2002,2027.521,18.638,18.638,,436.302,436.302,,,354.672,67.839,179.25,252.222,-144.639,66.797,,,,876.409,355.263,,,,795.849,643.566,533.537,110.029,,152.283,1151.112,,193.804,193.804,,,,49.96,,,,,,180.653,,,,180.653,424.417,953.101,,,,,227.896,,,227.896,1180.997,1605.414,,273.155,,,-71.899,368.735,-147.884,422.107,,422.107,2027.521,
06/30/2002,2771.652,81.516,81.516,,557.992,557.992,,,486.855,132.455,231.942,277.102,-154.644,73.642,,,,1200.005,508.941,,,,1062.706,918.485,732.443,186.042,,144.221,1571.647,,215.604,215.604,,,,73.42,,,,,,223.529,,,,223.529,512.553,1204.607,,,,,293.678,,,293.678,1498.285,2010.838,,549.642,,,-65.539,383.081,-106.37,760.814,,760.814,2771.652,
09/30/2002,2675.177,32.83,32.83,,510.329,510.329,,,485.762,133.416,240.487,255.475,-143.616,77.687,,,,1106.608,475.247,,,,1093.322,958.322,775.058,183.264,,135.0,1568.569,,205.164,205.164,,,,50.656,,,,,,233.981,,,,233.981,489.801,1137.528,,,,,292.925,,,292.925,1430.453,1920.254,,549.386,,,-65.961,392.428,-120.93,754.923,,754.923,2675.177,
12/31/2002,2607.665,49.293,49.293,0.0,490.811,490.811,,,431.243,106.998001,235.195007,242.794998,-121.318001,59.685,,,,1031.032,464.448,813.111,-348.663,0.0,1112.185,1009.989014,833.492004,176.49701,,102.195986,1576.633,,230.603,230.603,,,,38.61,,,,,,222.797,,,,222.797,492.01,1055.748,,,,,304.217,,,304.217,1359.965,1851.975,0.0,549.653,,,-63.808998,409.02301,-139.177012,755.69,0.0,755.69,2607.665,
03/31/2003,2607.200928,38.515999,38.515999,0.0,491.799011,,,,435.799988,108.518997,233.134995,238.735001,-112.101997,66.427002,,,,1032.541992,457.372986,826.672974,-369.299988,0.0,1117.286011,1006.919006,832.450012,174.468994,,110.367005,1574.658997,,220.710007,220.710007,,,,31.6,,,,,,227.243002,,,,227.243002,479.553009,1045.754028,,,,,313.832001,,,313.832001,1359.586029,1839.139038,0.0,550.017029,,,-64.317001,,282.361999,768.062027,0.0,768.062027,2607.201065,
06/30/2003,2615.978027,55.883999,55.883999,0.0,472.165985,,,,433.654999,107.267998,249.389008,230.664001,-153.666,66.486,,,,1028.19104,449.743988,842.544006,-392.799988,0.0,1138.042969,1035.180054,865.046997,170.133057,,102.862915,1587.786957,,224.996994,224.996994,,,,32.081001,,,,,,245.402992,,,,245.402992,502.480988,984.921997,,,,,319.984985,,,319.984985,1304.906982,1807.38797,0.0,549.807983,,,-63.338001,430.492004,-108.37199,808.589996,0.0,808.589996,2615.977966,
09/30/2003,2554.25,29.974001,29.974001,0.0,442.372986,442.372986,,,438.707001,110.460999,247.192993,229.177002,-148.123993,62.820999,,,,973.875,439.062012,832.862,-393.799988,0.0,1141.312988,1033.881958,866.125977,167.755981,,107.43103,1580.375,,217.593994,217.593994,,,,43.533001,,,,,,242.845997,,,,242.845997,503.972992,938.841003,,,,,295.223999,,,295.223999,1234.065002,1738.037994,0.0,549.344971,,,-62.744999,441.089996,-111.477993,816.211975,0.0,816.211975,2554.249969,
12/31/2003,2680.512,53.522,53.522,0.0,505.949,505.949,,,412.374,115.695,229.049,230.234,-162.604,90.676,,,,1062.521,443.864,855.7,-411.836,0.0,1174.127,1041.044,871.96,169.084,,133.083,1617.991,,250.614,250.614,,,,71.035,,,,,,286.433,,,,286.433,608.082,879.766,,,,,370.201,,,370.201,1249.967,1858.049,0.0,549.461,,,-62.575,410.128,-74.551,822.463,0.0,822.463,2680.512,
03/31/2004,2663.718994,39.674,39.674,0.0,500.287994,500.287994,,,415.683014,123.147003,233.634995,232.013,-173.112,99.978996,,,,1055.624023,440.894012,864.323975,-423.429993,0.0,1167.20105,1038.838989,872.825989,166.013,,128.362061,1608.095062,,249.108994,249.108994,,,,82.327003,,,,,,280.928993,,,,280.928993,612.36499,857.69397,,,,,373.540985,,,373.540985,1231.234955,1843.599945,0.0,549.63501,,,-62.825001,417.272003,-83.962993,820.119019,0.0,820.119019,2663.718964,
06/30/2004,2644.707,24.45,24.45,,495.358,495.358,,,431.731,123.754,225.086,239.559,-156.668,104.959,,,,1056.498,437.382,867.727,-430.345,,1150.827,1033.861,870.879,162.982,,116.966,1588.209,,256.054,256.054,,,,83.692,,,,,,283.414,,,,283.414,623.16,831.139,,,,,367.272,,,367.272,1198.411,1821.571,,548.699,,,-59.734,423.542,-89.371,823.136,,823.136,2644.707,
09/30/2004,2665.63,40.483,40.483,,500.828,500.828,,,436.096,127.818,216.252,246.511,-154.485,110.716,,,,1088.123,431.831,871.055,-439.224,,1145.676,1032.965,872.271,160.694,,112.711,1577.507,,267.669,267.669,,,,70.636,,,,,,312.92,,,,312.92,651.225,811.401,,,,,372.951,,,372.951,1184.352,1835.577,,543.523,,,-52.676,429.911,-90.705,830.053,,830.053,2665.63,
