Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,,75317.0,6973.0,78276.0,,12453.0,656.0,9095.0,125.0,,696.992412,64.528965,724.375347,,48.796558,4.517684,50.713642,
06/30/2008,,67171.0,7591.0,72495.0,,6559.0,477.0,4769.0,-473.0,,478.460004,54.070803,516.382933,,45.937998,5.191457,49.579062,
09/30/2008,21.0,82227.0,7910.0,84552.0,,14603.0,645.0,9642.0,-107.0,0.160747,629.416718,60.548071,647.213717,0.007354,28.794596,2.769957,29.608774,
12/31/2008,10124.0,53370.0,10013.0,66921.0,,18085.0,857.0,12356.0,-601.0,79.254736,417.801785,78.385784,523.884453,5.830756,30.737599,5.766827,38.542081,
03/31/2009,10076.0,47875.0,10503.0,65277.0,,9181.0,607.0,6611.0,271.0,72.708905,345.468322,75.790157,471.041997,7.088586,33.680634,7.388986,45.923148,
06/30/2009,9592.0,40890.0,14710.0,62980.0,4.0,6757.0,259.0,4808.0,-27.0,79.253078,337.85012,121.540114,520.366851,6.252078,26.652153,9.587996,41.050443,
09/30/2009,10564.0,61577.0,7622.0,77186.0,5.0,7790.0,147.0,5365.0,431.0,78.60119,458.162202,56.71131,574.300595,6.469987,37.713211,4.668141,47.273039,
12/31/2009,10057.0,61613.0,7556.0,77358.0,5.0,6483.0,147.0,4767.0,414.0,69.401698,425.181147,52.142709,533.834794,6.367366,39.008902,4.783913,48.977499,
03/31/2010,8230.0,63557.0,8428.0,78120.0,4.0,6383.0,886.0,5178.0,1.0,53.406879,412.439974,54.691759,506.943543,5.345162,41.278552,5.473758,50.736827,
12/31/2010,7061.0,77931.0,5761.0,87783.0,723.0,8557.0,269.0,6579.0,285.0,39.697532,438.134593,32.388823,493.52336,4.39924,48.553628,3.589296,54.691754,
03/31/2011,8262.0,86816.0,6859.0,99025.0,2130.0,9004.0,241.0,8463.0,113.0,43.076121,452.638165,35.76121,516.293014,4.809192,50.534355,3.992526,57.641039,
06/30/2011,8795.0,89987.0,7401.0,102116.0,2169.0,8786.0,228.0,7116.0,156.0,44.343047,453.700716,37.314712,514.853282,4.617889,47.248431,3.885957,53.616865,
09/30/2011,6095.0,106109.0,8581.0,110042.0,1844.0,22572.0,332.0,14005.0,89.0,31.016233,539.967432,43.666989,559.98168,2.919131,50.819704,4.109773,52.703369,
12/31/2011,2407.0,103570.0,8691.0,107015.0,110.0,14162.0,201.0,6820.0,304.0,12.408496,533.921023,44.803588,551.680586,1.110102,47.766191,4.008265,49.355016,
03/31/2012,1357.0,104694.0,6820.0,109273.0,158.0,6904.0,155.0,4281.0,13.0,6.731485,519.341237,33.831043,542.055658,0.721977,55.701334,3.628509,58.137543,
06/30/2012,952.0,106783.0,6931.0,111260.0,104.0,7345.0,166.0,4530.0,-61.0,4.784641,536.678896,34.834397,559.179776,0.474158,53.184877,3.452089,55.414714,
09/30/2012,510.0,107694.0,6518.0,111226.0,49.0,6652.0,109.0,3863.0,79.0,2.45795,519.032243,31.413562,536.05475,0.249362,52.656438,3.186943,54.383392,
12/31/2012,551.0,112457.0,6980.0,114943.0,66.0,9323.0,115.0,5433.0,314.0,2.64028,538.871053,33.446739,550.783459,0.247549,50.523852,3.135923,51.640744,
03/31/2013,1787.0,106507.0,6568.0,109074.0,73.0,9803.0,162.0,5443.0,203.0,8.56294,510.359864,31.472519,522.660405,0.819015,48.814102,3.010234,49.990604,
06/30/2013,551.0,112457.0,6980.0,114943.0,66.0,9323.0,115.0,5433.0,218.0,2.743887,560.016931,34.759225,572.396793,0.242411,49.475143,3.070832,50.568852,
09/30/2013,579.0,103465.0,7380.0,105319.0,101.0,10513.0,64.0,6408.0,-39.0,2.834068,506.436613,36.123348,515.511503,0.266599,47.640206,3.398103,48.493876,
12/31/2013,583.0,103944.0,7564.0,105590.0,97.0,11785.0,26.0,6356.0,221.0,2.860928,510.079497,37.118461,518.156836,0.239631,42.724145,3.109034,43.400701,
03/31/2014,1861.0,100597.0,6069.0,103620.0,100.0,8104.0,17.0,4412.0,,8.748178,472.885818,28.529121,487.096319,0.725075,39.194196,2.364579,40.372005,
06/30/2014,3408.0,97128.0,5756.0,102472.0,106.0,6675.0,19.0,3626.0,-311.0,15.705069,447.59447,26.525346,472.221198,1.207124,34.403026,2.038792,36.295887,
09/30/2014,10822.0,98267.0,5543.0,106412.0,260.0,16805.0,68.0,7173.0,90.0,51.153337,464.487616,26.200605,502.987332,3.938065,35.758811,2.017067,38.722731,
12/31/2014,10474.0,95130.0,5447.0,103771.0,0.0,15151.0,83.0,6308.0,107.0,48.777535,443.021469,25.36674,483.262702,3.820968,34.703906,1.987093,37.856187,
03/31/2015,13027.0,95634.0,5356.0,105805.0,4.0,17216.0,181.0,6994.0,242.0,62.57265,459.359239,25.7265,508.213651,4.661223,34.219038,1.916444,37.858349,
06/30/2015,13183.0,80049.0,4041.0,91849.0,202.0,10283.0,50.0,4572.0,-180.0,61.316279,372.32093,18.795349,427.204651,4.475322,27.174773,1.371825,31.180598,
09/30/2015,13568.0,75797.0,2926.0,86707.0,94.0,10596.0,22.0,4219.0,-12.0,63.01319,352.020249,13.589077,402.689021,5.487031,30.653041,1.183303,35.06515,
12/31/2015,5729.0,74179.0,2469.0,75698.0,88.0,11161.0,5.0,4233.0,66.0,27.106695,350.977052,11.682044,358.164183,2.336889,30.258,1.007118,30.877608,
03/31/2016,6503.0,79409.0,2835.0,77886.0,219.0,16149.0,0.0,7817.0,5.0,30.207172,368.863805,13.168896,361.789298,2.668609,32.586741,1.163387,31.961754,
06/30/2016,6701.0,86253.0,2398.0,82756.0,427.0,20999.0,0.0,8136.0,0.0,30.31578,390.214441,10.848715,374.393775,2.623871,33.773582,0.938971,32.404282,
09/30/2016,5781.0,73247.0,2343.0,76495.0,516.0,8246.0,0.0,4084.0,0.0,26.062847,330.224066,10.563095,344.867229,2.256969,28.596471,0.914734,29.864527,
12/31/2016,4349.0,73880.0,1345.0,70343.0,0.0,16676.0,8.0,6002.0,1739.0,20.495782,348.178519,6.338659,331.509496,1.791939,30.441124,0.554187,28.983758,
03/31/2017,3145.0,64515.0,1265.0,62771.0,0.0,9393.0,1.0,4056.0,,14.769419,302.972668,5.940641,294.782568,1.328114,27.24428,0.534202,26.5078,
06/30/2017,709.0,71289.0,1350.0,64105.0,71.0,13774.0,3.0,6509.0,,3.212797,323.042414,6.117455,290.48849,0.297557,29.918917,0.566575,26.903901,
09/30/2017,699.0,66550.0,1886.0,62107.0,51.0,11997.0,2.0,4584.0,,3.107081,295.81722,8.38334,276.06792,0.296204,28.200825,0.7992,26.318087,
12/31/2017,492.0,67201.0,2127.0,62227.0,40.0,11850.0,1.0,5921.0,-2109.0,2.204597,301.120222,9.530851,278.83228,0.206354,28.185383,0.892104,26.099193,
03/31/2018,497.0,54871.0,1316.0,49582.0,41.0,11555.0,2.0,3958.0,-2.0,2.218849,244.970758,5.875262,221.358096,0.198573,21.92332,0.525798,19.810137,
06/30/2018,505.0,64333.0,1501.0,66339.0,76.0,17922.0,6.0,18004.0,2.0,2.237384,285.025032,6.650126,293.912543,0.203376,25.908549,0.604491,26.716417,
09/30/2018,310.0,60945.0,1316.0,52220.0,110.0,15274.0,2.0,4829.0,,1.262575,248.21814,5.359834,212.682768,0.132475,26.044093,0.562376,22.315572,
12/31/2018,1219.0,60282.0,1288.0,51579.0,0.0,16803.0,4.0,5243.0,-10.0,4.980394,243.691636,5.206775,208.562073,0.503688,24.645538,0.526583,21.092741,
03/31/2019,1223.0,58877.0,1344.0,54478.0,17.0,11577.0,3.0,4078.0,-6.0,4.884575,235.150571,5.367841,217.581276,0.535624,25.785698,0.588617,23.859117,
06/30/2019,1223.0,62567.0,2123.0,65913.0,4.0,11833.0,7.0,11844.0,2.0,4.804746,245.804196,8.340536,258.949477,0.506334,25.90337,0.878943,27.288648,
09/30/2019,2230.0,65557.0,2167.0,69954.0,6.0,14429.0,12.0,14447.0,-30.0,8.846047,260.053949,8.596136,277.496132,0.91167,26.80106,0.885914,28.598644,
12/31/2019,,,,,,,,,,15.095575,261.704392,11.28075,245.532316,1.501568,26.031921,1.122104,24.423273,
03/31/2020,5296.0,79451.0,2722.0,66741.0,16.0,31775.0,16.0,11079.0,-138.0,22.195214,332.97431,11.407736,279.707472,1.460857,21.915885,0.750841,18.409939,
06/30/2020,5954.0,64689.0,2792.0,62165.0,13.0,15916.0,1.0,5083.0,98.0,23.937603,260.077192,11.225023,249.929643,2.124592,23.083264,0.996282,22.182614,
