Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Long-Term Investments,Loans & Mortgages,Real Estate Investments,Other Long-Term Investments,Net Fixed Assets,Other Assets,Total Assets,Liabilities & Shareholders' Equity,Customer Deposits,ST Borrowings & Repos,Long-Term Borrowings,Short and Long Term Debt,Other Short-Term Liabilities,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/1996,,150.837006,42693.980469,650.070007,4475.075195,4475.075195,0,0,318.858002,1795.589966,50084.410156,,3623.701904,39795.898438,2552.305908,42348.204346,2300.916992,0.0,48272.823242,350.0,0.0,883.434021,578.148987,1811.583008,50084.40625,
09/30/1996,,199.365997,45394.308594,701.862,4343.98877,4343.98877,0,0,316.411011,1817.795044,52773.730469,,3839.168945,42065.929688,2565.439941,44631.369629,2440.586914,0.0,50911.125488,350.0,0.0,880.132019,632.473022,1862.605042,52773.73053,
12/31/1996,,383.855988,45450.269531,487.341003,4601.73291,4601.732797,0,0,313.260986,1277.036011,52513.5,,4883.344238,40590.859375,2612.944092,43203.803467,2313.271973,0.0,50400.419678,350.0,195.0,959.940002,608.140015,2113.080017,52513.499695,
03/31/1997,,244.990997,50338.320312,486.226013,4832.957031,4832.957031,0,0,313.028992,1415.839966,57631.359375,,4658.180176,45763.808594,2976.779053,48740.587646,1871.94397,0.0,55270.711792,350.0,393.75,989.388,627.512024,2360.650024,57631.361816,
06/30/1997,,226.973007,49087.628906,526.017029,4940.558105,4940.558105,0,0,316.200012,1366.151978,56463.53125,,4718.059082,44147.390625,3059.813965,47207.20459,2113.084961,0.0,54038.348633,350.0,393.75,1004.999023,676.435974,2425.184998,56463.53363,
09/30/1997,,211.397995,50031.800781,559.531006,6107.143066,6107.143066,0,0,320.852997,1694.797974,58925.519531,,4564.609863,46090.238281,3295.118896,49385.357178,2536.370117,0.0,56486.337158,350.0,393.75,1579.074951,116.355003,2439.179955,58925.517113,
12/31/1997,,233.787003,48078.859375,740.984009,6163.507812,6163.507812,0,0,334.401001,1513.496948,57065.03125,,5052.516113,43695.519531,3101.717041,46797.236572,2701.9021,0.0,54551.654785,188.667999,393.75,1593.786987,337.175995,2513.380981,57065.035767,
03/31/1998,,171.362,52152.261719,526.481018,6731.143066,6731.143066,0,0,361.239014,1688.435059,61630.921875,,5770.424805,47308.710938,3538.591064,50847.302002,2415.386963,0.0,59033.11377,188.955002,393.75,1624.06897,391.026001,2597.799973,61630.913742,
06/30/1998,,322.971985,53427.410156,,8025.626953,8025.626953,0,0,386.312988,1805.850952,63968.171875,,5899.737793,49211.800781,3817.39502,53029.195801,2294.3479,0.0,61223.281494,189.240997,393.75,1653.116943,508.78299,2744.89093,63968.172424,
09/30/1998,,209.979004,52103.75,,8613.139648,8613.139648,0,0,401.984009,1572.05896,62900.910156,,6148.640137,47827.289062,3796.646973,51623.936035,2280.72998,0.0,60053.306152,189.528,393.75,1672.125977,592.200989,2847.604965,62900.911118,
12/31/1998,,228.358994,44055.011719,574.739014,7301.879883,7301.879883,0,0,434.894989,1581.037964,54175.921875,,6691.315918,37675.820312,3816.326904,41492.147217,2969.950928,0.0,51153.414062,189.815002,393.75,1716.984985,721.958008,3022.507996,54175.922058,
03/31/1999,,203.406998,47408.789062,,8252.328125,8252.328125,0,0,457.533997,1707.619995,58029.679688,,5942.548828,42105.308594,4365.76416,46471.072754,2441.040039,0.0,54854.661621,190.136993,393.75,1769.015015,822.112976,3175.014984,58029.676605,
06/30/1999,,298.019989,46628.261719,,8906.407227,8906.407227,0,0,492.462006,1781.901978,58107.050781,,6314.705078,40842.859375,4942.785156,45785.644531,2721.346924,0.0,54821.696533,190.464005,393.75,1793.636963,907.507019,3285.357986,58107.05452,
09/30/1999,,219.565002,44335.011719,,9426.761719,9426.761719,0,0,536.229004,1826.562012,56344.128906,,6270.283203,38923.890625,4968.067871,43891.958496,2787.13501,0.0,52949.376709,190.787994,393.75,1805.968018,1004.247986,3394.753998,56344.130707,
12/31/1999,,176.401001,48675.390625,668.370972,9619.566406,9619.566406,0,0,579.81897,1892.827026,61612.378906,,7742.758789,42635.460938,4348.453125,46983.914062,3574.691895,0.0,58301.364746,0.0,393.75,1865.22998,1052.026978,3311.006958,61612.371704,
03/31/2000,,286.898987,50130.328125,,11363.650391,11363.650391,0,0,628.309998,1105.729004,63514.921875,,8239.030273,43765.28125,5114.910156,48880.191406,2961.541992,0.0,60080.763672,0.0,393.75,1917.371948,1123.03894,3434.160889,63514.924561,
06/30/2000,,429.002014,51034.648438,,12215.889648,12215.889648,0,0,747.93103,1975.026001,66402.5,,11882.129883,42605.460938,5209.13623,47814.597168,3121.053955,0.0,62817.781006,0.0,393.75,1951.545044,1239.432983,3584.728027,66402.509033,
09/30/2000,,214.593002,52054.246094,,12367.901367,12367.901367,0,0,823.325989,1988.20105,67448.265625,,13514.944336,41969.652344,4943.483887,46913.13623,3233.533936,0.0,63661.614502,0.0,393.75,2031.349976,1361.551025,3786.651001,67448.265503,
