Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
12/31/1982,,,,,,,,,,,,,139.166667,,
03/31/1983,,,,,,,,,,,,,152.5,,
06/30/1983,,,,,,,,,,,,,184.166667,,
09/30/1983,,,,,,,,,,,,,179.166667,,
12/31/1983,,,,,,,,,,,,,167.916667,,
03/31/1984,,,,,,,,,,,,,170.0,,
06/30/1984,,,,,,,,,,,,,177.5,,
09/30/1984,,,,,,,,,,,,,181.666667,,
12/31/1984,,,,,,,,,,,,,189.166667,,
03/31/1985,,,,,,,,,,,,,199.583333,,
06/30/1985,,,,,,,,,,,,,195.0,,
09/30/1985,,,,,,,,,,,,,214.583333,,
12/31/1985,,,,,,,,,,,,,211.25,,
03/31/1986,,,,,,,,,,,,,222.5,,
06/30/1986,,,,,,,,,,,,,205.0,,
09/30/1986,,,,,,,,,,,,,235.833333,,
12/31/1986,,,,,,,,,,,,,266.666667,,
03/31/1987,,,,,,,,,,,,,325.0,,
06/30/1987,,,,,,,,,,,,,410.833333,,
09/30/1987,,,,,,,,,,,,,446.25,,
12/31/1987,,,,,,,,,,,,,336.25,,
03/31/1988,,,,,,,,,,,,,326.25,,
06/30/1988,,,,,,,,,,,,,357.5,,
09/30/1988,,,,,,,,,,,,,327.5,,
12/31/1988,,,,,,,,,,,,,281.25,,
03/31/1989,,,,,,,,,,,,,257.5,,
06/30/1989,,,,,,,,,,,,,246.25,,
09/30/1989,,,,,,,,,,,,,193.75,,
12/31/1989,,,,,,,,,,,,,147.5,,
03/31/1990,,7698.984927,7698.984927,7698.984927,0.975642,,,,,,,,150.0,7707.190112,
06/30/1990,,7615.676923,7846.232867,7219.604576,0.899029,,,,,,,,132.5,7232.841232,
09/30/1990,,6695.346256,7299.057579,5961.325104,0.39466,,,,,,,,50.0,5971.090118,
12/31/1990,,5654.904071,5961.325104,5309.745132,0.212074,,0.039492,0.298026,,0.525108,7.042745,23.59789,25.0,5309.525138,
03/31/1991,,5532.112247,5916.162655,5249.048382,0.439655,,0.079304,0.723893,,0.587958,8.443093,41.6336,48.75,5799.560244,
06/30/1991,,5695.658407,5880.113779,5306.392429,1.492627,,0.062941,0.602168,,0.552955,,,37.5,5306.103695,
09/30/1991,,5419.034661,5629.625698,5247.664806,2.406106,,0.083636,0.872956,,0.572385,78.910859,,47.5,5247.569786,
12/31/1991,,5161.902781,5308.22266,4716.981724,1.528358,,0.076595,0.724415,,0.542401,,,41.25,4716.77546,
