Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,Gross Margin %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
01/31/2009,,58.675,71.596001,1.64697232610321,52.429,54.227136,,23.4567901234568,,,,,,,,22.0213054963784,
04/30/2009,,57.92,65.903,0.248509226190477,48.288,48.288,,11.9402985074627,,,,,,,,13.7828038674033,
07/31/2009,,59.8,68.297997,-0.0645622466705157,47.436,49.906,,15.1960784313726,,,,,,,,14.2106973244147,
10/31/2009,,46.5,49.498001,-0.310899617779598,19.528,26.090045,,4.76190476190477,,,,,,,,6.44731397849463,
01/31/2010,,57.86,62.418999,0.507455707762555,132.786,41.8169,,6.49350649350648,,,,,,,,7.87936225371587,
04/30/2010,,58.967,61.933998,1.00253562359971,39.549,42.546936,,4.32569974554706,,,,,,,,5.03162446792274,
07/31/2010,,56.767,58.182999,0.500816107382553,39.327,39.778532,,4.0,,,,,,,,2.49440520020434,
10/31/2010,,59.05,59.853001,5.56476001428304,25.401,31.40505,,0.775193798449613,,,,,,,,1.35986621507198,
01/31/2011,,60.125,68.300003,-0.0427598684210626,48.226,50.030057,,10.5527638190955,,,,,,,,13.5966785862786,
04/30/2011,,69.25,68.535004,0.889290876473602,81.114,47.233257,,0.446428571428572,,,,,,,,-1.03248519855596,
07/31/2011,,65.025,68.094002,1.12287921568627,52.082,51.457153,,7.72833723653396,,,,,,,,4.7197262591311,
10/31/2011,,66.767,65.828003,0.034323002049186,39.942,40.752321,,0.0,,,,,,,,-1.40637889975587,
01/31/2012,,74.12,82.33,2.14249191614394,56.694,57.947784,,7.6923076923077,,,,,,,,11.0766324878575,
04/30/2012,,80.7,78.498,3.69609462462513,20.971,43.14067,,-3.10786106032907,,,,,,,,-2.72862453531598,
07/31/2012,,75.68,82.333,-0.0569819819819788,75.656,78.489691,,9.56175298804782,,,,,,,,8.7909619450317,
10/31/2012,,70.98,72.365,1.87962757355332,29.081,35.327547,,-0.634249471458774,,,,,,,,1.95125387433078,
01/31/2013,,84.667,102.967,0.282186576614603,69.922,70.888441,,21.8181818181818,,,,,,,,21.6140881335113,
04/30/2013,,98.35,103.664,0.622774186916911,68.691,70.274308,,4.43037974683545,,,,,,,,5.40315200813422,
07/31/2013,,84.8,86.498,0.225793129496918,52.297,49.529826,,1.85185185185185,,,,,,,,2.00235849056605,
10/31/2013,,87.625,88.288,-0.306854465285356,56.89,59.22078,,1.26582278481013,,,,,,,,0.756633380884447,
01/31/2014,,80.64,93.087,-0.425987525987521,67.696,58.238262,,13.4615384615385,,,,,,11.2741784037559,,15.4352678571429,
04/30/2014,,94.217,101.695,0.89101096224117,63.317,64.476905,,8.51419031719533,,,,,,-0.558870967741934,,7.93699650806117,
07/31/2014,,95.26,103.151,0.100904302053013,65.656,63.501956,,7.61589403973511,,,,,,5.0546218487395,,8.2836447617048,
10/31/2014,,95.2,100.947,-0.55129151291514,62.455,60.071061,,5.78512396694215,,-9.07476965816532,,,,-5.52950819672131,,6.03676470588235,
01/31/2015,,98.24,125.671,0.0343263997696875,65.189,78.223249,,28.2051282051282,,11.1336,,,,14.5391650099403,,27.9224348534202,
04/30/2015,,98.75,107.559,1.91202560585276,55.596,58.82908,,7.93650793650794,,4.54761904761904,,,,9.98976377952757,,8.92050632911392,
07/31/2015,,93.525,99.678,0.0676954210169034,55.387,51.247008,,6.23946037099495,,-6.24650070612617,,,,-3.41416666666666,,6.57898957497994,
10/31/2015,,103.133,105.521,1.70196403115707,49.762,58.230003,,2.13414634146342,,-2.03953488372093,,,,-0.282642089093698,,2.3154567403256,
01/31/2016,,96.775,105.933,-0.0402578612703426,60.035,64.157746,,10.2106969205835,,16.0751054852321,,,,9.28743931075401,,9.46318780676828,
04/30/2016,,122.4,125.628,0.475302378338695,69.376,72.123143,,2.66159695817491,,-3.97432749042591,,,,2.71258278145696,,2.63725490196078,
07/31/2016,,114.0,116.215,2.04808105404764,64.718,70.170255,,3.12075983717775,,,,,,1.93605683836589,,1.94298245614035,
10/31/2016,,117.2,119.059,0.821406525432899,72.697,79.643504,,0.260416666666667,,,,,,1.89670710571923,,1.58617747440273,
01/31/2017,,120.5,145.077,2.33535928664704,86.588,100.167551,,20.0510855683269,,,,,,20.0449061662198,,20.3958506224066,
04/30/2017,,132.167,135.844,1.11708170025989,53.306,94.406705,,2.56410256410257,,,,,,3.01535626535626,,2.78208629990844,
07/31/2017,,142.167,141.645,0.585535480007464,116.751,119.661496,,0.0,,-36.7965957446809,,,,-32.4903409090909,,-0.367173816708513,
10/31/2017,,89.067,106.511,7.0296164169313,-120.082,5.439142,,20.4188481675393,,,,,,175.548046658026,,19.5852560432034,
01/31/2018,,153.6,169.555,2.41943427620633,-3.691,125.463902,,10.4417670682731,,-3.69076517150396,,,,3.11693121693121,,10.3873697916667,
04/30/2018,,167.6,164.992,0.139993554624559,102.472,137.998616,,-0.0925069380203413,,2.08345186802046,,,,0.0242616033755233,,-1.55608591885442,
07/31/2018,,140.6,145.616,0.754514617993869,79.409,98.425432,,3.71179039301309,,-20.4259372661087,,,,-15.6975308641975,,3.56756756756758,
10/31/2018,,119.8,119.582,0.45255843335439,254.328,83.605897,,0.386100386100386,,,,,,,,-0.18196994991653,
01/31/2019,,148.2,164.895,3.00993560003465,153.514,149.484235,,11.8012422360249,,10.1830167879649,,,,11.1046511627907,,11.2651821862348,
04/30/2019,,168.2,178.102,0.812778782399031,118.21,144.327369,,5.93607305936073,,4.20547053885852,,,,14.4518555667001,,5.8870392390012,
07/31/2019,,168.2,182.458,2.62836516769439,99.929,120.618765,,7.66423357664232,,-27.2129318318627,,,,-22.9004004004004,,8.4768133174792,
10/31/2019,,174.0,177.068,0.442329048909938,160.714,163.858301,,2.0408163265306,,1.68269230769231,,,,4.21044921875,,1.7632183908046,
01/31/2020,,141.429,156.674,1.49249918806584,104.061,111.642152,,10.0217864923747,,8.03468208092486,,,,16.8728314536819,,10.7792602648679,
04/30/2020,,152.125,188.273,3.11921970421646,109.92,132.909111,,23.6068895643364,,20.4570184983678,,,,-39.6062353823992,,23.7620377978636,
07/31/2020,,208.3,271.946,7.82639232168061,252.911,253.199589,,29.368029739777,,-15.9071428571429,,,,-3.5315465654606,,30.5549687950072,
10/31/2020,,243.8,,,,,,,,,,,,,,,
01/31/2021,,226.714,,,,,,,,,,,,,,,
