Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
09/30/1980,3.185185,,3.333333,3.333333,3.074074,,,
12/31/1980,3.111111,-2.325581,3.037037,3.148148,2.851852,,,
03/31/1981,4.0,28.571429,3.185185,4.37037,3.148148,,,
06/30/1981,4.074074,1.851852,3.888889,4.37037,3.777778,,,
09/30/1981,3.444444,-15.454545,4.074074,4.111111,3.259259,,,
12/31/1981,3.740741,8.602151,3.444444,4.111111,3.407407,,,
03/31/1982,3.555556,-4.950495,3.814815,3.851852,3.259259,,,
06/30/1982,3.444444,-3.125,3.518519,3.888889,3.37037,,,
09/30/1982,4.481481,30.107527,3.444444,4.592593,3.444444,,,
12/31/1982,5.444444,21.487603,4.444444,5.888889,4.37037,,,
03/31/1983,6.925926,27.210884,5.333333,7.074074,5.074074,,,
06/30/1983,7.888889,13.903743,6.851852,8.888889,6.703704,,,
09/30/1983,8.851852,12.206573,7.814815,9.444444,7.703704,,,
12/31/1983,9.814815,10.878661,8.814815,9.851852,8.481481,,,
03/31/1984,8.296296,-15.471698,9.814815,10.148148,8.074074,,,
06/30/1984,8.185185,-1.339286,8.37037,9.0,7.555556,,,
09/30/1984,9.518519,16.289593,8.074074,9.62963,8.0,,,
12/31/1984,9.703704,1.945525,9.444444,10.185185,9.0,,,
03/31/1985,10.481481,8.015267,9.62963,11.074074,9.481481,,,
06/30/1985,13.185185,25.795053,10.555556,13.444444,10.518519,,,
09/30/1985,13.833333,4.91573,13.037037,14.111111,12.37037,,,
12/31/1985,15.833333,14.457831,13.833333,16.888889,13.777778,,,
03/31/1986,17.055556,7.719298,15.888889,17.833333,14.888889,,,
06/30/1986,19.5,14.332248,17.055556,21.0,16.222222,,,
09/30/1986,16.0,-17.948718,19.388889,20.222222,15.833333,,,
12/31/1986,15.833333,-1.041667,16.0,16.5,14.916667,,,
03/31/1987,20.166667,27.368421,15.833333,21.666667,15.75,,,
06/30/1987,20.0,-0.826446,19.833333,21.0,16.916667,,,
09/30/1987,16.5,-17.5,20.0,20.083333,16.5,,,
12/31/1987,14.833333,-10.10101,16.666667,17.666667,11.333333,,,
03/31/1988,13.666667,-7.865169,14.666667,15.833333,13.083333,,,
06/30/1988,14.5,6.097561,13.833333,14.916667,12.666667,,64.130098,
09/30/1988,15.666667,8.045977,14.666667,15.75,14.0,,64.130098,
12/31/1988,13.833333,-11.702128,15.5,15.5,13.5,,64.130098,
03/31/1989,13.833333,0.0,14.0,14.833333,13.083333,,64.130098,
06/30/1989,15.0,8.433735,13.916667,17.25,13.833333,,65.210999,
09/30/1989,17.916667,19.444444,15.0,18.25,14.75,,65.210999,
12/31/1989,12.583333,-29.767442,18.0,19.25,12.0,,65.210999,
03/31/1990,10.833333,-13.907285,12.333333,13.333333,10.583333,719.761238,65.210999,
06/30/1990,10.833333,0.0,10.666667,12.25,8.833333,724.55502,66.439499,
