Date,Assets,Cash & Near Cash Items,Interbanking Assets,Short-Term Investments,Net Loans,Total Loans,Reserve for Losses on Loans,Long-Term Investments,Net Fixed Assets,Other Assets,Customers' Acceptance Liability,Total Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Customer Deposits,ST Borrowings & Repos,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,,1416.503052,610.5,6007.134766,12767.592773,13660.592773,-893.0,671.73999,331.980988,1395.150024,27.9,23228.501953,,3959.669922,11848.961914,7289.046875,4559.915039,0,15808.631836,5205.869141,27.9,663.992981,194.809006,21901.202963,35.0,0,1054.900024,237.399002,1327.299026,23228.501989,
12/31/1992,,1368.250977,713.302002,3824.437988,14036.798828,14899.798828,-863.0,2716.325928,336.536011,2265.103027,27.552999,25288.308594,,4572.222168,11837.588868,7463.318848,4374.27002,0,16409.810547,5445.262207,27.552999,693.03302,1230.248047,23805.90682,178.75,0,1049.45105,254.199997,1482.401047,25288.307867,
03/31/1993,,1230.396973,441.615997,3204.63501,14170.294922,14996.294922,-826.0,4416.961914,331.115997,1233.770996,44.035,25072.826172,,3848.675049,11594.538086,7411.625977,4182.912109,0,15443.212891,6973.841797,183.997005,809.184998,137.781006,23548.017696,178.75,0,1049.977051,296.082001,1524.809052,25072.826748,
06/30/1993,,1041.557983,474.356995,3490.420898,14371.286133,15055.786133,-684.5,4888.560059,326.265015,1138.032959,47.914001,25778.394531,,4170.475098,11204.158936,7386.919922,3817.239014,0,15374.633789,7661.935059,164.228004,873.690002,121.956001,24196.442856,178.75,0,1050.562012,352.639008,1581.951019,25778.393875,
09/30/1993,,1030.980957,718.140991,4141.131836,14615.761719,15273.261719,-657.5,5019.929199,319.490997,1066.947021,44.205002,26956.587891,,4238.241211,11165.452881,7335.503906,3829.948975,0,15403.694336,8789.948242,119.152,873.656982,104.084999,25290.53656,178.75,0,1050.970947,436.330994,1666.051941,26956.588501,
12/31/1993,,1539.689941,84.751999,3681.690918,16928.531494,17597.6875,-669.156006,7152.326172,332.959991,1369.107056,13.747,31102.804688,,4755.036133,13986.842773,8976.639648,5010.203125,0,18741.878906,9282.951172,115.578001,758.940979,101.084999,29000.434057,193.964996,0,1238.353027,670.052979,2102.371002,31102.805059,
03/31/1994,,1272.064941,404.140015,2412.644043,14763.680664,15371.02832,-607.346985,6801.60498,303.816986,1412.222046,31.287001,27401.460938,,3981.715088,10508.548828,7253.275879,3255.272949,0,14490.263672,9975.398438,247.320997,858.906006,,,178.184998,0,1082.886963,568.5,1829.57196,,
06/30/1994,,1320.192017,724.705994,2162.790039,16739.326172,17329.128906,-589.802002,8052.907227,328.609009,1325.860962,37.950001,30692.341797,,4610.187988,14703.405273,9105.152344,5598.25293,0,19313.59375,7311.494141,274.347004,1608.868042,115.717003,28624.019939,178.184998,0,1256.723999,633.414001,2068.322998,30692.342937,
09/30/1994,,1460.896973,493.541992,2228.144043,17168.080078,17735.884766,-567.804993,8200.234375,328.466003,1424.390991,47.910999,31351.664062,,4383.005859,15136.14209,8905.337891,6230.804199,0,19519.148438,7668.61084,255.989002,1633.828979,144.822998,29222.400257,178.184998,0,1271.542969,679.536987,2129.264954,31351.665211,
12/31/1994,,1986.182007,748.635986,2091.916992,17945.027344,18487.142578,-542.116028,8000.381836,329.779999,1291.520996,5.166,32398.611328,,5161.182129,15585.071289,8649.988281,6935.083008,0,20746.253906,8099.979004,164.494003,1008.388,182.324005,30201.438919,178.184998,0,1290.032959,728.955017,2197.172974,32398.611892,
03/31/1995,,1485.358032,338.242004,2145.178955,20575.609375,21134.820312,-559.210022,7798.356934,328.605011,1500.737061,17.448,34189.535156,,3988.683105,16612.875488,8108.268066,8504.607422,0,20601.558594,8370.246094,235.500002,2397.444092,199.703003,31804.451784,303.184998,0,1308.355957,773.544006,2385.084961,34189.536745,
06/30/1995,,1212.821045,938.054016,2114.943115,21829.804688,22371.046875,-541.242981,7527.910156,337.526001,1982.410034,16.783001,35960.25,,4719.588867,17964.755859,8583.518555,9381.237305,0,22684.345703,7915.473145,227.325008,2339.440918,215.955994,33382.540768,303.184998,0,1516.850952,757.674988,2577.710938,35960.251705,
09/30/1995,,1162.708008,421.428986,1053.322021,21123.390625,21633.960938,-510.569,7198.762207,326.117004,1747.869995,23.153999,33056.753906,,4260.501953,17125.803711,8222.806641,8902.99707,0,21386.306641,6454.538086,204.445,2333.092041,174.529007,30552.910774,303.184998,0,1524.302979,676.35498,2503.842957,33056.753731,
