Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1990,-38.299999,16.200001,26.200001,-10.8,,,-10.8,-69.900002,,,,-69.900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,37.599998,55.400002,26.799999,-10.5,,,-10.5,-34.099998,,,,-34.099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,68.900002,50.599998,26.0,-14.0,,,-14.0,6.3,,,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,90.900002,14.1,24.9,13.7,,,13.7,38.200001,,,,38.200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.900002,,,
03/31/1991,-24.299999,-2.9,31.5,8.8,,,8.8,-61.700001,,,,-61.700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,54.099998,8.3,32.599998,9.0,,,9.0,4.2,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,45.299999,20.700001,30.9,14.6,,,14.6,-20.9,,,,-20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,121.599998,-106.699997,30.200001,73.699997,,,73.699997,124.400002,,,,124.400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.599998,,,
03/31/1992,-21.799999,-288.399994,31.799999,308.100006,,,308.100006,-73.300003,,,,-73.300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,53.0,11.5,32.0,13.6,,,13.6,-4.10001,,,,-4.10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1992,62.799999,2.7,31.1,-6.6,,,-6.6,35.599998,,,,35.599998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,140.800003,-21.700001,33.299999,-11.9,,,-11.9,141.100006,,,,141.100006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.800003,,,
03/31/1993,-124.199997,-7.6,36.5,11.2,,,11.2,-164.300003,,,,-164.300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,60.099998,56.200001,27.200001,-76.099998,,,-76.099998,52.799999,,,,52.799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,1.4,17.200001,22.5,61.799999,,,61.799999,-100.099998,,,,-100.099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
