Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,71.300003,0,754.799988,708.599976,24.0,1558.699951,0,1745.0,3049.399902,-1304.400024,550.799988,2295.799988,3854.5,,694.400024,408.5,201.100006,1304.0,839.099976,418.799988,1257.899963,2561.899963,200.0,43.700001,192.0,856.900024,1292.600025,3854.499989,
06/30/1990,,63.599998,0,733.799988,783.599976,37.299999,1618.300049,0,1781.699951,3137.100098,-1355.400024,758.299988,2539.999939,4158.299805,,661.099976,582.799988,177.399994,1421.300049,936.900024,430.0,1366.900024,2788.200073,200.0,43.700001,192.0,934.400024,1370.100025,4158.300098,
09/30/1990,,76.0,0,802.700012,798.400024,37.900002,1715.0,0,1792.0,3198.300049,-1406.300049,768.900024,2560.900024,4275.899902,,730.5,570.099976,173.699997,1474.300049,957.299988,426.600006,1383.899994,2858.200043,200.0,43.799999,192.0,981.900024,1417.700024,4275.900066,
12/31/1990,,47.5,0,679.900024,780.799988,206.199997,1714.400024,0,1898.0,3366.5,-1468.5,877.900024,2775.900024,4490.299805,,282.5,595.0,677.299988,1554.800049,990.200012,446.5,1436.700012,2991.500061,200.0,45.700001,192.0,1061.099976,1498.799977,4490.300038,
03/31/1991,,133.699997,0,884.400024,832.799988,34.599998,1885.5,0,1906.900024,3442.600098,-1535.699951,880.799988,2787.700012,4673.200195,,761.5,686.0,229.5,1677.0,1015.900024,428.299988,1444.200012,3121.200012,200.0,46.700001,192.0,1113.300049,1552.00005,4673.200062,
06/30/1991,,77.900002,0,878.299988,796.200012,41.299999,1793.699951,0,1855.0,3392.800049,-1537.800049,834.900024,2689.900024,4483.600098,,720.200012,573.299988,193.800003,1487.300049,1003.5,413.200012,1416.700012,2904.000061,199.600006,45.599998,192.0,1142.400024,1579.600029,4483.60009,
09/30/1991,,162.600006,0,788.700012,765.299988,47.900002,1764.5,0,1830.800049,3395.399902,-1564.599976,808.700012,2639.500061,4404.0,,720.0,488.799988,216.5,1425.300049,947.099976,436.899994,1383.999969,2809.300018,199.300003,50.299999,192.0,1153.099976,1594.699978,4403.999996,
12/31/1991,,215.899994,0,656.700012,744.799988,174.100006,1791.5,0,1881.400024,3495.300049,-1613.900024,837.400024,2718.800048,4510.299805,,291.5,365.5,703.0,1360.0,1016.200012,456.899994,1473.100006,2833.100006,199.0,46.599998,192.0,1239.599976,1677.199974,4510.29998,
03/31/1992,,81.5,0,889.299988,846.099976,50.200001,1867.099976,0,1934.099976,3650.800049,-1716.699951,955.700012,2889.799988,4756.899902,,800.200012,436.600006,245.300003,1482.099976,1044.5,466.0,1510.5,2992.599976,198.699997,60.200001,194.300003,1311.099976,1764.299976,4756.899952,
06/30/1992,,120.5,0,871.099976,830.5,65.099998,1887.199951,0,1890.0,3625.5,-1735.5,923.700012,2813.700012,4700.899902,,793.299988,488.799988,218.800003,1500.900024,942.5,466.299988,1408.799988,2909.700012,198.300003,60.799999,194.300003,1337.800049,1791.200054,4700.900066,
