Date,Assets,Cash & Near Cash Items,Interbanking Assets,Short-Term Investments,Net Loans,Total Loans,Reserve for Losses on Loans,Long-Term Investments,Net Fixed Assets,Other Assets,Customers' Acceptance Liability,Total Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Customer Deposits,ST Borrowings & Repos,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,1481.551025,6057.402832,712.247986,23224.839844,24191.892578,-967.054016,2697.697998,465.545013,2352.177002,275.144989,37266.605469,,3723.085938,23900.191406,7627.0,16273.191406,0,27623.277344,4751.839844,1317.787933,1447.337036,0.0,35140.242157,208.436005,0,619.101013,1298.827026,2126.364044,37266.606201,
06/30/1990,,1691.557983,7103.838867,829.789001,21933.355469,22825.257812,-891.901978,2692.339111,492.390015,2344.034912,210.186005,37297.492188,,3634.504883,25027.324219,7727.0,17300.324219,0,28661.828125,4055.556885,1053.891998,1414.767944,0.0,35186.044952,208.436005,0,627.315979,1275.69397,2111.445953,37297.490906,
09/30/1990,,1763.473999,6440.059082,714.406982,22200.898438,23118.138672,-917.241028,2810.649902,491.544006,2344.351074,221.716003,36987.097656,,3699.236084,24894.523438,7824.0,17070.523438,0,28593.759766,4239.724121,1067.656982,1235.214966,0.0,35136.355835,208.436005,0,635.393005,1006.914001,1850.743011,36987.098846,
12/31/1990,,1960.720947,2365.771973,466.334015,20970.958863,21894.464844,-923.505981,3526.326904,491.799988,2510.099121,237.061005,32529.072266,,4074.054932,22435.175781,7746.0,14689.175781,0,26509.230469,2127.560059,1171.095978,1065.317993,0.0,30873.204499,208.436005,0,638.383972,809.046997,1655.866974,32529.071473,
03/31/1991,,1360.425049,2202.593994,501.006012,20207.5625,21131.085938,-923.52301,3701.568115,484.535004,2467.012939,194.968994,31119.673828,,3440.343994,22151.337891,7604.0,14547.337891,0,25591.681641,1961.327026,970.106995,1036.76001,0.0,29559.875671,208.436005,0,642.747986,708.612976,1559.796967,31119.672638,
06/30/1991,,1484.901978,1822.060059,844.008972,20744.521484,21668.494141,-923.973022,3797.733887,471.260986,2910.535889,204.300003,32279.324219,,3849.320068,22114.836914,7587.0,14527.836914,0,25964.15625,2868.955078,902.177994,1035.235962,0.0,30770.525284,208.436005,0,647.531006,652.830994,1508.798004,32279.323288,
09/30/1991,,1911.19397,1745.130005,601.481995,21123.771484,22047.679688,-923.906982,3879.833008,458.493011,2412.802002,224.139999,32356.845703,,3797.158936,21249.870117,7730.0,13519.870117,0,25047.029297,3738.093018,1008.035995,1039.462036,0.0,30832.620346,208.436005,0,648.161987,667.627991,1524.225983,32356.846329,
12/31/1991,,1832.016968,1946.805054,669.778992,20506.643615,21430.349609,-923.705994,4753.969238,454.782013,2326.860107,209.386993,32700.242188,,4003.324951,20734.31543,7778.0,12956.31543,0,24737.640625,4348.811035,970.267974,1029.421021,0.0,31086.140655,208.436005,0,648.528015,757.138977,1614.102997,32700.243652,
03/31/1992,,1576.996948,2275.916016,830.304016,20775.095703,21678.96875,-903.872986,2789.889893,444.238007,2373.173096,218.498001,31284.111328,,3907.491943,21358.928711,7807.0,13551.928711,0,25266.421875,2392.478027,913.505997,1041.509033,0.0,29613.914932,208.436005,0,655.534973,806.226013,1670.196991,31284.111923,
06/30/1992,,1741.322998,3199.248047,1381.442017,20907.478516,21791.175781,-883.697021,2023.366943,443.782013,2350.072998,230.526001,32277.238281,,3888.599121,21370.197266,7848.0,13522.197266,0,25258.796875,3242.602051,853.338013,1045.405029,0.0,30400.141968,208.436005,0,804.28302,864.379028,1877.098053,32277.240021,
