Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,1483.179008,-287.178009,0.0,0.0,204.410004,1400.411003,514.401002,39.737482,0.145964,,,,,,,33.282893,,
06/30/1990,1468.396018,-320.009003,0.0,0.0,194.260001,1342.647016,528.441,36.760963,0.144684,,,,,,,31.774115,,
09/29/1990,658.626009,-298.631989,0.0,0.0,175.955,535.94902,525.303999,33.495842,0.328305,,,,,,,12.612939,,
01/02/1991,833.80548,-245.385994,,,165.661,754.080486,475.099996,34.86866,0.219686,1.089331,7.384982,15.544526,,836.51125,756.786256,17.861588,,
03/30/1991,1119.930038,-202.878006,0.0,0.0,165.383,1082.435032,485.090992,34.093191,0.152788,1.543837,12.455383,37.419544,,,,25.371156,,
06/29/1991,1450.416048,-217.281998,0.0,0.0,161.66,1394.79405,499.309994,32.37668,0.115902,1.958155,18.755804,119.776234,,,,32.215309,,
09/28/1991,1400.959961,-229.429001,0.0,0.0,151.6,1323.13096,518.732004,29.22511,0.114577,1.709953,13.172298,38.628179,,,,30.22227,,
12/31/1991,1108.406197,-224.810006,0.0,0.0,163.297001,1046.893192,496.409992,32.895591,0.155982,1.262999,6.226504,10.736265,9.592546,1128.815599,1067.302594,24.793209,,
03/28/1992,1358.217001,-250.486,0.0,0.0,145.214,1252.945001,515.781993,28.154143,0.115898,1.421299,6.492246,10.54011,7.573327,,,29.058514,,
06/27/1992,768.231761,-248.158997,0.0,0.0,112.504998,632.577763,497.478997,22.615025,0.177852,0.690992,3.111395,5.021375,3.29871,,,14.718641,,
09/26/1992,794.54809,-266.112,0.0,0.0,112.307998,640.744088,502.342986,22.356836,0.175277,0.709291,3.480867,6.142809,3.86484,,,15.422894,,
12/31/1992,821.914645,-293.094002,0.0,0.0,109.869998,638.690641,519.308002,21.157001,0.172024,0.709539,3.688847,7.190681,4.647779,818.617645,635.393641,15.250128,,
04/03/1993,1031.376503,-319.567001,0.0,0.0,109.050998,820.8605,524.793994,20.779772,0.13285,0.911976,5.069105,10.776974,6.662185,,,19.499264,,
07/03/1993,1428.283751,-331.658005,0.0,0.0,78.886003,1175.51175,511.863008,15.411546,0.067108,1.283932,7.11724,14.902344,9.039148,,,27.262669,,
10/02/1993,2056.158427,-376.998001,0.0,0.0,79.385003,1758.545429,548.634012,14.469574,0.045142,1.853211,9.595747,18.380984,9.882143,,,39.9833,,
12/31/1993,2471.040055,-416.692993,0.0,0.0,78.48,2132.827062,606.871006,12.931908,0.036796,2.173692,10.34695,17.899151,12.782727,2553.759945,2215.546952,47.472111,,
04/02/1994,3224.388004,-476.889008,0.0,0.0,80.006001,2827.504997,648.877003,12.329918,0.028296,2.82415,13.01666,21.672185,14.646598,,,61.822306,,
07/02/1994,1695.037565,-452.048004,0.0,0.0,50.48,1293.469561,644.637989,7.830752,0.039027,1.307311,6.3105,10.909463,8.633356,,,27.185152,,
10/01/1994,1754.040753,-388.965012,0.0,0.0,50.123,1415.198742,582.279006,8.608073,0.035418,1.437401,7.65055,14.283538,13.306294,,,29.65071,,
12/31/1994,1961.80896,-376.218002,0.0,0.0,50.0,1635.590958,604.129974,8.276365,0.03057,1.68492,10.146031,22.158575,21.063733,,,34.182344,,
04/01/1995,1848.737257,-401.145004,0.0,0.0,50.0,1497.592253,600.583984,8.32523,0.033387,1.616666,14.816204,125.007705,,,,30.984881,,
