Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
12/31/1982,,,,,,,,,,,,9.0625,,
03/31/1983,,,,,,,,,,,,9.28125,,
06/30/1983,,,,,,,,,,,,8.9375,,
09/30/1983,,,,,,,,,,,,9.78125,,
12/31/1983,,,,,,,,,,,,10.0625,,
03/31/1984,,,,,,,,,,,,9.28125,,
06/30/1984,,,,,,,,,,,,9.0625,,
09/30/1984,,,,,,,,,,,,10.3125,,
12/31/1984,,,,,,,,,,,,11.1875,,
03/31/1985,,,,,,,,,,,,11.75,,
06/30/1985,,,,,,,,,,,,12.8125,,
09/30/1985,,,,,,,,,,,,11.4375,,
12/31/1985,,,,,,,,,,,,14.125,,
03/31/1986,,,,,,,,,,,,15.375,,
06/30/1986,,,,,,,,,,,,15.875,,
09/30/1986,,,,,,,,,,,,15.125,,
12/31/1986,,,,,,,,,,,,15.8125,,
03/31/1987,,,,,,,,,,,,15.9375,,
06/30/1987,,,,,,,,,,,,15.75,,
09/30/1987,,,,,,,,,,,,15.75,,
12/31/1987,,,,,,,,,,,,14.3125,,
03/31/1988,,,,,,,,,,,,14.5,,
06/30/1988,,,,,,,,,,,,15.25,,
09/30/1988,,,,,,,,,,,,15.625,,
12/31/1988,,,,,,,,,,,,15.5625,,
03/31/1989,,,,,,,,,,,,14.875,,
06/30/1989,,,,,,,,,,,,15.4375,,
09/30/1989,,,,,,,,,,,,15.8125,,
12/31/1989,,,,,,,,,,,,18.1875,,
03/31/1990,,,,,1.250449,,,,,,,16.0625,8249.655994,
06/30/1990,,,,,1.184916,,,,,,,15.3125,8027.733297,
09/30/1990,,7745.823216,8073.795891,7449.420891,1.30956,,,,,,,13.8125,7794.32065,
12/31/1990,13.242009,7889.235728,8229.270981,7709.895483,1.477585,,0.779545,3.645548,1.762534,11.784435,11.784435,14.5,8964.85614,
03/31/1991,12.763713,8319.039429,8553.346165,8127.408655,1.61689,,0.830024,4.047742,1.767554,11.091752,11.091752,15.125,9154.610973,
06/30/1991,14.745146,9109.360627,9397.160969,8352.186157,1.629527,,0.852878,4.362909,1.705185,11.863009,11.863009,15.1875,9028.331041,
09/30/1991,14.812775,9306.446012,9555.481031,8952.506042,1.739121,,0.988076,4.96951,1.795641,11.253665,11.253665,16.8125,9570.36447,
12/31/1991,16.086957,9729.306854,10467.489777,9418.551971,1.883798,,1.148882,4.903126,2.043755,12.232582,12.232582,18.5,10728.561768,
03/31/1992,14.574236,10008.74509,10406.102278,9702.511507,1.69894,,1.064099,4.528533,1.930542,11.303652,11.303652,16.6875,9999.549313,
06/30/1992,14.351852,10138.438544,10387.899326,9620.661509,1.759829,,1.160124,4.829627,2.061729,11.024583,11.024583,17.4375,10421.825455,
09/30/1992,15.611588,10721.485632,11010.762955,10398.713169,1.738985,,1.232619,6.003606,2.133903,11.342923,11.342923,18.1875,10895.17281,
12/31/1992,13.731061,10739.543975,11490.335953,10447.873032,1.727342,,1.233129,5.897705,2.222208,11.163611,11.163611,18.125,11540.650956,
