Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
03/31/1990,,4935.707031,6477.318848,-1541.612061,238.477997,,5174.185059,100.843002,0.0,0.0,170.703995,127.640999,0.0,21.937,421.125,,409.234985,,0.0,1061.244019,1470.479004,7065.789062,,60.592999,140.0,86.795998,191.421997,47.651001,526.461975,790.783997,184.587997,3534.905029,229.128006,4739.405029,1646.324951,0.0,-218.882004,372.479004,0.0,1799.921951,7065.789062,
06/30/1990,,4928.494141,6526.490234,-1597.995972,252.552994,,5181.046875,77.838997,0.0,0.0,194.453995,130.983002,0.0,16.797001,420.072998,,361.656006,,0.0,1108.067993,1469.723999,7070.844238,,138.278,125.0,84.555,173.106995,41.952,562.892029,804.117004,183.080002,3470.180908,258.358002,4715.735962,1646.357056,0.0,-216.755005,362.614014,0.0,1792.216064,7070.844238,
09/30/1990,,4897.452148,6504.777832,-1607.32605,271.753998,,5169.206055,132.578995,0.0,0.0,226.535004,122.978996,0.0,13.19,495.28299,,367.60199,,0.0,1060.968018,1428.570008,7093.059082,,138.278,45.0,90.517998,234.186996,47.096001,555.078979,846.169983,180.417007,3409.157959,254.625,4690.369995,1646.401978,0.0,-159.806,361.014008,0.0,1847.609986,7093.059082,
12/31/1990,,4835.214844,6417.743164,-1582.527954,209.266006,81.980003,5126.460938,59.358002,0.0,0.0,189.291,129.25,0.0,9.564,387.463013,16.837,364.59201,,0.0,1115.292969,1496.721979,7010.645996,,173.365997,159.0,87.637001,169.393997,33.647999,623.044983,895.450989,152.612,3218.167969,248.410995,4514.641968,1646.569946,0.0,-134.625,361.014008,0.0,1872.958954,7010.645996,
03/31/1991,,4899.038086,6624.476074,-1725.437988,193.524002,,5092.562012,72.638,0.0,0.0,169.867004,136.477997,0.0,13.141,392.123993,,379.550995,,0.0,1142.557007,1522.108002,7006.793945,,248.365997,81.5,78.676003,192.082993,46.174,646.799011,912.927979,151.641998,3122.656006,246.975998,4434.202027,1646.151001,0.0,-129.121994,408.764008,0.0,1925.793015,7006.793945,
06/30/1991,,4878.992188,6644.519043,-1765.526978,186.600998,,5065.592773,71.248001,0.0,0.0,175.397995,145.835999,0.0,12.041,404.52301,,379.408997,,0.0,1191.130005,1570.539002,7040.654785,,325.455994,112.0,69.598,157.798004,49.708,714.559998,933.124023,149.863007,3068.941895,243.917007,4395.845948,1646.359009,0.0,-115.327003,399.21701,0.0,1930.249016,7040.654785,
09/30/1991,,4621.160156,6334.766113,-1713.605957,181.863998,,4803.023926,188.951004,0.0,0.0,224.393997,133.908005,0.0,7.393,554.645996,,380.737,,0.0,1239.235962,1619.972962,6977.643066,,220.455994,0.0,80.980003,225.145996,48.188,574.77002,973.718018,142.373993,3057.628906,223.822006,4397.542846,1646.625977,0.0,-37.875,396.57901,0.0,2005.329987,6977.643066,
12/31/1991,,4222.008789,6037.381836,-1815.373047,197.643005,67.472,4487.124023,173.714996,0.0,0.0,170.281006,137.740005,0.0,10.042,491.778015,24.299999,389.175995,,0.0,1090.322998,1503.798992,6482.701172,,299.549988,0.0,104.685997,146.904007,90.447998,641.588013,729.588013,138.932999,2996.909912,254.440994,4119.871948,1646.889038,0.0,-321.487,395.838989,0.0,1721.241028,6482.701172,
03/31/1992,,4326.924805,6248.251953,-1921.327026,155.578003,,4482.50293,190.188004,0.0,0.0,143.225006,137.852005,0.0,14.052,485.316986,,388.822998,,0.0,1122.417969,1511.240967,6479.061035,,65.550003,0.0,78.641998,188.688995,99.752998,432.634003,735.26001,137.865997,3191.37207,253.167007,4317.665039,1647.119019,0.0,-313.723999,395.367004,0.0,1728.762024,6479.061035,
06/30/1992,,4325.903809,6257.479004,-1931.574951,167.944,,4493.848145,126.117996,0.0,0.0,181.483002,141.365005,0.0,17.658001,466.623993,,391.104004,,0.0,1106.051025,1497.155029,6457.626953,,154.115997,15.0,88.880997,175.013,89.161003,522.171021,742.812012,136.330994,3036.656006,253.427002,4169.225952,1647.314941,0.0,-274.997986,393.912994,0.0,1766.22995,6457.626953,
09/30/1992,,4344.983887,6311.024902,-1966.041016,163.481995,,4508.46582,125.171997,0.0,0.0,216.028,145.675003,0.0,14.444,501.319,,385.726013,,0.0,1092.605957,1478.33197,6488.117188,,188.326004,0.0,98.906998,223.860001,90.392998,601.486023,777.362,133.016006,2869.770996,255.468002,4035.616943,1646.51001,0.0,-189.692001,394.196014,0.0,1851.014023,6488.117188,
