Date,Assets,Real Estate Held for Sale,Real Estate Equity Interests,Net Real Estate Property,Gross Real Estate Property,Accumulated Depreciation,Net Mortgages & Notes,Mortgage Loan (REIT),Notes Receivable,Allowance for Loan Losses,Mortgage Backed Invt,Total Real Estate Investments,Cash & Near Cash Items,Accounts Receivable,Other Investments,Other Assets,Restricted Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,ST Liabilities & Deposits,Security Deposits,Other ST Liabilities,Secured & Unsecured Debt,Unsecured Debt,Secured Debt,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1997,,0.0,0.433,808.115997,1080.192993,-272.076996,0.0,0.0,0.0,0.0,0.0,808.549011,7.087,12.619,0.0,81.494003,10.73,920.479004,,16.469,12.643,6.44,6.203,739.226013,,,0.0,768.338013,0.0,48.838001,103.303001,0.0,152.141003,920.479004,
06/30/1997,,0.0,2.573,814.391968,1091.282959,-276.890991,0.0,0.0,0.0,0.0,0.0,816.965027,136.684998,13.169,0.0,85.570999,57.573002,1109.963013,,30.009001,13.089,12.031,1.058,807.271984,,,0.0,850.369995,0.0,76.165001,174.371002,9.057,259.593003,1109.963013,
09/30/1997,,0.0,3.918,1147.870972,1433.375977,-285.505005,0.0,0.0,0.0,0.0,0.0,1151.78894,25.989,13.17,0.0,94.016998,10.673,1295.637939,,16.073,17.302,13.663,3.639,985.614014,,,0.0,1018.989014,0.0,81.167999,172.701996,22.778999,276.648994,1295.637939,
12/31/1997,,0.0,3.143,1502.282,1796.5,-294.218,0.0,0.0,0.0,0.0,0.0,1505.425,17.56,24.458,0.0,110.9,14.178,1672.521,,23.822,29.12,0.0,29.12,1332.253,233.0,1099.253,11.642,1396.837,0.0,100.636,172.734,2.314,275.684,1672.521,
03/31/1998,,0.0,3.953,1969.796112,2276.100098,-306.303986,0.0,0.0,0.0,0.0,0.0,1973.749023,391.403992,18.853001,0.0,108.678001,23.194,2515.87793,,37.834,23.993,0.0,23.993,1336.592041,,,0.0,1398.418945,0.0,257.015991,838.497986,21.945,1117.458977,2515.87793,
06/30/1998,,0.0,7.674,2356.003967,2675.417969,-319.414001,0.0,0.0,0.0,0.0,0.0,2363.677979,108.961998,24.767,0.0,122.642998,17.833,2637.883057,,62.119999,20.671,0.0,20.671,1327.574951,,,0.0,1410.365967,0.0,352.790009,847.70697,27.02,1227.516979,2637.883057,
09/30/1998,,0.0,32.136002,3226.824005,3562.64502,-335.821014,0.0,0.0,0.0,0.0,0.0,3258.959961,15.544,33.16,0.0,132.0,19.667999,3459.332031,,41.501999,31.141001,0.0,31.141001,1947.430054,,,0.0,2020.072998,0.0,462.015015,950.606995,26.636999,1439.259008,3459.332031,
12/31/1998,,0.0,46.787,4559.809,4917.193,-357.384,420.143,0.0,420.143,0.0,0.0,5026.739,12.166,40.83,0.0,136.338,19.014,5235.087,,81.439,85.010002,0.0,85.010002,3088.724,15.0,3073.724,37.209,3207.372,0.0,1079.234,956.346,-7.865,2027.715,5235.087,
03/31/1999,,0.0,59.664001,4635.170227,5018.949219,-383.778992,0.0,0.0,0.0,0.0,0.0,4694.833984,33.597,42.188,0.0,141.673996,23.365,4935.658203,,51.282001,78.056999,0.0,78.056999,3010.754883,,,0.0,3140.094971,100.0,768.119019,937.380005,-9.936,1795.563024,4935.658203,
06/30/1999,,0.0,42.077,4715.764251,5127.469238,-411.704987,0.0,0.0,0.0,0.0,0.0,4757.84082,32.224998,53.058998,0.0,151.623001,24.082001,5018.830078,,61.860001,76.342003,0.0,76.342003,2941.50708,,,0.0,3079.708984,100.0,781.999023,1068.69397,-11.572,1939.120993,5018.830078,
09/30/1999,,0.0,35.806999,5064.049988,5505.625,-441.575012,0.0,0.0,0.0,0.0,0.0,5099.856934,50.415001,21.42,0.0,107.607002,75.475998,5354.774902,,49.07,93.013,0.0,93.013,3277.762939,,,0.0,3419.845947,100.0,780.909973,1068.729004,-14.71,1934.928977,5354.774902,
12/31/1999,,0.0,36.415001,5141.666809,5612.257812,-470.591003,0.0,0.0,0.0,0.0,0.0,5178.082031,12.035,28.362,0.0,176.039001,40.254002,5434.771973,,66.779999,106.882004,0.0,106.882004,3321.583984,,,0.0,3495.246094,100.0,781.961975,1068.457031,-10.893,1939.526007,5434.771973,
03/31/2000,,0.0,36.541,5346.587127,5848.141113,-501.553986,0.0,0.0,0.0,0.0,0.0,5383.12793,18.334999,34.539001,73.023003,177.207001,30.084999,5716.316895,,57.098,111.912003,0.0,111.912003,3530.398926,,,0.0,3699.408936,100.0,808.825989,1061.020996,47.061001,2016.907986,5716.316895,
