Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,230.100006,40.099998,187.300003,105.800003,224.199997,787.5,,5398.299805,8253.599609,-2855.300049,623.099976,6021.39978,6808.899902,,847.099976,192.300003,,1039.400024,2849.5,1910.5,4760.0,5799.400024,0,61.099998,1366.400024,-418.0,1009.500023,6808.900047,
06/30/1990,,203.199997,38.099998,150.0,91.699997,202.5,685.5,,5515.0,8377.700195,-2862.699951,603.700012,6118.700012,6804.200195,,855.400024,175.600006,,1031.0,2907.899902,1854.300049,4762.199951,5793.199951,0,61.0,1362.599976,-412.600006,1010.999969,6804.199921,
09/30/1990,,347.600006,25.4,215.300003,92.5,83.599998,764.400024,,5608.799805,8489.5,-2880.699951,598.200012,6206.999817,6971.399902,,743.599976,214.699997,,958.299988,2891.399902,1874.199951,4765.599854,5723.899841,0,63.099998,1360.599976,-176.199997,1247.499977,6971.399818,
12/31/1990,,88.699997,11.2,105.300003,84.900002,69.400002,359.5,253.699997,4144.399902,5882.399902,-1738.0,308.600006,4706.699905,5066.200195,,560.700012,144.600006,,705.299988,1800.699951,1648.5,3449.199951,4154.499939,0,0.0,1356.099976,-444.399994,911.699982,5066.199921,
03/31/1991,,112.300003,14.6,96.400002,102.800003,116.699997,442.799988,,4135.600098,5896.600098,-1761.0,529.700012,4665.30011,5108.100098,,599.799988,177.5,,777.299988,1745.599976,1654.400024,3400.0,4177.299988,0,0.0,1316.900024,-386.100006,930.800018,5108.100006,
06/30/1991,,98.199997,2.4,108.199997,90.900002,122.400002,422.100006,,4178.299805,5919.600098,-1741.300049,560.200012,4738.499817,5160.600098,,615.599976,196.699997,,812.299988,1688.900024,1710.400024,3399.300049,4211.600037,0,0.0,1313.800049,-364.799988,949.000061,5160.600098,
09/30/1991,,115.300003,0.0,104.300003,89.5,115.800003,424.899994,,4223.100098,5971.299805,-1748.199951,513.200012,4736.30011,5161.200195,,600.5,227.800003,,828.299988,1650.900024,1703.199951,3354.099976,4182.399963,0,0.0,1312.300049,-333.5,978.800049,5161.200012,
12/31/1991,,163.600006,0.0,90.5,89.400002,110.900002,454.399994,181.300003,4269.0,5876.700195,-1607.699951,315.899994,4766.199997,5220.600098,,609.0,214.0,,823.0,1630.400024,1730.300049,3360.700073,4183.700073,0,0.0,1203.5,-166.600006,1036.899994,5220.600067,
03/31/1992,,160.800003,14.6,79.699997,110.5,125.300003,490.899994,145.0,4250.299805,5899.700195,-1649.400024,325.299988,4720.599792,5211.5,,676.400024,230.5,,906.900024,1549.800049,1681.5,3231.300049,4138.200073,0,0.0,1185.300049,-112.0,1073.300049,5211.500122,
06/30/1992,,103.5,15.2,65.599998,105.699997,128.800003,418.799988,145.0,4303.399902,5984.399902,-1681.0,352.5,4800.899902,5219.700195,,674.099976,229.5,,903.599976,1493.699951,1719.300049,3213.0,4116.599976,0,0.0,1181.800049,-78.699997,1103.100052,5219.700027,
09/30/1992,,47.400002,15.7,104.5,103.099998,125.199997,395.899994,108.800003,4327.799805,6019.899902,-1692.099976,362.899994,4799.499802,5195.399902,,746.900024,233.100006,,980.0,1422.800049,1851.099976,3273.900024,4253.900024,0,0.0,1177.300049,-235.800003,941.500046,5195.40007,
12/31/1992,,100.099998,0.0,169.5,107.400002,160.600006,537.599976,108.699997,4339.299805,5969.5,-1630.199951,359.799988,4807.79979,5345.399902,,723.299988,205.800003,12.9,942.0,1245.699951,2229.199951,3474.899902,4416.899902,0,0.0,1156.699951,-228.199997,928.499954,5345.399856,
03/31/1993,,88.800003,,186.699997,124.099998,153.0,552.599976,72.5,4360.0,6009.700195,-1649.699951,358.899994,4791.399994,5344.0,,703.5,187.699997,12.9,904.099976,1079.0,2302.199951,3381.199951,4285.299927,0,0.0,1145.900024,-87.199997,1058.700027,5343.999954,
06/30/1993,,94.300003,0.0,198.300003,133.199997,148.5,574.299988,72.5,4770.799805,6385.200195,-1614.400024,352.200012,5195.499817,5769.799805,,730.299988,187.600006,11.6,929.5,1142.599976,2488.300049,3630.900024,4560.400024,0,0.0,1122.300049,87.099998,1209.400047,5769.800072,
09/30/1993,,43.5,0.0,202.800003,128.199997,150.699997,525.200012,36.299999,4862.600098,6498.899902,-1636.300049,359.100006,5258.000103,5783.200195,,752.900024,192.0,10.3,955.200012,1099.099976,2533.5,3632.599976,4587.799988,0,0.0,1078.699951,116.699997,1195.399948,5783.199936,
