Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
03/31/1998,11.166667,,7.333333,11.166667,7.333333,299.925498,27.520984,,
06/30/1998,9.791667,-12.313433,11.083333,11.833333,8.166667,292.854061,27.520984,,
09/30/1998,8.208333,-16.170213,9.708333,10.25,8.0,266.196246,27.520984,,
12/31/1998,14.708333,79.187817,8.166667,15.333333,7.5,483.233814,27.520984,,
03/31/1999,16.958333,15.29745,14.75,19.833333,14.416667,750.991294,38.539049,,
06/30/1999,29.333333,72.972973,16.958333,29.583333,15.75,1399.551972,38.539049,,
09/30/1999,19.541667,-33.380682,28.166667,28.166667,13.416667,1069.004484,38.539049,,
12/31/1999,18.833333,-3.624733,19.541667,23.125,15.666667,1547.571788,38.539049,,
03/31/2000,40.458333,114.823009,18.833333,46.833333,17.916667,3504.329318,38.539049,,
06/30/2000,55.0,35.942327,40.833333,63.125,34.0,3534.615269,56.400547,,
09/30/2000,28.375,-48.409091,54.25,59.875,25.625,1620.559697,56.400547,,
12/31/2000,32.1875,13.436123,27.625,38.9375,22.75,1872.232902,56.400547,,
03/31/2001,22.32,-30.656311,32.1875,36.5,18.71,1332.69615,56.400547,,
06/30/2001,22.04,-1.25448,22.33,37.5,20.13,1329.579314,56.400547,,
09/30/2001,14.25,-35.344828,22.01,25.27,9.94,865.787243,56.400547,,
12/31/2001,15.43,8.280702,14.35,18.69,13.9,937.529958,56.400547,,
03/31/2002,17.29,12.054439,15.6,17.43,11.53,1211.30134,56.400547,,
06/30/2002,9.87,-42.91498,17.2,18.9,9.4,604.493378,59.643967,,
09/30/2002,2.08,-78.926039,10.05,10.19,1.75,128.524603,59.643967,,
12/31/2002,3.5,68.269231,2.09,3.94,1.78,247.765972,68.403,,
03/31/2003,3.2,-8.571429,3.6,4.15,2.8,367.956881,69.706528,,
06/30/2003,7.1,121.875,3.2,8.7,3.18,827.407976,113.922653,,
09/30/2003,8.27,16.478873,7.1,9.87,4.48,963.755487,113.922653,,
12/31/2003,7.3,-11.729141,8.35,9.1,6.95,851.02561,113.922653,68.4653,
03/31/2004,7.08,-3.013699,7.38,9.52,6.5,829.287265,113.922653,71.7661,
06/30/2004,6.22,-12.146893,7.05,7.24,4.83,729.691649,113.922653,65.7613,
09/30/2004,6.05,-2.733119,6.29,7.45,5.27,716.827212,113.922653,65.9444,
12/31/2004,8.0,32.231405,5.7,8.29,5.7,937.02981,116.127548,89.8567,
03/31/2005,7.63,-4.625,7.97,9.0,7.18,919.215741,116.127548,99.5967,
06/30/2005,8.8,15.334207,7.68,9.64,7.5,1042.682961,116.127548,104.6561,
09/30/2005,12.76,45.0,8.85,13.14,8.78,2202.075496,116.127548,104.9497,
12/31/2005,13.17,3.213166,12.81,14.97,10.91,1556.230654,116.127548,113.0857,
03/31/2006,16.02,21.640091,13.26,16.09,12.24,1898.156936,118.0047,112.8918,
06/30/2006,17.33,8.177278,16.09,18.92,14.47,2053.925057,117.518097,112.9347,
09/30/2006,16.86,-2.71206,17.14,18.02,14.4,2869.986031,117.599998,113.7597,
12/31/2006,19.67,16.666667,16.86,20.05,16.32,2331.562571,117.614197,113.7693,
03/31/2007,25.22,28.215557,19.79,26.04,18.66,4390.287859,118.319901,114.9611,
06/30/2007,30.67,21.609833,25.37,32.11,25.27,5245.054632,118.7332,115.9776,
09/30/2007,26.45,-13.759374,30.95,32.58,23.36,4643.724409,170.100006,166.858,
12/31/2007,26.24,-0.793951,26.42,33.42,23.58,4487.454631,170.162903,167.1049,
03/31/2008,23.17,-11.699695,26.09,26.77,18.38,3978.441861,170.319199,167.195,
06/30/2008,33.27,43.59085,23.49,34.53,23.4,5753.876788,171.625793,168.7141,
09/30/2008,27.01,-18.81575,32.41,35.39,22.8,4677.228877,174.6754,171.8137,
12/31/2008,19.8,-26.693817,26.72,26.86,10.56,3899.178419,196.560196,193.6886,
03/31/2009,21.45,8.333333,19.91,23.65,15.84,4253.389755,196.933197,193.9092,
06/30/2009,23.13,7.832168,20.89,25.8,20.28,4587.064489,197.630997,194.815,
09/30/2009,22.13,-4.32339,22.87,25.43,19.34,4372.677774,197.664093,194.8562,
12/31/2009,20.84,-5.829191,22.15,23.34,17.72,4377.246191,209.171204,206.3087,
03/31/2010,19.16,-8.06142,21.12,22.35,16.75,4028.567709,209.396103,206.9547,
06/30/2010,20.65,7.776618,19.24,23.23,18.13,4347.597744,210.490601,208.0687,
09/30/2010,19.08,-7.602906,20.8,22.66,17.39,4016.894388,210.542603,208.1207,
12/31/2010,19.92,4.402516,19.24,20.5,17.01,4205.870773,211.170395,208.7494,
03/31/2011,22.43,12.600402,20.02,24.18,19.98,4749.230203,211.178894,208.6974,
06/30/2011,20.2,-9.942042,22.6,22.98,18.49,4187.909753,211.740707,208.8284,
09/30/2011,18.79,-6.980198,20.22,20.97,15.37,3864.141534,207.422394,204.5087,
12/31/2011,21.54,14.635444,18.66,22.5,16.63,4441.612728,206.224396,203.3924,
03/31/2012,20.9,-2.971216,22.04,22.55,20.59,4356.59106,207.426407,204.4402,
06/30/2012,24.07,15.167464,20.81,24.07,20.21,5035.728724,209.123703,206.3407,
09/30/2012,24.7,2.617366,24.13,26.07,21.625,5168.608108,209.2146,206.4574,
12/31/2012,27.29,10.48583,24.6,27.96,22.92,5710.994292,220.815201,218.4662,
03/31/2013,28.58,4.727006,27.845,29.94,27.57,5985.819607,209.333603,206.6839,
06/30/2013,26.46,-7.417775,28.62,30.555,25.26,5542.807963,209.441254,206.8279,
09/30/2013,27.51,3.968254,26.54,29.13,25.57,5783.42807,210.240387,207.7879,
12/31/2013,31.56,14.721919,27.41,31.6,26.715,6720.473727,212.360275,209.918,
03/31/2014,36.9,16.920152,31.37,37.28,29.85,7876.309022,213.353424,210.5807,
06/30/2014,34.58,-6.287263,37.0,37.415,32.5,7338.745791,213.460464,210.6594,
09/30/2014,36.29,4.945055,34.72,37.49,32.86,7710.267718,212.395157,209.5914,
12/31/2014,28.39,-21.769082,36.27,36.34,25.343625,5985.173838,212.46376,209.6405,
03/31/2015,28.53,0.493131,28.57,29.94,25.67,5834.253277,204.13324,201.3043,
06/30/2015,28.82,1.016474,28.43,30.61,27.68,5725.790069,204.498123,202.8383,
09/30/2015,24.21,-15.995836,29.03,29.1,21.35,3787.83346,196.832016,195.174,
12/31/2015,20.25,-16.356877,24.29,27.05,18.46,3096.370111,152.88205,151.2243,
03/31/2016,22.56,11.407407,19.97,22.87,16.77,3464.397929,152.907166,151.2688,
06/30/2016,23.12,2.48227,22.32,24.47,21.6,3333.767939,144.159836,142.485,
09/30/2016,27.99,21.064014,23.13,28.14,22.58,4046.026462,144.194122,142.5262,
12/31/2016,34.85,24.508753,27.83,36.85,27.29,5043.170439,144.676041,143.0129,
03/31/2017,37.11,6.484935,35.16,38.82,33.66,5496.343397,145.133163,143.2691,
06/30/2017,32.92,-11.290757,37.28,37.49,30.23,4888.306174,148.111606,146.448853,
09/30/2017,37.37,13.517618,33.08,37.75,32.36,5650.595463,151.184065,149.562485,
12/31/2017,39.11,4.656141,37.21,39.71,35.3,5997.21837,154.72079,153.099487,
03/31/2018,34.35,-12.1708,39.29,40.105,32.7,5138.771576,153.744728,151.973572,
06/30/2018,33.4,-2.765648,34.24,37.44,32.19,4979.543676,149.609186,147.859177,
09/30/2018,33.38,-0.05988,33.07,35.595,32.61,4964.289656,148.807552,147.333542,
12/31/2018,30.1,-9.826243,33.57,36.0,27.9,4247.22739,146.030722,144.522659,
03/31/2019,37.74,25.38206,29.64,37.95,29.39,5362.151093,141.356413,139.602844,
06/30/2019,38.19,1.192369,38.06,41.0,34.28,5429.356393,142.081507,140.141083,
09/30/2019,37.8,-1.02121,38.76,39.24,32.11,5377.954252,142.182053,140.241623,
12/31/2019,40.71,7.698413,38.03,44.09,35.56,5794.022986,142.293582,140.40683,
03/31/2020,31.73,-22.058462,41.07,41.555,23.77,4367.507136,142.508874,140.301025,
06/30/2020,39.23,23.636937,30.28,43.505,28.705,5402.434385,137.646608,135.488617,
09/12/2020,51.56,,51.58,52.35,51.2799,7116.3617288,138.021,135.8627,
