Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/1995,14.886,,-9.45,,5.436,,-4.741,,,,,,0.695,0.027,,,,0.0,-0.027,0.722,-0.278,0.444,0.0,,,0.444,0.0,0.444,0.0,,0.444,0.444,,90.896004,0.005,0.005,0.005,90.896004,0.005,0.005,0.005,
03/31/1996,16.218,,-10.492,,5.726,,-4.45,,,,,,1.276,0.025,-0.025,0.0,-0.025,0.0,0.0,1.301,-0.569,0.732,0.0,,,0.732,0.0,0.732,0.0,0.0,0.732,0.732,,92.032,0.008125,0.008125,0.008125,92.032,0.008125,0.008125,0.008125,
06/30/1996,15.74,,-9.585,,6.155,,-4.563,,,,,,1.592,0.059,,,,0.0,-0.059,1.651,-0.684,0.967,0.0,,,0.967,0.0,0.967,0.0,,0.967,0.967,,91.008003,0.010625,0.010625,0.010625,94.304001,0.01,0.01,0.01,
09/29/1996,16.725,,-9.622,,7.103001,,-5.231,,,,,,1.872,0.092,,,,0.0,-0.092,1.964,-0.786,1.178,0.0,,,1.178,0.0,1.178,0.0,,1.178,1.178,,89.760002,0.013125,0.013125,0.013125,96.447998,0.0125,0.0125,0.0125,
12/29/1996,17.431,,-9.391,,8.04,,-5.384,,,,,,2.656,0.138,,,,0.0,-0.138,2.794,-1.117,1.677,0.0,,,1.677,0.0,1.677,0.0,,1.677,1.677,,92.431999,0.018125,0.018125,0.018125,99.807999,0.016875,0.016875,0.016875,
03/30/1997,19.031,,-9.553,,9.478,,-6.244,,,,,,3.234,0.188,-0.188,0.0,,0.0,0.0,3.422,-1.396,2.026,0.0,,,2.026,0.0,2.026,0.0,0.0,2.026,2.026,,93.456,0.021875,0.021875,0.021875,101.264,0.02,0.02,0.02,
06/29/1997,18.172001,,-7.84,,10.332001,,-6.965,,,,,,3.367,0.282,,,,0.0,-0.282,3.649,-1.405,2.244,0.0,,,2.244,0.0,2.244,0.0,,2.244,2.244,,93.823997,0.02375,0.02375,0.02375,101.328003,0.021875,0.021875,0.021875,
09/28/1997,19.625,,-8.45,,11.175,,-6.95,,,,,,4.225,0.72,,,,0.0,-0.72,4.945,-1.904,3.041,0.0,,,3.041,0.0,3.041,0.0,,3.041,3.041,,116.192001,0.02625,0.02625,0.02625,125.199997,0.024375,0.024375,0.024375,
12/28/1997,20.856001,,-8.594,,12.262001,,-7.078,,,,,,5.184,1.261,,,,0.0,-1.261,6.445,-2.499,3.946,0.0,,,3.946,0.0,3.946,0.0,,3.946,3.946,,137.440002,0.02875,0.02875,0.02875,145.839996,0.026875,0.026875,0.026875,
03/29/1998,22.74,,-9.165,,13.575,,-7.865,,,,,,5.71,1.19,,,,0.0,-1.19,6.9,-2.614,4.177,0.0,,,4.286,0.0,4.177,0.0,,4.177,4.177,,138.416,0.03,0.03,0.03,146.207993,0.02875,0.02875,0.02875,
06/28/1998,24.115,,-9.703,,14.412,,-8.524,,,,,,5.888,1.349,,0.0,,0.0,-1.349,7.237,-2.462,4.775,0.0,,,4.775,0.0,4.775,0.0,,4.775,4.775,,138.639999,0.034375,0.034375,0.034375,146.688004,0.0325,0.0325,0.0325,
09/27/1998,27.691999,,-10.261,,17.431,,-10.896,,,,,,6.535,1.401,,0.0,,0.0,-1.401,7.936,-2.698,5.238,0.0,,,5.238,0.0,5.238,0.0,,5.238,5.238,,139.311996,0.0375,0.0375,0.045,148.080002,0.035625,0.035625,0.0425,
12/27/1998,30.299,,-10.875,,19.424,,-10.056,,,,,,9.368,1.463,,0.0,,0.0,-1.463,10.831,-3.683,7.148,0.0,,,7.148,0.0,7.148,0.0,,7.148,7.148,,140.048004,0.05125,0.05125,0.05125,150.352005,0.0475,0.0475,0.0475,
03/28/1999,35.076,,-11.764,,23.312,,-11.738,,,,,,11.574,1.36,,0.0,,0.0,-1.36,12.934,-4.396,8.538,0.0,,,8.538,0.0,8.538,0.0,,8.538,8.538,,142.367996,0.06,0.06,0.06,151.432007,0.05625,0.05625,0.05625,
06/27/1999,44.706001,,-14.15,,30.556002,,-16.725,,,,,,13.831,1.45,,0.0,,0.0,-1.45,15.281,-5.169,10.112,0.0,,,10.112,0.0,10.112,0.0,,10.112,10.112,,173.528,0.05875,0.05875,0.05875,183.856003,0.055,0.055,0.055,
09/26/1999,51.091,,-15.863,,35.228,,-18.392,,,,,,16.836,1.791,,0.0,,0.0,-1.791,18.627,-6.302,12.325,0.0,,,12.325,0.0,12.325,-0.004,,12.321,12.321,,170.968004,0.07,0.07,0.07,182.259996,0.07,0.07,0.07,
12/26/1999,56.349998,,-19.132999,,37.216999,,-17.978001,,,,,,19.239,2.512,,0.0,,0.0,-2.512,21.751,-7.359,14.392,0.0,,,14.392,0.0,14.392,0.0,,14.392,14.392,,174.184006,0.085,0.085,0.085,186.272003,0.075,0.075,0.075,
04/02/2000,63.946,,-21.836,,42.11,,-28.181,,,,,,13.929,3.428,-3.428,,,,0.0,17.357,-5.871,11.486,,,,11.486,,11.486,0.0,0.0,11.486,11.486,,173.2,0.065,0.065,0.065,190.028,0.06,0.06,0.06,
07/02/2000,76.773003,,-26.587999,,50.185004,,-24.336,,,,,,25.849001,3.822,,0.0,,0.0,-3.822,29.671001,-10.047,19.624001,0.0,,,19.624001,0.0,19.624001,0.0,,19.624001,19.624001,,180.257996,0.11,0.11,0.11,190.054,0.105,0.105,0.105,
10/01/2000,85.971001,,-30.464001,,55.507,,-25.672001,,,,,,29.834999,-18.438999,,0.0,,0.0,18.438999,11.396,-12.702,-1.306,0.0,,,-1.306,0.0,-1.306,0.0,0.0,-1.306,-1.306,,180.985992,-0.005,-0.005,0.135,190.503998,-0.005,-0.005,0.125,
12/31/2000,95.128998,,-34.631001,,60.497997,,-27.246,,,,,,33.251999,4.942,,0.0,,0.0,-4.942,38.193999,-12.986,25.208,0.0,,,25.207999,0.0,25.208,0.0,0.0,25.208,25.208,,183.306,0.14,0.14,0.14,191.416,0.13,0.13,0.13,
04/01/2001,99.668999,,-37.056,,62.612999,,-30.371,,,,,,32.242001,5.434,-5.434,0.0,,0.0,0.0,37.676001,-12.433,25.243,0.0,,,25.243001,0.0,25.243,0.0,0.0,25.243,25.243,,184.406006,0.135,0.135,0.145,190.046006,0.135,0.135,0.14,
07/01/2001,89.901001,,-34.311001,,55.59,,-31.986,,,,,,23.604,5.106,,0.0,,0.0,-5.106,28.71,-9.53,19.18,0.0,,,19.18,0.0,19.18,0.0,0.0,19.18,19.18,,184.798004,0.105,0.105,0.12,189.724,0.1,0.1,0.115,
09/30/2001,80.878998,,-32.606998,,48.271999,,-29.233,,,,,,19.039,4.662,,0.0,,0.0,-4.662,23.701,-7.839,15.862,0.0,,,15.862,0.0,15.862,0.0,0.0,15.862,15.862,,185.070007,0.085,0.085,0.095,189.522003,0.085,0.085,0.095,
12/30/2001,82.586998,,-31.455999,,51.130999,,-30.351999,,,,,,20.778999,4.652,,0.0,,0.0,-4.652,25.430999,-8.403,17.028,0.0,,,17.027999,0.0,17.028,0.0,0.0,17.028,17.028,,185.416,0.09,0.09,0.1,190.25,0.09,0.09,0.1,
03/31/2002,90.821999,,-34.631001,,56.190998,,-33.109001,,,,,,23.082001,4.616,,0.0,,0.0,-4.616,27.698001,-9.042,18.656,0.0,,,18.656001,0.0,18.656,0.0,0.0,18.656,18.656,,185.878006,0.1,0.1,0.115,190.908004,0.1,0.1,0.11,
06/30/2002,98.961998,,-37.106998,,61.855,,-31.990999,,,,,,29.864,4.612,,0.0,,0.0,-4.612,34.476,-11.42,23.056,0.0,,,23.056,0.0,23.056,0.0,0.0,23.056,23.056,,186.354004,0.125,0.125,0.14,191.714004,0.12,0.12,0.135,
09/29/2002,107.114998,,-40.200001,,66.914997,,-34.719002,,,,,,32.195999,2.167,,0.0,,0.0,-2.167,34.362999,-11.348,23.014999,0.0,,,23.015,0.0,23.014999,0.0,0.0,23.014999,23.014999,,186.753998,0.125,0.125,0.145,190.378006,0.12,0.12,0.14,
12/29/2002,114.167,,-40.908001,,73.258999,,-36.025002,,,,,,37.234001,5.417,,0.0,,0.0,-5.417,42.651001,-15.138,27.513,0.0,,,27.513001,0.0,27.513,0.0,0.0,27.513,27.513,,187.106003,0.145,0.145,0.15,190.462006,0.145,0.145,0.15,
03/30/2003,120.565002,,-41.154999,,79.410003,,-36.841,,,,,,42.569,5.16,,0.0,,0.0,-5.16,47.729,-17.84,29.889,0.0,,,29.889,0.0,29.889,0.0,0.0,29.889,29.889,,187.542008,0.16,0.16,0.165,190.888,0.155,0.155,0.165,
06/29/2003,126.235001,,-42.001999,,84.233002,,-38.555,,,,,,45.678001,5.412,,0.0,,0.0,-5.412,51.090002,-19.414,31.676001,0.0,,,31.676002,0.0,31.676001,0.0,0.0,31.676001,31.676001,,188.033997,0.17,0.17,0.18,192.003998,0.165,0.165,0.175,
09/28/2003,132.266998,,-42.366001,,89.900997,,-38.326,,,,,,51.575001,3.556,,0.0,,0.0,-3.556,55.131001,-20.950001,34.181,0.0,,,34.181,0.0,34.181,0.0,0.0,34.181,34.181,,188.563995,0.18,0.18,0.19,192.720001,0.175,0.175,0.185,
12/28/2003,137.063995,,-42.881001,,94.182995,,-41.304001,,,,,,52.879002,3.495,,0.0,,0.0,-3.495,56.374002,-21.422001,34.952,0.0,,,34.952001,0.0,34.952,0.0,0.0,34.952,34.952,,188.916,0.185,0.185,0.2,193.645996,0.18,0.18,0.195,
03/28/2004,128.294006,,-39.044998,,89.249008,,-38.755001,,,,,,50.493999,2.512,,0.0,,0.0,-2.512,53.006,-20.142,32.863998,0.0,,,32.863999,0.0,32.863998,0.0,0.0,32.863998,32.863998,,188.733994,0.175,0.175,0.185,191.595993,0.17,0.17,0.18,
06/27/2004,129.811,,-39.955,,89.856,,-41.568,,,,,,48.288,3.633,,,-4.115,,0.482,51.921,-19.718,32.203,,,,32.203,,32.203,,,32.203,32.203,,186.692,0.17,0.17,0.17,188.214,0.17,0.17,0.17,
09/26/2004,102.281,,-29.27,,73.011,0.0,-38.214,17.201,12.982,,,21.013,34.797,4.233,-4.233,,,,0.0,39.03,-13.63,25.4,-10.482,,,35.882,0.0,35.882,0.0,0.0,35.882,35.882,,184.97,0.195,0.135,0.135,186.444,0.19,0.135,0.135,
12/26/2004,150.252,,-45.448,,104.804,,-43.999,19.668,,,,24.331,60.805,4.468,-4.468,0.139,-4.607,0.0,0.0,65.273,-21.917,43.356,0.0,,,43.356,0.0,43.356,0.0,0.0,43.356,43.356,,184.314,0.235,0.235,0.245,186.968,0.23,0.23,0.24,
07/03/2005,115.43,,-33.993,,81.437,,-39.484,,,,,,41.953,6.119,-6.255,0.0,-6.255,0.0,0.136,48.072,-19.786,28.286,-13.491,,,41.777,0.0,41.777,0.0,0.0,41.777,41.777,,183.065,0.23,0.15,0.15,185.344,0.23,0.15,0.15,
10/02/2005,119.012,,-34.995,,84.017,0.0,-41.224,19.807,15.617,,,21.417,42.793,6.111,-6.111,0.491,-6.602,0.0,0.0,48.904,-18.414,30.49,-12.534,,,43.024,0.0,43.024,0.0,0.0,43.024,43.024,,178.894,0.24,0.17,0.17,181.052,0.24,0.17,0.17,
01/01/2006,129.185,,-36.9,,92.285,,-43.259,,,,,,49.026,5.151,-5.151,0.564,-5.715,0.0,0.0,54.177,-22.496,31.681,-134.557,,,166.238,0.0,166.238,0.0,0.0,166.238,166.238,,161.318,1.03,0.195,0.19,163.094,1.02,0.195,0.19,
04/02/2006,130.45,,-38.358,,92.092,,-58.007,,,,,,34.085,15.246,,0.0,-14.412,0.0,-0.834,49.331,-17.957,31.374,-1.175,,,32.549,0.0,32.549,0.0,0.0,32.549,32.549,,161.72,0.2,0.19,0.21,164.38,0.2,0.19,0.21,
07/02/2006,136.692,,-43.32,,93.372,,-63.763,,,,,,29.609,4.932,-6.638,0.0,-6.638,0.0,1.706,34.541,-13.465,21.076,0.0,,,21.076,0.0,21.076,0.0,0.0,21.076,21.076,,161.548,0.13,0.13,0.15,162.897,0.13,0.13,0.15,
10/01/2006,145.298,,-45.756,,99.542,,-60.321,,,,,,39.221,5.844,-6.163,0.0,-6.163,0.0,0.319,45.065,-14.618,30.447,0.0,,,30.447,0.0,30.447,0.0,0.0,30.447,30.447,,158.468,0.19,0.19,0.2,159.827,0.19,0.19,0.2,
12/31/2006,157.611,,-50.698,,106.913,,-62.827,,,,,,44.086,5.646,-6.29,0.0,-6.29,0.0,0.644,49.732,-14.278,35.454,0.0,,,35.454,0.0,35.454,0.0,0.0,35.454,35.454,,158.532,0.22,0.22,0.23,160.76,0.22,0.22,0.23,
04/01/2007,147.096,,-52.208,,94.888,,-66.179,,,,,,28.709,-3.26,-6.622,0.0,-6.622,0.0,9.882,25.449,-7.008,18.441,0.0,,,18.441,0.0,18.441,0.0,0.0,18.441,18.441,,157.775,0.12,0.12,0.19,159.235,0.12,0.12,0.19,
07/01/2007,139.777,,-50.863,,88.914,,-64.043,,,,,,24.871,4.13,-6.199,0.0,-6.199,0.0,2.069,29.001,-10.006,18.995,0.0,,,18.995,0.0,18.995,0.0,0.0,18.995,18.995,,153.178,0.12,0.12,0.15,154.219,0.12,0.12,0.15,
09/30/2007,140.326,,-49.013,,91.313,,-62.501,,,,,,28.812,4.117,-5.604,0.0,-5.604,0.0,1.487,32.929,-10.349,22.58,0.0,,,22.58,,22.58,0.0,0.0,22.58,22.58,,144.782,0.16,0.16,0.2,145.202,0.16,0.16,0.2,
12/30/2007,158.04,,-52.237,,105.803,,-61.726,,,,,,44.077,4.866,-4.448,0.0,-4.448,0.0,-0.418,48.943,-17.073,31.87,0.0,,,31.87,0.0,31.87,0.0,0.0,31.87,31.87,,136.836,0.23,0.23,0.25,137.421,0.23,0.23,0.25,
03/30/2008,159.723,,-53.846,,105.877,0.0,-66.169,30.861,22.062,,,35.308,39.708,-2.861,2.861,,,,0.0,36.847,-14.082,22.765,,,,22.765,,22.765,,,22.765,22.765,,133.873,0.17,0.17,0.17,134.762,0.17,0.17,0.17,
06/29/2008,168.427,168.427,-55.758,55.758,112.669,0.0,-64.888,30.521,22.945,7.576,34.367,0.0,47.781,1.539,-3.511,0.0,-3.511,,1.972,49.32,-17.673,31.647,0.0,0.0,0.0,31.647,0.0,31.647,0.0,0.0,31.647,33.404376,1.757376,132.548,0.24,0.24,0.252017,133.488,0.24,0.24,0.252017,
09/28/2008,171.197,171.197,-55.014,55.014,116.183,0.0,-66.257,33.176,24.032,9.144,33.081,0.0,49.926,-2.015,-3.074,0.0,-3.074,,5.089,47.911,-20.756,27.155,0.0,0.0,0.0,27.155,0.0,27.155,0.0,0.0,27.155,30.50185,3.34685,131.421,0.21,0.21,0.232093,132.81,0.2,0.2,0.2252,
12/28/2008,163.691,163.691,-54.77,54.77,108.921,0.0,-63.614,29.09,20.918,8.172,33.117,1.407,45.307,2.511,-2.85,0.0,-2.85,,0.339,47.818,-17.028,30.79,0.0,0.0,0.0,30.79,0.0,30.79,0.0,0.0,30.79,37.0937,6.3037,126.18,0.24,0.24,0.293974,126.497,0.24,0.24,0.289833,
03/29/2009,130.547,130.547,-44.533,44.533,86.014,0.0,-62.154,26.811,19.064,7.747,32.687,2.656,23.86,0.099,-1.86,0.0,-1.86,,1.761,23.959,-4.762,19.197,0.0,0.0,0.0,19.197,0.0,19.197,0.0,0.0,19.197,16.7842,-2.4128,120.957,0.16,0.16,0.138762,121.486,0.16,0.16,0.138762,
06/28/2009,122.775,122.775,-44.469,44.469,78.306,0.0,-61.857,27.779,19.465,8.314,34.078,0.0,16.449,2.924,-1.6,0.0,-1.6,,-1.324,19.373,-4.41,14.963,0.0,0.0,0.0,14.963,0.0,14.963,0.0,0.0,14.963,14.183,-0.78,118.86,0.13,0.13,0.119325,119.474,0.13,0.13,0.119325,
09/27/2009,131.457,131.457,-47.769,47.769,83.688,0.0,-62.906,27.82,19.991,7.829,34.238,0.848,20.782,2.336,-1.4,0.0,-1.4,,-0.936,23.118,-6.955,16.163,0.0,0.0,0.0,16.163,0.0,16.163,0.0,0.0,16.163,16.163,0.0,117.248,0.14,0.14,0.14,117.941,0.14,0.14,0.14,
12/27/2009,149.122,149.122,-53.02,53.02,96.102,0.0,-61.57,27.592,18.812,8.78,33.978,0.0,34.532,1.736,-1.2,0.0,-1.2,,-0.536,36.268,-7.62,28.648,0.0,0.0,0.0,28.648,0.0,28.648,0.0,0.0,28.648,28.323,-0.325,114.695,0.25,0.25,0.246942,116.479,0.25,0.25,0.246942,
03/28/2010,145.716,145.716,-50.869,50.869,94.847,0.0,-67.504,28.652,19.333,9.319,34.537,4.315,27.343,3.605,-1.183,0.0,-1.183,,-2.422,30.948,-35.774,-4.826,0.0,0.0,0.0,-4.826,0.0,-4.826,0.0,0.0,-4.826,26.3092,31.1352,113.343,-0.04,-0.04,0.23212,113.343,-0.04,-0.04,0.23212,
06/27/2010,142.609,142.609,-49.701,49.701,92.908,0.0,-64.538,28.898,20.43,8.468,34.709,0.931,28.37,1.676,-1.0,0.0,-1.0,,-0.676,30.046,-4.597,25.449,0.0,0.0,0.0,25.449,0.0,25.449,0.0,0.0,25.449,25.59915,0.15015,111.425,0.23,0.23,0.229743,113.73,0.22,0.22,0.22132,
09/26/2010,146.529,146.529,-50.411,50.411,96.118,0.0,-61.243,28.451,20.42,8.031,32.792,0.0,34.875,1.809,-0.8,0.0,-0.8,,-1.009,36.684,-6.698,29.986,0.0,0.0,0.0,29.986,0.0,29.986,0.0,0.0,29.986,29.336,-0.65,108.22,0.28,0.28,0.271077,109.039,0.28,0.28,0.271077,
12/26/2010,155.771,155.771,-53.0,53.0,102.771,0.0,-62.312,29.164,20.103,9.061,33.148,0.0,40.459,0.773,-0.8,0.0,-0.8,,0.027,41.232,9.107,50.339,0.0,0.0,0.0,50.339,0.0,50.339,0.0,0.0,50.339,50.144,-0.195,105.83,0.48,0.48,0.473816,107.327,0.47,0.47,0.468183,
04/03/2011,146.069,146.069,-46.057,46.057,100.012,0.0,-60.905,26.891,18.303,8.588,34.014,0.0,39.107,0.929,-0.861,0.0,-0.861,,-0.068,40.036,-3.246,36.79,3.474,3.474,0.0,33.316,0.0,33.316,0.0,0.0,33.316,36.3051,-0.4849,105.295,0.32,0.35,0.344794,106.853,0.31,0.34,0.335462,
07/03/2011,144.481,144.481,-44.868,44.868,99.613,0.0,-63.736,28.884,19.721,9.163,34.852,0.0,35.877,1.048,,0.0,,,-1.048,36.925,-2.729,34.196,1.77,1.77,0.0,32.426,0.0,32.426,0.0,0.0,32.426,34.196,0.0,104.679,0.31,0.33,0.33,105.789,0.31,0.32,0.32,
10/02/2011,136.275,136.275,-43.345,43.345,92.93,0.0,-62.428,27.363,18.509,8.854,35.065,0.0,30.502,1.08,,0.0,,,-1.08,31.582,-5.075,26.507,-2.147,-2.147,0.0,28.654,0.0,28.654,0.0,0.0,28.654,26.507,0.0,103.273,0.28,0.26,0.26,103.562,0.28,0.26,0.26,
01/01/2012,142.779,142.779,-45.766,45.766,97.013,0.0,-62.89,28.661,19.858,8.803,34.229,0.0,34.123,0.798,,0.0,,,-0.798,34.921,-5.7,29.221,-0.804,-0.804,0.0,30.025,0.0,30.025,0.0,0.0,30.025,29.221,0.0,100.135,0.3,0.29,0.29,100.668,0.3,0.29,0.29,
04/01/2012,135.073,135.073,-43.725,43.725,91.348,0.0,-62.383,27.761,19.282,8.479,34.622,0.0,28.965,1.033,-0.479,0.0,-0.479,,-0.554,29.998,-0.479,29.519,-108.812,-108.812,0.0,138.331,0.0,138.331,0.0,0.0,138.331,29.519,0.0,98.977,1.4,0.3,0.3,100.826,1.37,0.29,0.29,
07/01/2012,130.371,130.371,-43.313,43.313,87.058,0.0,-67.017,27.559,18.886,8.673,39.458,0.0,20.041,1.078,,0.0,,,-1.078,21.119,-2.678,18.441,0.055,0.055,0.0,18.386,0.0,18.386,0.0,0.0,18.386,18.441,0.0,97.405,0.19,0.19,0.19,98.369,0.19,0.19,0.19,
09/30/2012,117.867,117.867,-38.98,38.98,78.887,0.0,-65.902,27.878,19.739,8.139,38.024,0.0,12.985,0.954,,0.0,,,-0.954,13.939,-2.159,11.78,-0.094,-0.094,0.0,11.874,0.0,11.874,0.0,0.0,11.874,11.78,0.0,93.762,0.13,0.13,0.13,93.949,0.13,0.13,0.13,
12/30/2012,119.386,119.386,-39.089,39.089,80.297,0.0,-65.873,27.464,19.325,8.139,38.409,0.0,14.424,0.903,,0.0,,,-0.903,15.327,-1.622,13.705,0.464,0.464,0.0,13.241,0.0,13.241,0.0,0.0,13.241,13.705,0.0,92.386,0.14,0.15,0.15,92.57,0.14,0.15,0.15,
03/31/2013,116.914,116.914,-37.798,37.798,79.116,0.0,-68.716,28.51,20.562,7.948,40.206,0.0,10.4,1.072,-0.89,0.0,-0.89,,-0.182,11.472,18.163,29.635,0.0,0.0,0.0,29.635,0.0,29.635,0.0,0.0,29.635,29.635,0.0,90.684,0.33,0.33,0.33,91.105,0.33,0.33,0.33,
06/30/2013,113.116,113.116,-36.619,36.619,76.497,0.0,-79.572,27.152,19.413,7.739,40.387,12.033,-3.075,0.773,,0.0,,,-0.773,-2.302,-0.748,-3.05,0.0,0.0,0.0,-3.05,0.0,-3.05,0.0,0.0,-3.05,8.405684,11.455684,89.146,-0.03,-0.03,0.094291,89.146,-0.03,-0.03,0.094291,
09/29/2013,112.622,112.622,-36.313,36.313,76.309,0.0,-63.123,23.984,16.431,7.553,34.79,4.349,13.186,0.025,,0.0,,,-0.025,13.211,-2.234,10.977,0.0,0.0,0.0,10.977,0.0,10.977,0.0,0.0,10.977,15.166107,4.189107,87.43,0.13,0.13,0.173466,87.669,0.13,0.13,0.173466,
12/29/2013,119.449,119.449,-38.446,38.446,81.003,0.0,-60.701,23.519,16.113,7.406,35.235,1.947,20.302,0.97,,0.0,,,-0.97,21.272,-0.686,20.586,0.0,0.0,0.0,20.586,0.0,20.586,0.0,0.0,20.586,21.932084,1.346084,86.855,0.24,0.24,0.252514,87.186,0.24,0.24,0.252514,
03/30/2014,115.72,115.72,-39.422,39.422,76.298,0.0,-118.931,25.809,16.41,9.399,36.598,56.524,-42.633,1.492,,0.0,,,-1.492,-41.141,-5.638,-46.779,0.0,0.0,0.0,-46.779,0.0,-46.779,0.0,0.0,-46.779,-36.53825,10.24075,87.017,-0.54,-0.54,-0.419898,87.017,-0.54,-0.54,-0.422313,
06/29/2014,119.449,119.449,-48.754,48.754,70.695,0.0,-65.299,24.934,16.034,8.9,37.821,2.544,5.396,0.142,,0.0,,,-0.142,5.538,0.462,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0,8.956084,2.956084,87.395,0.07,0.07,0.102478,88.253,0.07,0.07,0.102478,
09/28/2014,127.503,127.503,-52.093,52.093,75.41,0.0,-61.889,24.15,15.453,8.697,35.48,2.259,13.521,0.296,,0.0,,,-0.296,13.817,-2.807,11.01,0.0,0.0,0.0,11.01,0.0,11.01,0.0,0.0,11.01,13.30928,2.29928,87.914,0.13,0.13,0.15139,88.102,0.12,0.12,0.146098,
12/28/2014,140.203,140.203,-57.802,57.802,82.401,0.0,-58.701,23.83,16.153,7.677,34.802,0.069,23.7,-0.269,,0.0,,,0.269,23.431,-0.996,22.435,0.0,0.0,0.0,22.435,0.0,22.435,0.0,0.0,22.435,18.969721,-3.465279,87.728,0.26,0.26,0.216233,88.527,0.25,0.25,0.210856,
