Date,P/Free Cash Flow,Average,High,Low,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
07/29/1980,,,,,,,,0.848401,,
10/29/1980,,,,,,,,0.949948,,
01/29/1981,,,,,,,,0.969602,,
04/29/1981,,,,,,,,1.185797,,
07/29/1981,,,,,,,,1.614583,,
10/29/1981,,,,,,,,1.694444,,
01/29/1982,,,,,,,,1.729167,,
04/29/1982,,,,,,,,2.111111,,
07/29/1982,,,,,,,,2.173611,,
10/29/1982,,,,,,,,2.444444,,
01/29/1983,,,,,,,,3.444444,,
04/29/1983,,,,,,,,4.458333,,
07/29/1983,,,,,,,,4.979167,,
10/29/1983,,,,,,,,5.416667,,
01/29/1984,,,,,,,,5.0,,
04/29/1984,,,,,,,,4.5,,
07/29/1984,,,,,,,,4.604167,,
10/29/1984,,,,,,,,5.333333,,
01/29/1985,,,,,,,,5.6875,,
04/29/1985,,,,,,,,6.25,,
07/29/1985,,,,,,,,7.583333,,
10/29/1985,,,,,,,,8.458333,,
01/29/1986,,,,,,,,8.625,,
04/29/1986,,,,,,,,10.458333,,
07/29/1986,,,,,,,,13.583333,,
10/29/1986,,,,,,,,13.916667,,
01/29/1987,,,,,,,,15.666667,,
04/29/1987,,,,,,,,14.291667,,
07/29/1987,,,,,,,,17.25,,
10/29/1987,,,,,,,,12.0,,
01/29/1988,,,,,,,,13.125,,
04/29/1988,,,,,,,,11.625,,
07/29/1988,,,,,,,,12.125,,
10/29/1988,,,,,,,,12.75,,
01/29/1989,,,,,,,,13.5,,
04/29/1989,,1001.85651,1001.85651,1001.85651,,,,14.5,1003.393496,
07/29/1989,,1058.017743,1146.915369,967.750885,,,,15.625,1086.989606,
10/28/1989,,980.716705,1113.442739,831.832987,,,,11.0,835.474008,
02/03/1990,,850.130129,897.801258,807.773007,1.06408,,12.302536,10.875,849.871504,
05/05/1990,,867.047535,974.15625,787.174499,1.11761,,12.701328,12.625,931.413774,
08/04/1990,,1037.226333,1174.305031,936.87451,1.155396,,12.690886,13.625,1002.846503,
11/03/1990,,937.269409,1085.060767,745.714999,0.933056,,10.535339,9.625,828.267246,
02/02/1991,,837.563934,961.309271,772.665245,1.086676,,12.414496,11.125,961.353747,
05/04/1991,,988.781609,1051.662523,933.508271,1.129529,,13.576377,12.75,1024.134009,
08/03/1991,,1077.846092,1232.679007,1003.15578,1.283003,,16.163987,16.125,1198.608116,
11/02/1991,,1277.761778,1379.389366,1163.842491,1.280409,,15.77423,16.75,1242.804247,
02/01/1992,,1258.471735,1326.430746,1180.084373,1.255758,,15.034689,17.125,1257.651717,
05/02/1992,,1466.050335,1598.732738,1271.195616,1.447111,,16.855217,21.375,1507.918227,
08/01/1992,,1546.733732,1665.769974,1393.324989,1.502647,,17.059679,23.875,1637.029752,
