Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
03/31/1990,,4714.109863,6526.346191,-1812.235962,349.649994,253.156998,5316.916992,7.896,0.0,0.0,367.954987,162.302994,13.068,,551.221985,0.0,26.434999,,0.0,576.468018,602.903017,6471.041992,,141.447998,114.0,131.940002,236.501007,49.014,672.903015,414.424988,225.684998,2751.810059,61.115002,3453.035034,543.346008,455.501007,772.169983,574.086975,0.0,2345.103943,6471.041992,
06/30/1990,,4914.942871,6767.240234,-1852.296997,155.404007,281.247009,5351.594238,16.964001,0.0,0.0,338.789001,160.561005,30.247999,,546.562012,0.0,27.579,,0.0,583.468018,611.047018,6509.203125,,127.894997,185.0,171.354996,179.085999,57.334,720.669983,417.763,223.348999,2755.634033,55.488998,3452.235046,543.346008,455.832001,765.03302,572.086975,0.0,2336.297974,6509.203125,
09/30/1990,,4906.733887,6802.162109,-1895.427979,178.182999,268.858002,5353.774902,32.256001,0.0,0.0,354.929993,173.949997,27.044001,,588.179993,0.0,29.184999,,0.0,602.994019,632.179018,6574.133789,,215.231003,169.889008,148.412994,210.783005,48.904999,793.221008,439.841003,220.945007,2708.572998,50.209,3419.567993,545.632996,462.699005,782.926025,570.086975,0.0,2361.344971,6574.133789,
12/31/1990,,4820.795898,6854.36377,-2033.567993,184.550995,259.821014,5265.167969,16.302,0.0,0.0,365.092987,179.944,41.558998,,602.89801,107.110001,25.108999,,0.0,601.085999,733.304998,6601.371094,,199.337997,198.959,144.393997,215.988007,55.551998,814.231018,462.122009,210.356003,2712.879883,39.437,3424.794861,548.080017,469.647003,773.031006,571.586975,0.0,2362.344971,6601.371094,
03/31/1991,,4807.193848,6899.570801,-2092.376953,186.882004,252.153,5246.229004,24.702999,0.0,0.0,390.588989,164.354004,38.974998,,618.620972,107.110001,32.257,,0.0,607.278015,746.645016,6611.495117,,247.699005,143.149002,131.145996,254.977997,65.191002,842.163025,473.429993,208.246994,2658.782959,40.339001,3380.79895,550.429993,477.085999,793.429993,567.586975,0.0,2388.532959,6611.495117,
06/30/1991,,4823.214844,6955.89209,-2132.677002,181.968994,244.276001,5249.459961,27.174999,0.0,0.0,365.502991,156.322006,45.339001,,594.338989,112.796997,30.804001,,0.0,646.302002,789.903,6633.702148,,229.332001,143.074997,173.529007,213.656006,59.341999,818.934021,500.283997,206.136993,2663.707031,45.049999,3415.17804,553.0,485.286987,795.716003,565.586975,0.0,2399.589966,6633.702148,
09/30/1991,,4798.563965,6942.049805,-2143.486084,215.694,234.953995,5249.211914,36.825001,0.0,0.0,372.282013,163.386993,68.942001,,641.435974,118.606003,31.169001,,0.0,650.708984,800.483988,6691.131836,,149.753998,244.050003,159.770004,221.417007,58.615002,833.606018,521.513977,204.028,2666.184082,39.105999,3430.832092,555.669006,493.98999,813.947998,563.086975,0.0,2426.694031,6691.131836,
12/31/1991,,4820.554199,7002.698242,-2182.144043,200.843002,236.169998,5257.566895,37.271,0.0,0.0,422.381989,146.753006,41.521,,647.927002,124.592003,31.285999,,0.0,720.374023,876.252026,6781.746094,,146.686005,62.5,228.285004,164.192993,77.566002,679.22998,569.078979,216.647003,2830.305908,45.320999,3661.352905,596.270996,640.119019,639.684021,565.088989,0.0,2441.163025,6781.746094,
03/31/1992,,4774.231934,7018.437988,-2244.206055,230.431,233.080994,5237.744141,88.084999,0.0,0.0,393.256989,149.945999,45.893002,,677.18103,131.998001,31.283001,,0.0,889.791992,1053.072994,6967.998047,,111.641998,0.0,171.466003,214.746994,96.507004,594.362,581.349976,214.649002,2899.922119,201.792007,3897.713135,614.768005,709.10498,590.963013,561.086975,0.0,2475.923035,6967.998047,
06/30/1992,,6181.634766,8886.079102,-2704.444092,245.942001,237.830994,6665.408203,59.48,0.0,0.0,451.949005,206.897003,54.862,,773.187988,143.597,39.089001,,0.0,1951.272949,2133.95895,9572.554688,,366.792999,257.644989,189.395004,221.057007,206.072006,1240.962036,517.624023,219.561996,4458.941895,291.755005,5487.882935,666.416016,893.325012,601.382019,682.586975,0.0,2843.709961,9572.554688,
