Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
04/27/1989,492.815002,-368.714996,124.100006,-100.267998,23.832001,0.0,0.0,0.0,23.832001,-9.4,14.432,0.0,0.0,14.432,0.0,,14.432,,,14.432001,,0.355,0.355,40.706001,0.355,0.355,0.355,40.706001,
07/27/1989,503.36499,-375.623993,127.740997,-102.693001,25.048,0.0,0.0,0.0,25.048,-9.8,15.248,0.0,0.0,15.248,0.0,,15.248,,,15.248,,0.37,0.37,41.158001,0.37,0.37,0.37,41.158001,
10/26/1989,509.85199,-382.967987,126.884003,-105.974998,20.909,0.0,0.0,0.0,20.909,-8.2,12.709,0.0,0.0,12.709,0.0,,12.709,,,12.709001,,0.31,0.31,40.801998,0.31,0.31,0.31,40.801998,
01/25/1990,604.541992,-455.980011,148.561981,-117.357002,31.205,0.0,0.0,0.0,31.205,-12.3,18.905001,0.0,0.0,18.905001,0.0,,18.905001,,,18.905,,0.47,0.47,40.358002,0.47,0.47,0.47,40.358002,
04/26/1990,537.426025,-402.141998,135.284027,-110.983002,24.301001,0.0,0.0,0.0,24.301001,-9.5,14.801,0.0,0.0,14.801,0.0,,14.801,,,14.801001,,0.365,0.365,40.650002,0.365,0.365,0.365,40.650002,
07/26/1990,558.687012,-418.170013,140.516998,-114.656998,25.860001,0.0,0.0,0.0,25.860001,-10.2,15.66,0.0,0.0,15.66,0.0,,15.66,,,15.660001,,0.385,0.385,40.717999,0.385,0.385,0.385,40.717999,
10/25/1990,556.742981,-420.994995,135.747986,-115.984001,19.764,0.0,0.0,0.0,19.764,-7.8,11.964,0.0,0.0,11.964,0.0,,11.964,,,11.964,,0.295,0.295,40.568001,0.295,0.295,0.295,40.568001,
01/31/1991,680.911011,-518.690979,162.220032,-133.923004,28.297001,0.0,0.0,0.0,28.297001,-11.1,17.197001,0.0,0.0,17.197001,0.0,,17.197001,,,17.197001,0.425,0.425,0.425,40.396,0.425,0.425,0.425,40.396,
05/02/1991,569.223999,-425.110992,144.113007,-120.943001,23.17,0.0,0.0,0.0,23.17,-9.1,14.07,0.0,0.0,14.07,0.0,,14.07,,,14.07,,0.345,0.345,40.702,0.345,0.345,0.345,40.702,
08/01/1991,576.861023,-432.188995,144.672028,-121.162003,23.51,0.0,0.0,0.0,23.51,-9.3,14.21,0.0,0.0,14.21,0.0,,14.21,,,14.21,,0.35,0.35,40.868,0.35,0.35,0.35,40.868,
10/31/1991,571.317993,-429.916992,141.401001,-122.417,18.983999,0.0,0.0,0.0,18.983999,-7.5,11.484,0.0,0.0,11.484,0.0,,11.484,,,11.483999,,0.28,0.28,40.888,0.28,0.28,0.28,40.888,
01/30/1992,648.513,-488.709991,159.803009,-134.188004,25.615,0.0,0.0,0.0,25.615,-10.0,15.615,0.0,0.0,15.615,0.0,,15.615,,,15.615,0.38,0.38,0.38,40.883998,0.38,0.38,0.38,40.883998,
04/30/1992,601.695007,-451.936005,149.759003,-127.365997,22.393,0.0,0.0,0.0,22.393,-8.7,13.693,0.0,0.0,13.693,0.0,,13.693,,,13.693,,0.335,0.335,41.085999,0.335,0.335,0.335,41.085999,
07/30/1992,613.39502,-462.389008,151.006012,-128.776993,22.229,0.0,0.0,0.0,22.229,-8.7,13.529,0.0,0.0,13.529,0.0,,13.529,,,13.529,,0.33,0.33,41.175999,0.33,0.33,0.33,41.175999,
10/29/1992,593.669006,-447.493988,146.175018,-130.899994,15.275,0.0,0.0,0.0,15.275,-6.0,9.275,0.0,0.0,9.275,0.0,,9.275,,,9.275,,0.225,0.225,41.136002,0.225,0.225,0.225,41.136002,
01/28/1993,666.716003,-501.352997,165.363006,-137.766998,27.596001,0.0,0.0,0.0,27.596001,-11.1,16.496,0.0,0.0,16.496,0.0,,16.496,,,16.496001,0.405,0.405,0.405,40.905998,0.405,0.405,0.405,40.905998,
04/29/1993,607.979004,-454.795013,153.18399,-135.460999,17.723,0.0,0.0,0.0,17.723,-6.8,10.923,3.031,0.0,13.954,0.0,,13.954,,,10.922999,,0.265,0.34,41.034,0.265,0.265,0.34,41.034,
07/29/1993,609.346008,-453.807007,155.539001,-134.475998,21.063,0.0,0.0,0.0,21.063,-8.1,12.963,0.0,0.0,12.963,0.0,,12.963,,,12.962999,,0.315,0.315,41.02,0.315,0.315,0.315,41.02,
10/28/1993,597.202026,-443.81601,153.386017,-138.050995,15.335,0.0,0.0,0.0,15.335,-6.4,8.935,0.0,0.0,8.935,0.0,,8.935,,,8.935,,0.215,0.215,41.285999,0.215,0.215,0.215,41.285999,
01/27/1994,684.697021,-510.674011,174.02301,-145.893005,28.129999,0.0,0.0,0.0,28.129999,-11.2,16.93,0.0,0.0,16.93,0.0,,16.93,,,16.929999,0.41,0.41,0.41,41.416,0.41,0.41,0.41,41.416,
04/28/1994,622.258972,-457.269012,164.98996,-143.268997,21.721001,0.0,0.0,0.0,21.721001,-8.7,13.021,0.0,0.0,13.021,0.0,,13.021,,,13.021001,,0.315,0.315,41.563999,0.315,0.315,0.315,41.563999,
07/28/1994,626.309998,-463.186005,163.123993,-142.990005,20.134001,0.0,0.0,0.0,20.134001,-8.1,12.034,0.0,0.0,12.034,0.0,,12.034,,,12.034,,0.29,0.29,41.560001,0.29,0.29,0.29,41.560001,
10/27/1994,614.460999,-458.158997,156.302002,-145.979996,10.322,0.0,0.0,0.0,10.322,-3.9,6.422,0.0,0.0,6.422,0.0,,6.422,,,6.421999,,0.155,0.155,41.298,0.155,0.155,0.155,41.298,
01/27/1995,695.239014,-514.237,181.002014,-152.348007,28.653999,0.0,0.0,0.0,28.653999,-11.4,17.254,0.0,0.0,17.254,0.0,,17.254,,,17.253999,0.415,0.415,0.415,41.18,0.415,0.415,0.415,41.18,
04/27/1995,639.801025,-470.569,169.232025,-147.128006,22.104,0.0,0.0,0.0,22.104,-8.8,13.304,0.0,0.0,13.304,0.0,,13.304,,,13.304,,0.325,0.325,41.251999,0.325,0.325,0.325,41.251999,
07/27/1995,646.359009,-475.346985,171.012024,-150.225998,20.785999,0.0,0.0,0.0,20.785999,-8.3,12.486,0.0,0.0,12.486,0.0,,12.486,,,12.485999,,0.31,0.31,40.548,0.31,0.31,0.31,40.548,
10/26/1995,628.900024,-462.256989,166.643036,-151.927994,14.715,0.0,0.0,0.0,14.715,-5.9,8.815,0.0,0.0,8.815,0.0,,8.815,,,8.815,,0.22,0.22,39.928001,0.22,0.22,0.22,39.928001,
01/25/1996,729.315979,-538.218018,191.097961,-157.875,33.223,0.0,0.0,-14.0,19.223,-7.6,11.623,0.0,0.0,11.623,0.0,,11.623,,,11.623,0.29,0.29,0.29,39.726002,0.29,0.29,0.29,39.726002,
04/25/1996,665.40802,-484.576996,180.831024,-157.382996,23.448,0.0,0.0,0.0,23.448,-9.4,14.048,0.0,0.0,14.048,0.0,,14.048,,,14.048,0.355,0.355,0.355,39.736,0.355,0.355,0.355,39.736,
07/25/1996,681.502991,-499.783997,181.718994,-159.307007,22.412001,0.0,0.0,0.0,22.412001,-8.9,13.512,0.0,0.0,13.512,0.0,,13.512,,,13.512001,0.345,0.345,0.345,39.422001,0.345,0.345,0.345,39.422001,
10/24/1996,666.908997,-490.450989,176.458008,-160.884003,15.574,0.0,0.0,0.0,15.574,-6.2,9.374,0.0,0.0,9.374,0.0,,9.374,,,9.374001,0.24,0.24,0.24,39.07,0.24,0.24,0.24,39.07,
01/30/1997,814.518005,-599.271973,215.246032,-179.167999,36.077999,0.0,0.0,0.0,36.077999,-14.4,21.677999,0.0,0.0,21.677999,0.0,,21.677999,,,21.677999,0.56,0.56,0.56,39.005001,0.56,0.56,0.56,39.005001,
05/01/1997,710.934021,-522.156006,188.778015,-165.598007,23.18,0.0,0.0,0.0,23.18,-9.1,14.08,0.0,0.0,14.08,0.0,,14.08,,,14.08,0.36,0.36,0.36,38.851002,0.36,0.36,0.36,38.997002,
07/31/1997,718.267029,-528.198975,190.068054,-169.904007,20.164,0.0,0.0,0.0,20.164,-7.9,12.264,0.0,0.0,12.264,0.0,,12.264,,,12.263999,0.32,0.32,0.32,38.750999,0.31,0.31,0.31,38.943001,
