Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/24/1990,1088.092013,-107.111,0.0,0.0,4848.98407,,5829.965083,1882.833168,257.536576,0.831735,,,,,,1082.736009,5824.609078,8.622984,,
06/16/1990,1324.843764,-103.001999,0.0,0.0,4626.484833,,5848.326598,1689.020767,273.915213,0.791078,,,,,,1318.890572,5842.373405,8.621781,,
10/06/1990,1062.800026,-104.869003,0.0,0.0,4649.92305,,5607.854073,1714.69207,271.18123,0.82918,,,,,,1057.699966,5602.754013,8.244516,,
12/29/1990,1176.683791,-54.542999,0.0,0.0,4654.326889,,5776.467681,1793.865875,259.457909,0.805739,0.285103,6.291194,8.576535,6.976129,,1172.881861,5772.665751,8.437529,,
03/23/1991,1792.993097,-65.939003,0.0,0.0,4719.302155,,6446.356249,1880.915176,250.904571,0.732088,0.312788,6.850494,9.215399,8.589988,,1843.833804,6497.196956,9.269145,,
06/15/1991,1966.657448,-85.291,0.0,0.0,4511.339996,,6392.706444,1707.748917,264.16881,0.705701,0.305092,6.773449,9.100378,8.304575,,2040.907516,6466.956512,9.142155,,
10/05/1991,1499.670476,-110.191002,0.0,0.0,4550.336243,,5939.815717,1762.898239,258.116784,0.766074,0.280082,6.189713,8.269902,8.181606,,1546.986859,5987.1321,8.478475,,
12/28/1991,1762.256625,-3.973,0.0,0.0,4488.048157,,6246.331782,1738.865082,258.10215,0.718509,0.292561,6.632791,8.926991,8.132706,,1751.375043,6235.4502,8.805886,,
03/21/1992,1600.41944,-81.598999,0.0,0.0,4463.640099,,5982.46054,1716.014053,260.116757,0.746121,0.278489,6.322691,8.523213,6.349976,,1634.45816,6016.49926,8.469037,,
06/13/1992,1411.192205,-62.377998,0.0,0.0,4513.740952,,5862.555159,1746.833847,258.395551,0.769927,0.273087,6.537463,9.014739,8.652225,,1447.831805,5899.194758,8.243744,,
10/03/1992,1095.227036,-107.899002,0.0,0.0,4628.10878,,5615.436813,1860.379745,248.772262,0.824176,0.260306,6.490394,9.137135,8.035695,,1104.963335,5625.173113,7.770897,,
01/02/1993,1337.485544,-103.995003,0.0,0.0,4404.507194,,5637.997735,1704.463073,258.410244,0.781218,0.254599,6.263843,8.697071,6.962445,,1329.266235,5629.778426,7.706225,,
03/27/1993,1950.633542,-80.377998,0.0,0.0,4175.841011,,6046.096555,1541.049049,270.97392,0.690667,0.271369,6.688308,9.34814,8.289258,,1820.873114,5916.336126,7.216152,,
