Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,1562.457031,224.131001,182.903,41.228001,156.522995,,,191.473999,,,,,122.842003,,,,,,694.969971,770.804016,1195.087036,-424.28299,23.906,,,72.777,,,,,,72.777,867.487017,,94.060997,94.060997,,,,66.014,,,,,106.399002,,,106.399002,266.473999,1056.737061,,,,354.029999,,,,354.029999,1410.767059,1677.241058,0.0,767.638977,,,-364.321991,,-520.615997,-117.299011,2.515,-114.784011,1562.457047,
12/31/1992,1472.107056,187.940002,87.333,100.607002,123.019997,,,216.231995,,,,,108.625999,,,,,,635.817993,745.97699,1146.223022,-400.246002,23.580999,,,66.731003,,,,,,66.731003,836.288992,,189.638,189.638,,,,43.643002,,,,,15.483997,,,15.483997,248.764999,991.955994,,,,375.339996,,,,375.339996,1367.29599,1616.060989,0.0,767.635986,,,-367.963013,,-545.966003,-146.29303,2.339,-143.95403,1472.106959,
03/31/1993,1449.328003,145.461002,52.326,93.135002,134.378998,,,229.054993,,,,,108.702003,,,,,,617.596985,741.05603,1149.894043,-408.838013,23.389,,,67.286003,,,,,,67.286003,831.731033,,87.896004,87.896004,,,,49.867001,,,,,111.589993,,,111.589993,249.352997,977.29303,,,,376.641998,,,,376.641998,1353.935028,1603.288025,0.0,767.635986,,,-367.963013,,-556.039978,-156.367004,2.407,-153.960004,1449.328021,
06/30/1993,1383.770996,119.140003,71.563004,47.577,141.518005,,,210.156006,,,,,8.439,,,,,,479.252991,726.312988,1132.199951,-405.886993,20.089001,,,158.115997,,,,,,158.115997,904.517986,,88.850998,88.850998,,,,268.630005,,,,,105.805984,,,105.805984,463.286987,713.656982,,,,375.614014,,,,375.614014,1089.270996,1552.557983,0.0,767.635986,,,-367.963013,,-571.039978,-171.367004,2.58,-168.787004,1383.770979,
09/30/1993,1472.107056,187.940002,87.333,100.607002,123.019997,,,216.231995,,,,,108.625999,,,,,,635.817993,745.97699,1146.223022,-400.246002,23.580999,,,66.731003,,,,,,66.731003,836.288992,,98.989998,98.989998,,,,43.643002,,,,,106.132,,,106.132,248.764999,991.955994,,,,375.339996,,,,375.339996,1367.29599,1616.060989,0.0,767.635986,,,-367.963013,,-545.966003,-146.29303,2.339,-143.95403,1472.10696,
12/31/1993,1206.54895,147.638,106.593002,41.044998,116.355003,,,194.167007,,,,,9.338,,,,,,467.497986,378.602997,765.669983,-387.066986,18.427999,,,342.019989,,,,,,342.019989,739.050985,,89.010002,89.010002,,,,35.716,,,,,107.796993,,,107.796993,232.522995,835.169006,,,,401.213989,,,,401.213989,1236.382995,1468.90599,0.0,767.635986,,,-367.963013,,-664.468017,-264.795044,2.438,-262.357044,1206.548946,
03/31/1994,1237.281006,126.813995,85.699997,41.113998,149.091995,,,196.100998,,,,,15.496,,,,,,487.502991,385.509003,787.622009,-402.113007,18.790001,,,345.479004,,,,,,345.479004,749.778008,,72.596001,72.596001,,,,37.167,,,,,118.740005,,,118.740005,228.503006,857.401001,,,,422.897003,,,,422.897003,1280.298004,1508.80101,0.0,767.635986,,,-366.656006,,-674.993042,-274.013062,2.493,-271.520061,1237.280949,
06/30/1994,1214.750977,161.358007,135.779007,25.579,170.367004,,,179.147995,,,,,14.274,,,,,,525.146973,399.610992,823.47699,-423.865997,19.448999,,,270.544006,,,,,,270.544006,689.603998,,183.996994,183.996994,,,,37.056,,,,,21.302002,,,21.302002,242.354996,797.51001,,,,466.127014,,,,466.127014,1263.637024,1505.99202,0.0,767.635986,,,-366.656006,,-694.965942,-293.985962,2.745,-291.240962,1214.751058,
09/30/1994,1237.563965,219.559999,194.085999,25.474001,150.766998,,,167.811996,,,,,22.962,,,,,,561.101013,409.115997,850.284973,-441.169006,20.549,,,246.798004,,,,,,246.798004,676.463001,,192.466995,192.466995,,,,43.316002,,,,,20.200996,,,20.200996,255.983994,790.98999,,,,482.915985,,,,482.915985,1273.905975,1529.889969,0.0,767.635986,,,-366.656006,,-696.197998,-295.218018,2.892,-292.326018,1237.563951,
12/31/1994,1162.410034,156.288994,131.123993,25.165001,137.753006,,,185.173004,,,,,7.217,,,,,,486.432007,407.826996,846.786987,-438.959991,21.329,,,246.822006,,,,,,246.822006,675.978002,,74.903,74.903,,,,42.887001,,,,,127.124,,,127.124,244.914001,746.762024,,,,461.390991,,,,461.390991,1208.153015,1453.067016,0.0,767.635986,,,-366.536011,,-694.182007,-293.082032,2.425,-290.657032,1162.409984,
03/31/1995,1243.292969,134.002001,107.486,26.516001,180.285004,,,199.533005,,,,,13.736,,,,,,527.55603,444.154999,921.346008,-477.19101,21.875,,,249.707001,,,,,,249.707001,715.737,,78.712997,78.712997,,,,40.549999,,,,,145.019016,,,145.019016,264.282013,774.153015,,,,490.096985,,,,490.096985,1264.25,1528.532013,0.0,767.635986,,,-366.531006,,-689.067993,-287.963013,2.724,-285.239013,1243.293,
06/30/1995,1264.296997,139.651008,137.264008,2.387,187.524002,,,195.608002,,,,,23.507999,,,,,,546.291016,451.216003,938.164978,-486.949005,22.414,,,244.376007,,,,,,244.376007,718.00601,,174.796997,174.796997,,,,62.702999,,,,,22.368992,,,22.368992,259.868988,765.478027,,,,499.231995,,,,499.231995,1264.710022,1524.57901,0.0,767.635986,,,-366.420013,,-664.324005,-263.108032,2.826,-260.282032,1264.296978,
09/30/1995,1266.447021,152.794998,152.794998,0.0,169.539001,,,208.957993,,,,,18.556,,,,,,549.848022,448.53299,932.713989,-484.181,26.819,,,241.246994,,,,,,241.246994,716.598984,,56.501999,56.501999,,,,62.855999,,,,,141.337009,,,141.337009,260.695007,750.682983,,,,489.733002,,,,489.733002,1240.415985,1501.110992,0.0,767.635986,,,-366.362,,-638.768005,-237.494019,2.83,-234.664019,1266.446974,
12/31/1995,1271.652954,141.332993,141.332993,0.0,147.427994,,,251.630005,,,,,10.68,,,,,,551.070984,459.216003,946.085999,-486.869995,20.944,,,240.421997,,,,,,240.421997,720.582,,165.985001,165.985001,,,,82.615997,,,,,53.82399,,,53.82399,302.424988,740.333984,,,,435.248993,,,,435.248993,1175.582977,1478.007965,0.0,767.635986,,,-366.257996,,-610.799011,-209.421021,3.066,-206.355021,1271.652944,
03/31/1996,1268.082031,113.057999,113.057999,0.0,168.990005,,,257.497009,,,,,10.462,,,,,,550.007019,456.106995,942.099976,-485.993011,24.176001,,,237.792007,,,,,,237.792007,718.075003,,152.429001,152.429001,,,,81.954002,,,,,53.093987,,,53.093987,287.47699,760.624023,,,,416.75,,,,416.75,1177.374023,1464.851013,0.0,767.635986,,,-366.213013,,-598.459961,-197.036987,0.268,-196.768987,1268.082026,
06/30/1996,1256.665039,120.094002,120.094002,0.0,179.690002,,,232.240997,,,,,10.391,,,,,,542.416016,455.81601,937.93103,-482.11499,23.063999,,,235.369003,,,,,,235.369003,714.249012,,147.615997,147.615997,,,,99.757004,,,,,52.116989,,,52.116989,299.48999,742.919006,,,,403.737,,,,403.737,1146.656006,1446.145996,0.0,767.635986,,,-189.731995,,-767.635986,-189.731995,0.251,-189.480995,1256.665001,
09/30/1996,1239.22998,130.195999,130.195999,0.0,163.235992,,,216.279999,,,,,11.17,,,,,,520.882019,465.937988,955.29303,-489.355011,22.354,,,230.056,,,,,,230.056,718.347988,,159.511993,159.511993,,,,124.820999,,,,,48.094009,,,48.094009,332.427002,711.846008,,,,393.929993,,,,393.929993,1105.776001,1438.203003,0.0,767.635986,,,-366.257996,,-600.608032,-199.230042,0.257,-198.973042,1239.229961,
12/31/1996,1221.358032,103.220001,103.220001,0.0,138.537994,,,232.509995,,,,,25.978001,,,,,,500.246002,466.04599,956.896973,-490.851013,23.718,,,231.348007,,,,,,231.348007,721.111998,,153.904007,153.904007,,,,117.678001,,,,,18.762993,,,18.762993,290.345001,737.099976,,,,397.144989,,,,397.144989,1134.244965,1424.589966,0.0,767.635986,,,-365.996002,,-605.121002,-203.481018,0.249,-203.232018,1221.357948,
03/31/1997,1141.368,77.662,77.662,0.0,162.547,162.547,,194.033,28.529,10.088,121.149,34.267,10.48,,,,,,444.722,441.247,913.526,-472.279,25.297,25.297,,230.102,,,,,179.347,50.755,696.646,,150.733,150.733,,,,55.402,,,,,18.371,,,18.371,224.506,746.605,,,,407.215,,,,407.215,1153.82,1378.326,0.0,767.636,,,-365.765,-521.669,-117.397,-237.195,0.237,-236.958,1141.368,
06/30/1997,1121.807007,65.084999,65.084999,0.0,167.664001,,,188.544006,,,,,21.009001,,,,,,442.302002,428.533997,894.86499,-466.330994,26.745001,,,224.225998,,,,,,224.225998,679.504995,,149.585999,149.585999,,,,56.987,,,,,19.464996,,,19.464996,226.037994,738.773987,,,,398.989014,,,,398.989014,1137.763,1363.800995,0.0,767.635986,,,-365.753998,,-644.125031,-242.243042,0.249,-241.994042,1121.806953,
09/30/1997,1123.161987,92.690002,92.690002,0.0,160.625,,,172.307999,,,,,22.056,,,,,,447.678986,423.925995,894.562012,-470.635986,31.146999,,,220.410004,,,,,,220.410004,675.482998,,165.772995,165.772995,,,,78.672997,,,,,19.640007,,,19.640007,264.085999,694.606018,,,,392.890015,,,,392.890015,1087.496033,1351.582031,0.0,767.635986,,,-365.996002,,-630.313019,-228.673035,0.253,-228.420035,1123.161997,
12/31/1997,1098.192017,96.393997,96.393997,0.0,148.675995,,,192.779999,,,,,16.681999,,,,,,454.532013,411.229004,877.072021,-465.842987,17.27,,,215.160995,,,,,,215.160995,643.66,,161.729996,161.729996,,,,91.342003,,,,,23.313011,,,23.313011,276.38501,666.778992,,,,377.040009,,,,377.040009,1043.819,1320.20401,0.0,767.635986,,,-364.971008,,-624.934021,-222.269043,0.257,-222.012043,1098.191967,
03/31/1998,1301.07605,351.037994,351.037994,0.0,164.733002,,,167.975006,,,,,18.438999,,,,,,702.184998,370.987,793.599976,-422.613007,18.027,,,209.876999,,,,,,209.876999,598.890999,,150.686005,150.686005,,,,55.895,,,,,99.877003,,,99.877003,306.458008,519.064026,,,,395.429993,,,,395.429993,914.494019,1220.952026,0.0,767.635986,,,-364.751007,,-323.027008,79.857971,0.266,80.123971,1301.075998,
06/30/1998,1298.880981,355.320007,355.320007,0.0,165.210007,,,169.376999,,,,,13.333,,,,,,703.23999,368.798004,798.90802,-430.109985,18.652,,,208.190994,,,,,,208.190994,595.640999,,167.097,167.097,,,,225.289993,,,,,37.397003,,,37.397003,429.783997,338.868011,,,,418.868988,,,,418.868988,757.737,1187.520996,0.0,778.846985,,,-364.971008,,-303.10498,110.770996,0.589,111.359996,1298.880992,
09/30/1998,1297.255005,308.162994,308.162994,0.0,157.828995,,,191.567993,,,,,31.594999,,,,,,689.155029,380.028992,834.304016,-454.274994,20.056999,,,208.014008,0.0,,,,,208.014008,608.099998,,206.259995,206.259995,,,,220.324005,,,,,25.764999,,,25.764999,452.348999,304.059998,,,,393.85199,,,,393.85199,697.911987,1150.260986,0.0,782.218994,,,-364.878998,,-270.970001,146.369995,0.624,146.993995,1297.254981,
12/31/1998,1155.64502,154.953003,154.953003,0.0,133.768997,,,228.610992,,,,,29.454,,,,,,546.786987,382.158997,838.653992,-456.494995,17.58,,,209.119003,,,,,,209.119003,608.858,,187.660995,187.660995,,,,101.217003,,,,,21.777,,,21.777,310.654999,292.803009,,,,399.220001,,,,399.220001,692.02301,1002.678009,0.0,782.643005,,,-364.800995,,-265.508026,152.333984,0.633,152.966984,1155.644993,
03/31/1999,1106.946045,135.264999,135.264999,0.0,147.973007,,,209.251007,69.766998,8.547,130.936996,,37.654999,,,,,,530.143982,359.800995,798.284973,-438.484009,16.132999,,,200.867996,0.0,,,,,200.867996,576.801991,,185.628006,185.628006,,,,74.865997,,,,,16.736008,,,16.736008,277.230011,302.210999,,,,375.5,,,,375.5,677.710999,954.94101,0.0,782.643005,,,-364.68399,,-266.573029,151.385986,0.616,152.001986,1106.942996,
06/30/1999,1097.598022,122.456001,122.456001,0.0,161.427994,,,206.195999,72.959,7.164,126.072998,,45.898998,,,,,,535.979004,354.390594,790.875,-436.480011,16.34,,,190.884003,0.0,,,,,190.884003,561.614597,,178.255005,178.255005,,,,61.639999,,,,,16.072998,,,16.072998,255.968002,300.147003,,,,285.244995,,,,285.244995,585.391998,841.360001,0.0,782.643005,,,-364.68399,-11.244,-153.316028,253.398987,2.839,256.237987,1097.597987,
09/30/1999,1104.380005,156.699997,156.699997,0.0,164.882004,,,175.617004,80.856003,11.53,136.225006,,45.660999,,,,,,542.859985,357.02301,801.562012,-444.539001,15.31,,,189.186996,0.0,,,,,189.186996,561.520007,,194.160004,194.160004,,,,97.003998,,,,,21.76001,,,21.76001,312.924011,244.335007,,,,273.92099,,,,273.92099,518.255997,831.180008,0.0,782.643005,,,-364.596008,,-147.700012,270.346985,2.853,273.199985,1104.379993,
12/31/1999,1056.172974,134.223999,134.223999,0.0,143.768005,,,191.184006,82.294998,8.065,100.823997,0.0,37.250999,,,,,,506.427002,348.458008,786.958984,-438.501007,15.055,,,186.233002,0.0,,,,,186.233002,549.74601,,56.597,56.597,,,,57.287998,,,,,150.934002,,,150.934002,264.819,244.266006,,,,272.097992,,,,272.097992,516.363998,781.182999,0.0,782.658997,,,-371.800995,,-139.770996,271.087006,3.903,274.990006,1056.173004,
03/31/2000,1029.275024,133.697998,133.697998,0.0,151.151993,151.151993,,173.925995,69.030998,7.328,97.567001,0.0,32.306,,,,,,491.082001,332.259003,759.822021,-427.562988,24.664,,,181.270004,0.0,,,,,181.270004,538.193007,,43.112,43.112,,,,54.237,,,,,162.963013,,,162.963013,260.312012,244.207001,,,,258.826996,,,,258.826996,503.033997,763.346008,0.0,782.677002,,,-381.815002,35.263,-174.171997,261.953003,3.976,265.929003,1029.275011,
06/30/2000,1070.317017,137.628998,137.628998,0.0,170.373993,,,153.287003,65.932999,6.876,80.477997,0.0,79.558998,,,,,,540.848999,325.529999,752.710022,-427.179993,25.664,,,178.274002,0.0,,,,,178.274002,529.468,,48.560001,48.560001,,,,36.575001,,,,,164.758003,,,164.758003,249.893005,244.154999,,,,264.44101,,,,264.44101,508.596008,758.489014,0.0,782.71698,,,-385.290009,91.135002,-180.808983,307.752991,4.075,311.827991,1070.317004,
09/30/2000,1061.30603,125.064003,125.064003,0.0,167.679993,,,148.591995,63.332001,7.335,77.925003,0.0,90.226997,,,,,,531.562988,309.600006,721.77002,-412.170013,45.134998,,,175.007996,0.0,,,,,175.007996,529.743,,202.919998,202.919998,,,,22.773001,,,,,24.588999,,,24.588999,250.281998,244.104996,,,,258.936005,,,,258.936005,503.041,753.322998,0.0,785.617004,,,-399.399994,113.744003,-197.461014,302.5,5.483,307.983,1061.305998,
12/31/2000,1120.787964,120.377998,120.377998,0.0,131.539993,,,205.973007,66.060997,7.117,107.120003,25.674999,95.889,,,,,,553.780029,324.381989,756.637024,-432.255005,47.186001,,,195.440002,0.0,,,,,195.440002,567.007992,,147.876999,147.876999,,,,70.699997,,,,,79.378998,,,79.378998,297.955994,195.363007,,,,276.701996,,,,276.701996,472.065002,770.020996,0.0,785.882996,,,-400.596008,,-40.798981,344.488007,6.279,350.767006,1120.788002,
03/31/2001,1104.083984,99.709,99.709,0.0,161.994003,,,186.811005,66.012001,8.123,112.676003,0.0,106.427002,,,,,,554.940979,309.042999,730.119019,-421.075989,53.737999,,,186.362,0.0,0.0,0.0,,,186.362,549.142998,,49.831001,49.831001,,,,67.789001,,,,,162.020012,,,162.020012,279.640015,195.167999,,,,272.434998,,,,272.434998,467.602997,747.243011,0.0,785.950012,,,-400.002991,165.615005,-201.572006,349.990021,6.851,356.841021,1104.084032,
06/30/2001,1104.656982,89.068001,89.068001,0.0,154.966003,,,175.718002,64.660004,6.652,104.405998,0.0,126.202003,,,,,,545.953979,305.352997,723.942993,-418.589996,52.702999,,,200.647003,0.0,0.0,0.0,,,200.647003,558.702999,,126.542999,126.542999,,,,59.929001,,,,,88.382004,,,88.382004,274.854004,196.078003,,,,260.127014,,,,260.127014,456.205017,731.059021,0.0,785.952026,,,-402.708008,,-16.848999,366.39502,7.203,373.59802,1104.657041,
09/30/2001,1116.56897,97.0,97.0,0.0,145.042007,,,186.792999,67.593002,7.321,111.878998,0.0,121.0,,,,,,549.835022,324.842987,767.117004,-442.273987,56.514,,,185.376999,0.0,0.0,0.0,,,185.376999,566.733986,,54.643002,54.643002,,,,48.352001,,,,,175.103996,,,175.103996,278.098999,195.919998,,,,257.528992,,,,257.528992,453.44899,731.547989,0.0,785.952026,,,-109.830002,191.697006,-490.009003,377.810028,7.211,385.021028,1116.569017,
12/31/2001,1151.090942,116.037003,116.037003,0.0,97.630997,,,231.056,104.18,9.675,117.200996,0.0,114.362,,,,,,559.085999,329.75,765.96698,-436.21701,45.227001,,,217.028,0.0,0.0,0.0,,,217.028,592.005001,,99.358002,99.358002,,,,46.201,46.201,0.0,0.0,,153.515003,,,153.515003,299.074005,195.464996,195.464996,0.0,0.0,262.401001,,,,262.401001,457.865997,756.940002,0.0,785.952026,,,-415.380005,,16.371002,386.943024,7.208,394.151024,1151.091026,
03/31/2002,1077.588013,76.384003,76.384003,0.0,126.726997,,,187.209,69.089996,9.408,108.710999,0.0,95.171997,,,,,,485.492004,325.537994,767.89502,-442.356995,42.705002,,,223.852997,0.0,0.0,0.0,,,223.852997,592.095993,,66.460999,66.460999,,,,47.419998,47.419998,0.0,0.0,,144.69899,,,144.69899,258.579987,170.246002,170.246002,0.0,0.0,265.074005,,,,265.074005,435.320007,693.899994,0.0,785.952026,,,-418.510986,219.341995,-210.483017,376.300018,7.388,383.688018,1077.588012,
06/30/2002,1237.037964,176.182007,176.182007,0.0,144.397995,,,177.809006,63.912998,10.431,103.464996,0.0,94.434998,,,,,,592.823975,363.444,865.952026,-502.507996,49.754002,,,231.016006,8.822,6.406,2.415999,,,222.194007,644.214008,,59.132999,59.132999,,,,1.225,1.225,0.0,0.0,,148.17,,,148.17,208.528,323.822998,323.822998,0.0,0.0,272.721985,,,,272.721985,596.544983,805.072983,0.0,785.992981,,,-418.389008,223.623993,-166.865997,424.361969,7.603,431.964969,1237.037952,
09/30/2002,1210.407959,170.837997,170.837997,0.0,158.569,,,170.841003,62.749001,11.304,96.788002,0.0,86.637001,,,,,,586.88501,354.570007,856.664001,-502.093994,44.998001,,,223.955002,8.729,6.406,2.323,,,215.226002,623.52301,,144.419006,144.419006,,,,1.221,1.221,0.0,0.0,,71.662987,,,71.662987,217.302994,306.523987,306.523987,0.0,0.0,269.496002,,,,269.496002,576.019989,793.322983,0.0,785.992981,,,-425.584991,222.722,-174.35701,408.77298,8.312,417.08498,1210.407963,
12/31/2002,1111.500977,58.091,58.091,0.0,136.858002,,,209.882004,84.742996,15.936,109.203003,0.0,81.466003,,,,,,486.296997,378.819,913.255005,-534.435974,40.901001,,,205.483994,8.636,6.406,2.23,,,196.847994,625.203995,,97.139999,97.139999,,,,1.298,,,,,139.610997,,,139.610997,238.048996,324.608002,,,,275.001007,,,,275.001007,599.609009,837.658005,0.0,786.174011,,,-436.179993,101.554001,-186.220993,265.327026,8.516,273.843026,1111.501031,
03/31/2003,1124.657959,46.713001,46.713001,0.0,168.768997,,,195.936005,65.014,18.136,112.786003,0.0,73.514999,,,,,,484.933014,384.941986,932.687988,-547.745972,69.929001,,,184.854004,8.574,6.406,2.168,,,176.280004,639.724991,,61.792,61.792,,,,1.238,,,,,143.193999,,,143.193999,206.223999,349.020996,,,,286.205994,,,,286.205994,635.22699,841.450989,0.0,786.174011,,,-436.102997,101.445,-176.860008,274.656006,8.551,283.207006,1124.657994,
06/30/2003,1156.505005,54.360001,54.360001,0.0,182.343994,,,199.759995,68.049004,16.98,114.731003,0.0,77.079002,,,,,,513.54303,404.694,989.754028,-585.059998,61.431,,,176.837006,8.481,6.406,2.075,,,168.356006,642.962006,,76.364998,76.364998,,,,0.781,,,,,114.08,,,114.08,191.225998,360.444,,,,297.67099,,,,297.67099,658.11499,849.340988,0.0,786.174011,,,-436.005005,120.739998,-172.457985,298.451019,8.713,307.16402,1156.505008,
09/30/2003,1138.905,67.868,59.656,8.212,176.01,176.01,,203.321,33.049,17.028,119.414,33.83,42.086,,,,,,489.285,405.139,1001.405,-596.266,53.095,53.095,,191.386,6.406,6.406,0.0,,127.834,57.146,649.62,,147.51,147.51,,,,0.476,,,,,41.736,,,41.736,189.722,327.275,,,,298.444,,,,298.444,625.719,815.441,0.0,786.174,,,-435.479,127.779,-163.729,314.745,8.719,323.464,1138.905,
