Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2008,1636.921,,,-1397.572,,239.349,,-232.887,227.736,,5.151,6.462,-3.304,3.304,3.304,0.0,0.0,,0.0,3.158,-1.838,1.32,0.0,,,1.32,0.0,1.32,0.0,0.0,1.32,1.32,,41.12658,0.03,0.03,0.03,41.944055,0.03,0.03,0.03,
06/30/2008,1645.418,,,-1376.94,,268.478,,-239.01,233.783,,5.227,29.468,-2.904,2.904,2.904,0.0,0.0,,0.0,26.564,-15.459,11.105,0.0,,,11.105,0.0,11.105,0.0,0.0,11.105,11.105,,41.300102,0.27,0.27,0.27,41.949071,0.26,0.26,0.26,
09/30/2008,1637.432,,,-1443.742,,193.69,,-234.196,228.811,,5.385,-40.506,-2.962,2.962,2.962,0.0,0.0,,0.0,-43.468,25.299,-18.169,0.0,,,-18.169,0.0,-18.169,0.0,0.0,-18.169,-18.169,,41.538055,-0.44,-0.44,-0.44,41.538055,-0.44,-0.44,-0.44,
12/31/2008,1602.136,,,-1311.962,,290.174,,-248.649,243.088,,5.561,41.525,-80.949,2.61,2.61,0.0,0.0,,78.339,-39.424,8.335,-31.089,0.0,,,-31.089,0.0,-31.089,0.0,0.0,-31.089,-31.089,,41.614728,-0.75,-0.75,0.47,41.614728,-0.75,-0.75,0.47,
03/31/2009,1795.261,,1795.261,-1552.998,1552.998,242.263,0.0,-277.26,271.521,5.739,0.0,-34.997,-2.286,,2.286,,,,0.0,-37.283,0.35,-36.933,0.0,0.0,0.0,-36.933,0.0,-36.933,0.0,0.0,-36.933,12.27,49.203,41.680319,-0.89,-0.89,0.294384,41.680319,-0.89,-0.89,0.290485,
06/30/2009,1791.278,,1791.278,-1504.019,1504.019,287.259,0.0,-220.863,214.906,5.957,0.0,66.396,-1.193,,1.193,,,,0.0,65.203,-28.198,37.005,0.0,0.0,0.0,37.005,0.0,37.005,0.0,0.0,37.005,59.779,22.774,41.794997,0.89,0.89,1.430291,42.031427,0.88,0.88,1.421833,
09/30/2009,1667.645,,1667.645,-1420.193,1420.193,247.452,0.0,-201.154,195.303,5.851,0.0,46.298,-0.366,,0.366,,,,0.0,45.932,-17.272,28.66,0.0,0.0,0.0,28.66,0.0,28.66,0.0,0.0,28.66,34.709,6.049,41.849749,0.68,0.68,0.829372,42.280035,0.68,0.68,0.82307,
12/31/2009,1623.98,,1623.98,-1385.247,1385.247,238.733,0.0,-216.999,211.21,5.789,0.0,21.734,-2.566,,2.566,,,,0.0,19.168,-8.029,11.139,0.0,0.0,0.0,11.139,0.0,11.139,0.0,0.0,11.139,19.965,8.826,41.977007,0.27,0.27,0.475618,42.75803,0.26,0.26,0.466417,
03/31/2010,1355.953,,1355.953,-1165.972,1165.972,189.981,0.0,-179.093,173.337,5.756,0.0,10.888,-0.01,,0.01,,,,0.0,10.878,-4.46,6.418,0.0,0.0,0.0,6.418,0.0,6.418,0.0,0.0,6.418,7.364,0.946,42.193662,0.15,0.15,0.174529,42.707241,0.15,0.15,0.172151,
06/30/2010,1340.649,,1340.649,-1122.791,1122.791,217.858,0.0,-410.661,404.77,5.891,0.0,-192.803,-0.033,,0.033,,,,0.0,-192.836,63.965,-128.871,0.0,0.0,0.0,-128.871,0.0,-128.871,0.0,0.0,-128.871,38.588,167.459,42.308856,-3.05,-3.05,0.912055,42.308856,-3.05,-3.05,0.908013,
09/30/2010,1388.173,,1388.173,-1147.107,1147.107,241.066,0.0,-167.785,161.662,6.123,0.0,73.281,-0.117,,0.117,,,,0.0,73.164,-30.248,42.916,0.0,0.0,0.0,42.916,0.0,42.916,0.0,0.0,42.916,37.854,-5.062,42.411455,1.01,1.01,0.892542,42.740369,1.0,1.0,0.881564,
12/31/2010,1355.45,,1355.45,-1100.761,1100.761,254.689,0.0,-218.675,194.203,6.176,18.296,36.014,-0.069,,0.069,,,,0.0,35.945,-9.808,26.137,0.0,0.0,0.0,26.137,0.0,26.137,0.0,0.0,26.137,30.407,4.27,42.49225,0.62,0.62,0.715589,42.898465,0.61,0.61,0.709537,
03/31/2011,1474.742,,1474.742,-1263.317,1263.317,211.425,0.0,-176.305,150.966,6.475,18.864,35.12,-0.077,,0.077,,,,0.0,35.043,-13.713,21.33,0.0,0.0,0.0,21.33,0.0,21.33,0.0,0.0,21.33,28.193,6.863,42.621908,0.5,0.5,0.661467,43.040529,0.5,0.5,0.659454,
06/30/2011,1487.635,,1487.635,-1184.294,1184.294,303.341,0.0,-189.768,164.767,6.896,18.105,113.573,-0.098,,0.098,,,,0.0,113.475,-43.875,69.6,0.0,0.0,0.0,69.6,0.0,69.6,0.0,0.0,69.6,76.671,7.071,42.752235,1.63,1.63,1.79338,43.293926,1.61,1.61,1.773325,
09/30/2011,1544.359,,1544.359,-1214.822,1214.822,329.537,0.0,-185.913,160.591,6.453,18.869,143.624,-3.648,,3.648,,,,0.0,139.976,-51.721,88.255,0.0,0.0,0.0,88.255,0.0,88.255,0.0,0.0,88.255,93.151,4.896,42.887381,2.06,2.06,2.171991,43.424414,2.03,2.03,2.142748,
12/31/2011,1600.132,,1600.132,-1245.728,1245.728,354.404,0.0,-232.544,205.587,6.632,20.325,121.86,8.12,,2.687,,,,-10.807,129.98,-44.919,85.061,0.0,0.0,0.0,85.061,0.0,85.061,0.0,0.0,85.061,86.37945,1.31845,42.985406,1.98,1.98,2.009506,43.461343,1.96,1.96,1.990336,
03/31/2012,1791.333,,1791.333,-1521.791,1521.791,269.542,0.0,-189.034,161.688,6.97,20.376,80.508,-1.15,,1.15,,,,0.0,79.358,-28.126,51.232,0.0,0.0,0.0,51.232,0.0,51.232,0.0,0.0,51.232,57.336,6.104,42.938284,1.19,1.19,1.335312,43.461607,1.18,1.18,1.320446,
06/30/2012,1811.175,,1811.175,-1546.164,1546.164,265.011,0.0,-186.64,159.008,7.541,20.091,78.371,-0.997,,0.997,,,,0.0,77.374,-30.932,46.442,0.0,0.0,0.0,46.442,0.0,46.442,0.0,0.0,46.442,54.473,8.031,43.092737,1.08,1.08,1.264088,43.775312,1.06,1.06,1.24346,
09/30/2012,1818.395,,1818.395,-1549.456,1549.456,268.939,0.0,-205.571,176.797,8.193,20.581,63.368,-1.016,,1.016,,,,0.0,62.352,-24.065,38.287,0.0,0.0,0.0,38.287,0.0,38.287,0.0,0.0,38.287,46.157,7.87,43.149455,0.89,0.89,1.069701,43.844223,0.87,0.87,1.049499,
12/31/2012,1988.1,,1988.1,-1686.5,1686.5,301.6,0.0,-223.4,193.3,8.9,21.2,78.2,-0.8,,0.8,,,,0.0,77.4,-28.6,48.8,0.0,0.0,0.0,48.8,0.0,48.8,0.0,0.0,48.8,57.6,8.8,43.205782,1.13,1.13,1.333155,43.823873,1.11,1.11,1.310804,
03/31/2013,2256.657,,2256.657,-1987.283,1987.283,269.374,0.0,-244.894,213.376,10.177,21.341,24.48,-1.607,,1.607,,,,0.0,22.873,-1.355,21.518,0.0,0.0,0.0,21.518,0.0,21.518,0.0,0.0,21.518,27.47,5.952,43.325381,0.5,0.5,0.634039,43.952459,0.49,0.49,0.625419,
06/30/2013,2332.12,,2332.12,-2015.909,2015.909,316.211,0.0,-236.881,205.423,10.585,20.873,79.33,-2.154,,2.154,,,,0.0,77.176,-30.276,46.9,0.0,0.0,0.0,46.9,0.0,46.9,0.0,0.0,46.9,59.173,12.273,43.478267,1.08,1.08,1.360979,43.926957,1.07,1.07,1.349396,
09/30/2013,2500.41,,2500.41,-2144.672,2144.672,355.738,0.0,-246.794,218.79,11.057,16.947,108.944,-2.171,,2.171,,,,0.0,106.773,-42.779,63.994,0.0,0.0,0.0,63.994,0.0,63.994,0.0,0.0,63.994,74.70405,10.71005,43.608626,1.47,1.47,1.713057,44.037922,1.45,1.45,1.693201,
12/31/2013,2438.8,,2438.8,-2110.7,2110.7,328.1,0.0,-247.8,218.9,12.3,16.6,80.3,-8.9,,6.1,,,,2.8,71.4,-28.5,42.9,0.0,0.0,0.0,42.9,0.0,42.9,0.0,0.0,42.9,50.02,7.12,43.731435,0.98,0.98,1.1438,44.084916,0.97,0.97,1.131506,
03/31/2014,2985.7,,2985.7,-2629.9,2629.9,355.8,0.0,-309.3,245.3,14.6,49.4,46.5,19.1,,9.2,,,,-28.3,65.6,-21.5,44.1,0.0,0.0,0.0,44.1,0.0,44.1,0.0,0.0,44.1,31.305,-12.795,43.802047,1.01,1.01,0.714693,44.123791,1.0,1.0,0.71002,
06/30/2014,3151.9,,3151.9,-2834.3,2834.3,317.6,0.0,-322.9,228.9,15.0,79.0,-5.3,1.8,,9.3,,,,-11.1,-3.5,-4.0,-7.5,0.0,0.0,0.0,-7.5,0.0,-7.5,0.0,0.0,-7.5,5.35,12.85,43.867449,-0.17,-0.17,0.121958,43.867449,-0.17,-0.17,0.121958,
09/30/2014,3407.5,,3407.5,-2996.6,2996.6,410.9,0.0,-331.9,261.5,14.4,56.0,79.0,-17.3,,9.5,,,,7.8,61.7,-42.4,19.3,0.0,0.0,0.0,19.3,0.0,19.3,0.0,0.0,19.3,31.27,11.97,43.885779,0.44,0.44,0.712532,44.186034,0.44,0.44,0.7109,
12/31/2014,3414.8,,3414.8,-2994.4,2994.4,420.4,0.0,-352.9,283.0,16.0,53.9,67.5,-13.5,,11.4,,,,2.1,54.0,-46.3,7.7,0.0,0.0,0.0,7.7,0.0,7.7,0.0,0.0,7.7,19.365,11.665,43.902192,0.18,0.18,0.441094,44.222272,0.18,0.18,0.441094,
03/31/2015,3469.9,,3469.9,-3052.2,3052.2,417.7,0.0,-352.0,256.9,16.8,78.3,65.7,-11.3,,11.3,,,,0.0,54.4,-36.9,17.5,0.0,0.0,0.0,17.5,0.0,17.5,0.0,0.0,17.5,21.7,4.2,43.981977,0.4,0.4,0.493384,44.304006,0.39,0.39,0.4848,
06/30/2015,3482.5,,3482.5,-2977.1,2977.1,505.4,0.0,-352.2,255.5,18.1,78.6,153.2,-12.5,,12.5,,,,0.0,140.7,-89.0,51.7,0.0,0.0,0.0,51.7,0.0,51.7,0.0,0.0,51.7,59.5,7.8,44.054778,1.17,1.17,1.350591,44.358313,1.17,1.17,1.345841,
09/30/2015,3441.0,,3441.0,-2947.4,2947.4,493.6,0.0,-378.4,279.6,18.2,80.6,115.2,-10.5,,15.1,,,,-4.6,104.7,-68.3,36.4,0.0,0.0,0.0,36.4,0.0,36.4,0.0,0.0,36.4,44.6,8.2,44.084004,0.83,0.83,1.011705,44.424305,0.82,0.82,1.004584,
12/31/2015,3496.8,,3496.8,-3001.8,3001.8,495.0,0.0,-445.0,340.9,19.5,84.6,50.0,-13.7,,15.2,,,,-1.5,36.3,-23.3,13.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,13.0,26.90001,13.90001,44.109559,0.29,0.29,0.609845,44.477506,0.29,0.29,0.602518,
03/31/2016,3540.5,,3540.5,-3061.9,3061.9,478.6,0.0,-373.9,268.9,20.8,84.2,104.7,-15.8,,15.8,,,,0.0,88.9,-51.1,37.8,0.0,0.0,0.0,37.8,0.0,37.8,0.0,0.0,37.8,48.785,10.985,44.1652,0.86,0.86,1.104603,44.493755,0.85,0.85,1.096889,
06/30/2016,3594.4,,3594.4,-2988.9,2988.9,605.5,0.0,-384.2,278.0,21.7,84.5,221.3,-14.6,,14.6,,,,0.0,206.7,-115.9,90.8,0.0,0.0,0.0,90.8,0.0,90.8,0.0,0.0,90.8,96.0,5.2,44.260767,2.05,2.05,2.168964,44.549955,2.04,2.04,2.156723,
09/30/2016,3584.0,,3584.0,-3040.2,3040.2,543.8,0.0,-376.3,268.5,22.4,85.4,167.5,-14.6,,14.6,,,,0.0,152.9,-84.3,68.6,0.0,0.0,0.0,68.6,0.0,68.6,0.0,0.0,68.6,68.405,-0.195,44.276035,1.55,1.55,1.544967,44.639442,1.54,1.54,1.535632,
12/31/2016,3518.2,,3518.2,-2998.4,2998.4,519.8,0.0,-424.7,317.7,22.7,84.3,95.1,-14.1,,14.1,,,,0.0,81.0,-36.1,44.9,0.0,0.0,0.0,44.9,0.0,44.9,0.0,0.0,44.9,46.303194,1.403194,44.29311,1.013702,1.013702,1.045381,44.795204,1.002339,1.002339,1.033664,
03/31/2017,3954.2,,3954.2,-3478.6,3478.6,475.6,0.0,-356.2,302.4,23.9,29.9,119.4,-16.2,,16.2,,,,0.0,103.2,-35.9,67.3,0.0,0.0,0.0,67.3,0.0,67.3,0.0,0.0,67.3,70.03,2.73,44.365987,1.52,1.52,1.578461,44.826663,1.5,1.5,1.560901,
06/30/2017,4305.0,,4305.0,-3719.0,3719.0,586.0,0.0,-426.0,365.5,29.3,31.2,160.0,-45.3,,18.1,,,1.1,26.1,114.7,-40.6,74.1,0.0,0.0,0.0,74.1,0.0,74.1,0.0,0.0,74.1,109.785,35.685,44.49861,1.67,1.67,2.467156,44.934051,1.65,1.65,2.444164,
09/30/2017,4402.9,,4402.9,-3740.7,3740.7,662.2,0.0,-433.2,372.3,31.4,29.5,229.0,6.1,,17.1,,,-23.2,0.0,235.1,-63.5,171.6,0.0,0.0,0.0,171.6,0.0,171.6,0.0,0.0,171.6,176.572376,4.972376,44.509692,3.86,3.86,3.967055,44.969033,3.82,3.82,3.930573,
12/31/2017,4345.1,,4345.1,-3806.5,3806.5,538.6,0.0,-509.5,444.5,35.8,29.2,29.1,-20.5,17.1,17.1,0.0,,3.4,0.0,8.6,52.1,60.7,0.0,0.0,0.0,60.7,0.0,60.7,0.0,0.0,60.7,7.634839,-53.065161,44.521776,1.36,1.36,0.171485,45.138498,1.34,1.34,0.164392,
03/31/2018,4646.2,,4646.2,-3962.0,3962.0,684.2,0.0,-505.9,355.9,36.4,113.6,178.3,-19.8,17.1,17.1,0.0,,2.7,0.0,158.5,-56.8,101.7,0.0,0.0,0.0,101.7,0.0,101.7,0.0,0.0,101.7,103.826316,2.126316,44.605892,2.28,2.28,2.327637,45.196127,2.25,2.25,2.297046,
06/30/2018,4639.0,,4639.0,-3866.0,3866.0,773.0,0.0,-522.0,377.9,34.5,109.6,251.0,-21.1,,17.1,,,4.0,0.0,229.9,-78.3,151.6,0.0,0.0,0.0,151.6,0.0,151.6,0.0,0.0,151.6,158.914146,7.314146,44.759808,3.39,3.39,3.550376,45.282294,3.35,3.35,3.511523,
09/30/2018,5058.1,34.6,5023.5,-4228.5,4228.5,829.6,0.0,-597.4,433.2,46.2,118.0,232.2,-17.0,,23.6,,,-6.6,0.0,215.2,-84.6,130.6,0.0,0.0,0.0,130.6,0.0,130.6,0.0,0.0,130.6,141.150272,10.550272,47.712712,2.74,2.74,2.958337,48.384427,2.7,2.7,2.918051,
12/31/2018,6070.8,119.5,5951.3,-5220.2,5220.2,850.6,0.0,-726.3,534.0,62.6,129.7,124.3,-35.1,29.7,29.7,0.0,,5.4,0.0,89.2,-33.3,55.9,0.0,0.0,0.0,55.9,0.0,55.9,0.0,0.0,55.9,61.092112,5.192112,49.992091,1.12,1.12,1.222036,50.555296,1.11,1.11,1.212702,
03/31/2019,6762.2,115.8,6646.4,-5943.5,5943.5,818.7,0.0,-605.1,503.8,69.6,31.7,213.6,-28.7,29.5,29.5,0.0,,-0.8,0.0,184.9,-33.5,151.4,0.0,0.0,0.0,151.4,0.0,151.4,0.0,0.0,151.4,158.790833,7.390833,50.100509,3.02,3.02,3.169446,50.842304,2.98,2.98,3.125368,
06/30/2019,7010.1,126.7,6883.4,-6150.3,6150.3,859.8,0.0,-586.6,486.8,68.1,31.7,273.2,-29.4,31.1,31.1,0.0,,-1.7,0.0,243.8,-61.0,182.8,0.0,0.0,0.0,182.8,0.0,182.8,0.0,0.0,182.8,192.755,9.955,50.307031,3.63,3.63,3.831572,50.811807,3.6,3.6,3.795919,
09/30/2019,7140.2,132.1,7008.1,-6154.6,6154.6,985.6,0.0,-662.9,567.4,59.9,35.6,322.7,-9.0,29.4,29.4,0.0,,-20.4,0.0,313.7,-72.7,241.0,0.0,0.0,0.0,241.0,0.0,241.0,0.0,0.0,241.0,261.276621,20.276621,50.313901,4.79,4.79,5.192931,50.846402,4.74,4.74,5.138782,
12/31/2019,7023.833,,,,,,,,,,,187.0,,,,,,,,148.25,,100.05,,,,,,100.05,,,100.05,117.75,,,1.955,1.955,2.369,,1.955,1.955,2.369,
03/31/2020,8004.5,,,,,,,,,,,300.0,,,,,,,,269.333,,152.5,,,,,,152.5,,,152.5,183.333,,,3.037,3.037,3.687,,3.037,3.037,3.687,
