Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
10/31/1989,,134.899994,179.5,192.800003,156.0,78.099998,741.299988,100.0,558.900024,,,26.700001,685.600025,1426.900024,,123.0,90.199997,272.200012,485.399994,218.399994,74.699997,293.099991,778.499985,0.0,0.0,140.199997,508.200012,648.400009,1426.899994,
01/31/1990,,262.299988,194.300003,176.600006,177.300003,79.699997,890.200012,100.0,577.200012,,,27.200001,704.400013,1594.599976,,122.300003,215.399994,277.700012,615.400024,219.100006,75.099998,294.200005,909.600029,0.0,0.0,138.5,546.5,685.0,1594.600029,
04/30/1990,,267.899994,236.100006,191.100006,186.699997,79.800003,961.599976,100.0,591.900024,,,26.299999,718.200024,1679.800049,,130.600006,232.699997,291.0,654.299988,218.199997,78.099998,296.299995,950.599983,0.0,0.0,137.800003,591.400024,729.200027,1679.800011,
07/31/1990,,282.299988,275.799988,193.0,200.0,85.300003,1036.400024,100.0,625.599976,998.5,-372.899994,24.5,750.099976,1786.5,,61.799999,259.799988,383.700012,705.299988,225.0,84.5,309.5,1014.799988,0.0,0.0,137.0,634.700012,771.700012,1786.5,
10/31/1990,,312.100006,261.399994,225.199997,213.800003,104.099998,1116.599976,109.5,653.5,,,28.799999,791.799999,1908.400024,,139.699997,229.199997,311.0,679.900024,266.200012,95.699997,361.900009,1041.800034,0.0,0.0,136.899994,729.700012,866.600006,1908.40004,
01/31/1991,,256.200012,276.100006,228.0,233.100006,102.5,1095.900024,202.0,693.200012,,,55.200001,950.400013,2046.300049,,141.5,275.600006,324.200012,741.299988,115.0,266.200012,381.200012,1122.5,0.0,0.0,135.899994,787.900024,923.800018,2046.300018,
04/30/1991,,303.299988,405.899994,211.699997,240.0,97.300003,1258.199951,127.900002,727.700012,,,55.5,911.100014,2169.300049,,145.100006,334.5,357.0,836.599976,116.400002,245.600006,362.000008,1198.599983,0.0,0.0,248.100006,722.599976,970.699982,2169.299965,
07/31/1991,,293.100006,429.600006,212.0,257.0,102.199997,1293.900024,135.899994,785.0,1208.800049,-423.799988,58.0,978.899994,2272.800049,,83.5,310.5,480.700012,874.700012,273.100006,120.5,393.600006,1268.300018,0.0,0.0,245.699997,758.799988,1004.499985,2272.800003,
10/31/1991,,232.600006,529.799988,260.299988,271.899994,105.0,1399.599976,152.300003,833.799988,,,58.599998,1044.699989,2444.300049,,184.399994,401.200012,366.399994,952.0,278.0,121.699997,399.699997,1351.699997,0.0,0.0,244.600006,848.0,1092.600006,2444.300003,
01/31/1992,,356.700012,429.600006,268.299988,300.700012,106.800003,1462.099976,170.199997,892.799988,,,62.599998,1125.599983,2587.699951,,200.399994,494.0,381.200012,1075.599976,220.0,121.0,341.0,1416.599976,0.0,0.0,241.199997,929.900024,1171.100021,2587.699997,
