Date,Assets,Cash & Near Cash Items,Interbanking Assets,Short-Term Investments,Net Loans,Total Loans,Reserve for Losses on Loans,Long-Term Investments,Net Fixed Assets,Other Assets,Customers' Acceptance Liability,Total Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Customer Deposits,ST Borrowings & Repos,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,,1952.912964,1550.107056,0.749,15060.838867,15388.504883,-327.665985,2563.427002,366.428986,747.130005,492.321991,22733.916016,,5319.763184,11510.605957,6701.858887,4808.74707,0,16830.369141,1412.392944,493.786991,1225.369019,1028.894043,20990.812137,0,0,598.526978,1144.577026,1743.104004,22733.916141,
12/31/1992,,2302.136963,1872.217041,2.796,15147.088287,15469.571289,-322.483002,2610.190918,343.140015,788.965027,632.564026,23699.097656,,5820.098145,11442.024903,6821.905762,4620.119141,0,17262.123047,2091.436035,635.132026,939.965027,1066.956055,21995.61219,0,0,610.406006,1093.079956,1703.485962,23699.098152,
03/31/1993,,2035.975952,1488.285034,1.985,15018.30957,15349.367188,-331.057007,2876.544922,340.425995,717.018982,460.75,22939.296875,,5495.923828,11096.294922,6822.384766,4273.910156,0,16592.21875,1679.965942,461.975,1288.821045,1164.735962,21187.716699,0,0,619.731995,1131.847046,1751.579041,22939.29574,
06/30/1993,,1820.911987,1297.053955,4.896,15685.793945,16024.287109,-338.493011,2766.499023,351.260986,990.695984,586.685974,23503.798828,,5651.433105,10892.833008,6768.169922,4124.663086,0,16544.265625,2145.572021,591.082974,1291.279053,1121.699951,21693.899624,0,0,623.685974,1186.212036,1809.89801,23503.797635,
09/30/1993,,2080.697998,1123.697998,3.991,15560.233398,15901.454102,-341.221008,2790.055908,352.208008,470.873993,461.061005,22842.818359,,5605.800781,10631.097656,6227.442871,4403.654785,0,16236.899414,2076.655029,469.168005,1180.678955,1020.671997,20984.0734,0,0,627.849976,1230.895996,1858.745972,22842.819372,
12/31/1993,,2521.676025,1480.984009,1376.999023,19325.434814,19776.257812,-450.822998,2228.560059,410.022003,758.70697,332.234009,28434.617188,,6649.367188,14482.928711,9523.928711,4959.0,0,21132.296875,1884.125,332.234009,1589.290039,1128.287964,26066.233887,0,0,924.237976,1444.145996,2368.383972,28434.617859,
03/31/1994,,2278.945068,1693.465942,379.433014,18002.693359,18535.298828,-532.606018,2058.250977,378.730011,596.570984,304.10199,25692.191406,,6272.921875,12380.320801,8137.0,4243.320801,0,18653.242188,2191.643066,305.10899,1478.531006,1046.567017,23675.092266,0,0,809.677979,1207.420044,2017.098022,25692.190289,
06/30/1994,,2217.191895,1744.314941,892.427979,19087.390625,19562.6875,-475.29599,2081.343994,420.033997,701.213989,319.69101,27463.609375,,5961.820801,14163.750977,9234.750977,4929.0,0,20125.572266,2186.304932,319.69101,1657.175049,1010.677002,25299.420258,0,0,927.36499,1236.823975,2164.188965,27463.609222,
09/30/1994,,1846.019043,1728.199951,380.112,19245.914062,19723.792969,-477.877991,2481.080078,419.011993,641.22699,300.78299,27042.347656,,5682.13623,13829.250977,8893.0,4936.250977,0,19511.386719,2198.881104,301.37999,1725.18396,1105.331055,24842.162826,0,0,928.237976,1271.947021,2200.184998,27042.347824,
12/31/1994,,2262.511963,2482.278076,427.252991,20025.585938,20526.216797,-500.631012,2454.583984,423.832001,906.880981,342.210999,29325.136719,,6362.470215,15678.416016,9979.416016,5699.0,0,22040.886719,2016.57605,342.210999,1320.734985,1254.614014,26975.022766,0,0,927.643982,1422.469971,2350.113953,29325.136719,
03/31/1995,,1933.866943,1912.666016,410.678009,20413.494141,20912.191406,-498.696014,2219.868896,419.51001,815.661011,369.690002,28495.435547,,5652.959961,15257.813965,8739.0,6518.813965,0,20910.773438,1935.662964,369.690002,1803.552979,1183.415039,26203.094421,0,0,927.663025,1364.677979,2292.341003,28495.435425,
06/30/1995,,2434.798096,2144.010986,395.838013,20399.488281,20896.888672,-497.399994,2040.547974,425.324005,804.617004,386.835999,29031.460938,,6093.288086,14952.27832,8427.27832,6525.0,0,21045.566406,2364.535889,386.835999,1822.045044,1164.517944,26783.501282,0,0,927.666992,1320.292969,2247.959961,29031.461243,
09/30/1995,,2214.933105,2050.441895,391.177002,20666.634766,21168.025391,-501.391998,1745.784058,427.002991,856.546997,493.212006,28845.732422,,6051.49707,14642.615234,8125.615234,6517.0,0,20694.111328,2245.238037,493.212006,1861.946045,1235.43396,26529.941376,0,0,927.780029,1388.01001,2315.790039,28845.731415,
12/31/1995,,3662.143066,2629.197021,2719.532959,31043.886719,31714.152344,-670.265015,3059.916992,664.278992,1657.578979,560.70697,45997.242188,,8937.147461,25026.672852,14125.90625,10900.766602,0,33963.820312,3677.012939,549.04797,2212.099121,1719.697021,42121.677364,0,0,1455.397949,2420.166992,3875.564941,45997.242306,
03/31/1996,,2245.560059,1906.76001,838.64801,21070.498047,21564.457031,-493.959015,989.61499,404.628998,828.23999,432.980988,28716.931641,,5841.72998,14592.48291,7916.0,6676.48291,0,20434.212891,2244.308105,432.980988,1968.557007,1160.682983,26240.741974,0,0,956.328979,1519.859985,2476.188965,28716.930939,
06/30/1996,,2943.791016,2277.87207,2464.743896,31244.902344,31950.080078,-705.177979,2218.929932,642.073975,1442.875977,432.546997,43667.738281,,8509.500977,24011.359375,13846.359375,10165.0,0,32520.859375,2642.02002,432.546997,2477.772949,1695.504028,39768.703369,0,0,1395.093018,2503.939941,3899.032959,43667.736328,
09/30/1996,,2984.768066,2763.175049,2796.840088,32125.759766,32834.0,-708.239014,1964.254028,638.184021,1255.074951,670.044983,45198.101562,,8454.0,23849.254883,13740.254883,10109.0,0,32303.255859,4002.219971,670.044983,2518.080078,1672.609985,41166.210876,0,0,1430.218994,2601.672119,4031.891113,45198.10199,
12/31/1996,,3462.287109,2952.8479,2516.48291,32066.704224,32777.03125,-710.327026,1689.057983,625.875977,1442.859985,738.077026,45494.195312,,9330.445312,24396.710937,13299.068359,11097.642578,0,33727.15625,3009.793945,738.077026,2672.659912,1650.812988,41798.500121,0,0,1458.120972,2237.572998,3695.69397,45494.194091,
03/31/1997,,2664.641113,2787.048096,2420.887939,32890.46875,33594.53125,-704.059998,1616.146973,626.109009,1340.041992,719.268005,45064.613281,,8956.47168,24114.138672,14049.339844,10064.798828,0,33070.609375,2848.999023,719.268005,3506.970947,1476.090942,41621.938293,0,0,1464.468018,1978.204956,3442.672974,45064.611267,
06/30/1997,,3121.011963,3100.896973,2415.549072,33756.652344,34448.03125,-691.380005,1606.05896,630.822998,1424.348999,791.351013,46846.691406,,9412.094727,24800.585938,13595.585938,11205.0,0,34212.679688,3348.031006,791.351013,3695.22998,1621.796997,43669.088684,0,0,1469.551025,1708.051025,3177.602051,46846.690735,
09/30/1997,,3166.454102,3182.422119,2538.099121,34405.871094,35085.285156,-679.414978,1413.350952,626.76001,1467.10498,790.547974,47590.609375,,8942.223633,24798.458008,13619.726562,11178.731445,0,33740.683594,4239.227051,790.547974,3784.178955,1922.878052,44477.515625,0,0,1476.547974,1636.546997,3113.094971,47590.610596,
12/31/1997,,3829.893066,3163.650879,2604.726074,34179.453125,34813.886719,-634.432007,1351.136963,629.965027,2060.280029,641.859009,48460.964844,,9252.375977,24935.514648,12908.274414,12027.240234,0,34187.890625,5081.73584,641.859009,3695.819092,1616.229004,45223.533569,0,0,1485.88501,1751.546997,3237.432007,48460.965576,
