Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
06/30/2000,159,33,48,27,,,27,51,,,,51,,-51,-59,0.0,,,-59,,,0.0,0.0,0.0,,,,,8,-50,0.0,-1.0,,,,0,0,0.0,-49,,58,,,
09/30/2000,138,-543,60,263,,,263,358,,,,358,,-294,-290,5.0,,,-295,,,0.0,0.0,0.0,,,,,-4,210,0.0,789.0,,,,0,0,0.0,-579,,54,,,
12/31/2000,58,16,66,-82,,,-82,58,,,,58,,-116,-90,2.0,,,-92,,,0.0,0.0,0.0,,,,,-26,347,0.0,-80.0,,,,406,406,0.0,21,,289,,,
03/31/2001,-79,-64,65,317,,,317,-397,,,,-397,,-159,-68,0.0,,,-68,,,0.0,0.0,0.0,,,,,-91,-10,0.0,1.0,,,,16,16,0.0,-27,,-248,,,
06/30/2001,-198,24,67,59,,,59,-348,,,,-348,,-17,16,70.0,,,-54,,,0.0,0.0,0.0,,,,,-33,146,0.0,-69.0,,,,9,14,-5.0,206,,-69,,,
09/30/2001,86,-328,75,104,,,104,235,,,,235,,-73,-91,36.0,,,-127,,,0.0,0.0,0.0,,,,,18,-6,0.0,0.0,,,,9,9,,-15,,7,,,
12/31/2001,-92,-20,60,9,,,9,-141,,,,-141,,-26,-24,2.0,,,-26,,,0.0,0.0,0.0,,,,,-2,120,0.0,129.0,,,,7,7,0.0,-16,,2,,,
03/31/2002,50,-63,56,58,,,58,-1,,,,-1,,-14,-18,2.0,,,-20,,,0.0,0.0,0.0,,,,,4,271,0.0,146.0,,,,219,219,0.0,-94,,307,,,
06/30/2002,39,-39,58,113,,,113,-93,,,,-93,,-56,-49,1.0,,,-50,,,0.0,0.0,0.0,,,,,-7,-136,0.0,-25.0,,,,6,6,0.0,-117,,-153,,,
09/30/2002,201,-534,55,171,,,171,509,,,,509,,-13,-15,0.0,,,-15,,,0.0,0.0,0.0,,,,,2,3,0.0,432.0,,,,3,3,0.0,-432,,191,,,
12/31/2002,48,-121,48,82,,,82,39,,,,39,,-1,-6,0.0,,,-6,,,0.0,0.0,0.0,,,,,5,7,0.0,0.0,,,,3,3,0.0,4,,54,,,
