Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Source: Bloomberg
09/30/1992,96.917,89.0,89.0,,3.629213,1.438202,0.337079,0.35,0.35,,0.35,0.35,0.35,0.1,1.629213,,0.154772,8.636256,
12/31/1992,96.917,79.699997,79.699997,,4.228356,1.894605,0.564617,0.3,0.3,0.3,0.3,0.3,0.3,0.1,2.346299,,0.103181,8.357667,
03/31/1993,96.931999,97.099998,97.099998,,2.914521,1.204943,0.164779,-0.08,-0.08,,-0.08,-0.08,-0.08,0.1,0.968074,,0.123798,8.170676,
06/30/1993,96.931999,97.099998,97.099998,,2.883625,1.328527,0.401648,0.03,0.03,,0.03,0.03,0.03,0.1,0.84449,,0.082532,8.108777,
09/30/1993,96.931999,97.099998,97.099998,,2.801236,1.081359,0.051493,-0.48,-0.48,,-0.48,-0.48,-0.48,0.1,1.060762,,0.072216,7.541369,
12/31/1993,96.931999,97.099998,97.099998,,2.523172,0.813594,-0.257467,-0.55,-0.48,-0.48,-0.55,-0.48,-0.48,0.1,1.029866,,0.103165,6.901746,
03/31/1994,96.945999,97.0,97.0,,2.701031,1.010309,0.278351,-10.39,-0.62,,-10.39,-0.62,-0.62,0.0,0.391753,,0.030945,5.456646,
06/30/1994,96.945999,97.0,97.0,,2.670103,1.020619,0.350515,-0.08,-0.08,,-0.08,-0.08,-0.08,0.0,0.43299,,0.072205,5.044045,
09/30/1994,96.945999,97.0,97.0,,2.824742,0.979381,0.298969,-0.25,-0.13,,-0.25,-0.13,-0.13,0.0,1.134021,,0.14441,4.466404,
12/31/1994,98.945999,98.300003,98.300003,,2.919634,1.342828,0.640895,0.14,0.14,0.14,0.14,0.14,0.14,0.0,1.078332,,0.101065,-3.557496,
03/31/1995,99.058998,99.099998,99.099998,,3.017154,1.402624,0.655903,0.13,0.13,,0.13,0.13,0.13,0.0,0.696266,0.040363,0.14133,-3.412108,
06/30/1995,103.358002,102.5,102.5,,2.653659,1.190244,0.487805,0.11,0.247,,0.11,0.247,0.247,0.0,0.8,0.17561,0.135452,-3.115385,
09/30/1995,104.43,103.599998,103.599998,,2.094595,0.936293,0.299228,1.03,1.04,,1.03,1.04,1.04,0.0,0.550193,-0.144788,0.11491,-2.039644,
12/31/1995,104.567001,104.400002,104.400002,,2.164751,0.938697,0.32567,0.04,0.12,0.12,0.04,0.12,0.12,0.0,1.12069,0.344828,0.191265,-1.998719,
03/31/1996,104.605003,104.599998,104.599998,,2.370937,1.319312,0.717017,0.31,0.31,,0.31,0.31,0.31,0.0,1.23327,0.41109,0.095598,-1.67296,
06/30/1996,104.711998,104.900002,104.900002,,2.440419,1.28694,0.657769,0.27,0.27,0.29,0.27,0.27,0.29,0.0,0.886559,-0.057197,0.12415,-1.384751,
09/30/1996,104.834,105.099998,105.099998,,2.787821,1.560419,0.884872,0.38,0.38,0.38,0.38,0.38,0.38,0.0,2.502379,0.513796,0.066772,-0.992045,
12/31/1996,105.313004,105.400002,105.400002,,3.557875,2.106262,1.385199,0.6,0.6,0.6,0.6,0.6,0.6,0.0,0.474383,-0.379507,0.08546,-0.351334,
03/31/1997,105.314003,105.699997,105.300003,,3.247863,1.946819,1.196581,0.63,0.63,0.63,0.61,0.61,0.61,0.0,2.032289,0.921178,0.10445,0.332339,
06/30/1997,105.415001,105.400002,105.400002,,2.618596,1.290323,0.588235,0.22,0.22,0.22,0.22,0.22,0.22,0.0,0.6926,-0.455408,0.056918,0.578665,
09/30/1997,105.623001,105.5,105.5,,2.78673,1.526066,0.78673,0.4,0.4,0.4,0.4,0.4,0.4,0.0,1.630332,0.0,0.123079,1.022505,
12/31/1997,105.982002,105.800003,105.800003,,2.84499,1.483932,0.727788,0.37,0.39,0.39,0.37,0.39,0.39,0.0,0.94518,-0.122873,0.094356,1.481384,
03/31/1998,106.160004,106.099998,106.099998,,2.02639,0.810556,0.150801,0.02,0.02,0.02,0.02,0.02,0.02,0.0,1.310085,-0.508954,0.075358,1.554258,
06/30/1998,106.235001,106.199997,106.199997,,1.920904,0.988701,0.310734,0.15,0.15,0.08,0.15,0.15,0.08,0.0,0.414313,-0.885122,0.103544,1.732009,
09/30/1998,106.234001,106.199997,106.199997,,1.836158,0.743879,-0.037665,-0.4,-0.4,-0.23,-0.4,-0.4,-0.23,0.0,0.508475,-0.480226,0.065892,1.336672,
12/31/1998,,106.199997,106.199997,,1.73258,,,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,0.0,,,,,
