Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1990,159.759995,-132.516998,27.242996,-24.725,2.518,-2.21,0,0.0,0.308,0.043,0.351,-0.225,0,0.126,0,,0.126,,,0.351,,0.013,0.013,11.269143,0.013,0.013,0.013,11.269143,
06/30/1990,141.957993,-120.813004,21.144989,-18.322001,2.823,-2.113,0,-10.633,-9.923,0.002,-9.921,-5.799,0,-15.72,0,,-15.72,,,-9.921,,-1.443001,-1.443001,11.269143,-1.443001,-1.443001,-1.443001,11.269143,
09/30/1990,154.052002,-127.644997,26.407005,-21.893,4.514,-2.355,0,-1.274,0.885,0.0,0.885,0.702,0,1.587,0,,1.587,,,0.885,,0.143,0.143,11.269143,0.143,0.143,0.143,11.269143,
12/31/1990,177.408005,-143.630997,33.777008,-32.446999,1.33,-2.252,0,-78.218002,-79.140002,-0.045,-79.184998,-8.452,0,-87.637001,0,,-87.637001,,,-79.185002,,-8.047007,-8.047007,11.269143,-8.047007,-8.047007,-8.047007,11.269143,
03/31/1991,122.335999,-101.764,20.571999,-21.482,-0.91,-4.035,0,0.0,-4.945,0.0,-4.945,0.0,0,-4.945,0,,-4.945,,,-4.945,,-0.455,-0.455,11.269143,-0.455,-0.455,-0.455,11.269143,
06/30/1991,113.761002,-95.459999,18.301003,-19.757,-1.456,-1.121,0,-1.518,-4.095,0.0,-4.095,0.0,0,-4.095,0,,-4.095,,,-4.095,,-0.377,-0.377,11.269143,-0.377,-0.377,-0.377,11.269143,
09/30/1991,125.814003,-104.705002,21.109001,-19.49,1.619,-0.626,0,-0.848,0.145,0.0,0.145,0.0,0,0.145,0,,0.145,,,0.145,,0.013,0.013,11.269143,0.013,0.013,0.013,11.269143,
12/31/1991,133.205994,-111.407997,21.797997,-18.593,3.205,-0.636,0,-2.484,0.085,0.0,0.085,0.0,0,0.085,0,,0.085,,,0.085,,0.013,0.013,11.269143,0.013,0.013,0.013,11.269143,
03/31/1992,142.423004,-116.963997,25.459007,-20.893,4.566,-0.524,0,-1.041,3.001,0.0,3.001,0.0,0,3.001,0,,3.001,,,3.001,,0.273,0.273,11.269143,0.273,0.273,0.273,11.269143,
06/30/1992,176.639999,-144.735001,31.904999,-23.987,7.918,-0.383,0,-1.963,5.572,0.0,5.572,0.0,0,5.572,0,,5.572,,,5.572,,0.494,0.494,11.269143,0.494,0.494,0.494,11.269143,
09/30/1992,182.414001,-149.863007,32.550995,-23.076,9.475,-0.2,0,-2.845,6.43,0.0,6.43,0.0,0,6.43,0,,6.43,,,6.43,,0.572,0.572,11.269143,0.572,0.572,0.572,11.269143,
12/31/1992,188.423004,-155.535995,32.887009,-23.870001,9.017,-0.145,0,-45.229,-36.357,0.0,-36.356998,0.0,0,-36.356998,0,,-36.356998,,,-36.357,,-3.224003,-3.224003,11.269143,-3.224003,-3.224003,-3.224003,11.269143,
03/31/1993,167.054001,-136.345001,30.709,-22.416,8.293,,0,-3.002,5.291,-0.262,5.029,0.0,0,5.029,0,,5.029,,,5.029,,0.442,0.442,11.269143,0.442,0.442,0.442,11.269143,
06/30/1993,195.684006,-160.744003,34.940002,-24.948,9.992,,0,-4.462,5.53,-0.279,5.251,0.0,0,5.251,0,,5.251,,,5.251,,0.46,0.46,11.299,0.46,0.46,0.46,11.299,
09/30/1993,227.473007,-187.102005,40.371002,-26.037001,14.334,,0,-0.5,13.834,39.604,53.438,0.0,0,53.438,0,,53.438,,,53.438,,4.61,4.61,11.598,4.61,4.61,4.61,11.598,
12/31/1993,221.865997,-184.380005,37.485992,-25.280001,12.206,-0.185,0,1.049,13.07,-5.097,7.973,0.0,0,7.973,0,,7.973,,,7.973,0.67,0.67,0.67,11.838,0.67,0.67,0.67,11.838,
03/31/1994,225.300003,-185.804001,39.496002,-27.92,11.576,,0,0.0,11.576,-4.515,7.061,0.0,0,7.061,0,,7.061,,,7.061,,0.6,0.6,11.8437,0.6,0.6,0.6,11.8437,
06/30/1994,241.085999,-200.113998,40.972,-29.216,11.756,,0,0.0,11.756,-4.584,7.172,0.0,0,7.172,0,,7.172,,,7.171999,,0.63,0.63,11.373,0.63,0.63,0.63,11.373,
09/30/1994,255.839996,-211.597,44.242996,-29.927,14.316,,0,-0.108,14.208,-4.978,9.23,0.0,0,9.23,0,,9.23,,,9.23,,0.81,0.81,11.373,0.81,0.81,0.81,11.373,
12/31/1994,276.372009,-226.619003,49.753006,-31.587999,14.878,,0,0.108,14.986,-5.62,9.366,0.0,0,9.366,0,,9.366,,,9.366,0.82,0.82,0.82,11.375,0.82,0.82,0.82,11.375,
03/31/1995,263.201996,-218.345993,44.856003,-31.832001,13.024,,0,0.0,13.024,-4.884,8.14,0.0,0,8.14,0,,8.14,,,8.14,0.7,0.7,0.7,11.58,0.7,0.7,0.7,11.58,
06/30/1995,259.278015,-215.764008,43.514008,-31.011,12.503,,0,0.0,12.503,-4.689,7.814,0.0,0,7.814,0,,7.814,,,7.814,0.67,0.67,0.67,11.616,0.67,0.67,0.67,11.616,
