Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
11/30/1989,,13.49,11.49,0.49,-37.646999,-12.177,,,,,,,,,,,,,,,,,
02/28/1990,,6.638,10.944,-1.118,-34.487999,-18.024,,,,,,,,,,,,,,,,,
05/31/1990,,13.592,15.097,-2.88,-2.426,23.382999,,,,,,,,,,,,,,,,,
08/31/1990,,13.485,5.482,-3.515,24.325001,39.777,,,,,,,,,,,,,,,,,
11/30/1990,,11.084,14.047,-0.733,-3.184,21.214001,,,,,,,,,,,,,,,,,
02/28/1991,,7.145,14.319,0.873,-20.843,1.494,,,,,,,,,,,,,,,,,
05/31/1991,,11.284,14.454,-2.495,18.014999,41.257999,,,,,,,,,,,,,,,,,
08/31/1991,,12.14,13.669,0.409,56.334999,82.553001,,,,,,,,,,,,,,,,,
11/30/1991,,13.076,13.707,0.171,-4.205,22.749001,,,,,,,,,,,,,,,,,
02/29/1992,,11.209,14.489,-3.188,2.158,24.667999,,,,,,,,,,,,,,,,,
05/31/1992,,20.049,14.469,-3.982,12.873,43.409,,,,,,,,,,,,,,,,,
08/31/1992,,19.921,13.231,-2.584,60.145,90.712997,,,,,,,,,,,,,,,,,
11/30/1992,,19.107,14.828,8.554,-19.766001,22.723,,,,,,,,,,,,,,,,,
02/28/1993,,16.32,14.938,8.531,-46.616001,-6.827,,,,,,,,,,,,,,,,,
05/31/1993,,29.892,15.07,-10.364,32.321999,66.919998,,,,,,,,,,,,,,,,,
08/31/1993,,28.232,14.835,5.551,33.616001,82.234001,,,,,,,,,,,,,,,,,
11/30/1993,,26.667999,16.18,3.327,-33.179001,12.996,,,,,,,,,,,,,,,,,
02/28/1994,,21.756001,17.047001,-14.634,-28.407,-4.238,,,,,,,,,,,,,,,,,
05/31/1994,,39.007999,17.098,7.908,-43.908001,20.106001,,,,,,,,,,,,,,,,,
08/31/1994,,36.222,13.849,0.28,70.666,121.016998,,,,,,,,,,,,,,,,,
11/30/1994,,31.796,18.732,0.338,-66.014999,-15.149,,,,,,,,,,,,,,,,,
02/28/1995,,28.989,19.767,-3.967,-69.973,-25.184,,,,,,,,,,,,,,,,,
05/31/1995,,47.768002,20.35,-3.63,0.575,65.063004,,,,,,,,,,,,,,,,,
08/31/1995,,45.868999,17.76,7.526,11.159,82.314003,,,,,,,,,,,,,,,,,
11/30/1995,,33.673,22.105,11.156,-81.171997,-14.238,,,-22.436001,,,,,,,,,,,,,,
02/29/1996,,23.554001,24.014,-13.775,-19.139,14.654,,,-26.011,,,,,,,,,,,,,,
05/31/1996,,43.360001,24.007,-1.283,-24.372,41.712002,,,-23.476999,,,,,,,,,,,,,,
08/31/1996,,41.623001,20.749001,0.901,121.607002,184.880005,,,-104.384003,,,,,,,,,,,,,,
11/30/1996,,38.117001,27.195,-12.872,-85.654999,-33.215,,,-28.051001,,,,,,,,,,,,,,
02/28/1997,,23.601,29.312,7.685,-85.792,-25.194,,,-41.584,,,,,,,,,,,,,,
05/31/1997,,33.480999,28.642,-1.963,15.501,75.661003,,,-33.300999,,,,,,,,,,,,,,
08/31/1997,,-141.932999,28.933001,169.615997,109.782997,166.399002,,,-46.949001,,,,,,,,,,,,,,
11/30/1997,,32.567001,29.722,-1.721,-52.269001,8.299,3.442,0.0,-31.532,0.0,1.143,33.831001,-12.483,-14.205,-0.56,0.0,0.0,0.884,0.0,1.398,-0.742,,
02/28/1998,,26.943001,28.483999,-1.457,-47.376999,6.593,-57.773998,0.0,-34.826,0.0,0.932,-23.879999,34.317001,-14.214,42.106998,0.0,0.0,8.506,0.0,-2.082,-16.864,,
