Date,Revenue,Revenue From Electric,Revenue from Gas,Revenue from Water,Other Revenue,Cost of Revenue,Fuel & Purchased Power Cost,Fuel Cost,Purchased Power Cost,Purchased Gas & Water Cost,Purchased Gas Cost,Purchased Water Cost,Other Cost of Revenue,Gross Profit,Operating Expenses,Maintenance Expenses,Depreciation Expenses,Taxes Other Than Income,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Total Interest Income,AFUDC - Equity,Interest Income,Interest Expense,Interest Expenses on Bonds,AFUDC - Debts,Other Interest Expenses,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1992,523.375,490.381989,32.993,0.0,0.0,-149.783997,120.416,76.596001,43.82,29.368,,,,373.591003,-265.424011,41.501999,57.644001,50.522999,115.754997,108.167,-20.888,,,2.073,,25.639,25.48,-1.996,2.155,-2.678,87.279,-31.580999,55.698002,0.0,,,55.698,0.0,55.698002,-3.881,,51.817002,51.817002,,125.321999,0.415,0.415,0.415,125.321999,0.415,0.415,0.415,
12/31/1992,572.132996,446.492004,125.640999,0.0,0.0,-195.968994,115.528,74.886002,40.641998,80.441002,,,,376.164002,-301.597992,52.442001,60.519001,52.410999,136.225998,74.566002,-29.167999,,,1.357,,27.452999,26.148001,-1.257,2.562,3.072,45.398003,-15.515,29.882999,0.0,,,29.883003,0.0,29.882999,-3.783,,26.099999,26.099999,,125.314002,0.21,0.21,0.21,125.314002,0.21,0.21,0.21,
03/31/1993,640.752991,469.945007,170.807999,0.0,0.0,-226.087997,111.160999,80.932999,30.228001,114.927002,,,,414.664993,-299.429993,42.691002,65.150002,56.476002,135.113007,115.235001,-26.565,,,0.659,,26.694,26.23,-1.513,1.977,0.53,88.67,-34.188999,54.480999,0.0,,,54.481001,0.0,54.480999,-3.802,,50.678999,50.678999,,125.725998,0.405,0.405,0.405,125.725998,0.405,0.405,0.405,
06/30/1993,545.263,474.661987,70.600998,0.0,0.0,-172.013,128.073002,74.856003,53.216999,43.939999,,,,373.25,-291.566986,39.009998,65.889999,55.546001,131.121002,81.682999,-23.654999,,,1.971,,26.188999,25.681999,-1.249,1.756,-0.563,58.027999,-22.136,35.891998,0.0,,,35.892,0.0,35.891998,-3.743,,32.148998,32.148998,,129.169998,0.25,0.25,0.25,129.169998,0.25,0.25,0.25,
09/30/1993,601.924011,557.289001,44.634998,0.0,0.0,-186.684006,152.728996,82.211998,70.516998,33.955002,,,,415.240005,-283.625,37.636002,67.139,57.889999,120.959999,131.615005,-22.421001,,,2.188,,26.988001,25.985001,-1.601,2.604,-2.379,109.194005,-41.539001,67.654999,0.0,,,67.655003,0.0,67.654999,-3.743,,63.911999,63.911999,,133.009995,0.48,0.48,0.48,133.009995,0.48,0.48,0.48,
12/31/1993,616.052002,473.019989,143.031998,0.0,0.0,-166.731003,77.525002,77.525002,0.0,89.206001,,,,449.320999,-290.984009,42.076,66.337997,53.195999,129.373993,158.337006,-19.505001,,,2.51,,28.221001,26.816999,-1.107,2.511,-6.206,138.832005,-30.482,108.349998,0.0,,,108.350005,0.0,108.349998,-3.292,,105.057998,105.057998,,133.615998,0.375,0.375,0.375,133.615998,0.375,0.375,0.375,
03/31/1994,683.461975,494.031006,189.431,0.0,0.0,-254.276001,132.470997,76.003998,56.466999,121.805,,,,429.185974,-301.230011,39.848999,67.345001,59.929001,134.106995,127.956001,-20.001,,,1.208,,24.368,22.827,-1.537,3.078,-3.159,107.955001,-42.160999,65.793999,0.0,,,65.794002,0.0,65.793999,-3.057,,62.736999,62.736999,,133.483994,0.47,0.47,0.47,133.483994,0.47,0.47,0.47,
06/30/1994,581.963013,513.349976,68.612999,0.0,0.0,-194.121994,152.295998,84.720001,67.575996,41.826,,,,387.841019,-293.838013,40.532001,68.365997,58.446999,126.492996,94.002998,-12.718001,,,0.984,,24.544001,22.465,-2.25,4.329,-10.842,81.284998,-28.476999,52.807999,0.0,,,52.807998,0.0,52.807999,-3.057,,49.750999,49.750999,,133.576004,0.37,0.37,0.37,133.576004,0.37,0.37,0.37,
09/30/1994,612.328003,570.521973,41.806,0.0,0.0,-183.177994,158.191002,88.163002,70.028,24.987,,,,429.150009,-302.427002,41.049,68.627998,59.938999,132.811005,126.723,-12.866999,,,1.052,,27.334999,23.863001,-2.401,5.873,-13.416,113.856001,-37.791,76.065002,0.0,,,76.065001,0.0,76.065002,-3.097,,72.968003,72.968003,,133.733994,0.545,0.545,0.545,133.733994,0.545,0.545,0.545,
12/31/1994,608.794006,488.740997,120.053001,0.0,0.0,-202.746994,127.922001,72.193001,55.729,74.824997,,,,406.047012,-317.183014,48.715,69.461998,56.249001,142.757004,88.863998,-19.257,,,1.304,,30.968,27.988001,-1.68,4.66,-10.407,69.606998,-20.799,48.807999,0.0,,,48.807998,0.0,48.807999,-3.153,,45.654999,45.654999,,133.901992,0.34,0.34,0.34,133.901992,0.34,0.34,0.34,
03/31/1995,661.166992,497.313995,163.852997,0.0,0.0,-234.371994,135.070999,83.337997,51.733002,99.301003,,,,426.794998,-302.503998,37.766998,71.831001,62.278999,130.626999,124.291,-19.508,,,1.338,,30.775,27.551001,-1.893,5.117,-9.929,104.783001,-36.592999,68.190002,0.0,,,68.190002,0.0,68.190002,-3.201,,64.989002,64.989002,,134.007996,0.485,0.485,0.485,134.007996,0.485,0.485,0.485,
06/30/1995,589.672974,519.617004,70.056,0.0,0.0,-189.388,149.075996,80.598,68.477997,40.312,,,,400.284973,-308.394012,43.257999,72.069,62.073002,130.994003,91.890999,-8.350999,,,1.859,,31.25,27.834999,-2.892,6.307,-21.040001,83.54,-23.729,59.811001,0.0,,,59.811,0.0,59.811001,-3.125,,56.686001,56.686001,,134.416,0.42,0.42,0.42,134.416,0.42,0.42,0.42,
09/30/1995,664.976013,619.237976,45.737999,0.0,0.0,-187.649002,161.347,86.983002,74.363998,26.302,,,,477.327011,-314.533997,38.154999,72.776001,63.816002,139.787003,162.792999,-22.788999,,,1.46,,31.799999,29.437,-2.037,4.4,-7.551,140.004,-51.201,88.803001,0.0,,,88.803,0.0,88.803001,-3.061,,85.742001,85.742001,,134.992004,0.635,0.635,0.635,134.992004,0.635,0.635,0.635,
12/31/1995,652.768005,506.601013,146.167007,0.0,0.0,-215.593994,124.751,74.725998,50.025002,90.843002,,,,437.174011,-323.122009,39.022999,73.508003,51.264999,159.326004,114.052002,-14.356001,,,2.137,,29.065001,28.354,-3.616,4.327,-12.572,99.696001,-40.705002,58.991001,0.0,,,58.990999,0.0,58.991001,-3.062,,55.929001,55.929001,,135.946,0.41,0.41,0.41,135.946,0.41,0.41,0.41,
03/31/1996,718.708984,512.942993,205.766006,0.0,0.0,-271.825989,138.301003,76.092003,62.209,133.524994,,,,446.882996,-316.940002,47.068001,74.651001,60.129002,135.091995,129.942993,-26.096,,,2.58,,31.239,29.086,-2.846,4.999,-2.563,103.846993,-36.637001,67.209999,0.0,,,67.209992,0.0,67.209999,-3.061,,64.148999,64.148999,,136.615997,0.47,0.47,0.47,136.615997,0.47,0.47,0.47,
06/30/1996,592.257996,506.763,85.495003,0.0,0.0,-180.501007,128.995998,70.127998,58.868,51.505001,,,,411.756989,-313.127991,40.326,76.093002,59.785999,136.923004,98.628998,-27.419002,,,1.542,,33.344002,30.222,-2.475,5.597,-4.383,71.209996,-27.827999,43.382,0.0,,,43.381997,0.0,43.382,-3.061,,40.321,40.321,,137.322006,0.295,0.295,0.295,137.322006,0.295,0.295,0.295,
09/30/1996,633.257996,586.000977,47.257,0.0,0.0,-165.658997,143.601997,74.110001,69.491997,22.056999,,,,467.598999,-311.141998,33.410999,76.899002,62.974998,137.856995,156.457001,-21.217002,,,1.457,,32.657001,30.396,-3.434,5.695,-9.983,135.239999,-51.000999,84.238998,0.0,,,84.239,0.0,84.238998,-3.061,,81.177998,81.177998,,137.895996,0.59,0.59,0.59,137.895996,0.59,0.59,0.59,
12/31/1996,709.981018,521.705994,188.274994,0.0,0.0,-258.734009,130.368004,80.871002,49.497002,128.365997,,,,451.247009,-308.821991,35.025002,78.789001,49.933998,145.074005,142.425003,-31.373,,,2.016,,33.459,30.306999,-2.507,5.659,-0.07,111.052003,-31.344,79.708,0.0,,,79.708003,0.0,79.708,-3.062,,76.646,76.646,,137.580002,0.555,0.555,0.555,137.580002,0.555,0.555,0.555,
03/31/1997,742.495972,519.133972,223.362,0.0,0.0,-291.601013,139.581997,81.293999,58.287998,152.018997,,,,450.894958,-325.423004,43.500999,79.842003,61.353001,140.727005,125.472,-26.448998,,,2.314,,32.273998,30.511,-3.102,4.865,-3.511,99.023002,-30.625,68.398003,0.0,,,68.398002,0.0,68.398003,-6.582,,61.816003,61.816003,,137.447998,0.45,0.449997,0.45,137.654007,0.45,0.45,0.45,
06/30/1997,594.322998,518.041992,76.280998,0.0,0.0,-182.550003,140.171005,68.147003,72.024002,42.379002,,,,411.772995,-323.613007,40.736,80.649002,56.243999,145.983994,88.160004,-60.205999,,,1.507,,35.938999,33.742001,-2.832,5.029,25.774,27.954004,-5.763,22.191,0.0,,,22.191004,0.0,22.191,-6.309,,15.882,15.882,,137.524002,0.115,0.115,0.24,137.744003,0.115,0.115,0.24,
09/30/1997,697.442993,645.268005,52.174999,0.0,0.0,-193.141006,165.167,82.935997,82.231003,27.974001,,,,504.301987,-329.609985,38.737,81.469002,58.570999,150.832993,174.692001,-26.690001,,,1.382,,37.186001,30.471001,-2.661,9.376,-9.114,148.002001,-56.152,91.849998,0.0,,,91.85,0.0,91.849998,-6.309,,85.540998,85.540998,,138.815994,0.616,0.616,0.616,139.112,0.615,0.615,0.615,
12/31/1997,699.484009,536.106018,163.378006,0.0,0.0,-260.242004,151.318001,77.622002,73.695999,108.924004,,,,439.242005,-320.954987,41.568001,83.919998,51.724998,143.742004,118.287003,-44.799,,,1.198,,39.333,40.945999,-1.613,,6.664,73.488003,-4.17,69.318001,0.0,,,69.318003,0.0,69.318001,-6.308,,63.010001,63.010001,,148.858002,0.425,0.425,0.465,148.858002,0.425,0.425,0.465,
03/31/1998,701.401978,521.570984,179.830994,0.0,0.0,-261.743988,148.162003,75.639,72.523003,113.582001,,,,439.65799,-330.049988,39.860001,84.099998,55.959999,150.130005,109.608002,-32.021002,,,1.745,,38.851002,37.543999,-2.112,3.419,-5.085,77.587,-16.532,61.055,0.0,,,61.055,0.0,61.055,-6.305,,54.75,54.75,,149.214005,0.365,0.365,0.365,149.466003,0.365,0.365,0.365,
06/30/1998,638.601013,570.651001,67.949997,0.0,0.0,-209.503998,172.367004,75.466003,96.901001,37.137001,,,,429.097015,-343.537994,54.444,83.111,56.342999,149.639999,85.558998,-37.907001,,,1.812,,40.915001,40.063,-1.77,2.622,-1.196,47.651997,-8.68,38.972,0.0,,,38.971997,0.0,38.972,-4.998,,33.974,33.974,,149.876999,0.23,0.23,0.23,150.143005,0.23,0.23,0.23,
09/30/1998,766.447998,700.606995,65.841003,0.0,0.0,-234.591003,202.365005,89.744003,112.621002,32.226002,,,,531.856995,-331.613007,36.794998,84.808998,58.004002,152.005005,200.244003,-29.352998,,,1.562,,41.634998,26.788,-2.225,17.072001,-10.72,170.891005,-65.259003,105.632004,0.0,,,105.632003,0.0,105.632004,-4.998,,100.634004,100.634004,,151.026001,0.67,0.67,0.77,151.227005,0.67,0.67,0.77,
12/31/1998,712.723083,569.522095,143.201004,0.0,0.0,-250.485992,166.381012,70.519005,95.862007,84.10498,,,,462.237091,-347.975983,49.966995,86.205009,50.312996,161.490982,114.261124,-7.473006,,,3.39,,41.336006,42.536011,-1.2,,-30.473,106.788118,-14.323996,92.464111,0.0,,,92.464122,0.0,92.464111,-4.997,,87.467111,87.467111,,151.891006,0.58,0.58,0.58,152.136002,0.58,0.58,0.58,
03/31/1999,743.182983,556.856018,186.326996,0.0,0.0,-280.205994,168.028,69.962997,98.065002,112.178001,,,,462.97699,-339.035004,44.990002,87.485001,57.632,148.927994,123.942001,-47.537,,,3.175,,38.348,36.105999,-3.31,5.552,12.364,76.405001,-20.146,56.258999,0.0,,,56.259001,0.0,56.258999,-4.998,,51.260999,51.260999,,152.391998,0.34,0.34,0.34,152.552994,0.339996,0.34,0.34,
06/30/1999,627.156982,556.567993,70.588997,0.0,0.0,-223.677994,188.556999,81.343002,107.213997,35.120998,,,,403.478988,-352.220001,53.056999,88.095001,57.361,153.707001,51.258999,-53.974001,,,-2.231,,47.664001,40.476002,-0.13,7.058,4.079,-2.715002,18.273001,15.428,0.0,,,15.557999,0.0,15.428,-6.048,,9.38,9.38,,153.011993,0.06,0.06,0.2,153.117996,0.06,0.06,0.2,
09/30/1999,1783.982056,1457.918945,140.018997,0.0,186.044006,-660.216003,592.622009,592.622009,,67.594002,,,,1123.766053,-732.521973,,173.910995,90.767998,467.842987,391.243988,-78.436005,,,0.0,,117.842003,117.842003,0.0,0.0,-39.405998,312.807983,-93.279999,219.528,0.0,,,219.527984,-0.564,218.960938,-10.76,,208.200938,208.200938,,332.51001,0.63,0.63,0.72,332.591003,0.63,0.63,0.72,
12/31/1999,2155.49292,1149.819946,260.740997,0.0,744.932007,-671.583008,531.16803,531.16803,,140.414993,,,,1483.909912,-1206.243042,,210.768005,80.5,914.974976,277.666992,-93.216,,,0.0,,121.278999,121.278999,0.0,0.0,-28.063,184.450993,-26.371,158.080002,0.0,,,158.079992,-1.057,157.022995,-10.762,,146.260995,146.260995,,333.679993,0.43,0.43,0.5,333.717987,0.43,0.43,0.5,
03/31/2000,2318.055908,1213.235962,485.792999,0.0,619.026978,-812.466003,495.53299,495.53299,,316.933014,,,,1505.589905,-1157.152954,,185.175995,92.649002,879.328003,348.437012,-118.867994,,,0.0,,139.828995,139.828995,0.0,0.0,-20.961,229.569017,-64.739998,164.828995,0.0,,,164.82902,-1.798,163.031006,-10.76,,152.271006,152.271006,,335.858002,0.45,0.45,0.45,335.872986,0.45,0.45,0.45,
06/30/2000,2416.216064,1282.780029,233.248993,0.0,900.187012,-659.828979,518.036011,518.036011,,141.792999,,,,1756.387085,-1385.92395,,197.320999,89.279999,1099.322998,370.463013,-115.854,,,0.0,,171.404999,171.404999,0.0,0.0,-55.550999,254.609013,-80.239998,174.369003,13.658,,,160.711015,-7.929,152.781998,-10.76,,142.021997,142.021997,,337.466003,0.42,0.46,0.46,337.634003,0.42,0.46,0.46,
09/30/2000,2997.072021,1666.91394,176.914001,0.0,1153.244019,-875.002991,790.809021,790.809021,,84.194,,,,2122.069031,-1611.123047,,201.072998,90.061996,1319.988037,510.946014,-286.570999,,,0.0,,175.880997,175.880997,0.0,0.0,110.690002,224.375015,-97.734001,126.640999,5.302,,,121.339014,-19.025,102.314003,-10.76,,91.554003,91.554003,,338.494995,0.27,0.29,0.72,338.876007,0.27,0.29,0.72,
12/31/2000,4964.655762,1506.879028,572.924011,0.0,2884.853027,-1161.328003,756.103027,756.103027,,405.225006,,,,3803.327759,-3402.004883,,208.824997,79.420998,3113.759033,401.322998,-180.534002,,,,,170.190002,170.190002,,,10.344,220.788996,-62.151001,158.638,0.0,,,158.637995,-11.137,147.501007,-10.76,,136.741007,136.741007,,339.45401,0.4,0.4,0.49,340.171997,0.4,0.4,0.49,
03/31/2001,3174.065918,1547.511963,960.164978,0.0,666.388977,-1559.616943,787.565002,787.565002,,772.052002,,,,1614.448975,-1153.352051,,213.309998,94.748001,845.294006,461.096985,-144.49,,,,,175.848999,175.848999,,,-31.358999,316.606985,-106.280998,210.326004,-17.336,,,227.661987,-8.652,219.009995,-10.76,,208.249994,208.249994,,340.779999,0.61,0.56,0.56,341.471985,0.61,0.56,0.56,
06/30/2001,2743.822021,1643.876953,400.404999,0.0,699.539978,-1129.078979,836.97699,836.97699,,292.10199,,,,1614.743042,-1197.900024,,221.074997,87.752998,889.072021,416.842987,-164.539007,,,0.0,,186.460007,186.460007,0.0,0.0,-21.921,252.30398,-70.155998,182.147995,-5.203,,,187.350982,-9.794,177.557007,-10.76,0.0,166.797007,166.797007,,342.553009,0.49,0.47,0.46,343.687988,0.49,0.47,0.46,
09/30/2001,2931.799072,1818.812012,216.589005,0.0,896.39801,-1083.647949,947.914001,947.914001,,135.733994,,,,1848.151123,-1212.266968,,243.796997,53.894001,914.575989,635.883972,-176.02,,,0.0,,203.653,203.653,0.0,0.0,-27.632999,459.863972,-148.130997,311.733002,-8.08,,,319.812975,-37.209999,282.602997,-10.76,,271.842997,271.842997,,343.769989,0.79,0.77,0.77,344.38501,0.79,0.77,0.77,
12/31/2001,2483.735107,1384.536011,475.492004,0.0,623.70697,-906.01001,599.203979,599.203979,,306.806,,,,1577.725098,-1233.401978,,264.237,80.097,889.067993,344.322998,-191.794004,,,0.0,,208.046005,208.046005,,,-16.252001,152.528994,-10.345,142.184006,-26.66,,,168.843993,-14.248,154.595993,-10.761,,143.834993,143.834993,,345.384003,0.42,0.34,0.46,345.423004,0.42,0.34,0.46,
03/31/2002,3317.586914,1231.656982,563.911011,0.0,1522.019043,-863.729004,488.114014,488.114014,,375.61499,,,,2453.85791,-2111.826904,,260.544006,82.897003,1768.385986,342.031006,-199.421995,,,,,203.231995,203.231995,,,-3.81,142.609011,-33.277,109.332001,0.0,,,109.332011,3.872,113.204002,-10.76,,102.444002,102.444002,,353.826996,0.29,0.29,0.31,354.171997,0.29,0.29,0.31,
06/30/2002,3399.499023,1328.897949,235.634995,0.0,1834.965942,-670.021973,544.405029,544.405029,,125.616997,,,,2729.477051,-2356.016113,,272.496002,84.708,1998.812012,373.460999,-230.319996,,,0.0,,216.117996,216.117996,0.0,0.0,14.202,143.141003,-37.707001,105.433998,13.511,,,91.923002,4.851,96.774002,-10.532,0.0,86.242002,86.242002,,377.983002,0.23,0.27,0.37,378.128998,0.23,0.27,0.37,
09/30/2002,2508.118896,1556.942017,138.268005,0.0,812.908997,-676.557007,618.442017,618.442017,,58.115002,,,,1831.56189,-1363.17395,,270.898987,87.538002,1004.737,468.388,-3240.090958,,,0.0,,236.141006,236.141006,0.0,0.0,3003.949951,-2771.702957,687.955017,-2083.748047,6.755,,,-2090.50294,26.129,-2064.374023,-10.646,,-2075.020023,-2075.020023,,397.404999,-5.22,-5.2,0.54,397.404999,-5.22,-5.2,0.54,
12/31/2002,2453.548096,1317.880005,459.985992,0.0,675.682007,-840.778015,548.138,548.138,0.0,292.640015,,,,1612.770081,-1519.208008,0.0,233.490005,63.498001,1222.219971,93.561996,-300.671997,,,0.0,,233.830994,224.244995,0.0,9.586,66.841003,-207.110001,11.014,-196.095993,-9.12,,,-186.976001,-17.781,-204.757004,-1.061,0.0,-205.818004,-205.818004,,398.0,-0.52,-0.54,0.27,398.0,-0.52,-0.54,0.27,
03/31/2003,2720.352,1368.97,666.129,0.0,685.253,-1072.641,592.690002,592.690002,,479.951,,,,1647.711,-1276.346,,263.473,81.584,931.289,371.365,-345.251,,,0.0,10.448,294.845,285.259,0.0,9.586,60.854,26.114,-98.089,-71.975,-212.181,,,140.206,-0.194,140.012,-1.06,,138.952,138.952,,398.714,0.35,-0.18,-0.08,398.714,0.35,-0.18,-0.08,
06/30/2003,1771.015,1378.904,273.556,0.0,118.555,-815.797,640.903992,640.903992,,174.893,,,,955.218,-781.714,,210.051,81.757,489.906,173.504,-467.153,,,0.0,6.157,119.494,109.928,0.0,9.566,353.816,-293.649,11.087,-282.562,0.0,,,-282.562,0.0,-282.562,-1.06,,-283.622,-283.622,,398.717,-0.71,-0.71,0.15,398.717,-0.71,-0.71,0.15,
09/30/2003,2057.724,1760.039,183.112,0.0,114.573,-919.698,816.554016,816.554016,,103.144,,,,1138.026,-774.039,,193.793,84.746,495.5,363.987,-89.085,,,0.0,1.732,107.695,105.074,0.0,2.621,-16.878,274.902,12.593,287.495,0.0,,,287.495,0.0,287.495,-1.06,0.0,286.435,286.435,,398.751,0.72,0.72,0.48,418.128,0.69,0.69,0.45,
12/31/2003,2069.388916,1457.633057,585.60199,0.0,26.153999,-1104.927979,659.900024,659.900024,0.0,445.028015,,,,964.460938,-673.687988,0.0,144.658997,71.571999,457.457001,290.77301,-113.034002,,,25.337999,,110.567001,130.011002,-20.402,0.958,27.805,177.739008,-17.172001,160.567001,-329.226013,,,489.79302,0.0,477.446991,-1.061,,476.385991,476.385991,,398.873993,1.2,0.37,0.36,422.085999,1.14,0.36,0.35,
03/31/2004,2261.647949,1473.599976,762.807983,0.0,25.24,-1272.944946,678.692993,678.692993,,594.252014,,,,988.703003,-667.465027,,169.567001,84.797997,413.100006,321.238007,-99.692997,,,8.456,3.574,107.727997,113.831001,-6.103,0.0,3.995,221.54501,-72.413002,149.132004,-0.779,,,149.911008,0.0,149.910995,-1.06,0.0,148.850996,148.850996,,398.583008,0.37,0.37,0.37,421.92099,0.36,0.36,0.36,
06/30/2004,1807.349976,1476.22998,273.36499,0.0,57.751999,-909.362976,723.021973,723.021973,,186.341003,,,,897.987,-705.637024,,179.863998,82.596001,443.177002,192.350998,-97.915001,,,0.0,,105.262001,105.262001,0.0,0.0,-7.347,94.435997,-13.259,81.177002,-5.129,,,86.305997,0.0,86.306,-1.06,,85.246,85.246,,399.21701,0.21,0.2,0.2,422.545013,0.21,0.2,0.2,
09/30/2004,1974.935059,1773.026001,189.895004,0.0,12.014,-1000.030029,888.844971,888.844971,,111.184998,,,,974.905029,-637.070984,,176.477005,73.653,386.94101,337.834015,-98.164998,,,7.4,2.222,105.002998,110.918999,-5.916,,2.784,239.669017,-73.972,165.697006,118.976997,,,46.720019,0.0,46.720001,-1.06,0.0,45.660001,45.660001,,399.746002,0.11,0.41,0.41,423.078003,0.12,0.4,0.4,
