Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/2001,7.248,15.239,10.365,0.591,,,0.591,-18.947001,,,-18.947001,,-12.321,-3.112,0.0,,,-3.112,,,0,0,0,,,,,-9.209,0.05,0.0,-0.079,,,,0.0,0.0,0.0,0.129,,-5.023,,,
06/30/2001,27.781,21.268999,11.016,-5.984,,,-5.984,1.48,,,1.48,,-69.884003,-23.589001,0.0,,,-23.589001,,,0,0,0,,,,,-46.295002,64.774999,0.0,68.140999,,,,0.0,0.0,0.0,-3.366,,22.672001,,,
09/30/2001,48.049,24.059,11.81,2.957,,,2.957,9.223,,,9.223,,-37.535999,-14.002,0.0,,,-14.002,,,0,0,0,,,,,-23.533999,-14.781,0.0,-14.798,,,,-0.181,2.172,-2.353,0.198,,-4.268,,,
03/31/2002,26.107,16.047001,10.006,0.932,,,0.932,-0.878,,,-0.878,,-12.137,-12.137,0.0,,,-12.137,,,0,0,0,,,,,0.0,-17.705,0.0,-25.0,,,,8.486,8.486,0.0,-1.191,,-3.735,,,
06/30/2002,43.141998,22.944,11.707,1.202,,,1.202,7.289,,,7.289,,-14.713,-14.713,0.0,,,-14.713,,,0,0,0,,,,,0.0,-30.976,0.0,-23.0,,,,-7.596,3.812,-11.408,-0.38,,-2.547,,,
09/30/2002,27.448999,21.983,10.543,-1.643,,,-1.643,-3.434,,,-3.434,,-12.847,-12.847,0.0,,,-12.847,,,0,0,0,,,,,0.0,-18.151,0.0,-15.3,,,,-2.377,3.473,-5.85,-0.474,,-3.549,,,
12/31/2002,29.95,29.01,6.79,14.16,,,14.16,-20.01,,,-20.01,,-19.69,-9.26,0.0,,,-9.26,,,0,0,0,,,,,-10.43,-13.93,0.0,47.5,,,,-62.12,0.17,-62.29,0.69,,-3.67,,,
03/31/2003,48.562,12.192,9.812,4.708,,,4.708,21.85,,,21.85,,-8.432,-8.432,0.0,,,-8.432,,,0,0,0,,,,,0.0,-19.698999,0.0,-7.2,,,,-11.305,0.491,-11.796,-1.194,,20.431,,,
06/30/2003,36.383999,22.968,10.25,-2.34,,,-2.34,5.506,,,5.506,,-15.138,-15.138,0.0,,,-15.138,,,0,0,0,,,,,0.0,-16.024,0.0,-22.0,,,,0.559,0.559,0.0,5.417,,5.222,,,
09/30/2003,34.132,26.325001,15.113,-0.479,,,-0.479,-6.827,,,-6.827,,-15.243,-10.722,0.0,,,-10.722,,,0,0,0,,,,,-4.521,-14.041992,0.0,11.680008,,,,-26.213,1.829,-28.042,0.491,,4.847,,,
12/31/2003,19.018,30.917,12.293,10.014,,,10.014,-34.206001,,,-34.206001,,-9.663,-9.663,0.0,,,-9.663,,,0,0,0,,,,,0.0,-31.741002,-3.242,-0.55,,,,-31.089002,2.623,-33.712002,3.14,,-22.386,,,
03/31/2004,36.936001,18.122999,15.898,-6.068,,0.639,-6.707,8.983,20.306999,,-11.323999,,-40.417,-7.026,0.0,,,-7.026,,,0,0,0,,,,,-33.391,27.731,-3.218,50.0,,,,-19.131,1.646,-20.777,0.08,,24.25,,,
06/30/2004,54.497002,22.819,15.368,2.051,,1.724,0.327,14.259,-1.882,,16.141,,-9.65,-10.083,0.0,,,-10.083,,,0,0,0,,,,,0.433001,-34.046,-3.196,-15.0,,,,-13.619,5.609,-19.228001,-2.231,,10.801,,,
09/30/2004,30.063999,27.266001,15.946,1.16,,-3.753,4.913,-14.308,-11.479,,-2.829,,-19.436001,-11.373,0.0,,,-11.373,,,0,0,0,,,,,-8.063001,-24.500999,-3.184,26.540001,,,,-46.581,1.211,-47.792,-1.276,,-13.873,,,
12/31/2004,22.892,35.404,16.478,-1.434,,-3.928,2.494,-27.556,-29.462,0.0,1.906,,-11.126,-12.426,0.0,,,-12.426,,,0,0,0,,,,,1.3,-13.423,-3.035,-12.94,,,,-5.88,2.825,-8.705,8.432,,-1.657,,,
03/31/2005,78.173,44.596,75.74,-5.912,,-14.334,8.422,-36.251,-21.356,,-14.895,,-42.012,-9.057,0.0,,,-9.057,,,0,0,0,,,,,-32.955,197.267,-2700.0,2475.2,,,,454.336,454.336,0.0,-32.269,,233.428,7.329,2.624,
