Date,Assets,Total Investments,Fixed Income-Trading/AFS & ST Inv,Loans & Mortgages,Fixed Income Securities-HTM,Equity Securities,Real Estate Investments,Other Investments,Cash & Near Cash Items,Net Receivables,Net Fixed Assets,Deferred Policy Acquisition Costs,Other Assets,Total Assets,Liabilities & Shareholders' Equity,Reserve for Outstanding Claim & Loss,Premium Reserve (Unearned),Life Policy Benefits,Other Insurance Reserves,Total Insurance Reserves,Short-Term Borrowings,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Policyholders' Equity,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,18256.841797,0.0,3597.202881,13448.198242,863.598999,172.509003,175.332001,487.790985,1527.094971,207.203995,1437.651001,4019.219971,25935.802734,,,1021.565979,16867.943359,3126.631104,21016.140625,529.690979,,379.074005,1622.166016,23547.071625,199.285004,24.757,0.0,176.656998,1988.031982,2388.730984,25935.802608,
06/30/1990,,17960.96875,0.0,3671.85791,13006.412109,930.357971,179.653,172.688004,554.810974,1537.244995,209.488998,1469.563965,4369.411133,26101.488281,,,986.953979,16810.490234,3570.958984,21368.404297,378.147003,,378.798004,1605.378052,23730.727356,100.774002,25.395,0.0,177.143997,2067.448975,2370.761974,26101.48933,
09/30/1990,,18430.601562,0.0,3691.147949,13579.055664,799.223999,193.888,167.285004,554.922974,1746.083984,215.800995,1532.704956,4258.582031,26738.695312,,,993.715027,17471.052734,3432.186035,21896.953125,430.558014,,368.098999,1709.442017,24405.052155,153.942001,25.374001,0.0,177.175995,1977.151978,2333.643974,26738.696129,
12/31/1990,,19112.425781,0.0,3715.47998,14211.310547,833.705994,188.072998,163.856003,791.208008,1358.948975,212.011993,1593.767944,4528.958008,27597.320312,,2246.405029,983.213989,15759.786133,3835.269043,22824.673828,371.365997,,378.5,1607.295044,25181.834869,153.695999,21.833,0.0,177.306,2062.650879,2415.485878,27597.320747,
03/31/1991,,20106.253906,0.0,3699.5,15081.801758,961.426025,204.309998,159.214996,651.487,1555.30603,214.776993,1644.31604,5332.804199,29504.943359,,,989.265991,18880.363281,4422.591797,24292.222656,543.138,,378.743988,1815.427979,27029.532623,153.634995,13.172,0.0,177.595993,2131.008057,2475.411044,29504.943667,
06/30/1991,,20781.033203,0.0,3672.256104,15959.766602,783.950989,204.985992,160.072998,822.619995,1642.863037,220.505997,1670.552002,5783.601074,30921.175781,,,1017.870972,19696.728516,4695.698242,25410.298828,456.067993,,376.221985,2059.403076,28301.991882,312.265991,13.04,0.0,177.942001,2115.936035,2619.184028,30921.17591,
09/30/1991,,21739.939453,0.0,3711.855957,16793.109375,864.04303,214.684006,156.246994,975.002991,1623.44397,229.681,1781.944946,6335.474121,32685.486328,,,1025.166992,20536.78125,5353.255859,26915.203125,486.291992,,362.457001,2226.836914,29990.789032,312.192993,13.045,0.0,178.613998,2190.843994,2694.695986,32685.485018,
12/31/1991,,22987.417969,1812.016968,3674.837891,16037.28418,1025.462036,238.671005,199.145004,541.046997,1356.180054,195.246994,1971.885986,7043.055176,34094.832031,,2502.420898,969.849976,18650.117188,6207.691895,28330.080078,677.30603,,252.574005,2045.305054,31305.265167,312.121002,13.06,0.0,179.656006,2284.729004,2789.566012,34094.83118,
03/31/1992,,23637.486328,1741.534058,3661.083984,16815.667969,979.86499,253.843002,185.494003,459.42099,1473.470947,188.701996,1970.761963,7845.583008,35575.425781,,,1017.822021,21937.507812,6601.476074,29556.806641,607.789001,,253.535995,2410.950928,32829.082565,312.048004,12.545,0.0,183.761002,2237.98999,2746.343996,35575.426561,
06/30/1992,,24429.675781,1669.953979,3621.212891,17756.003906,886.208984,305.209991,191.085999,542.53302,1466.609009,198.908005,2057.791016,8241.767578,36937.285156,,,1047.631958,22794.945312,7129.223145,30971.800781,421.239014,,248.645996,2510.626953,34152.312744,311.946014,0.003,0.0,188.751999,2284.271973,2784.972986,36937.28573,
09/30/1992,,25440.0625,1745.737061,3684.330078,18608.972656,870.04303,361.174011,169.807007,388.803009,1659.192993,191.229996,2070.388916,8781.708984,38531.386719,,,1022.353027,23563.158203,7624.155762,32209.667969,357.932007,,440.485992,2618.125,35626.210968,311.832001,0.0,0.0,194.572998,2398.770996,2905.175995,38531.386963,
12/31/1992,,25524.912109,1978.844971,3698.606934,18352.318359,923.419006,400.687012,171.037003,1015.849976,1227.868042,192.744003,2117.895996,9468.024414,39547.296875,,2672.50293,980.497009,21301.337891,8368.108398,33322.445312,433.407013,,423.033997,2541.538086,36720.424408,311.80899,0.0,0.0,200.985992,2314.075928,2826.87091,39547.295318,
03/31/1993,,26619.150391,2042.572021,3723.185059,19265.287109,1021.093018,429.372986,137.639999,745.934021,2228.354004,220.507996,2139.666016,10465.882812,42419.496094,,,936.421997,25469.623047,9246.206055,35652.25,221.897003,,426.127991,2944.391113,39244.666107,311.752991,0.0,0.0,533.426025,2329.648926,3174.827942,42419.494049,
06/30/1993,,26991.554688,1979.536011,3688.701904,19593.318359,1089.972046,501.273987,138.751999,644.702026,2414.437012,216.921005,2126.587891,10970.915039,43365.117188,,,881.849976,26277.179688,9967.822266,37126.851562,143.826996,,426.126007,2428.875,40125.679565,311.57901,0.0,0.0,534.867004,2392.991943,3239.437958,43365.117523,
09/30/1993,,27842.65625,2096.032959,3800.209961,20191.486328,1099.677002,510.365997,144.884003,543.434021,3075.88208,220.985001,2477.25,12482.401367,46642.609375,,,901.41803,27365.974609,11412.475586,39679.867188,267.813995,,430.248993,2891.326904,43269.25708,311.515015,0.0,0.0,541.427002,2520.408936,3373.350952,46642.608032,
12/31/1993,,29731.945312,23964.335938,3896.035889,0.0,1080.301025,633.103027,158.169998,709.664001,2475.064941,233.466995,2011.130981,13219.088867,48380.359375,,2810.037109,858.804993,24714.140625,12430.577148,40813.558594,351.417999,,335.096985,2807.966064,44308.039642,311.466003,0.0,0.0,543.658997,3217.196045,4072.321045,48380.360687,
03/31/1994,,26991.53125,21585.298828,3558.553955,0.0,1039.410034,649.619019,158.649002,1001.205994,2597.320068,182.731003,2068.022949,13901.016602,46741.828125,,,827.63501,26506.423828,12667.455078,40001.511719,414.649994,,325.609985,2396.843018,43138.614716,311.431,0.0,0.0,565.135986,2726.64502,3603.212006,46741.826721,
06/30/1994,,26589.695312,21362.748047,3407.693115,0.0,1007.872986,645.843994,165.535995,1371.234985,2994.884033,188.024994,2266.086914,14411.938477,47821.863281,,,829.48999,27230.400391,13094.928711,41154.820312,474.032013,,320.492004,2523.543945,44472.888275,311.408997,0.0,0.0,566.10199,2471.465088,3348.976074,47821.864349,
09/30/1994,,26792.052734,21437.693359,3428.039062,0.0,1080.301025,679.828003,166.190002,1065.623047,3328.695068,189.764999,2394.13208,15466.50293,49236.769531,,,818.335022,27932.800781,14057.050781,42808.1875,468.544006,,320.481995,2317.566895,45914.780396,311.355011,0.0,0.0,566.346985,2444.288086,3321.990082,49236.770477,
01/01/1995,,26968.501953,21644.154297,3403.754883,0.0,1038.616943,706.854004,175.121002,1041.583008,3132.965088,185.470993,2069.975098,15466.264648,48864.761719,,2702.537109,804.987,25084.398438,14301.683594,42893.605469,360.177002,,474.200989,2094.716064,45822.699524,313.165009,0.0,0.0,553.549988,2175.344971,3042.059968,48864.759492,
