Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,1084,1833,1395,712,301,5325,71,15759,28726.0,-12967.0,1004,16834,22159,,902,864,1248,3014,5640,6580,12220,15234,1,279,1176,5469,6925,22159,
06/30/1990,,1010,1929,1299,733,288,5259,70,16011,29210.0,-13199.0,1161,17242,22501,,880,1848,939,3667,5665,6062,11727,15394,1,286,1168,5652,7107,22501,
09/30/1990,,943,1742,1842,772,332,5631,74,16131,29629.0,-13498.0,1201,17406,23037,,1249,1348,1333,3930,5859,5870,11729,15659,1,289,1163,5925,7378,23037,
12/31/1990,,1102,1929,1963,760,294,6048,66,16400,30164.0,-13764.0,1350,17816,23864,,1394,1434,1432,4260,5997,6149,12146,16406,1,309,1159,5989,7458,23864,
03/31/1991,,1067,1885,1577,774,276,5579,66,16747,30838.0,-14091.0,1545,18358,23937,,1050,2643,1295,4988,5454,6089,11543,16531,1,297,1155,5953,7406,23937,
06/30/1991,,983,1547,1507,792,362,5191,71,16805,31174.0,-14369.0,1557,18433,23624,,1081,2542,1108,4731,5509,6009,11518,16249,1,295,1148,5931,7375,23624,
09/30/1991,,962,1567,1592,852,275,5248,129,17055,31848.0,-14793.0,1582,18766,24014,,1005,2344,1493,4842,5987,6169,12156,16998,1,297,1139,5579,7016,24014,
12/31/1991,,1228,1321,1680,861,248,5338,124,17552,32273.0,-14721.0,1478,19154,24492,,1221,2451,1541,5213,5989,6136,12125,17338,1,322,1090,5741,7154,24492,
03/31/1992,,1035,1400,1459,896,267,5057,129,17365,32418.0,-15053.0,1455,18949,24006,,1007,2112,1502,4621,6222,6137,12359,16980,1,316,1084,5625,7026,24006,
06/30/1992,,1197,1345,1508,907,368,5325,144,17570,32952.0,-15382.0,1427,19141,24466,,1023,1989,1519,4531,6525,6134,12659,17190,1,330,1077,5868,7276,24466,
09/30/1992,,1046,1543,1517,994,371,5471,213,17460,33004.0,-15544.0,1479,19152,24623,,1071,2031,1531,4633,6410,6133,12543,17176,1,337,1077,6032,7447,24623,
12/31/1992,,1414,1501,1511,963,257,5646,210,16916,31798.0,-14882.0,1484,18610,24256,,1263,2170,1388,4821,6227,6159,12386,17207,1,328,1078,5642,7049,24256,
03/31/1993,,1065,1535,1426,970,300,5296,201,16870,31922.0,-15052.0,1536,18607,23903,,1126,1742,1528,4396,6216,6174,12390,16786,1,340,1072,5704,7117,23903,
06/30/1993,,810,1703,1389,945,447,5294,204,16769,31547.0,-14778.0,1530,18503,23797,,1014,1849,1442,4305,6138,6197,12335,16640,1,337,1070,5749,7157,23797,
09/30/1993,,897,1707,1315,973,336,5228,218,16659,31719.0,-15060.0,1615,18492,23720,,953,1802,1559,4314,6088,6287,12375,16689,1,336,1067,5627,7031,23720,
12/31/1993,,1458,2289,1333,914,237,6231,221,15866,31494.0,-15628.0,1576,17663,23894,,1091,1675,1569,4335,7089,5956,13045,17380,1,387,1063,5063,6514,23894,
