Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1998,,,,,18.881,18.881,,,,,,,,,,,,
06/30/1998,,,8.198,,0.228,0.228,,,,,,,,,,,,
09/30/1998,,,12.958,,12.877,12.877,,,,,,,,,,,,
12/31/1998,,,13.653,,13.653,13.653,,,,,,,,,,,,
03/31/1999,,,20.337999,,20.338,20.338,,,,,,,,,,,,
06/30/1999,,,20.166,,20.166,20.166,,,,,,,,,,,,
09/30/1999,,,13.027,,13.027,13.027,,,,,,,,,,,,
12/31/1999,,,-10.996,,-10.996,-10.996,,,,,,,,,,,,
03/31/2000,,,6.94,,2.733,2.733,,,,,,,,,,,,
06/30/2000,,,7.512,,7.512,7.512,,,,,,,,,,,,
09/30/2000,,,8.581,,8.581,8.581,,,,,,,,,,,,
12/31/2000,,,12.215,,-84.278,-84.278,,,,,,,,,,,,
03/31/2001,,,10.579,,10.579,10.579,,,,,,,,,,,,
06/30/2001,,,8.105,,8.105,8.105,,,,,,,,,,,,
09/30/2001,,,9.157,,9.157,9.157,,,,,,,,,,,,
12/31/2001,,,24.047001,,22.725,22.725,,,,,,,,,,,,
03/31/2002,,,10.51,,12.701,12.701,,,,,,,,,,,,
06/30/2002,,,14.999,,26.468,26.468,,,,,,,,,,,,
09/30/2002,,,16.006001,,17.093,17.093,,,,,,,,,,,,
12/31/2002,,,13.993,,9.444,9.444,,,,,,,,,,,,
03/31/2003,,,15.77,,37.288,37.288,,,,,,,,,,,,
06/30/2003,,,15.498,,16.129,16.129,,,,,,,,,,,,
09/30/2003,,,30.392,,32.212002,32.212002,,,,,,,,,,,,
12/31/2003,,,20.531,,77.124001,77.124001,,,,,,,,,,,,
03/31/2004,,,23.091,,23.275,23.275,,,,,,,,,,,,
06/30/2004,,,25.653999,,25.654,25.654,,,,,,,,,,,,
09/30/2004,,,26.667,,25.297,25.297,,,,,,,,,,,,
12/31/2004,,,26.518,,46.674,46.674,,,,,,,,,,,,
03/31/2005,,,27.573,,27.573,27.573,,,,,,,,,,,,
06/30/2005,,,27.068001,,27.068,27.068,,,,,,,,,,,,
09/30/2005,,,28.721001,,28.721,28.721,,,,,,,,,,,,
12/31/2005,,,29.275,,47.221,47.221,,,,,,,,,,,,
03/31/2006,,,29.134001,,29.134,29.134,,,,,,,,,,,,
06/30/2006,,,30.531,,29.258,29.258,,,,,,,,,,,,
09/30/2006,,37.3,32.241001,3.94976303317536,32.24123,32.24123,,3.33333333333334,,,,,,,,,-13.563,
12/31/2006,,37.333,41.606998,11.2883387333499,40.797,40.797,,6.13333333333334,,,,,,,,,11.4483111456352,
03/31/2007,,41.55,47.119999,3.48025477707006,45.106,45.106,,18.9189189189189,,,,,,,,,13.4055330926595,
06/30/2007,,37.5,41.757,0.634805194805199,174.598,174.598,,15.0159744408946,,,,,,,,,11.352,
09/30/2007,,26.1,21.332001,13.147003,28.014,28.014,,-21.9512195121951,,,,,,,,,-18.2681954022988,
12/31/2007,,24.5,30.052999,6.79816027554536,29.401,29.401,,100.0,,,,,,,,,22.6653020408163,
03/31/2008,,21.9,35.521999,-1.27198807241747,31.154,31.154,,38.728323699422,,,,,,,,,62.2009086757991,
06/30/2008,,24.4,44.835999,-0.420895522388057,70.153,70.153,,8.10810810810812,,,,,,,,,83.7540942622951,
09/30/2008,,51.475,66.287003,1.08220381355932,63.766,63.766,,51.6129032258064,,,,,,,,,28.7751393880524,
12/31/2008,,55.5,43.0,1.01770336787565,58.422,58.422,,-6.25000000000001,,,,,,,,,-22.5225225225225,
03/31/2009,,45.967,48.098999,14.395935579782,74.228,47.222,,6.25000000000001,,,,,,,,,4.63810777296756,
06/30/2009,,54.85,56.441002,10.3391234244947,88.381,16.464,,-3.48525469168901,,,,,,,,,2.90064175022789,
09/30/2009,,57.033,55.578999,29.070570399641,49.805,55.0,,10.7692307692308,,,,,,,,,-2.54940297722371,
12/31/2009,,53.267,53.786999,,54.081,54.612,,1.44927536231884,,,,,,,,,0.976212289034484,
03/31/2010,,53.383,54.754002,23.3272224122702,52.619,54.009,,1.74418604651163,,,,,,,,,2.56823707921997,
06/30/2010,,56.214,63.278999,9.40717354260089,58.067,57.93,,12.6760563380282,,,,,,,,,12.5680417689544,
09/30/2010,,61.1,62.498001,4.19882244094488,57.898,62.33,,5.26315789473685,,,,,,,,,2.28805400981997,
12/31/2010,,64.567,67.741997,0.749619548872181,77.583,47.11,,7.49999999999999,,,,,,,,,4.91736800532781,
03/31/2011,,70.8,71.953003,1.44823668417104,48.984,71.187,,-6.97674418604651,,,,,,,,,1.62853531073446,
06/30/2011,,68.42,75.488998,10.754746848899,19.676,74.299,,20.0,,,,,,,,,10.3317714118679,
09/30/2011,,73.231,108.700996,5.50454393778114,102.885,95.802,,7.87172011661807,,,,,,,,,48.4357662738458,
12/31/2011,,97.88,100.994,1.15529984509846,192.948,101.331,,2.1021021021021,,,,,,,,,3.1814466693911,
03/31/2012,,90.533,85.822,1.06171399781913,90.626,84.787,,-5.3627760252366,,,,,,,,,-5.20362740658102,
06/30/2012,,93.813,89.2,3.87898131031682,74.025,89.388,,-7.12074303405573,,,,,,,,,-4.91722895547525,
09/30/2012,,84.45,117.83,1.73534072900159,111.882,119.329,,42.8571428571428,,,,,,,,,39.5263469508585,
12/31/2012,,96.543,110.91,2.43581395348837,86.267,114.357,,12.1212121212121,,,,,,,,,14.8814517883223,
03/31/2013,,101.825,122.082,3.20105481258241,112.193,124.886,,23.1231231231231,,,,,,,,,19.8939356739504,
06/30/2013,,116.0,138.582,1.06778661951075,114.58,139.086,,19.5928753180661,,,,,,,,,19.4672413793103,
09/30/2013,,120.5,133.399,5.03295245116107,118.296,133.489,,11.6625310173697,,,,,,,,,10.7045643153527,
12/31/2013,,125.333,114.945,0.391232876712328,108.44,115.162,,-8.23529411764705,,,,,,,,,-8.28831991574446,
