Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/1996,434.185,,-315.148,,119.037,,-82.065,,,36.972,-8.94,,9.545,,0.0,-0.605,28.032,-10.603,17.429,0.0,,,17.429,0.0,17.429,0.0,,17.429,17.429,,9.086283,1.890001,1.890001,1.890001,9.086283,1.890001,1.890001,1.890001,
03/31/1997,449.860992,,-326.187012,,123.673981,,-88.107002,,,35.567001,-8.217,,9.089,,0.0,-0.872,27.350002,-10.291,17.059,0.0,,,17.059001,0.0,17.059,0.0,,17.059,17.059,,8.778283,1.960001,1.960001,2.310001,9.102283,1.890001,1.890001,2.240001,
06/30/1997,444.152008,,-321.34201,,122.809998,,-87.794998,,,35.014999,-8.53,,9.405,,0.0,-0.875,26.485,-9.97,16.514999,0.0,,,16.514999,0.0,16.514999,0.0,,16.514999,16.514999,,8.71914,1.889977,1.890001,1.890001,9.054569,1.82,1.82,1.82,
09/30/1997,440.665985,,-323.562012,,117.103973,,-82.030998,,,35.073002,-11.601,,12.365,,0.0,-0.764,23.472002,-8.858,14.614,0.0,,,14.614002,0.0,14.614,0.0,,14.614,14.614,,7.345284,1.960001,1.960001,1.960001,7.625569,1.890001,1.890001,1.890001,
12/31/1997,473.596985,,-348.364014,,125.232971,,-84.148003,,,41.084999,-11.138,,11.888,,0.0,-0.75,29.947,-11.082,18.865,0.0,,,18.865,0.0,18.865,0.0,,18.865,18.865,,7.486141,2.520001,2.520001,2.940001,7.642855,2.450001,2.450001,2.870001,
03/31/1998,505.298004,,-364.067993,,141.230011,,-96.306999,,,44.923,-10.616,,11.263,,0.0,-0.647,34.307001,-12.693,21.614,0.0,,,21.614001,0.0,21.614,0.0,,21.614,21.614,,7.445569,2.870001,2.870001,3.290001,7.694569,2.800001,2.800001,3.220001,
06/30/1998,470.145996,,-334.955994,,135.190002,,-91.353996,,,43.835999,-10.599,,11.237,,0.0,-0.638,33.236998,-12.13,21.107,0.0,,,21.106998,0.0,21.107,0.0,,21.107,21.107,,7.454712,2.800001,2.800001,3.150001,7.711426,2.730001,2.730001,3.080001,
09/30/1998,487.178009,,-349.351013,,137.826996,,-91.803001,,,46.023998,-0.562,,10.729,,0.0,-10.167,45.461998,-14.914,30.548,0.0,,,30.547998,0.0,30.548,0.0,,30.548,30.548,,7.459855,4.060001,4.060001,3.360001,7.705712,3.990001,3.990001,3.290001,
12/31/1998,497.627991,,-358.05899,,139.569,,-90.842003,,,48.727001,-9.59,,10.226,,0.0,-0.636,39.137001,-14.468,24.669001,0.0,,,24.669001,0.0,24.669001,0.0,,24.669001,24.669001,,7.341998,3.360001,3.360001,3.710001,7.628569,3.220001,3.220001,3.570001,
03/31/1999,533.902,,-381.697,,152.205,,-99.024,,,53.181,-9.233,9.854,9.854,,0.0,-0.621,43.948,-16.241,27.707,0.0,,,27.707,0.0,27.707,0.0,,27.707,27.707,,7.365855,3.780001,3.780001,4.130001,7.589569,3.640001,3.640001,3.990001,
06/30/1999,520.061,,-371.599,,148.462,,-95.727,,,52.735,-8.996,9.568,9.568,,0.0,-0.572,43.739,-16.147,27.592,0.0,,,27.592,0.0,27.592,0.0,,27.592,27.592,,7.349141,3.780001,3.779952,4.130001,7.561141,3.640001,3.640001,3.990001,
09/30/1999,512.98,,-368.44,,144.54,,-92.652,,,51.888,-8.341,8.934,8.934,,0.0,-0.593,43.547,-16.087,27.46,0.0,,,27.46,0.0,27.46,0.0,,27.46,27.46,,7.350284,3.710001,3.710001,4.060001,7.538283,3.640001,3.640001,3.990001,
12/31/1999,521.169006,,-376.885986,,144.28302,,-90.330002,,,53.952999,-8.423,9.221,9.221,,0.0,-0.798,45.529999,-16.379,29.150999,0.0,,,29.151,0.0,29.150999,0.0,,29.150999,29.150999,,7.058351,4.130001,4.130001,4.480001,7.223141,4.060001,4.060001,4.410001,
03/31/2000,563.947021,,-404.718994,,159.228027,,-102.512001,,,56.716,-8.874,,9.609,,0.0,-0.735,47.841999,-17.242001,30.6,0.0,,,30.599999,0.0,30.6,0.0,0.0,30.6,30.6,,7.053427,4.340001,4.340001,4.340001,7.192998,4.270001,4.270001,4.270001,
06/30/2000,533.079,,-380.989,,152.09,0.0,-96.629,81.331,15.298,55.461,-8.349,,9.308,,,-0.959,47.112,-16.969,30.143,2.522,,,27.621,,27.621,0.0,0.0,27.621,27.621,,7.066236,3.920001,4.270001,4.270001,7.2087,3.850001,4.200001,4.200001,
09/30/2000,499.746002,,-363.122009,,136.623993,,-91.93,,,44.694,-8.323,8.727,8.727,,0.0,-0.404,36.371,-12.998,23.372999,0.0,,,23.373,0.0,23.372999,0.0,0.0,23.372999,23.372999,,7.090998,3.290001,3.290001,3.290001,7.209998,3.220001,3.220001,3.220001,
12/31/2000,519.46698,,-381.044006,,138.422974,,-102.68,,,35.743,-1.071,,8.745,,0.0,-7.674,34.672,-10.365,24.306999,0.0,,,24.307,0.0,24.306999,0.0,0.0,24.306999,24.306999,,7.093244,3.430001,3.430001,3.430001,7.212855,3.360001,3.360001,3.360001,
03/31/2001,506.182,,-370.416,,135.766,,-99.669,,,36.097,-5.96,6.769,6.769,,0.0,-0.809,30.137,-10.456,19.681,0.0,,,19.681,0.0,19.681,0.0,0.0,19.681,19.681,,7.145998,2.730001,2.730001,3.080001,7.297569,2.730001,2.730001,3.080001,
06/30/2001,459.64801,,-335.033997,,124.614014,,-99.630997,,,24.983,-22.928999,,5.539,,0.0,17.389999,2.054,-0.407,1.647,0.0,,,1.647,0.0,1.647,0.0,0.0,1.647,1.647,,7.185141,0.21,0.21,2.240001,7.316284,0.21,0.21,2.240001,
09/30/2001,448.682007,,-327.786987,,120.89502,,-95.622002,,,25.273001,-4.407,,5.197,,0.0,-0.79,20.866001,-6.995,13.871,0.0,,,13.871001,0.0,13.871,0.0,0.0,13.871,13.871,,7.214855,1.890001,1.890001,2.380001,7.352283,1.890001,1.890001,2.380001,
12/31/2001,476.800995,,-354.394989,,122.406006,,-91.68,,,30.726,3.911,4.479,4.479,,0.0,-8.39,34.637,-11.806,22.830999,0.0,,,22.831,0.0,22.830999,0.0,0.0,22.830999,22.830999,,7.229291,3.150001,3.150001,2.870001,7.360855,3.080001,3.080001,2.800001,
03/31/2002,634.460999,,-456.251007,,178.209991,,-122.853996,,,55.355999,-4.528,,5.602,,0.0,-1.074,50.827999,-18.056999,32.771,0.0,,,32.771,0.0,32.771,0.0,0.0,32.771,32.771,,7.884998,4.130001,4.130001,4.130001,8.062569,4.060001,4.060001,4.060001,
06/30/2002,604.510986,,-429.576996,,174.93399,,-120.736,,,54.198002,-4.496,,5.492,,0.0,-0.996,49.702002,-17.617001,32.084999,0.0,,,32.085001,0.0,32.084999,0.0,0.0,32.084999,32.084999,,7.936141,4.060001,4.060001,4.060001,8.099712,3.990001,3.990001,3.990001,
09/30/2002,563.245972,,-404.898987,,158.346985,,-115.57,,,42.777,-4.477,,5.388,,0.0,-0.911,38.3,-13.642,24.658001,0.0,,,24.658,0.0,24.658001,0.0,0.0,24.658001,24.658001,,7.946998,3.080001,3.080001,3.080001,8.02514,3.080001,3.080001,3.080001,
12/31/2002,595.491028,,-430.987,,164.504028,,-114.434998,,,50.069,-4.475,5.25,5.25,,0.0,-0.775,45.594,-16.277,29.316999,0.0,,,29.317,0.0,29.316999,0.0,0.0,29.316999,29.316999,,8.015426,3.640001,3.640001,3.640001,8.015426,3.640001,3.640001,3.640001,
03/31/2003,613.843994,,-436.498993,,177.345001,,-127.092003,,,50.252998,-4.288,5.057,5.057,,0.0,-0.769,45.964998,-16.924,29.041,0.0,,,29.040998,0.0,29.041,0.0,0.0,29.041,29.041,,7.950569,3.640001,3.640001,3.640001,8.002712,3.640001,3.640001,3.640001,
06/30/2003,579.612,,-420.557,,159.055,0.0,-118.028,105.414,12.614,41.027,-3.909,,4.868,,,-0.959,37.118,-13.543,23.575,,,,23.575,,23.575,0.0,0.0,23.575,23.575,,7.956787,2.940001,2.940001,2.940001,8.030868,2.940001,2.940001,2.940001,
09/30/2003,557.42,,-407.746,,149.674,0.0,-115.058,102.581,12.477,34.616,-4.233,,4.707,,,-0.474,30.383,-11.038,19.345,,,,19.345,,19.345,0.0,0.0,19.345,19.345,,7.966834,2.450001,2.450001,2.450001,8.060704,2.380001,2.380001,2.380001,
12/31/2003,616.862,,-446.62,,170.242,,-131.012,,,39.23,-3.472,4.752,4.752,,0.0,-1.28,35.758,-13.146,22.612,0.0,,,22.612,0.0,22.612,0.0,0.0,22.612,22.612,,7.975426,2.870001,2.870001,3.920001,8.066712,2.800001,2.800001,3.850001,
03/31/2004,658.531,,-470.885,,187.646,0.0,-131.42,118.803,12.617,56.226,-4.219,,4.926,,,-0.707,52.007,-18.798,33.209,,,,33.209,,33.209,0.0,0.0,33.209,33.209,,8.02902,4.130001,4.130001,4.130001,8.156227,4.060001,4.060001,4.060001,
06/30/2004,593.088013,,-441.096985,,151.991028,,-122.727997,,,29.263,-3.467,,3.934,,0.0,-0.467,25.796,-9.194,16.601999,0.0,,,16.602,0.0,16.601999,0.0,0.0,16.601999,16.601999,,7.90014,2.100001,2.100001,3.010001,7.988712,2.100001,2.100001,3.010001,
09/30/2004,574.799988,,-429.182007,,145.617981,,-112.684998,,,32.932999,-2.856,3.472,3.472,,0.0,-0.616,30.076999,-10.654,19.423,0.0,,,19.422998,0.0,19.423,0.0,0.0,19.423,19.423,,7.711099,2.520001,2.520001,2.520001,7.762715,2.520001,2.520001,2.520001,
12/31/2004,601.981018,,-410.961975,,191.019043,,-153.784988,,,37.234001,-2.474,,2.982,,0.0,-0.508,34.760001,-12.427,22.333,0.0,,,22.333001,0.0,22.333,0.0,0.0,22.333,22.333,,7.590569,2.940001,2.940001,3.150001,7.646998,2.940001,2.940001,3.150001,
03/31/2005,641.565002,,-478.325989,,163.239014,,-124.718002,,,38.521,-1.212,3.102,3.102,,0.0,-1.89,37.309,-12.525,24.784,0.0,,,24.784,0.0,24.784,0.0,0.0,24.784,24.784,,7.60169,3.290001,3.290001,3.640001,7.643868,3.220001,3.220001,3.570001,
06/30/2005,593.752991,,-448.416992,,145.335999,,-128.710007,,,16.625999,-2.202,2.846,2.846,,0.0,-0.644,14.423999,-4.833,9.591,0.0,,,9.590999,0.0,9.591,0.0,0.0,9.591,9.591,,7.526302,1.26,1.26,2.310001,7.546002,1.26,1.26,2.310001,
09/30/2005,557.927002,,-427.075989,,130.851013,,-114.042,,,16.809,-2.243,3.146,3.146,,0.0,-0.903,14.566,-4.647,9.919,0.0,,,9.919,0.0,9.919,0.0,0.0,9.919,9.919,,7.373835,1.33,1.33,1.65543,7.386845,1.33,1.33,1.654905,
12/31/2005,593.529,,-444.153,,149.376,,-121.984,,,27.392,-1.697,,2.783,,0.0,-1.086,25.695,-8.553,17.142,0.0,,,17.142,0.0,17.142,0.0,0.0,17.142,17.142,,7.211284,2.380001,2.380001,2.520001,7.211284,2.380001,2.380001,2.520001,
03/31/2006,661.445007,,-507.506012,,153.938995,,-116.564003,,,37.375,7.577,2.961,2.961,,0.0,-10.538,44.952,-14.73,30.222,0.0,,,30.222001,0.0,30.222,0.0,0.0,30.222,30.222,,7.074601,4.270001,4.270001,4.963001,7.081293,4.270001,4.270001,4.962301,
06/30/2006,601.275024,,-465.119995,,136.155029,,-106.019997,,,30.135,-2.687,4.727,4.727,,0.0,-2.04,27.448,-10.47,16.978001,0.0,,,16.978,0.0,16.978001,0.0,0.0,16.978001,16.978001,,6.979025,2.450001,2.450001,2.521646,6.979025,2.450001,2.450001,2.522115,
09/30/2006,568.916992,,-446.149994,,122.766998,,-109.788002,,,12.979,-4.032,4.902,4.902,,0.0,-0.87,8.947,-3.15,5.797,0.0,,,5.797,0.0,5.797,0.0,0.0,5.797,5.797,,6.902944,0.84,0.84,1.26,6.902944,0.84,0.84,1.26,
12/31/2006,586.538025,,-469.364014,,117.174011,,-113.941002,,,3.233,-3.658,5.079,5.079,,0.0,-1.421,-0.425,2.483,2.058,0.0,,,2.058,0.0,2.058,0.0,0.0,2.058,2.058,,6.904855,0.28,0.28,0.44205,6.904855,0.28,0.28,0.44205,
03/31/2007,556.959,,-439.085,,117.874,,-111.029,,,6.845,-4.641,4.673,5.073,-0.4,0.0,-0.032,2.204,-0.901,1.303,-1.574,,,2.877,0.0,2.877,0.0,0.0,2.877,2.877,,6.905141,0.42,0.21,0.35,6.905141,0.42,0.21,0.35,
06/30/2007,519.471,,-409.6,,109.871,,-102.17,,,7.701,-0.267,4.918,6.218,-1.3,0.0,-4.651,7.434,-3.013,4.421,-1.387,,,5.808,0.0,5.808,0.0,0.0,5.808,5.808,,6.920569,0.84,0.63,0.42,6.920569,0.84,0.63,0.42,
09/30/2007,500.84,,-397.791,,103.049,,-107.21,,,-4.161,-18.925,20.5684,20.57,-0.0016,0.0,-1.6434,-23.086,7.954,-15.132,-1.476,,,-13.656,0.0,-13.656,0.0,0.0,-13.656,-13.656,,6.928284,-1.960001,-2.170001,-0.07,6.928284,-1.960001,-2.170001,-0.07,
12/31/2007,504.786011,,-419.484009,,85.302002,,-149.024994,,,-63.723,-3.307,5.528,5.528,,0.0,-2.221,-67.029999,25.221001,-41.808998,-1.131,,,-40.677999,0.0,-40.678001,0.0,0.0,-40.678001,-40.678001,,6.928998,-5.880002,-6.020002,-5.72701,6.928998,-5.880002,-6.020002,-5.72701,
03/31/2008,477.2,,-366.181,,111.019,,-101.981,,,9.038,-1.907,2.443,4.143,-1.7,0.0,-0.536,7.131,-3.383,3.748,-29.868,,,33.616,0.0,33.616,0.0,0.0,33.616,33.616,,6.937141,4.830001,0.56,0.7,6.937141,4.830001,0.56,0.7,
06/30/2008,449.87,,-349.52,,100.35,,-131.979,,,-31.629,-1.721,1.302,2.802,-1.5,0.0,0.419,-33.35,9.354,-23.996,-0.052,,,-23.944,0.0,-23.944,0.0,0.0,-23.944,-23.944,,6.972284,-3.430001,-3.430001,0.14,6.972284,-3.430001,-3.430001,0.14,
09/30/2008,412.753,,-345.631,,67.122,,-129.209,,,-62.087,-1.554,1.34,2.94,-1.6,0.0,0.214,-63.641,21.92,-41.721,0.0,,,-41.721,0.0,-41.721,0.0,0.0,-41.721,-41.721,,6.970569,-6.020002,-6.020002,-2.310001,6.970569,-6.020002,-6.020002,-2.310001,
12/31/2008,403.353,,-367.309,,36.044,,-161.288,,,-125.244,-203.854,4.58,2.625,-1.955,0.0,203.184,-329.098,-24.734,-353.832,0.0,,,-353.832,0.0,-353.832,0.0,0.0,-353.832,-353.832,,6.970855,-50.820015,-50.820015,-6.230002,6.970855,-50.820015,-50.820015,-6.230002,
03/31/2009,356.871,356.871,-276.53,276.53,80.341,0.0,-83.214,83.214,0.0,-2.873,-0.862,,1.788,,,-0.926,-3.735,-0.441,-4.176,0.0,0.0,0.0,-4.176,0.0,-4.176,0.0,0.0,-4.176,-2.99755,1.17845,6.966569,-0.63,-0.63,-0.430276,6.966569,-0.63,-0.63,-0.460845,
06/30/2009,288.263,288.263,-226.635,226.635,61.628,0.0,-76.015,76.015,0.0,-14.387,-0.751,,1.512,,,-0.761,-15.138,-0.855,-15.993,0.0,0.0,0.0,-15.993,0.0,-15.993,0.0,0.0,-15.993,-14.46745,1.52555,6.958855,-2.310001,-2.310001,-2.079001,6.958855,-2.310001,-2.310001,-2.090775,
09/30/2009,293.662,293.662,-225.92,225.92,67.742,0.0,-89.172,89.172,0.0,-21.43,-1.226,,1.036,,,0.19,-22.656,-0.88,-23.536,0.0,0.0,0.0,-23.536,0.0,-23.536,0.0,0.0,-23.536,-19.8895,3.6465,6.957998,-3.360001,-3.360001,-2.858507,6.957998,-3.360001,-3.360001,-2.858507,
12/31/2009,285.574,285.574,-265.285,265.285,20.289,0.0,-154.285,115.235,39.05,-133.996,-0.954,,1.006,,,-0.052,-134.95,69.969,-64.981,0.0,0.0,0.0,-64.981,0.0,-64.981,0.0,0.0,-64.981,-19.5616,45.4194,6.898141,-9.450003,-9.450003,-2.835778,6.898141,-9.450003,-9.450003,-2.86571,
03/31/2010,322.391,322.391,-237.942,237.942,84.449,0.0,-79.864,79.864,0.0,4.585,-0.565,,0.844,,,-0.279,4.02,-0.523,3.497,0.0,0.0,0.0,3.497,0.0,3.497,0.0,0.0,3.497,3.9637,0.4667,6.899569,0.49,0.49,0.574483,6.907998,0.49,0.49,0.557557,
06/30/2010,289.463,289.463,-215.072,215.072,74.391,0.0,-75.166,75.166,0.0,-0.775,-0.272,,0.734,,,-0.462,-1.047,5.295,4.248,0.0,0.0,0.0,4.248,0.0,4.248,0.0,0.0,4.248,2.83425,-1.41375,7.049998,0.63,0.63,0.402024,7.059141,0.63,0.63,0.402024,
09/30/2010,271.987,271.987,-204.592,204.592,67.395,0.0,-70.721,70.721,0.0,-3.326,-1.184,,0.789,,,0.395,-4.51,2.416,-2.094,0.0,0.0,0.0,-2.094,0.0,-2.094,0.0,0.0,-2.094,-0.85445,1.23955,7.418141,-0.28,-0.28,-0.115185,7.418141,-0.28,-0.28,-0.115185,
12/31/2010,276.093,276.093,-226.014,226.014,50.079,0.0,-95.575,94.475,1.1,-45.496,-0.887,,0.805,,,0.082,-46.383,1.706,-44.677,0.0,0.0,0.0,-44.677,0.0,-44.677,0.0,0.0,-44.677,-37.95015,6.72685,7.829712,-5.740002,-5.740002,-4.846941,7.829712,-5.740002,-5.740002,-4.880856,
03/31/2011,297.856,297.856,-220.312,220.312,77.544,0.0,-79.598,79.598,0.0,-2.054,-0.25,,0.761,,,-0.511,-2.304,-0.754,-3.058,0.0,0.0,0.0,-3.058,0.0,-3.058,0.0,0.0,-3.058,-2.0271,1.0309,7.831141,-0.42,-0.42,-0.258853,7.831141,-0.42,-0.42,-0.288358,
06/30/2011,296.225,296.225,-222.805,222.805,73.42,0.0,-79.256,79.256,0.0,-5.836,-0.574,,0.958,,,-0.384,-6.41,-0.239,-6.649,0.0,0.0,0.0,-6.649,0.0,-6.649,0.0,0.0,-6.649,-5.1748,1.4742,7.845569,-0.84,-0.84,-0.659582,7.845569,-0.84,-0.84,-0.659582,
09/30/2011,258.047,258.047,-200.506,200.506,57.541,0.0,-83.995,74.995,9.0,-26.454,-0.839,,0.862,,,-0.023,-27.293,2.747,-24.546,0.0,0.0,0.0,-24.546,0.0,-24.546,0.0,0.0,-24.546,-12.0933,12.4527,7.855712,-3.150001,-3.150001,-1.539426,7.855712,-3.150001,-3.150001,-1.564822,
12/31/2011,255.537,255.537,-196.735,196.735,58.802,0.0,-69.005,69.005,0.0,-10.203,-0.343,,0.991,,,-0.648,-10.546,1.05,-9.496,0.0,0.0,0.0,-9.496,0.0,-9.496,0.0,0.0,-9.496,-9.912,-0.416,7.858426,-1.19,-1.19,-1.261323,7.858426,-1.19,-1.19,-1.261323,
03/31/2012,287.258,287.258,-215.816,215.816,71.442,0.0,-70.007,70.007,0.0,1.435,-0.546,,0.75,,,-0.204,0.889,-0.51,0.379,0.0,0.0,0.0,0.379,0.0,0.379,0.0,0.0,0.379,1.1005,0.7215,7.861569,0.07,0.07,0.139986,7.882855,0.07,0.07,0.139986,
06/30/2012,265.474,265.474,-201.466,201.466,64.008,0.0,-69.827,69.827,0.0,-5.819,-0.741,,0.84,,,-0.099,-6.56,-0.21,-6.77,0.0,0.0,0.0,-6.77,0.0,-6.77,0.0,0.0,-6.77,-5.2256,1.5444,7.877283,-0.84,-0.84,-0.663376,7.877283,-0.84,-0.84,-0.663376,
