Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Depreciation & Amortization,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",General & Administrative,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/1999,215.337006,,,-134.507004,,,80.830002,,-5.921,,,,74.908997,6.954,1.99,1.99,,0.0,-8.944,81.862997,-28.636,53.227001,0.0,,,53.226997,0.0,53.227001,0.0,,53.227001,53.227001,,135.824005,0.39,0.39,0.39,145.699997,0.37,0.37,0.37,
09/30/1999,206.740005,,,-151.207993,,,55.532013,,-5.364,,,,50.167999,8.045,2.152,2.152,,0.0,-10.197,58.212999,-20.367001,37.846001,0.0,,,37.845998,0.0,37.846001,0.0,,37.846001,37.846001,,135.824005,0.28,0.28,0.28,145.699997,0.27,0.27,0.27,
12/31/1999,170.910004,,,-142.395996,,,28.514008,,-5.591,,,,22.923,-2.348,,1.738,-8.971003,0.0,9.581003,20.575,-7.395,13.18,0.0,,,13.18,0.0,13.18,0.0,,13.18,13.18,,135.824005,0.1,0.1,0.14,145.699997,0.1,0.1,0.14,
03/31/2000,167.828003,,,-137.697998,,,30.130005,,-6.02,,,,24.110001,21.315999,1.234,1.234,,0.0,-22.549999,45.426,-15.938,29.488001,0.0,,,29.488,0.0,29.488001,0.0,0.0,29.488001,29.488001,,135.688004,0.22,0.22,0.16,145.563995,0.21,0.21,0.15,
06/30/2000,143.317001,,,-139.5,,,3.817001,,-5.915,,,,-2.098,7.773,,1.607,,0.0,-9.38,5.675,-2.038,3.637,0.0,,,3.637,0.0,3.637,0.0,,3.637,3.637,,135.531998,0.03,0.03,0.03,135.531998,0.03,0.03,0.03,
09/30/2000,157.348007,,,-148.302002,,,9.046005,,-5.918,,,,3.128,12.940001,3.861,3.861,,0.0,-16.801001,16.068001,-5.591,10.477,0.0,,,10.477,0.0,10.477,0.0,0.0,10.477,10.477,,135.468994,0.08,0.08,0.08,135.468994,0.08,0.08,0.08,
12/31/2000,190.943,,,-7.591,,,183.352,,-151.546,,,,31.806,11.892,-10.718,3.57,-14.288,0.0,-1.174,43.698,-15.019,28.679,0.0,,,28.679,0.0,28.679,0.0,,28.679,28.679,,133.976,0.21,0.21,0.21,150.813,0.2,0.2,0.2,
03/31/2001,205.225006,,,-150.255997,,,54.969009,,-6.887,,,,48.082001,6.595,8.318,8.318,,0.0,-14.913,54.677001,-17.849001,36.827999,0.0,,,36.828,0.0,36.827999,0.0,0.0,36.827999,36.827999,,133.164993,0.28,0.28,0.26,143.026993,0.27,0.27,0.25,
06/30/2001,227.330994,,,-156.727005,,,70.603989,,-6.079,,,,64.525002,12.489,6.119,6.119,,0.0,-18.608,77.014001,-25.532,51.481998,7.722,,,43.760002,0.0,43.759998,0.0,0.0,43.759998,43.759998,,133.447006,0.33,0.39,0.36,149.272003,0.32,0.37,0.34,
09/30/2001,230.636002,,,-158.869003,,,71.766998,,-6.054,,,,65.712997,13.716999,5.927,5.927,,0.0,-19.643999,79.429996,-26.003,53.426998,0.0,,,53.426996,0.0,53.426998,0.0,0.0,53.426998,53.426998,,132.889008,0.4,0.4,0.37,149.417007,0.38,0.38,0.35,
12/31/2001,222.157,,,-169.129,,,53.028,,-6.482,,,,46.546,14.698,-6.405,5.841,-12.246,0.0,-8.293,61.244,-21.436,39.808,0.0,,,39.808,0.0,39.808,0.0,0.0,39.808,39.808,,132.054,0.3,0.3,0.3,141.699,0.29,0.29,0.29,
03/31/2002,201.550003,,,-170.856003,,,30.694,,-6.648,,,,24.046,8.456,-4.111,5.47,-9.581,0.0,-4.344999,32.501999,-9.944,22.558001,0.0,,,22.557999,0.0,22.558001,0.0,0.0,22.558001,22.558001,,131.785995,0.17,0.17,0.17,141.268005,0.17,0.17,0.17,
06/30/2002,187.787003,,,-172.182007,,,15.604996,,-7.44,,,,8.165,10.405999,-1.361,6.29,-7.651,0.0,-9.044999,18.570999,-6.609,11.962,0.0,,,11.961999,0.0,11.962,0.0,0.0,11.962,11.962,,131.552994,0.09,0.09,0.09,131.561005,0.09,0.09,0.09,
09/30/2002,180.182999,,,-163.606995,,,16.576004,,-7.026,,,,9.55,21.963,-0.662,5.998,-6.66,0.0,-21.301001,31.513,-9.809,21.704,0.0,,,21.704,0.0,21.704,0.0,0.0,21.704,21.704,,131.449997,0.17,0.17,0.17,140.832993,0.16,0.16,0.16,
12/31/2002,183.041,,,-165.007,,,18.034,,-7.895,,,,10.139,3.449,-0.05,5.825,-5.875,0.0,-3.399,13.588,-7.292,6.296,0.0,,,6.296,0.0,6.296,0.0,0.0,6.296,6.296,,130.366,0.05,0.05,0.05,130.368,0.05,0.05,0.05,
03/31/2003,146.149,,,-166.685,,,-20.536,,-7.2,,,,-27.736,0.263,1.419,5.575,-4.156,0.0,-1.682,-27.473,5.907,-21.566,0.0,,,-21.566,0.0,-21.566,0.0,0.0,-21.566,-21.566,,130.336,-0.17,-0.17,-0.17,130.336,-0.17,-0.17,-0.17,
06/30/2003,163.2,,,-171.684,,,-8.484,,-8.214,,,,-16.698,-1.765,2.041,5.378,-3.337,0.0,-0.276,-18.463,1.776,-16.687,0.0,,,-16.687,0.0,-16.687,0.0,0.0,-16.687,-16.687,,130.336,-0.13,-0.13,-0.13,130.336,-0.13,-0.13,-0.13,
09/30/2003,183.907,,,-178.398,,,5.509,,-7.181,,,,-1.672,-11.518,3.69,6.432,-2.742,0.0,7.828,-13.19,1.727,-11.463,0.0,,,-11.463,0.0,-11.463,0.0,0.0,-11.463,-11.463,,130.336,-0.09,-0.09,-0.09,130.336,-0.09,-0.09,-0.09,
12/31/2003,187.684998,,,-172.699997,,,14.985001,,-6.273,,,,8.712,-3.823,4.771,6.543,-1.772,0.0,-0.948,4.889,-3.587,1.302,0.0,,,1.302,0.0,1.302,0.0,0.0,1.302,1.302,,130.005005,0.01,0.01,0.01,130.005005,0.01,0.01,0.01,
03/31/2004,184.198,,,-185.432,,,-1.234,,-8.789,,,,-10.023,-4.64,4.786,6.354,-1.568,0.0,-0.146,-14.663,3.691,-10.972,0.0,,,-10.972,0.0,-10.972,0.0,0.0,-10.972,-10.972,,129.322,-0.08,-0.08,-0.08,129.322,-0.08,-0.08,-0.08,
06/30/2004,184.946,,,-185.556,,,-0.61,,-8.76,,,,-9.37,-3.363,3.259,6.373,-3.114,0.0,0.104,-12.733,2.238,-10.495,0.0,,,-10.495,0.0,-10.495,0.0,0.0,-10.495,-10.495,,129.322,-0.08,-0.08,-0.08,129.322,-0.08,-0.08,-0.08,
09/30/2004,208.198,,,-192.27,,,15.928,,-6.728,,,,9.2,-6.243,4.758,7.657,-2.899,0.0,1.485,2.957,-0.016,2.941,0.0,,,2.941,0.0,2.941,0.0,0.0,2.941,2.941,,128.899,0.02,0.02,0.02,128.941,0.02,0.02,0.02,
12/31/2004,237.32,,,-213.104,,,24.216,,-8.482,,,,15.734,5.172,,9.873,-4.624,0.0,-10.421,20.906,-9.623,11.283,0.0,,,11.283,0.0,11.283,0.0,0.0,11.283,11.283,,128.545,0.09,0.09,0.07,128.653,0.09,0.09,0.07,
03/31/2005,258.758,,,-201.021,,,57.737,,-9.473,,,,48.264,-4.906,3.799,9.567,-5.768,,1.107,43.358,-13.24,30.118,,,,30.118,,30.118,,,30.118,30.118,,128.573,0.23,0.23,0.23,138.13,0.23,0.23,0.23,
06/30/2005,283.399,,,-217.566,,,65.833,,-9.186,,,,56.647,-0.856,9.628,15.756,-6.128,,-8.772,55.791,-14.509,41.282,,,,41.282,,41.282,,,41.282,41.282,,128.59,0.32,0.32,0.27,138.134,0.31,0.31,0.27,
09/30/2005,310.522,,,-215.381,,,95.141,,-8.928,,,,86.213,33.206,2.263,8.341,-6.078,0.0,-35.469,119.419,-37.38,82.039,0.0,,,82.039,0.0,82.039,0.0,0.0,82.039,82.039,,128.748,0.64,0.64,0.47,138.567,0.6,0.6,0.44,
12/31/2005,368.323,,,-223.845,,,144.478,,-9.575,,,,134.903,2.924,,8.135,-8.054,0.0,-3.005,137.827,-30.929,106.898,0.0,,,106.898,0.0,106.898,0.0,0.0,106.898,106.898,,128.848,0.83,0.83,0.79,138.645,0.78,0.78,0.75,
03/31/2006,447.73,,,-235.079,,,212.651,,-9.941,,,,202.71,3.981,-1.569,6.806,-8.375,0.0,-2.412,206.691,-61.37,145.321,0.0,,,145.321,0.0,145.321,0.0,0.0,145.321,145.321,,129.026,1.13,1.13,1.13,138.751,1.06,1.06,1.06,
06/30/2006,512.188,,,-261.511,,,250.677,,-9.886,,,,240.791,1.376,-2.687,5.744,-8.431,0.0,1.311,242.167,-66.446,175.721,0.0,,,175.721,0.0,175.721,0.0,0.0,175.721,175.721,,129.131,1.36,1.36,1.38,138.782,1.27,1.27,1.28,
09/30/2006,514.456,,,-288.622,,,225.834,,-9.959,,,,215.875,7.172,-3.909,6.128,-10.037,0.0,-3.263,223.047,-58.597,164.45,0.0,,,164.45,0.0,164.45,0.0,0.0,164.45,164.45,,129.172,1.27,1.27,1.27,138.789,1.19,1.19,1.19,
12/31/2006,578.198,,,-284.813,,,293.385,,-11.765,,,,281.62,12.807,,5.418,-11.037,0.0,-7.188,294.427,-73.072,221.355,0.0,,,221.355,0.0,221.355,0.0,0.0,221.355,221.355,,129.186,1.71,1.71,1.71,138.801,1.6,1.6,1.6,
09/30/2007,643.962,,,-353.249,,,290.713,,-13.105,,,,277.608,10.639,-6.401,2.334,-8.735,0.0,-4.238,288.247,-82.724,205.523,0.0,,,205.523,0.0,205.523,0.0,0.0,205.523,205.523,,138.683,1.48,1.48,1.48,138.99,1.48,1.48,1.48,
12/31/2007,666.702,,,-367.637,,,299.065,,-16.238,,,,282.827,12.74,-5.207,2.232,-7.439,0.0,-7.533,295.567,-130.626,164.941,0.0,,,164.941,0.0,164.941,0.0,0.0,164.941,164.941,56.4528,138.801,1.19,1.19,1.6,139.031,1.19,1.19,1.6,
03/31/2008,786.102,,,-369.387,,,416.715,0.0,-84.914,,,,331.801,4.736,-3.031,1.342,-4.373,-1.816,0.111,336.537,-115.273,221.264,0.0,,,221.264,0.0,290.507,0.0,0.0,290.507,290.507,,138.873,2.09,2.09,2.09,139.054,2.09,2.09,2.09,
06/30/2008,954.372,,,-361.585,,,592.787,0.0,-86.571,,,,506.216,13.76,-1.046,1.895,-2.941,-12.574,-0.14,519.976,-174.615,345.361,0.0,,,345.361,0.0,416.164,0.0,0.0,416.164,416.164,,138.959,2.99,2.99,2.99,139.083,2.99,2.99,2.99,
09/30/2008,900.376,,,-404.554,,,495.822,0.0,-92.152,,,,403.67,-28.4,-0.066,2.989,-3.055,29.047,-0.581,375.27,-136.892,238.378,0.0,,,238.378,0.0,310.533,0.0,0.0,310.533,310.533,,139.001,2.234034,2.234034,2.234034,139.091,2.232589,2.232589,2.232589,
12/31/2008,903.207,,,-402.793,,,500.414,,-14.708,,,,485.706,-82.644,2.495,3.87,-1.375,38.386,41.763,403.062,-109.719,293.343,0.0,,,293.343,0.0,293.343,0.0,0.0,293.343,293.343,,139.001,2.11,2.11,2.27,139.066,2.11,2.11,2.27,
03/31/2009,885.72,855.708,30.012,-412.524,327.462,85.062,473.196,0.0,-16.26,16.315,16.315,-0.055,456.936,-3.599,0.541,1.117,-0.576,4.125,-1.067,453.337,-104.756,348.581,0.0,0.0,0.0,348.581,0.0,348.581,0.0,0.0,348.581,332.42525,-16.15575,139.001,2.51,2.51,2.391531,139.064,2.51,2.51,2.391531,
06/30/2009,946.407,923.458,22.949,-412.715,327.284,85.431,533.692,0.0,-16.073,16.166,16.166,-0.093,517.619,3.219,10.098,11.288,-1.19,-13.733,0.416,520.838,-133.398,387.44,0.0,0.0,0.0,387.44,0.0,387.44,0.0,0.0,387.44,379.18955,-8.25045,139.002,2.79,2.79,2.727943,139.081,2.79,2.79,2.727943,
09/30/2009,908.375,885.281,23.094,-413.504,327.019,86.485,494.871,0.0,-15.411,15.628,15.628,-0.217,479.46,-4.175,12.152,14.031,-1.879,-8.313,0.336,475.285,-111.151,364.134,0.0,0.0,0.0,364.134,0.0,364.134,0.0,0.0,364.134,363.8974,-0.2366,139.005,2.62,2.62,2.617873,139.103,2.62,2.62,2.617873,
12/31/2009,890.782,872.132,18.65,-424.571,335.103,89.468,466.211,0.0,-17.013,14.804,14.804,2.209,449.198,-30.227,22.322,23.174,-0.852,6.438,1.467,418.971,-142.907,276.064,0.0,0.0,0.0,276.064,0.0,276.064,0.0,0.0,276.064,271.3255,-4.7385,139.019,1.99,1.99,1.951715,139.137,1.98,1.98,1.945944,
03/31/2010,859.681,844.438,15.243,-418.334,320.932,97.402,441.347,1.1,-15.77,16.654,16.654,-0.884,426.677,-20.665,21.039,22.321,-1.282,-0.461,0.087,406.012,-115.159,290.853,0.0,0.0,0.0,290.853,0.0,290.853,0.0,-0.103,290.75,290.1754,-0.5746,139.026,2.09,2.09,2.087202,139.129,2.09,2.09,2.08587,
06/30/2010,822.603,811.739,10.864,-460.096,359.35,100.746,362.507,0.0,-16.7,16.849,16.849,-0.149,345.807,-24.881,20.856,21.333,-0.477,3.991,0.034,320.926,-96.533,224.393,0.0,0.0,0.0,224.393,0.0,224.393,0.0,0.0,224.393,224.29615,-0.09685,139.026,1.61,1.61,1.61334,139.079,1.61,1.61,1.609304,
09/30/2010,799.724,748.998,50.726,-497.937,398.82,99.117,301.787,0.0,15.393,16.999,16.999,-32.392,317.18,-18.614,22.172,22.567,-0.395,-3.724,0.166,298.566,-100.042,198.524,0.0,0.0,0.0,198.524,0.0,198.524,0.0,0.0,198.524,177.4692,-21.0548,139.027,1.43,1.43,1.276509,139.037,1.43,1.43,1.276509,
12/31/2010,840.966,824.561,16.405,-494.29,398.378,95.912,346.676,0.0,-10.966,16.098,16.098,-5.132,335.71,-25.198,23.722,24.477,-0.755,-1.175,2.651,310.512,-68.825,241.687,0.0,0.0,0.0,241.687,0.0,241.687,0.0,0.0,241.687,240.84915,-0.83785,139.027,1.74,1.74,1.732391,139.038,1.74,1.74,1.732391,
03/31/2011,806.389,788.873,17.516,-480.487,379.314,101.173,325.902,8.447,-15.084,17.725,17.725,-2.641,319.265,-22.416,21.594,22.044,-0.45,1.606,-0.784,296.849,-46.237,250.612,0.0,0.0,0.0,250.612,0.0,250.612,0.0,-0.026,250.586,248.86935,-1.71665,139.027,1.8,1.8,1.790079,139.053,1.8,1.8,1.787655,
06/30/2011,889.496,869.646,19.85,-508.468,407.293,101.175,381.028,1.7,-15.132,16.372,16.372,-1.24,367.596,-23.57,21.135,22.226,-1.091,1.555,0.88,344.026,-77.44,266.586,0.0,0.0,0.0,266.586,0.0,266.586,0.0,-0.025,266.561,265.755,-0.806,139.027,1.92,1.92,1.911535,139.052,1.92,1.92,1.911535,
09/30/2011,878.177,861.511,16.666,-508.75,407.575,101.175,369.427,0.0,-19.15,14.879,14.879,4.271,350.277,-15.428,13.85,15.874,-2.024,1.442,0.136,334.849,-77.995,256.854,0.0,0.0,0.0,256.854,0.0,256.854,0.0,-0.014,256.84,256.53905,-0.30095,139.027,1.85,1.85,1.845246,139.041,1.85,1.85,1.845246,
12/31/2011,748.357,734.283,14.074,-515.461,420.372,95.089,232.896,0.0,-14.62,16.334,16.334,-1.714,218.276,-14.729,9.89,12.993,-3.103,3.985,0.854,203.547,-15.057,188.49,0.0,0.0,0.0,188.49,0.0,188.49,0.0,0.0,188.49,188.2209,-0.2691,139.027,1.36,1.36,1.353844,139.036,1.36,1.36,1.353844,
03/31/2012,768.642,755.155,13.487,-511.646,410.253,101.393,256.996,0.618,7.796,17.586,17.586,-25.382,265.41,-13.975,13.546,15.329,-1.783,0.104,0.325,251.435,-66.266,185.169,0.0,0.0,0.0,185.169,0.0,185.169,0.0,0.0,185.169,169.169,-16.0,139.028,1.33,1.33,1.216798,139.04,1.33,1.33,1.214925,
06/30/2012,738.188,726.261,11.927,-516.358,416.889,99.469,221.83,0.4,34.954,18.741,18.741,-53.695,257.184,-10.426,11.235,12.731,-1.496,-1.083,0.274,246.758,-45.297,201.461,0.0,0.0,0.0,201.461,0.0,201.461,0.0,0.0,201.461,150.961,-50.5,139.029,1.45,1.45,1.085824,139.04,1.45,1.45,1.085824,
09/30/2012,729.141,714.027,15.114,-471.051,371.844,99.207,258.09,0.0,-13.268,13.476,13.476,-0.208,244.822,-9.975,7.947,8.72,-0.773,1.86,0.168,234.847,-56.661,178.186,0.0,0.0,0.0,178.186,0.0,178.186,0.0,-0.023,178.163,178.0278,-0.1352,139.03,1.28,1.28,1.280499,139.053,1.28,1.28,1.279028,
12/31/2012,750.537,740.623,9.914,-479.86,387.016,92.844,270.677,0.0,-75.715,14.837,14.837,60.878,194.962,-9.921,8.578,9.436,-0.858,1.118,0.225,185.041,-29.38,155.661,0.0,0.0,0.0,155.661,0.0,155.661,0.0,0.0,155.661,195.24765,39.58665,139.031,1.12,1.12,1.404346,139.062,1.12,1.12,1.404346,
03/31/2013,729.741,699.973,29.768,-501.204,404.383,96.821,228.537,0.0,-14.811,16.815,16.815,-2.004,213.726,-7.547,7.452,8.069,-0.617,-0.159,0.254,206.179,-30.19,175.989,0.0,0.0,0.0,175.989,0.0,175.989,0.0,0.0,175.989,174.6864,-1.3026,139.032,1.27,1.27,1.256447,139.081,1.27,1.27,1.256447,
06/30/2013,758.018,744.898,13.12,-478.984,381.841,97.143,279.034,0.0,-16.175,16.435,16.435,-0.26,262.859,-6.558,7.68,7.951,-0.271,-0.448,-0.674,256.301,-70.967,185.334,0.0,0.0,0.0,185.334,0.0,185.334,0.0,0.0,185.334,185.165,-0.169,139.035,1.33,1.33,1.331787,139.072,1.33,1.33,1.328785,
09/30/2013,706.165,690.741,15.424,-531.535,434.392,97.143,174.63,0.0,-37.278,15.24,15.24,22.038,137.352,-5.787,1.557,1.693,-0.136,4.556,-0.326,131.565,-36.817,94.748,0.0,0.0,0.0,94.748,0.0,94.748,0.0,-0.03,94.718,94.37675,-0.34125,139.035,0.68,0.68,0.678799,139.065,0.68,0.68,0.677546,
12/31/2013,726.497,707.972,18.525,-523.861,426.876,96.985,202.636,0.05,-15.017,16.298,16.298,-1.281,187.669,-7.474,,7.453,,0.966,-0.945,180.195,-87.58,92.615,0.0,0.0,0.0,92.615,0.0,92.615,0.0,0.0,92.615,132.10598,39.49098,139.035,0.67,0.67,0.950163,139.047,0.67,0.67,0.950163,
03/31/2014,709.424,685.308,24.116,-500.467,393.456,107.011,208.957,0.0,-22.68,22.827,22.827,-0.147,186.277,-18.598,17.747,18.155,-0.408,1.178,-0.327,167.679,-21.869,145.81,0.0,0.0,0.0,145.81,0.0,145.81,0.0,-0.004,145.806,145.71045,-0.09555,138.469,1.05,1.05,1.052297,138.473,1.05,1.05,1.04931,
06/30/2014,692.244,649.554,42.69,-546.572,437.666,108.906,145.672,0.0,-11.906,20.478,20.478,-8.572,133.766,-21.163,18.373,18.523,-0.15,2.971,-0.181,112.603,-22.89,89.713,0.0,0.0,0.0,89.713,0.0,89.713,0.0,0.0,89.713,82.85555,-6.85745,137.145,0.65,0.65,0.604146,137.149,0.65,0.65,0.6,
09/30/2014,737.682,727.888,9.794,-518.093,409.239,108.854,219.589,0.0,-129.173,18.604,18.604,110.569,90.416,-8.777,9.292,9.378,-0.086,-0.425,-0.09,81.639,-28.994,52.645,0.0,0.0,0.0,52.645,0.0,52.645,0.0,0.0,52.645,124.51485,71.86985,137.146,0.38,0.38,0.9079,137.147,0.38,0.38,0.904035,
12/31/2014,675.321,674.376,0.945,-491.065,359.353,131.712,184.256,0.0,-22.153,19.923,19.923,2.23,162.103,-8.833,15.84,15.997,-0.157,-6.923,-0.084,153.27,-54.427,98.843,0.0,0.0,0.0,98.843,0.0,98.843,0.0,-0.059,98.784,100.2335,1.4495,137.148,0.72,0.72,0.730842,137.207,0.72,0.72,0.730564,
03/31/2015,620.056,599.577,20.479,-508.049,370.75,137.299,112.007,0.0,-381.537,17.452,17.452,364.085,-269.53,-17.588,23.399,23.982,-0.583,-5.59,-0.221,-287.118,31.409,-255.709,0.0,0.0,0.0,-255.709,0.0,-255.709,0.0,0.0,-255.709,66.89385,322.60285,137.151,-1.86,-1.86,0.487739,137.151,-1.86,-1.86,0.487739,
06/30/2015,634.032,617.442,16.59,-482.534,359.205,123.329,151.498,0.0,-17.377,16.548,16.548,0.829,134.121,-28.093,24.884,25.468,-0.584,3.473,-0.264,106.028,-15.642,90.386,0.0,0.0,0.0,90.386,0.0,90.386,0.0,-0.042,90.344,90.88285,0.53885,137.159,0.66,0.66,0.662609,137.201,0.66,0.66,0.662609,
09/30/2015,609.742,599.036,10.706,-406.506,288.42,118.086,203.236,0.0,-21.802,16.888,16.888,4.914,181.434,-21.667,20.721,21.35,-0.629,1.163,-0.217,159.767,-23.345,136.422,0.0,0.0,0.0,136.422,0.0,136.422,0.0,0.0,136.422,139.6161,3.1941,137.159,0.99,0.99,1.017914,137.159,0.99,0.99,1.013288,
12/31/2015,555.563,544.129,11.434,-381.987,267.539,114.448,173.576,0.0,-513.675,15.574,15.574,498.101,-340.099,-19.926,21.608,23.134,-1.526,-1.511,-0.171,-360.025,114.641,-245.384,0.0,0.0,0.0,-245.384,0.0,-245.384,0.0,0.0,-245.384,121.37922,366.76322,137.159,-1.79,-1.79,0.884953,137.159,-1.79,-1.79,0.884,
03/31/2016,470.543,443.523,27.02,-343.872,239.632,104.24,126.671,0.0,-15.102,15.398,15.398,-0.296,111.569,-28.373,25.343,25.516,-0.173,3.608,-0.578,83.196,4.229,87.425,0.0,0.0,0.0,87.425,0.0,87.425,0.0,-0.044,87.381,87.1886,-0.1924,137.162,0.64,0.64,0.635661,137.206,0.64,0.64,0.635661,
06/30/2016,388.747,357.409,31.338,-319.879,214.863,105.016,68.868,0.0,-695.537,18.139,18.139,677.398,-626.669,-39.446,23.887,24.156,-0.269,3.513,12.046,-666.115,76.178,-589.937,0.0,0.0,0.0,-589.937,0.0,-589.937,0.0,0.0,-589.937,-55.44255,534.49445,137.17,-4.3,-4.3,-0.404189,137.17,-4.3,-4.3,-0.404189,
09/30/2016,349.178,339.636,9.542,-281.092,194.619,86.473,68.086,0.0,-14.015,15.237,15.237,-1.222,54.071,-19.325,18.882,19.032,-0.15,0.712,-0.269,34.746,-20.819,13.927,0.0,0.0,0.0,13.927,0.0,13.927,0.0,0.0,13.927,13.1327,-0.7943,137.17,0.1,0.1,0.09574,137.254,0.1,0.1,0.094213,
12/31/2016,391.874,384.646,7.228,-267.148,181.117,86.031,124.726,0.265,-20.846,14.786,14.786,6.06,104.145,-24.271,21.054,21.23,-0.176,3.689,-0.472,79.874,36.208,116.082,0.0,0.0,0.0,116.082,0.0,116.082,0.0,0.0,116.082,120.021,3.939,137.17,0.85,0.85,0.87498,137.263,0.85,0.85,0.87498,
03/31/2017,374.226,363.557,10.669,-307.23,214.001,93.229,66.996,0.0,-16.137,17.483,17.483,-1.346,50.859,-26.397,27.421,27.596,-0.175,-1.087,0.063,24.462,-0.923,23.539,0.0,0.0,0.0,23.539,0.0,23.539,0.0,-0.077,23.462,22.5871,-0.8749,137.173,0.17,0.17,0.164661,137.25,0.17,0.17,0.163626,
