Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
04/01/1990,5298.396223,-2254.265015,4.002,25.481001,6315.534912,,9389.149121,10550.243987,59.861506,0.672642,,,,,,5298.061415,9388.814313,18.765761,,
07/01/1990,5221.762344,-1906.004059,4.002,25.921,5979.119019,,9324.800303,10265.393947,58.245393,0.641206,,,,,,5221.482193,9324.520152,18.636598,,
09/30/1990,4038.380127,-1900.897003,0.0,70.491997,6240.315186,,8448.290306,10193.866203,61.216373,0.738648,,,,,,4088.479919,8498.390099,17.123622,,
12/30/1990,4399.828016,-1722.070053,0.0,71.739998,6262.460938,,9011.958899,10198.004952,61.408687,0.694906,0.998631,6.125509,8.985595,4.983582,,4408.402972,9020.533855,18.337308,,
03/31/1991,4853.974222,-1686.073059,0.0,72.893997,6434.287231,,9675.082392,10365.062271,62.076687,0.665037,1.098882,7.02504,10.794553,5.740936,,4852.550709,9673.658878,19.680156,,
06/30/1991,5393.441811,-1897.455048,0.0,83.448997,6526.329102,,10105.764862,10494.992149,62.185174,0.645803,1.160424,7.715314,12.326313,8.561399,,5383.838734,10096.161785,20.513085,,
09/29/1991,5729.36651,-1783.687012,0.0,83.844002,6255.039795,,10284.563295,10224.875801,61.174726,0.608197,1.187783,8.267261,13.893816,9.037141,,5715.292448,10270.489233,20.845827,,
12/29/1991,5435.710706,-2057.626038,0.0,90.515999,6139.920899,,9608.521566,9719.804818,63.169179,0.639008,1.104225,8.56589,15.487699,,,5431.101401,9603.912261,19.442527,,
03/29/1992,7190.013552,-1626.73703,0.0,88.200996,5899.676163,,11551.153681,9516.548119,61.993867,0.510743,1.306125,10.05873,17.420558,,,7169.557522,11530.697651,23.259272,,
06/28/1992,6814.369049,-1575.557068,0.0,94.608002,5555.996979,,10889.416962,9219.809937,60.261513,0.51022,1.223589,9.318328,15.489792,,,6799.361115,10874.409027,21.909264,,
09/27/1992,7104.211939,-1644.915955,0.0,91.902,5624.520081,,11175.718065,9327.207115,60.302296,0.50328,1.236905,9.293025,14.605536,7.235619,,7085.309429,11156.815556,22.453175,,
12/27/1992,7711.456486,-1614.023987,0.0,93.475998,6187.379089,,12378.287586,9926.844039,62.32977,0.499857,1.335815,9.188595,14.659444,9.911382,,7662.117538,12328.948638,24.799625,,
03/28/1993,8959.256458,-1109.372986,0.0,92.996002,5915.331848,,13858.211323,9848.793793,60.061485,0.426847,1.473873,9.780297,15.256047,9.573325,,8949.237537,13848.192402,27.696014,,
06/27/1993,8609.147003,-647.852997,0.0,93.841003,5772.778992,,13827.914001,9809.304016,58.850036,0.417473,1.465174,9.297452,14.203832,17.946911,,8598.413086,13817.180084,27.608947,,
09/26/1993,8200.479736,-510.671989,0.0,109.477997,5643.391846,,13442.677589,9676.366791,58.321392,0.419812,1.443346,9.207187,14.259021,16.225222,,8192.280273,13434.478127,26.835551,,
