Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,15372.935791,-1472.0,682.0,162.0,6011.0,20755.935791,15240.0,39.442257,0.289604,,,,,,15490.613289,20873.613289,39.660974,,
06/30/1990,14615.422623,-1121.0,685.0,161.0,5971.0,20311.422623,15125.0,39.477686,0.293973,,,,,,14703.190681,20399.190681,39.346598,,
09/30/1990,15810.032883,-1114.0,685.0,159.0,5983.0,21523.032883,15341.0,39.000065,0.277981,,,,,,15814.382515,21527.382515,41.69143,,
12/31/1990,15618.741165,-829.0,718.0,161.0,6001.0,21669.741165,15547.0,38.599087,0.27693,0.529835,6.209095,11.828461,7.478241,,15617.590879,21668.590879,41.96943,,
03/31/1991,16492.461452,-812.0,720.0,167.0,6385.0,22952.461452,16113.0,39.626389,0.278184,0.548879,6.685832,12.758456,6.931607,,16495.590096,22955.590096,44.447231,,
06/30/1991,15529.80603,-739.0,727.0,155.0,6271.0,21943.80603,16035.0,39.108201,0.285775,0.520082,6.793748,13.520521,6.141983,,15531.910625,21945.910625,42.478681,,
09/30/1991,16252.243454,-791.0,729.0,158.0,6502.0,22850.243454,16353.0,39.760289,0.284548,0.563508,7.809379,17.07791,7.290835,,16256.457123,22854.457123,44.20033,,
12/31/1991,15832.756765,-883.0,760.0,165.0,6504.0,22378.756765,16497.0,39.42535,0.290633,0.600433,8.940774,23.731449,6.439858,,15832.481998,22378.481997,43.286803,,
03/31/1992,14865.129242,-588.0,763.0,170.0,6551.0,21761.129242,16502.0,39.698218,0.301041,0.613041,9.351581,29.170415,6.327093,,14865.36087,21761.36087,42.087254,,
06/30/1992,15965.895172,-618.0,776.0,172.0,6572.0,22867.895172,16563.0,39.678802,0.28739,0.64205,9.624535,29.853649,6.922153,,15968.116951,22870.116951,44.222153,,
09/30/1992,16590.228298,-542.0,779.0,172.0,6576.0,23575.228298,16650.0,39.495495,0.278937,0.655724,9.66594,28.233806,6.965636,,16578.108971,23563.108971,45.561806,,
12/31/1992,15460.133788,-482.0,1106.0,188.0,6581.0,22853.133788,16742.0,39.308326,0.287969,0.640377,8.696017,22.830303,7.508883,,15457.325717,22850.325717,44.161155,,
03/31/1993,16401.435688,-553.0,1106.0,191.0,6654.0,23799.435688,16905.0,39.361136,0.279586,0.667343,8.811342,21.975472,7.559674,,16401.259689,23799.259689,45.980403,,
06/30/1993,16377.196571,-504.0,1119.0,190.0,6678.0,23860.196571,17066.0,39.130435,0.27988,0.675716,8.509343,20.135187,7.997862,,16372.13549,23855.13549,46.074962,,
09/30/1993,17544.607651,-589.0,1120.0,175.0,6672.0,24922.607651,16980.0,39.293286,0.267709,0.730783,10.290094,32.663968,,,17546.437447,24924.437447,48.120388,,
12/31/1993,16771.544288,-536.0,1147.0,532.0,6826.0,24740.544288,17637.0,38.702727,0.275903,0.744188,10.085831,30.097986,,,16776.725388,24745.725388,47.757983,,
03/31/1994,16330.671661,-458.0,1143.0,535.0,6996.0,24546.671661,17868.0,39.153794,0.285008,0.757239,10.326744,33.487956,,,16328.654846,24544.654846,47.347725,,
06/30/1994,15660.611332,-493.0,1159.0,643.0,6315.0,23284.611332,17117.0,36.893147,0.271209,0.734762,10.957464,50.951009,,,15653.727757,23277.727757,44.883574,,
09/30/1994,15464.399414,-446.0,891.0,606.0,6493.0,23008.399414,16938.0,38.333924,0.282201,0.715903,8.973635,26.295314,8.778717,,15547.020264,23091.020264,44.634904,,
12/31/1994,15539.479278,-464.0,533.0,610.0,6481.0,22699.479278,16840.0,38.485748,0.285513,0.697587,8.508051,24.32956,6.947651,,15429.788219,22589.788219,43.731559,,
03/31/1995,17301.512962,-421.0,530.0,606.0,6114.0,24130.512962,16640.0,36.742788,0.253372,0.711962,8.897682,24.423596,7.658686,,17297.381432,24126.381432,46.461122,,
06/30/1995,17062.105465,-424.0,543.0,592.0,6192.0,23965.105465,16827.0,36.798003,0.258376,0.683565,8.26668,19.050163,7.735278,,17054.362965,23957.362965,46.087807,,
09/30/1995,17035.094055,-384.0,544.0,600.0,5952.0,23747.094055,16542.0,35.981139,0.250641,0.679362,8.569864,19.32229,7.877648,,16775.611862,23487.611862,44.956827,,
12/31/1995,20731.613323,-536.0,358.0,667.0,6240.0,27460.613323,16426.0,37.988555,0.227235,0.772429,7.562824,22.039016,11.049753,276.879742,20433.549058,27162.549058,51.989638,,
03/31/1996,22654.549164,-502.0,373.0,673.0,5633.0,28831.549164,15959.0,35.296698,0.195376,0.778705,7.446165,18.795012,9.675961,68.530847,23229.674477,29406.674477,54.565318,,
06/30/1996,22165.814266,-822.0,381.0,665.0,5525.0,27914.814266,16216.0,34.071288,0.197924,0.71925,6.588344,14.746336,7.827224,28.79672,22721.736988,28470.736988,52.814551,,
09/30/1996,24330.319214,-945.0,376.0,672.0,5628.0,30061.319214,16536.0,34.034833,0.187217,0.731579,6.480129,13.20216,7.710034,25.519242,24922.799438,30653.799438,56.835287,,
12/31/1996,25870.754473,-552.0,396.0,658.0,5590.0,31962.754473,16620.0,33.634176,0.174891,0.717281,7.980713,12.534414,7.874714,27.508804,26582.061911,32674.061911,60.615652,,
03/31/1997,28867.923294,-637.0,394.0,669.0,5495.0,34788.923294,17226.0,31.899454,0.157953,0.751137,8.380854,13.073628,8.157571,26.70693,29568.505417,35489.505417,65.979583,,
06/30/1997,28721.635666,-610.0,402.0,656.0,5539.0,34708.635666,17610.0,31.453719,0.159586,0.746727,8.747136,14.109201,10.028954,100.943287,29355.105743,35342.105743,65.709422,,
09/30/1997,16250.833725,-499.0,383.0,649.0,5637.0,22420.833725,17903.0,31.486343,0.251418,0.483062,5.740101,9.444328,5.446984,31.393265,33188.107018,39358.107018,84.763649,,
12/31/1997,28978.559539,-395.0,368.0,645.0,6392.0,35988.559539,19803.0,32.277938,0.177612,0.796436,9.08802,15.465647,8.474792,58.182918,30246.09375,37256.09375,67.528475,,
03/31/1998,32602.178162,-421.0,376.0,652.0,6816.0,40025.178162,20200.0,33.742574,0.170293,0.969227,11.186467,20.610287,10.465401,442.149985,33223.116486,40646.116486,73.967971,,
06/30/1998,31984.084587,-393.0,386.0,641.0,6970.0,39588.084587,20126.0,34.63182,0.176063,1.040642,11.952924,23.662932,10.151025,180.019519,32814.69677,40418.69677,73.8778,,
09/30/1998,33441.534958,-285.0,366.0,643.0,6960.0,41125.534958,19928.0,34.925733,0.169238,1.18555,14.349454,34.100775,12.505639,-691.875267,32931.775066,40615.775066,76.937745,,
12/31/1998,28335.390259,-271.0,394.0,679.0,7291.0,36428.390259,19803.0,36.817654,0.200146,1.178531,17.223825,61.743034,12.29916,-261.811006,27846.201294,35939.201294,68.137572,,
03/31/1999,30445.976669,-348.0,347.0,690.0,7484.0,38618.976669,19950.0,37.513784,0.193791,1.291518,21.114804,116.673646,,,29901.122635,38074.122635,71.984123,,
06/30/1999,33902.74649,-349.0,300.0,700.0,7377.0,41930.74649,19891.0,37.087125,0.175933,1.384356,21.404158,89.024939,,,33073.471931,41101.471931,77.145087,,
09/30/1999,34331.161575,-219.0,300.0,711.0,7291.0,42414.161575,19962.0,36.524396,0.1719,1.313946,17.185641,41.059208,15.76192,487.934144,34487.902985,42570.902985,77.987281,,
12/31/1999,29541.004337,-448.0,300.0,710.0,7647.0,37750.004337,20399.0,37.487132,0.20257,1.079343,11.822739,22.878791,10.754826,68.257526,29676.351326,37885.351326,69.405125,,
03/31/2000,29672.148819,-638.0,300.0,709.0,7415.0,37458.148819,20498.0,36.174261,0.197954,0.956859,8.984924,14.965301,8.559274,28.413485,29319.44397,37105.44397,67.854051,,
06/30/2000,29354.0625,-296.0,300.0,716.0,7078.0,37152.0625,20477.0,34.56561,0.190514,0.867897,7.924928,12.400555,8.424598,33.992439,28989.938324,36787.938324,67.396032,,
09/30/2000,28882.664795,-278.0,300.0,717.0,7358.0,36979.664795,21220.0,34.674835,0.198974,0.797629,7.107374,10.532516,8.295661,41.563649,28519.311218,36616.311218,67.217911,,
12/31/2000,33607.327164,-253.0,300.0,713.0,7191.0,41558.327164,21348.0,33.684654,0.173034,0.829508,7.306316,11.020506,10.02552,35.481909,33709.023483,41660.023483,76.822863,,
03/31/2001,36582.67959,-393.0,300.0,702.0,6898.0,44089.67959,21679.0,31.818811,0.156454,0.833674,7.451357,10.585757,9.970452,30.574642,36052.476562,43559.476562,80.025705,,
06/30/2001,36735.45776,-212.0,0.0,713.0,7346.0,44582.45776,22389.0,32.810755,0.164773,0.83257,7.325412,10.120876,10.484065,35.09319,36273.573615,44120.573615,80.899132,,
09/30/2001,,,,,,,,,,,,,,,35281.99922,,,,
09/13/2020,,-212.0,0.0,713.0,7346.0,,22389.0,32.8107552816115,,,,,,,,,80.8991316699319,,
