Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
09/30/2000,996.200012,1003.400024,998.0,,11.226453,1.773046,10.941884,1.518537,1.09,1.09,1.09,1.09,1.09,1.09,0.28,3.152004,3.152004,0.213913,17.475406,,
12/31/2000,998.700012,1005.400024,998.0,,11.94499,1.829259,11.661423,1.575751,1.13,1.13,1.13,1.12,1.13,1.13,0.28,3.312225,3.312225,0.617503,18.584159,,
03/31/2001,1000.0,1006.299988,1000.0,,12.3656,2.0777,12.0717,1.8088,1.26,1.09,1.21,1.25,1.08,1.2,0.3,2.837,2.837,0.8085,14.184,,
06/30/2001,1001.0,1006.700012,1001.0,,12.586913,2.278721,12.285415,2.007193,1.37,1.37,1.28,1.36,1.36,1.27,0.3,3.022278,3.022278,0.823177,17.111888,,
09/30/2001,1000.0,1006.900024,1000.0,,12.8802,2.512,12.5627,2.2245,1.19,1.19,1.34,1.19,1.19,1.33,0.3,5.7323,5.7323,2.0687,11.476,,
12/31/2001,997.0,1005.200012,1000.0,,12.9577,2.8528,12.6606,2.5857,1.93,1.93,1.4,1.92,1.92,1.4,0.3,3.1064,3.1064,1.522568,15.863591,,
03/31/2002,996.0,1001.700012,996.0,,13.039759,2.853012,12.696586,2.53996,1.18,1.18,1.49,1.17,1.17,1.48,0.33,4.290161,4.290161,0.942871,18.899598,,
06/30/2002,993.0,1000.400024,995.0,,13.277688,3.012262,12.920402,2.685126,1.45,1.45,1.56,1.44,1.44,1.55,0.33,2.770854,2.770854,0.879154,15.914401,,
09/30/2002,989.0,994.0,990.0,,13.453636,3.177172,13.082122,2.846061,0.98,0.98,1.62,0.97,0.97,1.61,0.33,1.90101,1.90101,2.159757,13.433771,,
12/31/2002,989.0,992.4,989.0,,13.531446,3.670374,13.412336,3.320728,0.94,0.94,1.67,0.94,0.94,1.66,0.33,3.261881,3.261881,1.729019,13.761375,,
03/31/2003,981.0,990.0,987.0,,13.735562,4.082067,13.390071,3.713273,1.94,1.94,1.85,1.93,1.93,1.84,0.39,5.360689,5.360689,6.097859,15.11315,,
06/30/2003,976.0,982.0,979.0,,13.744637,4.458631,13.386108,4.073544,1.09,1.09,1.86,1.09,1.09,1.86,0.39,3.47906,3.47906,2.218238,13.8125,,
09/30/2003,971.0,976.0,973.0,,13.643371,4.322713,13.285714,3.93628,2.7,2.51,1.84,2.69,2.5,1.83,0.45,4.44296,4.44296,1.396498,13.816684,,
12/31/2003,970.0,974.0,974.0,,13.839836,3.918891,13.393224,3.448665,2.21,2.21,1.77,2.21,2.21,1.77,0.45,6.672485,6.672485,1.458763,18.829897,,
03/31/2004,970.0,975.0,972.0,,13.459877,4.048354,13.090535,3.646091,1.91,1.91,2.04,1.9,1.9,2.03,0.52,4.989712,4.989712,3.313402,17.213402,,
06/30/2004,968.0,970.0,969.0,,12.94324,3.71517,12.556244,3.340557,1.11,1.11,1.96,1.1,1.1,1.91,0.52,2.413829,2.413829,0.35124,22.740702,,
09/30/2004,,970.0,970.0,,,0.0,,,2.45,2.45,1.86,2.45,2.45,1.86,0.52,,,,,,
12/31/2004,969.075573,972.0,969.0,,,0.0,,,1.59,1.59,1.59,1.59,1.59,1.59,,,,2.739724,30.744764,,
03/31/2005,,998.0,969.0,,13.868937,2.54386,,2.055728,1.77,1.71,1.71,1.76,1.7,1.7,0.26,,,,,,
06/30/2005,,971.0,970.0,,11.053608,2.398969,,1.724742,1.25,1.25,1.25,1.25,1.25,1.25,0.26,,,,,,
09/30/2005,,998.0,970.0,,11.01134,3.052577,,2.220619,1.68,1.68,1.68,1.66,1.66,1.66,0.26,,,,,,
12/31/2005,970.532789,998.0,970.0,,9.134021,2.690722,,1.806186,1.34,1.35,1.35,1.34,1.35,1.35,0.26,,,2.905621,31.110747,31.110747,
03/31/2006,971.0,998.0,971.0,,12.120494,3.374871,11.254377,2.508754,1.96,1.96,1.96,1.94,1.94,1.94,0.26,9.61174,9.61174,4.814624,30.443872,30.443872,
06/30/2006,971.0,999.0,971.0,,13.174047,3.773429,12.145211,2.744593,1.99,1.98,1.98,1.97,1.96,1.96,0.26,13.194645,13.194645,19.46344,30.425335,30.425335,
09/30/2006,972.0,972.0,972.0,,9.716049,-0.219136,8.628601,-1.306584,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,0.26,3.599794,3.599794,3.167695,33.158436,33.158436,
03/31/2007,973.150662,974.0,973.0,,12.146968,2.062693,11.001028,0.916752,0.85,0.85,0.85,0.85,0.85,0.85,0.4,-3.832477,-3.832477,3.810304,33.934108,33.934108,
06/30/2007,973.451598,1001.0,973.0,,13.870504,3.517986,13.250771,2.1963,1.88,1.88,1.88,1.86,1.86,1.86,0.5,0.667009,0.667009,6.007489,32.5255,32.5255,
09/30/2007,973.750241,974.0,974.0,,10.694045,0.002053,9.76694,-2.041068,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,0.5,20.560575,20.560575,4.600769,31.747361,31.747361,
12/31/2007,974.104578,974.0,974.0,,7.852156,-2.297741,6.665298,-6.353183,-3.8,-3.79,-3.79,-3.8,-3.79,-3.79,0.5,26.697125,26.697125,4.045767,27.818368,27.818368,
03/31/2008,975.406899,975.0,975.0,,8.465641,-1.02359,4.245128,-5.244103,-2.57,-2.57,-2.57,-2.57,-2.57,-2.57,0.35,30.890256,30.890256,2.047351,22.475748,22.475748,
06/30/2008,1069.815676,1025.0,1025.0,,11.487805,3.285854,13.487805,-2.673171,-2.54,-2.51,-2.51,-2.54,-2.51,-2.51,0.35,-0.180488,-0.180488,12.612453,18.228374,18.228374,
09/30/2008,1069.859674,2262.0,2262.0,,2.799293,-0.917772,2.324492,-5.266578,-13.0,-12.96,-12.96,-13.0,-12.96,-12.96,0.05,4.507958,4.507958,33.930618,-12.570807,-12.570807,
12/31/2008,1085.424213,5652.0,5652.0,,-0.656228,-2.120134,-0.973107,-4.388535,-4.47,-4.42,-4.42,-4.47,-4.42,-4.42,0.0,-4.295294,-4.295294,16.521651,-34.581871,-34.581871,
03/31/2009,1104.624801,5666.0,5666.0,,0.891987,-0.376633,,-4.201906,-4.09,-4.09,-4.085007,-4.09,-4.09,-4.085007,0.0,-5.35563,-5.35563,21.04425,-50.600892,-50.600892,
06/30/2009,1109.063047,5681.0,5681.0,,1.953881,0.854603,,-2.597606,-2.67,-2.67,-2.647685,-2.67,-2.67,-2.648261,0.0,-6.546735,-6.546735,25.457525,-59.86675,-59.86675,
09/30/2009,1109.987342,5685.0,5685.0,,1.683553,0.655409,,-3.346878,-3.47,-3.47,-3.473676,-3.47,-3.47,-3.473676,0.0,-1.932454,-1.932454,13.857816,-73.35399,-73.35399,
12/31/2009,1113.358051,5688.0,5688.0,,4.221343,1.117089,,-8.649613,-9.01,-9.01,-8.944,-9.01,-9.01,-8.944,0.0,-1.298523,-1.298523,6.118427,-86.782504,-86.782504,
03/31/2010,1115.813353,5692.0,5692.0,,6.637386,0.197294,,-2.037245,-2.29,-2.29,-2.279761,-2.29,-2.29,-2.279761,0.0,-5.426037,-5.426037,27.313708,-94.04978,-94.04978,
06/30/2010,1116.149329,5694.0,5694.0,,6.975061,0.79575,,-0.213207,-0.55,-0.55,-0.530673,-0.55,-0.55,-0.531849,0.0,-2.85353,-2.85353,24.946483,-95.293701,-95.293701,
09/30/2010,1117.978432,5695.0,5695.0,,6.793854,0.903775,,-0.235294,-0.61,-0.61,-0.582248,-0.61,-0.61,-0.585575,0.0,0.822827,0.822827,10.180876,-97.361449,-97.361449,
12/31/2010,1118.504194,5696.0,5696.0,,6.620787,0.919417,,0.008778,-0.37,-0.37,-0.373446,-0.37,-0.37,-0.378102,0.0,2.642556,2.642556,15.464403,-99.599984,-99.599984,
03/31/2011,1119.073956,5698.0,5698.0,,6.613724,0.970516,,-1.135311,-1.52,-1.52,-1.526053,-1.52,-1.52,-1.526053,0.0,0.450333,0.450333,17.720902,-107.14484,-107.14484,
06/30/2011,1157.750434,5730.0,5730.0,,6.191449,0.641361,,-0.520942,-0.9,-0.9,-0.898264,-0.9,-0.9,-0.898264,0.0,-0.813438,-0.813438,12.329082,-107.102529,-107.102529,
09/30/2011,1157.757042,5760.0,5760.0,,5.425694,0.111806,,-0.882812,-1.32,-1.32,-1.30237,-1.32,-1.32,-1.306571,0.0,-0.80191,-0.80191,20.994906,-113.814898,-113.814898,
12/31/2011,1157.7674,5760.0,5760.0,,5.73559,0.684028,,-0.417708,-0.87,-0.87,-0.86355,-0.87,-0.87,-0.86355,0.0,-1.479861,-1.479861,15.148984,-117.754222,-117.754222,
03/31/2012,1158.069699,5761.0,5761.0,,5.9816,1.019441,,0.471793,-0.02,-0.02,-0.013175,-0.02,-0.02,-0.016164,0.0,-0.019788,-0.019788,19.039441,-117.496382,-117.496382,
06/30/2012,1158.069699,5893.0,5762.0,,5.30302,0.488199,,0.888407,0.38,0.38,0.3897,0.37,0.37,0.380258,0.0,4.208435,4.208435,21.352774,-115.328982,-115.328982,
09/30/2012,1158.07797,5762.0,5762.0,,5.392051,0.818639,,0.314648,-0.19,-0.19,-0.186203,-0.19,-0.19,-0.186203,0.0,1.413398,1.413398,17.851993,-115.639882,-115.639882,
12/31/2012,1158.07797,5893.0,5762.0,,5.405241,1.065255,,1.31378,0.07,0.07,0.079651,0.07,0.07,0.076949,0.0,0.819507,0.819507,18.234524,-111.47436,-111.47436,
03/31/2013,1158.07797,5762.0,5762.0,,5.496008,1.352308,,1.408192,-0.12,-0.12,-0.115941,-0.12,-0.12,-0.117405,0.0,-1.114196,-1.114196,20.217119,-63.857531,-63.857531,
06/30/2013,1158.07797,5762.0,5762.0,,5.311177,1.265533,,2.096494,-0.03,-0.03,-0.03064,-0.03,-0.03,-0.033046,0.0,1.947588,1.947588,21.343986,-106.271774,-106.271774,
09/30/2013,1158.080657,5893.0,5762.0,,5.355085,1.279243,,1.75269,0.02,0.02,0.031204,0.02,0.02,0.030148,0.0,1.165568,1.165568,26.581914,-107.687663,-107.687663,
12/31/2013,1158.080657,5762.0,5762.0,,5.652378,1.405068,,1.43596,-0.13,-0.13,-0.131335,-0.13,-0.13,-0.133948,0.0,0.240368,0.240368,16.603334,-109.437973,-109.437973,
03/31/2014,1158.080657,5762.0,5762.0,,5.629816,1.38806,,1.372614,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,0.0,-0.229261,-0.229261,12.137324,-110.732356,-110.732356,
06/30/2014,1158.080657,5762.0,5762.0,,4.977091,0.839292,,0.940472,-0.01,-0.01,-0.01227,-0.01,-0.01,-0.014287,0.0,0.822805,0.822805,18.001337,-112.442082,-112.442082,
09/30/2014,1158.08275,5762.0,5762.0,,5.057966,1.036793,,0.987851,-0.02,-0.02,-0.017555,-0.02,-0.02,-0.021241,0.0,-0.426935,-0.426935,14.100029,-112.194055,-112.194055,
12/31/2014,1158.08275,5762.0,5762.0,,4.535578,0.546685,,0.369663,-0.11,-0.11,-0.107437,-0.11,-0.11,-0.111918,0.0,-0.39882,-0.39882,19.016776,-114.498726,-114.498726,
03/31/2015,1158.08275,5893.0,5762.0,,4.564214,0.659146,,0.478653,0.02,0.02,0.015064,0.02,0.02,0.015064,0.0,-0.216765,-0.216765,20.603018,-114.606663,-114.606663,
06/30/2015,1158.08275,5893.0,5762.0,,5.345713,1.623221,,1.188823,0.05,0.05,0.048429,0.05,0.05,0.048429,0.0,-0.044603,-0.044603,16.676701,-112.393523,-112.393523,
09/30/2015,1158.08275,5762.0,5762.0,,4.39882,0.61732,,0.525859,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,0.0,-0.845019,-0.845019,17.196526,-114.246586,-114.246586,
12/31/2015,1158.08275,5762.0,5762.0,,4.844151,0.975009,,0.619577,-0.07,-0.07,-0.069108,-0.07,-0.07,-0.070902,0.0,-0.051718,-0.051718,12.670943,-114.196503,-114.196503,
03/31/2016,1158.08275,5893.0,5762.0,,4.302499,0.386671,,0.292607,0.04,0.04,0.04,0.04,0.04,0.04,0.0,-0.539917,-0.539917,16.333893,-115.857006,-115.857006,
06/30/2016,1158.08275,5893.0,5762.0,,4.426414,0.727352,,0.753905,0.01,0.01,0.01,0.01,0.01,0.01,0.0,-0.151163,-0.151163,20.394916,-114.173188,-114.173188,
09/30/2016,1158.08275,5893.0,5762.0,,4.530024,0.969455,,0.819681,0.04,0.04,0.04,0.04,0.04,0.04,0.0,-0.133114,-0.133114,22.933594,-114.070432,-114.070432,
12/31/2016,1158.08275,5762.0,5762.0,,5.339118,1.810309,,1.315515,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,0.0,0.654113,0.654113,21.780827,-112.434107,-112.434107,
03/31/2017,1158.087567,5762.0,5762.0,,4.787227,0.962513,,0.721277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.463901,0.463901,21.576952,-114.758161,-114.758161,
06/30/2017,1158.087567,5893.0,5762.0,,4.762235,0.876258,,0.830788,0.01,0.01,0.01,0.01,0.01,0.01,0.0,-1.093197,-1.093197,14.596478,-114.466301,-114.466301,
09/30/2017,1158.087567,5762.0,5762.0,,4.977265,1.126692,,0.789309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.659146,0.659146,20.649561,-114.525882,-114.525882,
12/31/2017,1158.087567,5762.0,5762.0,,4.979347,1.073238,,0.860118,-1.13,-1.13,0.584346,-1.13,-1.13,0.584346,0.0,0.01562,0.01562,27.726746,-120.858736,-120.858736,
03/31/2018,1158.087567,5893.0,5762.0,,5.228914,1.188303,,0.935786,0.58,0.58,0.58,0.56,0.56,0.56,0.0,-0.244533,-0.244533,8.849072,-117.459166,-117.459166,
06/30/2018,1158.087567,5762.0,5762.0,,5.137452,1.062478,,0.97067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046165,-0.046165,18.00641,-114.418809,-114.418809,
09/30/2018,1158.087567,5893.0,5762.0,,5.235509,1.074627,,0.877473,0.01,0.01,0.01,0.01,0.01,0.01,0.0,-0.021,-0.021,23.995595,-114.836739,-114.836739,
12/31/2018,1158.087567,5762.0,5762.0,,5.241756,0.840333,,0.704269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70184,0.70184,22.068279,-102.375678,-102.375678,
03/31/2019,1158.087567,5893.0,5762.0,,5.219195,0.734467,,0.525338,0.01,0.01,0.109684,0.01,0.01,0.109684,0.0,0.315168,0.315168,23.742591,-103.134688,-103.134688,
06/30/2019,1158.087567,5893.0,5762.0,,5.224922,0.875911,,0.749913,0.01,0.01,0.12218,0.01,0.01,0.118094,0.0,0.063173,0.063173,26.587799,-101.404249,-101.404249,
09/30/2019,1158.087567,5762.0,5762.0,,5.1168,0.897431,,0.867581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012843,-0.012843,19.508024,-100.906014,-100.906014,
12/31/2019,1158.087567,5893.0,5762.0,,5.317945,1.242277,,0.907671,0.017182,0.017182,0.017182,0.0168,0.0168,0.0168,0.0,-1.190559,-1.190559,18.292226,-101.539817,-101.539817,
03/31/2020,1158.087567,5867.0,5867.0,,4.994034,0.889893,,0.098517,0.0,0.0,0.106017,0.0,0.0,0.106017,0.0,0.370547,0.370547,69.479202,-104.875489,-104.875489,
06/30/2020,1158.087567,5893.0,5867.0,,4.518834,0.851883,,0.54781,0.0,0.0,0.114709,0.0,0.0,0.111997,0.0,-7.07278,-7.07278,47.06898,-102.72712,-102.72712,
09/30/2020,,,,,,,,,,,0.5,,,0.5,,,,,-20.96,,
12/31/2020,,,,,,,,,,,0.39,,,0.39,,,,,-20.96,,
