Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1990,5.825,2.749,5.434,-2.505,,,-2.505,0.147,,,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,10.962,5.179,5.607,0.962,,,0.962,-0.786,,,-0.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,4.34,3.754,5.815,-1.283,,,-1.283,-3.946,,,-3.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,17.141001,0.847,6.017,-4.398,,,-4.398,14.675,,,14.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.141001,,,
03/31/1991,-17.813999,-0.192,5.761,-3.142,,,-3.142,-20.240999,,,-20.240999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,9.836,-1.363,5.788,-0.673,,,-0.673,6.084,,,6.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,10.925,-4.44,5.815,3.66,,,3.66,5.89,,,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/1992,-5.303,-7.407,5.765,-1.213,,,-1.213,-2.448,,,-2.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.303,,,
03/31/1992,-9.252,0.195,5.717,-5.581,,,-5.581,-9.583,,,-9.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,15.381,-2.716,5.701,5.876,,,5.876,6.52,,,6.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1992,11.85,-1.985,5.619,-1.902,,,-1.902,10.118,,,10.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,-16.221001,-36.518002,5.533,16.337,,,16.337,-1.573,,,-1.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.221001,,,
03/31/1993,6.609,-2.719,5.752,1.254,,,1.254,2.322,,,2.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,3.24,0.084,5.254,2.556,,,2.556,-4.654,,,-4.654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,11.161,-2.715,5.479,-0.755,,,-0.755,9.152,,,9.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,11.59,-92.295998,5.018,87.583,,,87.583,11.285,,,11.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.59,,,
03/31/1994,0.764,-4.788,4.251,1.138,,,1.138,0.163,,,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,12.256,-1.71,4.303,2.525,,,2.525,7.138,,,7.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,3.958,-0.704,3.601,-3.236,,,-3.236,4.297,,,4.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,-3.89,27.355,5.9,-39.506001,,,-39.506001,2.361,,,2.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.89,,,
03/31/1995,-0.471,1.478,5.039,-10.73,,,-10.73,3.742,,,3.742,,,-0.188,,,,-0.188,,,,,,,,,,0.188,,,,,,,,,,,,,,,
06/30/1995,-7.202,-10.443,5.6,1.254,,,1.254,-3.613,,,-3.613,,,-0.155,,,,-0.155,,,,,,,,,,0.155,,,,,,,,,,,,,,,
09/30/1995,2.673,-82.987,3.744,86.085999,,,86.085999,-4.17,,,-4.17,,,-0.159,,,,-0.159,,,,,,,,,,0.159,,,,,,,,,,,,,,,
