Date,Returns,Return on Common Equity,Return on Assets,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/24/1990,,,,,,65.364257,,3.969393,,4.126207,2.577278,2.577278,2.577278,,37.538799,64.8688,,
06/16/1990,,,,,,66.458681,,5.326251,,5.535882,3.407892,3.407892,3.407892,,38.439946,46.974745,,
09/08/1990,,,,,,67.170037,,7.708928,,7.883052,4.907878,4.907878,4.907878,,37.741393,31.029887,,
12/31/1990,,,,,,65.283543,23.457986,7.628727,,7.890991,4.721695,4.721695,4.721695,,40.163468,23.084234,,
03/24/1991,,15.978318,9.191051,15.394927,,64.417109,,4.243415,10.630569,4.560765,2.78621,2.78621,2.78621,,38.909139,56.729736,6.91386,
06/15/1991,,15.986709,9.298622,15.272331,,65.452342,,5.551682,9.126233,6.015927,3.613323,3.613323,3.613323,,39.937385,41.232302,9.395021,
09/07/1991,,15.158607,8.733166,14.400006,,65.961205,,6.713279,,6.996773,4.23614,4.23614,4.23614,,39.455797,36.788355,9.582005,
12/31/1991,,15.26608,8.999116,13.655988,,66.560097,,8.073566,12.547098,8.379411,4.886875,4.886874,4.886874,,41.679976,24.730973,11.49063,
03/28/1992,,16.304371,9.676047,15.521327,,65.274472,,6.09307,15.245016,6.418236,3.827619,3.827619,3.827619,,40.363375,37.99108,10.110165,
06/20/1992,,16.585619,9.954376,15.788035,,65.177142,,6.28288,11.936154,6.766389,4.027749,4.027749,4.027749,,40.474173,36.214193,10.579271,
09/12/1992,,16.174788,9.545596,15.322293,,64.649496,,6.198391,2.051615,6.604868,3.92446,3.92446,3.92446,,40.582307,38.987697,9.86861,
01/01/1993,,15.42224,9.36466,13.919187,,64.095873,,7.539395,0.614094,7.871279,4.537191,4.537191,4.537191,,42.357643,27.054481,11.249833,
03/27/1993,,12.31082,7.39545,13.286995,,63.149318,,3.598496,,4.038072,2.366795,0.248817,0.248817,,41.387989,63.190367,4.531568,
06/19/1993,,11.66087,6.988573,12.572912,,64.299135,,4.449872,,4.965063,2.908983,2.908983,2.908983,,41.410957,46.912854,6.190423,
09/11/1993,,11.000032,6.348526,12.023987,,65.016689,,5.44644,1.171426,5.577453,2.951502,2.951502,2.951502,,47.081551,46.991979,5.830899,
12/31/1993,,9.785203,5.773313,10.396905,,63.356901,,5.562726,,5.689256,3.102372,3.102372,3.102372,,45.469637,33.899141,6.468103,
03/26/1994,,11.154133,6.503636,10.718949,,61.946001,,2.850236,,2.853654,1.554301,1.554301,1.554301,,45.532962,85.759171,1.588441,
06/18/1994,,6.526917,3.691604,6.346084,,,,-4.425705,-911.067837,-4.390872,-2.335735,-2.335735,-2.335735,,,,,
09/10/1994,,4.77886,2.609312,4.601388,,60.745647,,2.175524,,2.305803,1.06724,1.06724,1.06724,,53.715034,117.289036,-0.826219,
12/31/1994,,1.896686,1.030603,1.725853,,30.887524,,2.54153,,2.548015,0.899057,0.899057,0.899057,,64.71541,99.482696,0.009812,
03/25/1995,,0.922753,0.497201,2.169436,,66.271489,,6.158953,,6.473414,3.961588,1.076602,1.076602,,38.802194,63.41384,0.3376,
06/17/1995,,2.909288,1.512843,6.130587,,67.025067,,5.762566,,6.207208,4.05916,-0.363485,-0.363485,,34.60571,61.78378,1.11182,
09/09/1995,,1.994618,1.003038,7.043618,,66.240068,,6.370072,,6.370072,4.019604,0.421174,0.421174,,36.898608,61.558198,0.766767,
12/31/1995,,-3.106134,-1.629674,8.754584,,65.65953,,6.903167,,6.903167,3.283145,-4.166589,-4.166589,,52.440018,52.075732,-1.488592,
03/23/1996,,-2.681395,-1.387735,7.693693,,65.667938,,3.123486,,2.911829,1.652883,1.652883,1.652883,,43.23559,142.095416,1.128744,
06/15/1996,,-2.459296,-1.217195,5.559661,,65.145697,,0.229582,,0.007144,0.03572,0.03572,0.03572,,,3234.090384,77.076551,
09/07/1996,,-2.993871,-1.403505,3.308307,,65.408164,,0.035713,,-0.437004,-0.314081,-0.314081,-0.314081,,,,,
12/31/1996,,-25.902704,-11.704887,,,65.351237,,1.475685,,-22.978226,-18.093916,-19.373509,-19.373509,,,,,
03/29/1997,,-36.708303,-15.791438,,,8.503796,,2.109495,,-11.166477,-7.676904,-7.676904,-7.676904,,,,,
06/21/1997,,-34.452563,-15.016846,,,8.117972,,4.343317,,3.925168,2.36394,2.363941,2.363941,,39.774795,51.571591,-16.684828,
09/13/1997,,-28.375629,-12.453243,,,13.141532,,9.860453,,9.347532,5.476736,5.476736,5.476736,,41.409818,12.009615,-24.967825,
12/31/1997,,,,,,,,,,,,7.609842,7.609842,,,,,
