Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
09/30/2011,,,,,38.0,38.0,,,,,,,,,,,,
12/31/2011,,,,,73.0,73.0,,,,,,,,,,,,
03/31/2012,,,,,32.0,32.0,,,,,,,,,,,,
06/30/2012,,,,,-2218.0,52.85,,,,,,,,,,,,
09/30/2012,,,,,-92.0,39.23704,,,,,,,,,,,,
12/31/2012,,,,,1399.0,612.299969,,,,,,,,,,,,
03/31/2013,,,,,323.0,66.000024,,,,,,,,,,,,
06/30/2013,,,,,-1124.0,82.284773,,,,,,,,,,,,
09/30/2013,,0.45,17.0,-5.10104768992958,27.0,69.911352,,50.0,,,,9.78828769203217,,,,,3677.77777777778,
12/31/2013,,113.833,179.0,1.03837471783296,150.0,201.34613,,62.303664921466,,29.6002962292485,,22.6690075064429,,,,,57.2478982368909,
03/31/2014,,17.36,66.0,0.794276359667738,48.0,65.41935,,266.666666666667,,,,20.4131202135785,,,28.5426989820248,,280.184331797235,
06/30/2014,,5.423,6.0,1.86986660453195,12.0,12.65,,-70.5882352941176,,,,-13.7521222410866,,,-48.2479784366577,,10.6398672321593,
09/30/2014,,21.017,53.0,2.2696245896134,65.0,83.700006,,91.4893617021277,,608.333333333333,,13.8389366692729,,,207.37452971697,,152.176809249655,
12/31/2014,,142.429,154.0,0.637547692486964,142.0,184.9,,7.8838174273859,,3.65198711063373,,3.1041257367387,,,-8.70488322717622,,8.1240477711702,
03/31/2015,,64.5,28.0,-3.49265781313988,23.0,46.165375,,-30.5555555555555,,-13.0849244399585,,-11.2751341759474,,,-13.8888888888889,,-56.5891472868217,
06/30/2015,,29.433,38.0,-1.88651922607206,-379.0,55.617831,,40.0,,195.0,,10.831935845137,,,73.3333333333333,,29.1067849013013,
09/30/2015,,34.92,32.0,-2.72880946631249,175.0,35.947064,,-13.7931034482759,,12.8205128205128,,-3.32050132714585,,,-27.061310782241,,-8.36197021764033,
12/31/2015,,119.0,114.0,1.42563801701379,62.0,112.45,,-2.91262135922329,,-3.53302611367127,,-2.8742290641932,,,-12.3762376237624,,-4.20168067226891,
03/31/2016,,18.42,25.0,0.823251440832792,-149.0,33.290437,,-4.76190476190477,,59.0909090909091,,7.81274065343896,,,-3.2258064516129,,35.7220412595005,
06/30/2016,,75.343,61.0,7.97307948826775,89.0,77.25,,-21.259842519685,,0.240963855421687,,5.15385901463354,,,-40.2298850574713,,-19.0369377380779,
09/30/2016,,6.943,-6.0,0.460122699386503,-15.0,-3.275,,,,-5.66037735849057,,15.814696485623,,,-62.0081411126187,,,
12/31/2016,,105.0,110.0,-0.267101293464051,-290.0,86.739745,,3.26086956521739,,24.2424242424242,,13.2404181184669,,,8.98682406658521,,4.76190476190476,
03/31/2017,,28.357,39.0,5.70005445316253,-5.0,24.56898,,29.6296296296296,,76.6666666666667,,17.7624047630785,,,19.2660550458715,,37.5321790034207,
06/30/2017,,38.213,65.0,-1.30486358244365,-430.0,73.627599,,15.7894736842105,,25.0,,-0.289855072463768,,,,,70.0991809070212,
09/30/2017,,14.74,41.0,4.09053549977872,68.0,53.913158,,233.333333333333,,364.12213740458,,69.531914893617,,,238.129496402878,,178.154681139756,
12/31/2017,,111.714,138.0,2.48213614140655,-84.0,109.391295,,29.0322580645161,,14.214463840399,,10.0334448160535,,,12.8712871287129,,23.5297276975133,
03/31/2018,,33.683,34.0,5.33949969525529,-1128.0,-676.95244,,5.26315789473683,,1.65247251044417,,1.11111111111111,,,-14.9617944293813,,0.941127571772111,
06/30/2018,,39.65,45.0,1.63798309178744,-372.0,62.412367,,37.9310344827586,,34.3137254901961,,4.52261306532663,,,-2.83400809716599,,13.4930643127364,
09/30/2018,,26.767,97.0,-0.207571414450924,101.0,105.0,,269.565217391304,,103.125,,29.7101449275362,,,153.272623790552,,262.386520715807,
12/31/2018,,82.125,103.0,0.607975489492077,95.0,121.225,,28.5714285714286,,14.5754343626672,,1.96854408210396,,,23.8591916558018,,25.4185692541857,
03/31/2019,,2.653,26.0,-1.90637788202415,10.0,29.636364,,166.666666666667,,62.7758432406816,,5.82690659811482,,,126.618705035971,,880.022615906521,
06/30/2019,,20.4,44.0,-3.61750925131207,-51.0,67.539655,,94.4444444444445,,22.738484415753,,3.80369139818557,,,31.4610098595757,,115.686274509804,
09/30/2019,,31.4,26.0,-2.42450095761596,-227.0,43.0,,-28.5714285714286,,-38.6056191467222,,-13.9408099688474,,,38.4615384615385,,-17.1974522292994,
12/31/2019,,88.38,105.0,-1.10207948935321,85.0,104.42,,14.6496815286624,,12.8654970760234,,7.41301059001513,,,74.0384615384615,,18.8051595383571,
03/31/2020,,24.275,15.0,-2.87183883411916,-730.0,346.394265,,0.0,,127.46185852982,,17.2480620155039,,,98.300283286119,,-38.2080329557158,
06/30/2020,,-50.6,-17.0,5.68111561448101,-397.0,-9.363208,,64.2857142857143,,,,95.559299596847,,,88.8613861386139,,66.403162055336,
09/30/2020,,-18.16,,,,,,,,,,,,,,,,
12/31/2020,,60.94,,,,,,,,,,,,,,,,
