Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2003,57943.0,167.0,167.0,0.0,3313.0,3313.0,,3682.0,1576.0,0.0,2106.0,0.0,781.0,,,,,7943.0,9687.0,14839.0,-5152.0,0.0,40313.0,36615.0,36615.0,0.0,,,3698.0,50000.0,,1661.0,1661.0,,,,895.0,895.0,0.0,0.0,,,5274.0,,,5274.0,7830.0,11014.0,11014.0,0.0,0.0,,12623.0,,,,12623.0,23637.0,31467.0,0.0,23707.0,,,-110.0,5221.0,-2342.0,26476.0,,26476.0,57943.0,
06/30/2003,59881.0,1506.0,1506.0,0.0,3315.0,3315.0,,3583.0,1562.0,0.0,2021.0,0.0,802.0,,,,,9206.0,10018.0,15469.0,-5451.0,0.0,40657.0,36876.0,36876.0,0.0,,,3781.0,50675.0,,1608.0,1608.0,,,,2436.0,2436.0,0.0,0.0,,,6113.0,,,6113.0,10157.0,10940.0,10940.0,0.0,0.0,,11227.0,,,,11227.0,22167.0,32324.0,0.0,23706.0,,,-108.0,5926.0,-1967.0,27557.0,,27557.0,59881.0,
09/30/2003,58226.0,496.0,496.0,0.0,3080.0,3080.0,,3549.0,1456.0,0.0,2093.0,0.0,795.0,,,,,7920.0,9886.0,15331.0,-5445.0,0.0,40420.0,36600.0,25104.0,11496.0,,,3820.0,50306.0,,1697.0,1697.0,,,,1974.0,1974.0,0.0,0.0,,,4038.0,,,4038.0,7709.0,11639.0,11639.0,0.0,0.0,,11135.0,,,,11135.0,22774.0,30483.0,,23705.0,,,-181.0,6444.0,-2225.0,27743.0,,27743.0,58226.0,
12/31/2003,59285.0,514.0,514.0,0.0,3369.0,,,3343.0,1375.0,0.0,1968.0,0.0,898.0,,,,,8124.0,10155.0,15805.0,-5650.0,0.0,41006.0,36879.0,25402.0,11477.0,,,4127.0,51161.0,,2005.0,2005.0,,,,1328.0,1328.0,0.0,0.0,,,4528.0,,,4528.0,7861.0,11591.0,11591.0,0.0,0.0,,11303.0,,,,11303.0,22894.0,30755.0,0.0,23704.0,,,-402.0,7020.0,-1792.0,28530.0,0.0,28530.0,59285.0,
03/31/2004,59289.0,287.0,287.0,0.0,3455.0,3455.0,,3549.0,1529.0,0.0,2020.0,0.0,930.0,,,,,8221.0,9995.0,15871.0,-5876.0,0.0,41073.0,36819.0,25777.0,11042.0,,,4254.0,51068.0,,1793.0,1793.0,,,,1429.0,1429.0,0.0,0.0,,,4393.0,,,4393.0,7615.0,11696.0,11696.0,0.0,0.0,,11171.0,,,,11171.0,22867.0,30482.0,0.0,23770.0,,,-429.0,7105.0,-1639.0,28807.0,,28807.0,59289.0,
06/30/2004,59123.0,164.0,164.0,0.0,3365.0,3365.0,,3598.0,1534.0,0.0,2064.0,0.0,933.0,,,,,8060.0,9805.0,15757.0,-5952.0,0.0,41258.0,36876.0,25756.0,11120.0,,,4382.0,51063.0,,1856.0,1856.0,,,,1979.0,1979.0,0.0,0.0,,,4173.0,,,4173.0,8008.0,10972.0,10972.0,0.0,0.0,,11266.0,,,,11266.0,22238.0,30246.0,0.0,23769.0,,,-592.0,7527.0,-1827.0,28877.0,,28877.0,59123.0,
09/30/2004,59290.0,202.0,202.0,0.0,3248.0,3248.0,,3797.0,1506.0,0.0,2291.0,0.0,884.0,,,,,8131.0,9835.0,15966.0,-6131.0,0.0,41324.0,36882.0,25766.0,11116.0,,,4442.0,51159.0,,1901.0,1901.0,,,,1659.0,1659.0,0.0,0.0,,,4293.0,,,4293.0,7853.0,10972.0,10972.0,0.0,0.0,,11245.0,,,,11245.0,22217.0,30070.0,,23764.0,,,-757.0,7993.0,-1780.0,29220.0,,29220.0,59290.0,
12/31/2004,59928.0,282.0,282.0,0.0,3541.0,,,3447.0,1367.0,0.0,2080.0,0.0,2452.0,,,,,9722.0,9985.0,16483.0,-6498.0,0.0,40221.0,35811.0,25177.0,10634.0,,,4410.0,50206.0,,2207.0,2207.0,,,,2568.0,2568.0,0.0,0.0,,,4303.0,,,4303.0,9078.0,9723.0,9723.0,0.0,0.0,,11216.0,,,,11216.0,20939.0,30017.0,0.0,23762.0,,,-950.0,8304.0,-1205.0,29911.0,0.0,29911.0,59928.0,
03/31/2005,60140.0,220.0,220.0,0.0,3635.0,3635.0,,3712.0,1565.0,0.0,2147.0,0.0,2558.0,,,,,10125.0,9821.0,16464.0,-6643.0,0.0,40194.0,35664.0,25101.0,10563.0,,,4530.0,50015.0,,1964.0,1964.0,,,,2612.0,,,,,,4605.0,,,4605.0,9181.0,9724.0,,,,,11111.0,,,,11111.0,20835.0,30016.0,0.0,23823.0,,,-996.0,8520.0,-1223.0,30124.0,0.0,30124.0,60140.0,
06/30/2005,58207.0,396.0,396.0,0.0,3461.0,3461.0,,3678.0,1589.0,0.0,2089.0,0.0,989.0,,,,,8524.0,9730.0,16395.0,-6665.0,0.0,39953.0,35471.0,24906.0,10565.0,,,4482.0,49683.0,,1995.0,1995.0,,,,887.0,,,,,,4938.0,,,4938.0,7820.0,9723.0,,,,,10808.0,,,,10808.0,20531.0,28351.0,0.0,23821.0,,,-1222.0,8690.0,-1433.0,29856.0,0.0,29856.0,58207.0,
09/30/2005,58102.0,235.0,235.0,0.0,3335.0,3335.0,,3799.0,1531.0,0.0,2268.0,0.0,974.0,,,,,8343.0,9849.0,16633.0,-6784.0,0.0,39910.0,35414.0,24851.0,10563.0,,,4496.0,49759.0,,2159.0,2159.0,,,,1060.0,1060.0,0.0,0.0,,,4718.0,,,4718.0,7937.0,9723.0,9723.0,0.0,0.0,,10667.0,,,,10667.0,20390.0,28327.0,0.0,23817.0,,,-1630.0,9024.0,-1436.0,29775.0,0.0,29775.0,58102.0,
12/31/2005,57628.0,316.0,316.0,0.0,3385.0,3385.0,,3343.0,1363.0,0.0,1980.0,0.0,1109.0,,,,,8153.0,9817.0,16598.0,-6781.0,0.0,39658.0,35164.0,24648.0,10516.0,,,4494.0,49475.0,,2270.0,2270.0,,,,2073.0,2073.0,0.0,0.0,,,4381.0,,,4381.0,8724.0,8475.0,8475.0,0.0,0.0,,10836.0,,,,10836.0,19311.0,28035.0,0.0,23835.0,,,-2032.0,9453.0,-1663.0,29593.0,0.0,29593.0,57628.0,
03/31/2006,57814.0,267.0,267.0,0.0,3431.0,3431.0,,3587.0,1456.0,0.0,2131.0,0.0,1033.0,,,,,8318.0,9780.0,16756.0,-6976.0,0.0,39716.0,35099.0,24663.0,10436.0,,,4617.0,49496.0,,2020.0,2020.0,,,,2371.0,,,,,,4310.0,,,4310.0,8701.0,8476.0,,,,,10660.0,,,,10660.0,19136.0,27837.0,0.0,23493.0,,,,10277.0,-3793.0,29977.0,0.0,29977.0,57814.0,
06/30/2006,58222.0,402.0,402.0,0.0,3549.0,3549.0,,3550.0,1484.0,0.0,2066.0,0.0,873.0,,,,,8374.0,9762.0,17046.0,-7284.0,0.0,40086.0,35478.0,24985.0,10493.0,,,4608.0,49848.0,,2084.0,2084.0,,,,3373.0,,,,,,4241.0,,,4241.0,9698.0,7478.0,,,,,10678.0,,,,10678.0,18156.0,27854.0,0.0,23525.0,,,-2530.0,10578.0,-1205.0,30368.0,0.0,30368.0,58222.0,
09/30/2006,58840.0,655.0,655.0,0.0,3573.0,3573.0,,3857.0,1554.0,0.0,2303.0,0.0,874.0,,,,,8959.0,9809.0,17363.0,-7554.0,0.0,40072.0,35815.0,25740.0,10075.0,,,4257.0,49881.0,,2376.0,2376.0,,,,3712.0,,,,,,4783.0,,,4783.0,10871.0,7081.0,,,,,10490.0,,,,10490.0,17571.0,28442.0,0.0,23580.0,,,-2840.0,10914.0,-1256.0,30398.0,0.0,30398.0,58840.0,
12/31/2006,55574.0,239.0,239.0,0.0,3869.0,3869.0,,3506.0,1389.0,0.0,2117.0,0.0,640.0,,,,,8254.0,9693.0,17050.0,-7357.0,0.0,37627.0,35730.0,25553.0,10177.0,,,1897.0,47320.0,,2602.0,2602.0,,,,3133.0,3133.0,0.0,0.0,,,4738.0,,,4738.0,10473.0,7081.0,7081.0,0.0,0.0,,9465.0,,,,9465.0,16546.0,27019.0,0.0,23626.0,,,-3130.0,11128.0,-3069.0,28555.0,0.0,28555.0,55574.0,
03/31/2007,55814.0,251.0,251.0,0.0,3977.0,3977.0,,3881.0,1584.0,0.0,2297.0,0.0,743.0,,,,,8852.0,9624.0,17373.0,-7749.0,0.0,37338.0,35459.0,25411.0,10048.0,,,1879.0,46962.0,,2574.0,2574.0,,,,3461.0,,,,,,4392.0,,,4392.0,10427.0,7081.0,,,,,9577.0,,,,9577.0,16658.0,27085.0,0.0,23292.0,,,-3183.0,11633.0,-3013.0,28729.0,0.0,28729.0,55814.0,
06/30/2007,56495.0,419.0,419.0,0.0,3957.0,3957.0,,4033.0,1634.0,0.0,2399.0,0.0,749.0,,,,,9158.0,9802.0,17814.0,-8012.0,0.0,37535.0,35576.0,25516.0,10060.0,,,1959.0,47337.0,,2599.0,2599.0,,,,5432.0,,,,,,4235.0,,,4235.0,12266.0,7085.0,,,,,9668.0,,,,9668.0,16753.0,29019.0,0.0,23295.0,,,-5090.0,11945.0,-2674.0,27476.0,0.0,27476.0,56495.0,
12/31/2007,67993.0,567.0,567.0,,5197.0,5197.0,,4096.0,1605.0,,2491.0,,877.0,,,,,10737.0,10778.0,19204.0,-8426.0,,46478.0,43393.0,31193.0,12200.0,,,3085.0,57256.0,,4065.0,4065.0,,,,8107.0,,,,,,4914.0,,,4914.0,17086.0,12902.0,,,,,10710.0,,,,10710.0,23612.0,40698.0,,23445.0,,,-6524.0,12209.0,-1835.0,27295.0,,27295.0,67993.0,
03/31/2008,70026.0,605.0,605.0,,5361.0,5361.0,,4667.0,1944.0,,2723.0,,1045.0,,,,,11678.0,11311.0,20065.0,-8754.0,,47037.0,43666.0,31459.0,12207.0,,,3371.0,58348.0,,4157.0,4157.0,,,,5244.0,,,,,,4853.0,,,4853.0,14254.0,17428.0,,,,,11078.0,,,,11078.0,28506.0,42760.0,0.0,23373.0,,,-7054.0,12389.0,-1442.0,27266.0,0.0,27266.0,70026.0,
06/30/2008,70845.0,708.0,708.0,,5223.0,5223.0,,4846.0,1968.0,,2878.0,,897.0,,,,,11674.0,11464.0,20507.0,-9043.0,0.0,47707.0,44337.0,30497.0,13840.0,,,3370.0,59171.0,,3541.0,3541.0,,,,2942.0,,,,,,5347.0,,,5347.0,11830.0,19348.0,,,,,11717.0,,,,11717.0,31065.0,42895.0,0.0,23441.0,,,-6987.0,12670.0,-1174.0,27950.0,0.0,27950.0,70845.0,
09/30/2008,66945.0,737.0,737.0,0.0,4709.0,4709.0,,4664.0,1825.0,0.0,2839.0,0.0,1147.0,,,,,11257.0,10638.0,18903.0,-8265.0,,45050.0,42069.0,28573.0,13496.0,,,2981.0,55688.0,,3439.0,3439.0,,,,1719.0,,,,,,5137.0,,,5137.0,10295.0,18874.0,,,,,11375.0,,,,11375.0,30249.0,40544.0,0.0,23505.0,,,-8722.0,13623.0,-2005.0,26401.0,0.0,26401.0,66945.0,
12/31/2008,63173.0,1244.0,1244.0,0.0,4704.0,4704.0,,3881.0,1568.0,0.0,2313.0,0.0,1632.0,,,,,11461.0,9917.0,17815.0,-7898.0,0.0,41795.0,40507.0,27581.0,12926.0,,,1288.0,51712.0,,3373.0,3373.0,,,,1662.0,,,,,,6009.0,,,6009.0,11044.0,18589.0,,,,,11184.0,,,,11184.0,29773.0,40817.0,0.0,23563.0,,,-8714.0,13440.0,-5994.0,22295.0,61.0,22356.0,63173.0,
03/31/2009,62353.0,1184.0,1184.0,0.0,4472.0,4472.0,0.0,4050.0,1671.0,0.0,2379.0,0.0,1435.0,,,,510.0,11141.0,9735.0,,,0.0,41477.0,40256.0,27348.0,12908.0,73.0,,1148.0,51212.0,,5773.0,3207.0,,,2566.0,1781.0,1022.0,,,,759.0,2761.0,,366.0,2761.0,10315.0,18385.0,18385.0,,,,11198.0,,5037.0,4090.0,1705.0,29583.0,39898.0,0.0,23466.0,,,-8588.0,13661.0,-6146.0,22393.0,62.0,22455.0,62353.0,
06/30/2009,64654.0,1731.0,1731.0,0.0,4646.0,4646.0,0.0,4011.0,1651.0,0.0,2360.0,0.0,1300.0,,,,430.0,11688.0,10224.0,,,0.0,42742.0,41482.0,28225.0,13257.0,100.0,,1160.0,52966.0,,5941.0,3225.0,,,2716.0,1615.0,856.0,,,,759.0,2747.0,,366.0,2747.0,10303.0,18610.0,18610.0,,,,11361.0,,4891.0,4266.0,1838.0,29971.0,40274.0,0.0,23517.0,,,-8514.0,14016.0,-4723.0,24296.0,84.0,24380.0,64654.0,
09/30/2009,66669.0,2996.0,2996.0,0.0,4720.0,4720.0,0.0,4073.0,1587.0,0.0,2486.0,0.0,1229.0,,,,443.0,13018.0,10409.0,,,0.0,43242.0,41936.0,28617.0,13319.0,122.0,,1184.0,53651.0,,6251.0,3264.0,,,2987.0,2617.0,1359.0,,,,1258.0,3188.0,,441.0,3188.0,12056.0,18108.0,18108.0,,,,11294.0,,4886.0,4314.0,1653.0,29402.0,41458.0,0.0,23570.0,,,-8484.0,14394.0,-4355.0,25125.0,86.0,25211.0,66669.0,
12/31/2009,66714.0,2101.0,2101.0,0.0,5197.0,5197.0,0.0,3775.0,1410.0,0.0,2365.0,0.0,1381.0,0.0,,,392.0,12454.0,10693.0,19423.0,-8730.0,0.0,43567.0,42193.0,28764.0,13429.0,115.0,,1259.0,54260.0,,7122.0,3766.0,0.0,0.0,3356.0,966.0,453.0,,,,513.0,3403.0,0.0,0.0,3169.0,11491.0,18024.0,18024.0,,,,11227.0,0.0,4581.0,4508.0,2138.0,29251.0,40742.0,0.0,23611.0,0.0,23611.0,-8416.0,14636.0,-3955.0,25876.0,96.0,25972.0,66714.0,
03/31/2010,95709.0,3878.0,3878.0,0.0,6575.0,6575.0,,5097.0,1894.0,0.0,3203.0,0.0,1665.0,,,,353.0,17215.0,13896.0,22928.0,-9032.0,,64598.0,62767.0,37119.0,25648.0,140.0,,1691.0,78494.0,,8799.0,5422.0,,,3377.0,1524.0,891.0,,,,633.0,5258.0,,,4830.0,15581.0,29496.0,29496.0,,,,16138.0,,5443.0,7561.0,3134.0,45634.0,61215.0,,30915.0,,,-8286.0,15971.0,-4422.0,34178.0,316.0,34494.0,95709.0,
06/30/2010,91590.0,2854.0,2854.0,0.0,5606.0,5606.0,,5167.0,1916.0,0.0,3251.0,0.0,1624.0,,,,510.0,15251.0,13047.0,21377.0,-8330.0,,63292.0,61669.0,36439.0,25230.0,162.0,,1461.0,76339.0,,7923.0,4913.0,,,3010.0,927.0,291.0,,,,636.0,4919.0,,,4441.0,13769.0,29103.0,29103.0,,,,15359.0,,5376.0,7353.0,2630.0,44462.0,58231.0,,31131.0,0.0,31131.0,-8266.0,16393.0,-5959.0,33299.0,60.0,33359.0,91590.0,
09/30/2010,93620.0,2288.0,2288.0,0.0,6013.0,6013.0,,5735.0,1861.0,0.0,3874.0,0.0,1788.0,,,,522.0,15824.0,13710.0,22644.0,-8934.0,,64086.0,62240.0,36764.0,25476.0,195.0,,1651.0,77796.0,,8274.0,5130.0,,,3144.0,464.0,331.0,,,,133.0,4888.0,,,4140.0,13626.0,29571.0,29571.0,,,,15441.0,,5334.0,6992.0,3115.0,45012.0,58638.0,,31181.0,0.0,31181.0,-8202.0,16621.0,-4720.0,34880.0,102.0,34982.0,93620.0,
12/31/2010,95289.0,2481.0,2481.0,0.0,6539.0,6539.0,0.0,5310.0,1743.0,0.0,3567.0,0.0,1891.0,0.0,,,555.0,16221.0,13792.0,23030.0,-9238.0,0.0,65276.0,63819.0,37856.0,25963.0,86.0,,1371.0,79068.0,,9216.0,5409.0,0.0,0.0,3807.0,1865.0,750.0,,,,1115.0,4579.0,0.0,0.0,4263.0,15660.0,26859.0,26814.0,45.0,45.0,,16828.0,0.0,5428.0,7984.0,3416.0,43687.0,59347.0,0.0,31231.0,,,-8126.0,16619.0,-3890.0,35834.0,108.0,35942.0,95289.0,
03/31/2011,98269.0,2088.0,2088.0,0.0,7131.0,7131.0,,6116.0,2006.0,0.0,4110.0,0.0,2194.0,,,,670.0,17529.0,14003.0,23712.0,-9709.0,,66737.0,64943.0,38592.0,26351.0,117.0,,1677.0,80740.0,,9622.0,5535.0,,,4087.0,5757.0,1812.0,,,,3945.0,4400.0,,,3987.0,19779.0,24288.0,24288.0,,,,16703.0,,4933.0,8252.0,3518.0,40991.0,60770.0,,31182.0,0.0,31182.0,-7933.0,16876.0,-2744.0,37381.0,118.0,37499.0,98269.0,
06/30/2011,99027.0,2267.0,2267.0,0.0,6830.0,6830.0,,6414.0,2137.0,0.0,4277.0,0.0,1985.0,,,,647.0,17496.0,14216.0,24265.0,-10049.0,,67315.0,65572.0,39063.0,26509.0,153.0,,1590.0,81531.0,,9261.0,5308.0,,,3953.0,6160.0,1242.0,,,,4918.0,4859.0,,,4340.0,20280.0,23420.0,23420.0,,,,16216.0,,4837.0,7993.0,3386.0,39636.0,59916.0,,31240.0,0.0,31240.0,-7545.0,17300.0,-2004.0,38991.0,120.0,39111.0,99027.0,
09/30/2011,95832.0,1976.0,1976.0,0.0,6835.0,6835.0,,6399.0,2085.0,0.0,4314.0,0.0,2119.0,,,,624.0,17329.0,13856.0,23917.0,-10061.0,,64647.0,63008.0,37592.0,25416.0,169.0,,1470.0,78503.0,,9337.0,5293.0,,,4044.0,5739.0,896.0,,,,4843.0,5284.0,,,4072.0,20360.0,23139.0,23139.0,,,,15633.0,,4772.0,7580.0,3281.0,38772.0,59132.0,,31279.0,0.0,31279.0,-7518.0,17695.0,-4864.0,36592.0,108.0,36700.0,95832.0,
12/31/2011,93837.0,1974.0,1974.0,0.0,6361.0,6361.0,0.0,5706.0,1800.0,0.0,3906.0,0.0,2161.0,0.0,,,666.0,16202.0,13813.0,23932.0,-10119.0,0.0,63822.0,62483.0,37297.0,25186.0,31.0,,1308.0,77635.0,,9753.0,5525.0,0.0,0.0,4228.0,3836.0,182.0,,,,3654.0,4856.0,0.0,0.0,3877.0,18445.0,23095.0,23095.0,,,,16969.0,0.0,6835.0,6738.0,3396.0,40064.0,58509.0,0.0,31318.0,0.0,31318.0,-7476.0,18012.0,-6637.0,35217.0,111.0,35328.0,93837.0,
03/31/2012,96647.0,1852.0,1852.0,0.0,7314.0,7314.0,0.0,6286.0,1929.0,0.0,4357.0,0.0,2241.0,,,,790.0,17693.0,14084.0,24658.0,-10574.0,0.0,64870.0,63542.0,37940.0,25602.0,33.0,,1295.0,78954.0,,9495.0,5545.0,,,3950.0,5143.0,3320.0,,,,1823.0,4660.0,,,3951.0,19298.0,23198.0,23198.0,,,,17060.0,,6799.0,6901.0,3360.0,40258.0,59556.0,0.0,31246.0,0.0,31246.0,-7337.0,18298.0,-5242.0,36965.0,126.0,37091.0,96647.0,
06/30/2012,97114.0,4643.0,4643.0,0.0,6642.0,6642.0,0.0,6165.0,1981.0,0.0,4184.0,0.0,2381.0,,,,755.0,19831.0,13757.0,24322.0,-10565.0,0.0,63526.0,62128.0,37147.0,24981.0,32.0,,1366.0,77283.0,,8887.0,5161.0,,,3726.0,2168.0,245.0,,,,1923.0,4999.0,,,4241.0,16054.0,28081.0,28081.0,,,,16731.0,,6606.0,6807.0,3318.0,44812.0,60866.0,0.0,31300.0,0.0,31300.0,-7283.0,18800.0,-6684.0,36133.0,115.0,36248.0,97114.0,
09/30/2012,97779.0,3873.0,3873.0,0.0,7110.0,7110.0,0.0,6429.0,2024.0,0.0,4405.0,0.0,2105.0,,,,691.0,19517.0,14049.0,24888.0,-10839.0,0.0,64213.0,62727.0,37531.0,25196.0,33.0,,1453.0,78262.0,,9427.0,5499.0,,,3928.0,2183.0,263.0,,,,1920.0,4235.0,,,3539.0,15845.0,27323.0,27323.0,,,,17933.0,,7858.0,6749.0,3326.0,45256.0,61101.0,0.0,31381.0,0.0,31381.0,-7192.0,18921.0,-6559.0,36551.0,127.0,36678.0,97779.0,
12/31/2012,75477.0,4475.0,4475.0,0.0,6129.0,6129.0,0.0,3741.0,1213.0,0.0,2528.0,0.0,1328.0,0.0,,,495.0,15673.0,10010.0,16856.0,-6846.0,0.0,49794.0,48292.0,25740.0,22552.0,18.0,,1484.0,59804.0,,8164.0,4642.0,0.0,0.0,3522.0,3851.0,272.0,2.0,2.0,,3577.0,2855.0,0.0,0.0,2614.0,14870.0,15574.0,15574.0,,,,12617.0,0.0,3336.0,6235.0,3046.0,28191.0,43061.0,0.0,31548.0,,,-7157.0,10551.0,-2666.0,32276.0,140.0,32416.0,75477.0,
