Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
06/30/2000,1379.7,997.3,468.4,209.1,,143.0,66.1,-295.1,-147.8,-205.6,,58.3,,-1478.3,-450.0,0.0,,,-450.0,,,0.0,0.0,0.0,,,,,-1028.3,139.3,-21.6,298.0,,,,-131.8,49.3,-181.1,-5.3,,40.7,
09/30/2000,2066.7,1910.1,388.0,-1239.1,,,-1239.1,1007.7,,,,1007.7,,-1979.0,-430.0,0.0,,,-430.0,,,-124.0,0.0,-124.0,,,,,-1425.0,-3.2,-21.7,-865.1,,,,1649.4,2341.6,-692.2,-765.8,,84.5,
12/31/2000,914.3,317.4,486.8,692.6,,192.8,499.8,-582.5,185.5,-397.9,,-370.1,,-3213.7,-397.3,0.0,,,-397.3,,,0.0,0.0,0.0,,,,,-2816.4,2515.3,-21.5,2984.1,,,,-442.1,104.5,-546.6,-5.2,,215.9,
03/31/2001,1619.0,1100.1,536.7,89.7,,-112.8,202.5,-107.5,-252.9,-234.4,,379.8,,-3355.4,-513.3,0.0,,,-513.3,,,0.0,0.0,0.0,,,,,-2842.1,2483.4,-22.1,2854.8,,,,-344.3,245.0,-589.3,-5.0,,747.0,
06/30/2001,1200.8,1177.0,539.2,-659.7,,36.8,-696.5,144.3,-32.9,-65.8,,243.0,,-1975.2,-456.9,0.0,,,-456.9,,,0.0,0.0,0.0,,,,,-1518.3,521.9,-22.1,756.6,,,,1993.0,2327.8,-334.8,-2205.6,,-252.5,
09/30/2001,2069.9,1272.4,622.3,-292.3,,,-292.3,467.5,,,,467.5,,-2858.0,-405.9,0.0,,,-405.9,,,12.5,12.5,0.0,,,,,-2464.6,867.3,-24.3,1940.1,,,,-7.5,64.3,-71.8,-1041.0,,79.2,
12/31/2001,1438.1,1199.4,480.7,364.7,,-133.7,498.4,-606.7,471.6,-235.9,,-842.4,,-1137.3,-569.4,0.0,,,-569.4,,,-29.1,0.0,-29.1,,,,,-538.8,543.9,-24.4,2728.3,,,,-464.3,134.7,-599.0,-1695.7,,844.7,
03/31/2002,-1894.4,-6378.0,506.7,3539.0,,-2.1,3541.1,437.9,415.6,42.0,,-19.7,,-1326.9,-418.9,0.0,,,-418.9,,,17.2,17.2,0.0,,,,,-925.2,2024.8,-25.3,2453.4,,,,-120.2,46.6,-166.8,-283.1,,-1196.5,
06/30/2002,1594.9,-2631.2,541.1,3686.6,,-215.8,3902.4,-1.6,936.6,-40.7,,-897.5,,-532.0,-408.5,0.0,,,-408.5,,,58.8,58.8,0.0,,,,,-182.3,-2303.4,-25.3,-1367.6,,,,-18.3,5.0,-23.3,-892.2,,-1240.5,
09/30/2002,1818.6,-1442.8,533.8,2169.1,,,2169.1,558.5,,,,558.5,,3493.6,-291.2,0.0,,,-291.2,,,-63.7,0.0,-63.7,,,,,3848.5,-1921.3,-25.3,-1862.8,,,,-0.7,0.0,-0.7,-32.5,,3390.9,
12/31/2002,796.3,585.9,529.3,451.7,,252.6,199.1,-770.6,-44.2,-139.0,,-587.4,,-1052.0,-304.8,0.0,,,-304.8,,,42.2,42.2,0.0,,,,,-789.4,-179.3,-25.2,-153.9,,,,1.9,1.9,0.0,-2.1,,-435.0,
03/31/2003,1350.3,124.3,566.3,469.7,,53.0,416.7,190.0,65.7,83.0,,41.3,,-633.0,-261.3,0.0,,,-261.3,,,12.3,12.3,0.0,,,,,-384.0,-2482.8,-25.2,-2506.6,,,,0.7,0.7,0.0,48.3,,-1765.5,
06/30/2003,911.8,566.5,245.5,-129.9,,-72.5,-57.4,229.7,190.8,386.4,,-347.5,,-562.6,-309.1,0.0,,,-309.1,,,-66.7,0.0,-66.7,,,,,-186.8,-910.2,-25.2,-947.6,,,,4.4,5.2,-0.8,58.2,,-561.0,
09/30/2003,1773.0,-297.0,551.0,1749.0,,,1749.0,-230.0,,,,-230.0,,-454.0,-370.0,0.0,,,-370.0,,,13.0,13.0,0.0,,,,,-97.0,-1051.0,-26.0,-1008.0,,,,8.0,8.0,0.0,-25.0,,268.0,
12/31/2003,1041.0,719.2,551.9,276.1,,107.8,168.3,-506.2,-210.3,-63.8,,-232.1,,-139.0,-207.8,0.0,,,-207.8,,,-3.1,0.0,-3.1,,,,,71.9,-2324.1,-25.0,-2336.1,,,,10.2,10.2,0.0,26.8,,-1422.1,
03/31/2004,1758.9,782.4,550.8,298.4,,68.9,229.5,127.3,56.4,-82.6,,153.5,,-237.1,-230.3,0.0,,,-230.3,,,-26.3,0.0,-26.3,,,,,19.5,-1183.1,-25.0,-1190.3,,,,48.6,48.6,0.0,-16.4,,338.7,
06/30/2004,1133.1,922.6,553.0,192.2,,45.8,146.4,-534.7,-560.6,-108.1,,134.0,,246.7,-235.8,0.0,,,-235.8,,,10.9,10.9,0.0,,,,,471.6,-457.8,-25.1,-493.6,,,,65.4,65.4,0.0,-4.5,,922.0,
09/30/2004,1480.0,454.0,472.0,581.0,,167.0,414.0,-27.0,-1074.0,-230.0,,1277.0,,-303.0,-314.0,0.0,,,-314.0,,,0.0,0.0,0.0,,,,,11.0,-732.0,-25.0,-744.0,,,,30.0,31.0,-1.0,7.0,,445.0,
12/31/2004,790.0,730.0,529.0,334.0,,94.0,240.0,-803.0,-269.0,-321.0,92.0,-305.0,,-250.0,-279.0,28.0,,,-307.0,,,0.0,0.0,0.0,,,,,29.0,-1570.0,-24.0,-1575.0,,,,43.0,43.0,0.0,-14.0,,-1030.0,
04/01/2005,1640.0,192.0,525.0,915.0,,-22.0,937.0,8.0,-316.0,2.0,,322.0,,-467.0,-316.0,24.0,,,-340.0,,,0.0,0.0,0.0,,,,,-151.0,-1684.0,-201.0,-1503.0,,,,75.0,75.0,0.0,-55.0,,-511.0,
07/01/2005,1618.0,1193.0,507.0,-160.0,,30.0,-190.0,78.0,-176.0,17.0,,237.0,,-363.0,-312.0,15.0,,,-327.0,,,0.0,0.0,0.0,,,,,-51.0,-1531.0,-202.0,-1354.0,,,,52.0,53.0,-1.0,-27.0,,-276.0,
09/30/2005,2106.0,917.0,523.0,-155.0,,-130.0,-25.0,821.0,60.0,177.0,,584.0,,-635.0,-356.0,24.0,,,-380.0,,,0.0,0.0,0.0,,,,,-279.0,-932.0,-201.0,-547.0,,,,-244.0,55.0,-299.0,60.0,,539.0,
12/30/2005,671.0,556.0,510.0,247.0,,-26.0,273.0,-642.0,92.0,-274.0,,-460.0,,-437.0,-289.0,9.0,,,-298.0,,,0.0,0.0,0.0,,,,,-148.0,-365.0,-200.0,-9.0,,,,-155.0,61.0,-216.0,-1.0,,-131.0,
03/31/2006,981.0,895.0,514.0,185.0,,54.0,131.0,-613.0,-199.0,-238.0,,-176.0,,378.0,-417.0,8.0,,,-425.0,,,0.0,0.0,0.0,,,,,795.0,-2046.0,-202.0,-1197.0,,,,-527.0,68.0,-595.0,-120.0,,-687.0,
06/30/2006,1510.0,868.0,298.0,223.0,,-16.0,239.0,121.0,-37.0,-74.0,,232.0,,-540.0,-133.0,8.0,,,-141.0,,,0.0,0.0,0.0,,,,,-407.0,-1311.0,-203.0,-10.0,,,,-1032.0,75.0,-1107.0,-66.0,,-341.0,
09/29/2006,2406.0,1248.0,294.0,177.0,,-321.0,498.0,687.0,-22.0,63.0,,646.0,,-829.0,-139.0,23.0,,,-162.0,,,0.0,0.0,0.0,,,,,-690.0,-946.0,-201.0,-9.0,,,,-581.0,45.0,-626.0,-155.0,,631.0,
12/29/2006,827.0,793.0,296.0,74.0,,-7.0,81.0,-336.0,22.0,-207.0,-56.0,-95.0,,-435.0,-137.0,6.0,,,-143.0,,,0.0,0.0,0.0,,,,,-298.0,-758.0,-199.0,-2.0,,,,-540.0,120.0,-660.0,-17.0,,-366.0,
03/30/2007,1581.0,835.0,296.0,398.0,,-86.0,484.0,52.0,-89.0,-73.0,,214.0,,-237.0,-152.0,4.0,,,-156.0,,,271.0,271.0,0.0,,,,,-356.0,26.0,-196.0,195.0,,,,84.0,92.0,-8.0,-57.0,,1370.0,
06/29/2007,893.0,-3551.0,275.0,1794.0,,19.0,1775.0,2375.0,-141.0,14.0,,2502.0,,-3528.0,-168.0,4.0,,,-172.0,,,-271.0,0.0,-271.0,,,,,-3089.0,748.0,-396.0,-6120.0,,,,176.0,176.0,0.0,7088.0,,-1887.0,
09/28/2007,1011.0,181.0,281.0,90.0,,58.0,32.0,459.0,72.0,103.0,,284.0,,-350.0,-186.0,9.0,,,-195.0,,,0.0,0.0,0.0,,,,,-164.0,-77.0,0.0,-1.0,,,,-41.0,18.0,-59.0,-35.0,,584.0,
12/28/2007,-153.0,363.0,276.0,-82.0,35.0,-56.0,-61.0,-710.0,-72.0,-118.0,-139.0,-381.0,,-285.0,-169.0,7.0,,,-176.0,,,0.0,0.0,0.0,,,,,-116.0,-387.0,-74.0,8.0,,,,-216.0,13.0,-229.0,-105.0,,-825.0,
03/28/2008,-2439.0,280.0,290.0,88.0,,-49.0,137.0,-3097.0,-36.0,-31.0,,-3030.0,,2708.0,-176.0,3.0,,,-179.0,,,0.0,0.0,0.0,,,,,2884.0,-264.0,-74.0,32.0,,,,-240.0,8.0,-248.0,18.0,,5.0,
06/27/2008,683.0,476.0,288.0,39.0,43.0,-10.0,6.0,-120.0,-135.0,-24.0,4.0,35.0,,158.0,-186.0,4.0,,,-190.0,,,0.0,0.0,0.0,,,,,344.0,-573.0,-73.0,-240.0,,,,-260.0,19.0,-279.0,0.0,,268.0,
09/26/2008,1042.0,434.0,300.0,17.0,,21.0,-4.0,291.0,68.0,35.0,,188.0,,-104.0,-176.0,14.0,,,-190.0,,,0.0,0.0,0.0,,,,,72.0,-761.0,-71.0,-347.0,,,,-281.0,9.0,-290.0,-62.0,,177.0,
12/26/2008,56.0,277.0,275.0,78.0,29.0,-17.0,66.0,-569.0,13.0,-151.0,-175.0,-256.0,0.0,-301.0,-157.0,2.0,2.0,0.0,-159.0,-159.0,0.0,0.0,0.0,0.0,-45.0,0.0,-45.0,0.0,-102.0,13.0,-95.0,106.0,-336.0,787.0,-345.0,-3.0,0.0,-3.0,5.0,-94.0,-326.0,
03/27/2009,713.0,-2567.0,284.0,2696.0,23.0,-165.0,2838.0,301.0,149.0,172.0,-201.0,181.0,0.0,-270.0,-170.0,2.0,2.0,0.0,-172.0,-172.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0,-127.0,-229.0,-94.0,-126.0,-215.0,1378.0,-1289.0,1.0,1.0,0.0,-10.0,12.0,226.0,
06/26/2009,664.0,287.0,276.0,89.0,24.0,-21.0,86.0,37.0,13.0,154.0,-10.0,-120.0,,-249.0,-162.0,1.0,1.0,0.0,-163.0,-163.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,-101.0,-89.0,-98.0,3.0,-1.0,629.0,-625.0,0.0,0.0,0.0,6.0,32.0,358.0,
09/25/2009,985.0,205.0,287.0,112.0,27.0,111.0,-26.0,349.0,7.0,271.0,63.0,8.0,0.0,-379.0,-196.0,6.0,6.0,0.0,-202.0,-202.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,0.0,-202.0,-71.0,-101.0,25.0,26.0,630.0,-631.0,0.0,0.0,0.0,5.0,40.0,575.0,
12/25/2009,379.0,302.0,285.0,70.0,31.0,1.0,38.0,-276.0,93.0,-38.0,-75.0,-256.0,0.0,-417.0,-148.0,16.0,16.0,0.0,-164.0,-164.0,0.0,0.0,0.0,0.0,-128.0,15.0,-143.0,0.0,-140.0,159.0,-107.0,248.0,-242.0,498.0,-8.0,6.0,6.0,0.0,12.0,-2.0,119.0,
03/26/2010,631.0,310.0,280.0,0.0,31.0,-37.0,6.0,46.0,-28.0,-28.0,27.0,75.0,,-278.0,-165.0,3.0,3.0,0.0,-168.0,-168.0,0.0,0.0,0.0,0.0,4.0,13.0,-9.0,0.0,-115.0,-96.0,-107.0,-2.0,-1.0,0.0,-1.0,3.0,3.0,0.0,10.0,3.0,260.0,
06/25/2010,658.0,254.0,304.0,-35.0,30.0,-91.0,26.0,142.0,-65.0,-61.0,81.0,187.0,5.0,-749.0,-173.0,7.0,7.0,0.0,-180.0,-180.0,0.0,0.0,0.0,0.0,-450.0,-2.0,-448.0,0.0,-129.0,-804.0,-97.0,-449.0,1.0,503.0,-953.0,-252.0,24.0,-276.0,-11.0,-14.0,-909.0,
09/24/2010,978.0,266.0,334.0,120.0,28.0,-2.0,94.0,236.0,-22.0,19.0,86.0,153.0,0.0,-336.0,-203.0,3.0,3.0,0.0,-206.0,-206.0,0.0,0.0,0.0,0.0,-5.0,-5.0,0.0,0.0,-123.0,-710.0,-105.0,-1.0,,,-1.0,-608.0,16.0,-624.0,4.0,20.0,-48.0,
12/24/2010,236.0,659.0,323.0,-41.0,31.0,126.0,-198.0,-526.0,11.0,-104.0,-79.0,-354.0,0.0,654.0,-176.0,3.0,3.0,0.0,-179.0,-179.0,0.0,0.0,0.0,0.0,701.0,710.0,-9.0,0.0,-136.0,-600.0,-113.0,-17.0,-17.0,0.0,0.0,-478.0,22.0,-500.0,8.0,7.0,297.0,
03/25/2011,668.0,315.0,322.0,74.0,28.0,-4.0,50.0,-48.0,-54.0,-61.0,-20.0,87.0,0.0,-310.0,-180.0,2.0,2.0,0.0,-182.0,-182.0,0.0,0.0,0.0,0.0,-4.0,-4.0,0.0,0.0,-120.0,-587.0,-111.0,-20.0,-516.0,497.0,-1.0,-458.0,42.0,-500.0,2.0,7.0,-222.0,
06/24/2011,708.0,359.0,331.0,107.0,27.0,-3.0,83.0,-94.0,-140.0,-77.0,46.0,77.0,,-600.0,-185.0,2.0,2.0,0.0,-187.0,-187.0,0.0,0.0,0.0,0.0,-214.0,5.0,-219.0,0.0,-201.0,-1632.0,-118.0,39.0,40.0,0.0,-1.0,-1552.0,48.0,-1600.0,-1.0,13.0,-1511.0,
09/30/2011,816.0,400.0,342.0,45.0,24.0,-28.0,49.0,37.0,-4.0,58.0,78.0,-95.0,0.0,-810.0,-238.0,2.0,2.0,0.0,-240.0,-240.0,0.0,0.0,0.0,0.0,-395.0,33.0,-428.0,0.0,-177.0,-212.0,-116.0,-105.0,-104.0,0.0,-1.0,12.0,12.0,0.0,-3.0,-33.0,-239.0,
12/30/2011,338.0,322.0,101.0,-250.0,21.0,2.0,-273.0,-249.0,43.0,-47.0,-34.0,-211.0,0.0,-441.0,-89.0,1.0,1.0,0.0,-90.0,-90.0,0.0,0.0,0.0,0.0,-101.0,0.0,-101.0,0.0,28.0,-271.0,-116.0,35.0,35.0,0.0,0.0,-171.0,29.0,-200.0,-19.0,-3.0,-377.0,
03/30/2012,716.0,323.0,105.0,-52.0,21.0,-15.0,-58.0,-94.0,-31.0,-27.0,6.0,-42.0,-2.0,-468.0,-94.0,1.0,1.0,0.0,-95.0,-95.0,0.0,-20.0,0.0,-20.0,-117.0,0.0,-117.0,0.0,50.0,-188.0,-115.0,-35.0,-35.0,0.0,0.0,-41.0,59.0,-100.0,5.0,13.0,73.0,
06/29/2012,270.0,246.0,107.0,91.0,23.0,-47.0,115.0,7.0,-78.0,-54.0,51.0,88.0,172.0,-123.0,-109.0,2.0,2.0,0.0,-111.0,-111.0,0.0,-27.0,0.0,-27.0,-30.0,0.0,-30.0,0.0,43.0,-95.0,-115.0,-1.0,-1.0,,,-148.0,52.0,-200.0,-3.0,-21.0,31.0,
09/28/2012,756.0,-419.0,105.0,917.0,48.0,433.0,436.0,-168.0,-62.0,10.0,36.0,-152.0,3026.0,-427.0,-106.0,4.0,4.0,0.0,-110.0,-110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-27.0,-115.0,-3021.0,0.0,19.0,-3040.0,86.0,86.0,0.0,-3.0,19.0,321.0,
12/28/2012,-35.0,163.0,105.0,-9.0,14.0,10.0,-33.0,-298.0,-9.0,-31.0,-61.0,-197.0,0.0,-188.0,-87.0,3.0,3.0,0.0,-90.0,-90.0,0.0,0.0,0.0,0.0,-29.0,0.0,-29.0,0.0,-72.0,-90.0,-70.0,0.0,0.0,0.0,0.0,-4.0,46.0,-50.0,-16.0,3.0,-310.0,
03/29/2013,244.0,72.0,95.0,38.0,17.0,-55.0,76.0,-10.0,11.0,-16.0,-41.0,36.0,0.0,-136.0,-75.0,1.0,1.0,0.0,-76.0,-76.0,0.0,-28.0,0.0,-28.0,-20.0,0.0,-20.0,0.0,14.0,-174.0,-70.0,-1.0,-1.0,0.0,0.0,-102.0,48.0,-150.0,-1.0,-6.0,-72.0,
06/28/2013,321.0,135.0,84.0,18.0,16.0,-7.0,9.0,4.0,-34.0,-37.0,58.0,17.0,-26.0,-148.0,-39.0,0.0,0.0,0.0,-39.0,-39.0,0.0,-63.0,0.0,-63.0,-37.0,0.0,-37.0,0.0,73.0,-197.0,-74.0,-10.0,-10.0,,0.0,-69.0,31.0,-100.0,-18.0,-13.0,-37.0,
09/27/2013,373.0,166.0,109.0,108.0,16.0,60.0,32.0,-10.0,-43.0,30.0,41.0,-38.0,0.0,-210.0,-92.0,1.0,1.0,0.0,-93.0,-93.0,0.0,-45.0,0.0,-45.0,-154.0,0.0,-154.0,0.0,81.0,-60.0,-74.0,-19.0,-19.0,,0.0,28.0,28.0,0.0,5.0,5.0,108.0,
12/27/2013,123.0,270.0,94.0,-48.0,15.0,51.0,-114.0,-192.0,25.0,-17.0,-41.0,-159.0,0.0,-67.0,-59.0,4.0,4.0,0.0,-63.0,-63.0,0.0,-32.0,0.0,-32.0,-65.0,0.0,-65.0,0.0,118.0,-133.0,-74.0,160.0,160.0,0.0,,-210.0,40.0,-250.0,-9.0,-7.0,-84.0,
03/28/2014,321.0,207.0,87.0,82.0,16.0,5.0,61.0,-106.0,13.0,-11.0,-7.0,-101.0,0.0,-82.0,-70.0,2.0,2.0,0.0,-72.0,-72.0,0.0,-8.0,0.0,-8.0,-5.0,0.0,-5.0,0.0,29.0,-213.0,-74.0,-160.0,-160.0,0.0,,22.0,22.0,0.0,-1.0,-9.0,17.0,
06/27/2014,177.0,1450.0,88.0,-1198.0,17.0,29.0,-1244.0,-188.0,-77.0,-35.0,64.0,-140.0,0.0,1855.0,-74.0,1.0,1.0,0.0,-75.0,-75.0,0.0,-292.0,0.0,-292.0,-13.0,0.0,-13.0,0.0,388.0,-623.0,-83.0,-1.0,-1.0,0.0,0.0,-539.0,17.0,-556.0,0.0,8.0,1417.0,
09/26/2014,292.0,-89.0,90.0,-257.0,24.0,-191.0,-90.0,553.0,-55.0,-49.0,38.0,619.0,0.0,-138.0,-75.0,3.0,3.0,0.0,-78.0,-78.0,0.0,-54.0,,-54.0,-6.0,1.0,-7.0,0.0,-3.0,-1162.0,-80.0,0.0,0.0,0.0,0.0,-1015.0,12.0,-1027.0,-67.0,-12.0,-1020.0,
12/26/2014,96.0,162.0,90.0,-16.0,15.0,-6.0,-25.0,-143.0,-7.0,-35.0,-41.0,-60.0,0.0,-8.0,-65.0,1.0,1.0,0.0,-66.0,-66.0,0.0,-1.0,0.0,-1.0,-156.0,0.0,-156.0,0.0,229.0,-497.0,-75.0,0.0,0.0,0.0,0.0,-384.0,33.0,-417.0,-38.0,-10.0,-419.0,
03/27/2015,169.0,167.0,81.0,67.0,15.0,-23.0,75.0,-148.0,29.0,-59.0,-46.0,-72.0,0.0,-710.0,-55.0,2.0,2.0,0.0,-57.0,-57.0,0.0,-287.0,0.0,-287.0,-378.0,-1.0,-377.0,0.0,10.0,506.0,-76.0,566.0,-1.0,567.0,,24.0,24.0,0.0,-8.0,-6.0,-41.0,
06/26/2015,245.0,156.0,86.0,58.0,14.0,28.0,16.0,-51.0,-126.0,30.0,9.0,36.0,0.0,-71.0,-60.0,0.0,0.0,0.0,-60.0,-60.0,0.0,-2.0,0.0,-2.0,-5.0,0.0,-5.0,0.0,18.0,-73.0,-86.0,3.0,0.0,3.0,0.0,13.0,13.0,0.0,-3.0,-2.0,99.0,
09/25/2015,737.0,349.0,213.0,-869.0,46.0,-321.0,-594.0,1044.0,-241.0,74.0,,1211.0,,1172.0,-303.0,12.0,12.0,0.0,-315.0,-315.0,0.0,0.0,0.0,0.0,1505.0,1505.0,0.0,0.0,-30.0,-1468.0,-170.0,-934.0,,,-934.0,-318.0,44.0,-362.0,-46.0,-57.0,384.0,
12/25/2015,-13.0,450.0,226.0,-290.0,28.0,-14.0,-304.0,-416.0,199.0,-70.0,,-545.0,0.0,-384.0,-273.0,9.0,9.0,0.0,-282.0,-282.0,0.0,0.0,0.0,0.0,-115.0,18.0,-133.0,0.0,4.0,200.0,-168.0,514.0,521.0,0.0,-7.0,16.0,16.0,0.0,-162.0,0.0,-197.0,
03/25/2016,634.0,-530.0,219.0,670.0,23.0,345.0,302.0,252.0,-124.0,-98.0,,474.0,0.0,-233.0,-256.0,5.0,5.0,0.0,-261.0,-261.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,1.0,-456.0,-188.0,-188.0,619.0,0.0,-807.0,4.0,4.0,0.0,-84.0,-9.0,-64.0,
06/24/2016,75.0,383.0,235.0,-116.0,25.0,5.0,-146.0,-448.0,-188.0,-65.0,,-195.0,0.0,-254.0,-265.0,14.0,14.0,0.0,-279.0,-279.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,-3.0,220.0,-188.0,935.0,945.0,0.0,-10.0,-461.0,14.0,-475.0,-66.0,14.0,55.0,
09/30/2016,1212.0,-1171.0,273.0,-673.0,66.0,-1577.0,838.0,2760.0,-231.0,234.0,,2757.0,0.0,-16.0,-423.0,4.0,4.0,0.0,-427.0,-427.0,0.0,0.0,0.0,0.0,464.0,-22.0,486.0,0.0,-57.0,-971.0,-371.0,-503.0,-1529.0,1501.0,-475.0,10.0,36.0,-26.0,-107.0,7.0,232.0,
12/31/2016,-1885.0,329.0,346.0,140.0,37.0,580.0,-477.0,-2709.0,37.0,-142.0,,-2604.0,0.0,-331.0,-369.0,2.0,2.0,0.0,-371.0,-371.0,0.0,0.0,0.0,0.0,44.0,47.0,-3.0,0.0,-6.0,2069.0,0.0,556.0,1312.0,7.0,-763.0,29.0,29.0,0.0,1484.0,-55.0,-202.0,
03/31/2017,366.0,-148.0,292.0,434.0,44.0,479.0,-89.0,-212.0,-58.0,-228.0,,74.0,0.0,-141.0,-247.0,16.0,16.0,0.0,-263.0,-263.0,0.0,0.0,0.0,0.0,130.0,133.0,-3.0,0.0,-24.0,-220.0,-235.0,220.0,-1257.0,1545.0,-68.0,-60.0,59.0,-119.0,-145.0,30.0,35.0,
06/30/2017,216.0,555.0,281.0,-45.0,33.0,-3.0,-75.0,-575.0,-298.0,-215.0,,-62.0,0.0,-360.0,-357.0,5.0,5.0,0.0,-362.0,-362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,153.0,-234.0,692.0,832.0,1.0,-141.0,-265.0,42.0,-307.0,-40.0,37.0,46.0,
