Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,,18.93397,,4.068589,,2.596902,1.646991,1.646991,1.646991,,36.578615,67.05011,,
06/30/1990,,,,,,,19.025423,,4.956929,,3.478442,2.196303,2.196303,2.196303,,36.859562,47.570356,,
09/29/1990,,,,,,,18.722959,,4.664339,,-12.611849,-7.955462,-7.955461,-7.955461,,,,,
12/29/1990,,,,,,,19.070783,22.964199,6.027049,,4.401237,2.280297,2.280297,2.280297,,48.189637,46.136297,,
03/31/1991,,-2.263717,-1.062193,,,,17.1599,,1.961231,-35.552647,0.567156,0.33179,0.33179,0.33179,,41.499386,349.719892,5.652952,
06/29/1991,,-3.108662,-1.441231,,,,17.65688,,3.454391,-276.489251,2.038575,1.18834,1.18834,1.18834,,41.70732,87.65691,-0.383705,
09/28/1991,,4.689854,2.100276,4.881222,4.701882,,18.793979,,4.551565,2.364532,2.957919,1.69405,1.69405,1.69405,,42.728305,62.368256,1.764874,
12/28/1991,,4.796931,2.209812,5.072814,4.721053,,20.265938,23.660486,6.514579,17.911689,4.65042,2.367704,2.367704,2.367704,,49.086231,42.382882,2.763853,
03/28/1992,,5.523553,2.48134,5.273469,5.238099,,18.713764,,3.666704,26.269434,2.02023,1.154973,1.154973,1.154973,,42.829644,94.107745,0.325462,
06/27/1992,,6.466063,2.873525,5.775755,5.769724,,19.664543,,5.708795,332.292859,4.254128,2.313064,2.313064,2.313064,,45.627781,44.760718,3.571806,
09/26/1992,,7.318118,3.258642,6.229887,6.210083,,20.103803,,6.111733,45.436248,4.744164,2.686649,2.686649,2.686649,,43.36939,37.840278,4.548922,
01/02/1993,,7.698105,3.56012,6.742244,6.569959,,20.426222,23.610286,7.181161,18.103368,4.980107,2.753481,2.75348,2.75348,,44.710411,34.375851,5.051816,
04/03/1993,,-4.45563,-1.886796,-0.700573,7.15898,,19.321223,,4.939273,20.08693,3.290856,1.824998,-12.632884,-12.632884,,44.543361,54.985252,-2.005691,
07/03/1993,,-4.819604,-2.07135,-0.938427,7.039137,,19.422286,,5.080476,-147.116702,3.18948,1.849869,1.849869,1.849869,,42.000905,56.273041,-2.107466,
10/02/1993,,-4.689575,-1.995376,-0.90825,7.107584,,20.157871,,6.610375,19.268657,4.833186,2.657717,2.657718,2.657718,,45.011063,36.83903,-2.961981,
01/01/1994,,-4.470626,-1.989196,-0.89108,7.203665,,20.80727,24.031519,7.3616,,5.165804,2.960442,2.960442,2.960442,,42.691554,32.568661,-3.014603,
04/02/1994,,8.259449,3.3828,6.427081,6.930968,,19.182092,,3.771952,-39.181469,2.134939,1.195557,1.195557,1.195557,,44.000386,86.898808,1.082086,
07/02/1994,,8.924553,3.694793,6.816692,7.132096,,19.874432,,5.573885,13.180193,4.427279,2.538524,2.538524,2.538524,,42.66176,38.524469,5.486416,
10/01/1994,,9.81594,4.051907,7.475778,7.726231,,21.953054,,7.693946,34.493488,6.325465,3.664353,3.664353,3.664353,,42.069824,25.721426,7.29114,
12/31/1994,,11.040164,4.821605,8.809259,8.507366,,23.151206,,8.934624,87.642732,7.442801,4.451089,4.451088,4.451088,,40.196053,21.241361,8.695083,
04/01/1995,,11.700039,5.045618,8.832342,8.724892,,18.0297,9.604335,4.780849,,3.452651,2.042489,2.042489,2.042489,,40.842877,51.134984,5.717226,
07/01/1995,,10.809765,4.719471,8.286251,8.148798,,17.873665,10.388382,5.535865,4.410763,4.433122,2.70185,2.70185,2.70185,,39.053103,40.3627,6.446652,
09/30/1995,,10.817274,4.773201,8.664591,8.476614,,17.943694,10.829352,6.921314,2.246966,5.550871,3.415847,3.415846,3.415846,,38.462871,30.08542,7.562852,
12/30/1995,,10.863839,5.086014,9.332057,8.402948,,18.579963,10.572952,6.363046,,6.068188,4.390864,4.390864,4.390864,,27.641261,24.623946,8.188733,
03/30/1996,,11.131242,5.183357,9.231596,8.57202,,18.121551,9.195312,4.642044,3.973815,3.460367,2.109023,2.109023,2.109023,,39.052053,52.145293,5.326823,
06/29/1996,,13.566032,6.654082,11.515614,10.102287,,18.698991,10.122297,5.777215,22.757935,6.995186,7.95642,7.298938,7.298938,,,14.956728,11.536997,
09/28/1996,,13.47364,6.825617,11.68008,10.201192,,19.049924,10.449635,6.732457,-8.668647,6.239118,4.017942,4.017943,4.017943,,35.600799,28.39015,9.648454,
12/28/1996,,11.203187,5.802837,10.044601,9.081966,,17.799459,6.469298,3.153994,-54.8894,2.050869,1.890816,1.890816,1.890816,,7.804151,61.067826,4.361644,
03/29/1997,,10.978336,5.701483,9.326839,8.78304,,17.725671,8.828768,4.64449,-4.60923,3.330516,2.064607,2.064607,2.064607,,38.009402,57.398986,4.676882,
06/28/1997,,7.637951,4.215163,7.107563,7.55375,,18.547414,9.812432,5.609049,-13.640452,4.242897,2.859919,2.859919,2.859919,,32.595135,42.546441,4.388275,
09/27/1997,,8.066664,4.589226,7.771809,8.00636,,18.720179,10.618642,7.0208,16.95642,7.059644,4.730196,4.730196,4.730196,,32.996674,23.497209,6.171223,
01/03/1998,,8.700139,4.914314,8.324113,8.650134,,17.943152,8.604642,5.339547,72.160557,3.742919,2.648813,2.648813,2.648813,,29.23134,42.205146,5.028233,
04/04/1998,,7.048675,3.802355,6.572362,8.452252,,18.26306,8.970499,4.791499,10.606803,-0.89881,-0.556637,-0.556637,-0.556637,,,,,
07/04/1998,,5.893119,3.139601,5.790308,7.538007,,17.353954,7.121818,3.005872,,1.653379,1.024238,1.024238,1.024238,,38.051806,109.416491,-0.554925,
10/03/1998,,5.145042,2.749707,5.395772,6.718029,,17.148702,8.597435,4.956494,-1299.010214,5.978261,3.773395,3.773396,3.773396,,36.881384,26.399966,3.786752,
01/02/1999,,4.883713,2.634188,5.313789,6.329404,,17.83849,9.147919,5.110875,-7.086818,3.999079,2.577862,2.577862,2.577862,,35.538612,49.599388,2.461421,
04/03/1999,,7.422389,3.777131,6.786475,5.974326,,17.57603,9.49298,5.107021,11.55004,4.207363,2.610274,2.610274,2.610274,,37.95938,37.208079,4.660661,
07/03/1999,,8.595319,4.230564,7.40299,6.533082,,18.14358,9.820172,5.044879,144.959275,3.936621,2.439673,2.439673,2.439673,,38.026197,42.748608,4.92094,
10/02/1999,,8.094114,3.995827,7.169588,6.959322,,18.825641,10.250366,6.109466,,5.156539,3.195611,3.195612,3.195612,,38.027976,31.598845,5.536468,
01/01/2000,,9.201014,4.596712,8.024825,7.808138,,21.192137,12.991372,8.006856,80.781101,6.844534,4.244255,4.244254,4.244254,,37.990601,25.384443,6.865388,
04/01/2000,,9.684612,4.739146,8.028912,7.880475,,19.395204,11.06142,6.69629,107.317859,5.382452,3.389445,3.389445,3.389445,,37.027874,28.333418,6.94063,
07/01/2000,,10.341069,5.069667,8.645609,8.694404,,20.263188,12.008312,7.311805,51.086153,5.384312,3.39261,3.39261,3.39261,,36.990831,29.309814,7.310121,
09/30/2000,,10.201116,5.055501,8.744745,8.858689,,18.895244,10.931653,6.384308,19.433176,4.998669,3.148657,3.148657,3.148657,,37.010094,31.496932,6.988078,
12/30/2000,,8.421116,4.250772,7.697384,8.024662,,16.17208,10.60191,4.897828,,2.824229,1.77844,1.77844,1.77844,,37.029177,60.056865,3.363658,
03/31/2001,,7.472341,3.670804,6.60137,7.00785,,17.595814,10.21775,5.306287,-41.40256,3.650724,2.300747,2.300747,2.300747,,36.978339,43.488527,4.22273,
06/30/2001,,7.056409,3.576085,6.496054,6.802008,,18.431391,11.437958,6.244903,-29.595997,4.91734,3.099049,3.099049,3.099049,,36.977134,33.710918,4.677629,
