Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
04/30/1989,624.001263,-505.586365,118.414897,-78.62559,39.789316,-18.82249,-0.833908,5.122577,25.255495,-6.075614,19.179879,0.0,,19.179879,-5.360836,,13.819044,,,13.819045,,0.714778,0.714778,20.6297,,,,,
07/31/1989,638.996647,-515.685705,123.310942,-71.503645,51.807316,-23.27748,-0.954974,-0.477487,27.097376,-3.103664,23.99371,0.0,,23.99371,-5.491098,,18.502613,,,18.502614,,0.954974,0.954974,20.643401,,,,,
10/31/1989,630.571094,-508.673215,121.897879,-78.320836,43.577007,-18.726335,-2.355514,7.65542,30.150578,-4.004374,26.146205,0.0,,26.146205,-5.299906,,20.846299,,,20.846298,,1.059981,1.059981,20.651601,,,,,
01/31/1990,919.475357,-750.89713,168.578228,-106.003514,62.574758,-33.388771,-2.568367,21.364143,47.981762,-8.639053,39.342714,0.0,,39.342714,-5.370222,,33.972492,,,33.972488,,1.517671,1.517671,22.674451,,,,,
04/30/1990,985.860824,-812.287989,173.572834,-114.574607,58.998254,-27.729179,-5.309843,4.129878,30.08911,-7.43378,22.65533,0.0,,22.65533,-5.309843,,17.345488,,,17.345486,,0.707979,0.707979,24.697301,,,,,
07/31/1990,1110.241423,-916.515879,193.725544,-119.763991,73.961566,-22.667526,-1.98633,-1.98633,47.321381,-8.062161,39.259219,0.0,,39.259219,-5.257931,,34.001287,,,34.001289,,1.402115,1.402115,25.077,,,,,
10/31/1990,1078.197843,-889.631547,188.566296,-117.594309,70.972031,-39.813578,20.426097,-19.733687,31.850863,-5.885485,25.965377,0.0,,25.965377,-5.193075,,20.772302,,,20.772302,,0.807812,0.807812,24.932001,,,,,
01/31/1991,1039.694881,-830.20155,209.493332,-148.942116,60.551238,-30.391618,5.451931,-9.975874,25.635677,-3.479956,30.855611,0.0,0.0,30.855611,-5.335933,0.0,25.519678,0.0,0.0,16.819788,0.695991,0.695991,0.695991,24.92995,0.695991,0.695991,0.695991,24.92995,
04/30/1991,787.22553,-670.210216,117.015314,-116.437764,0.577568,-30.495603,-14.670233,-2.772328,-47.360596,4.274005,-43.086591,0.0,,-43.086591,-5.198114,,-48.284705,,,-48.284705,,-1.963732,-1.963732,24.947099,,,,,
07/31/1991,952.064243,-800.675097,151.389146,-119.825809,31.563311,-32.94062,-2.984167,1.721635,-2.639841,-6.083111,-8.722951,0.0,,-8.722951,-5.279681,,-14.002632,,,-14.002634,,-0.573878,-0.573878,24.957401,,,,,
10/31/1991,862.264421,-728.253154,134.011267,-123.895103,10.116205,-27.961647,2.6143,-0.681991,-15.913133,-4.319279,-20.23241,0.0,,-20.23241,-5.455931,,-25.688342,,,-25.688344,,-1.034354,-1.034354,24.955,,,,,
01/31/1992,1030.169329,-871.778661,158.390668,-128.499161,29.891517,-31.265838,3.66486,-125.750523,-123.459984,-8.589516,-132.049502,0.0,,-132.049502,-5.268237,0.0,-137.317738,0.0,0.0,-137.317737,-5.49729,-5.49729,-5.49729,24.969,-5.49729,-5.49729,-5.49729,24.969,
04/30/1992,978.528328,-812.114397,166.413932,-132.798582,33.615382,-32.783907,0.712694,-0.356347,1.187821,-4.038597,-2.850775,0.0,,-2.850775,-5.582766,,-8.433541,,,-8.433542,,-0.33259,-0.33259,25.038,,,,,
07/31/1992,1065.761286,-879.725286,186.036,-135.581477,50.454483,-31.803062,3.945493,-1.554285,21.042628,-4.184613,16.858015,0.0,,16.858015,-5.499778,,11.358237,,,11.358237,,0.442373,0.442373,25.488001,,,,,
10/31/1992,1029.786933,-841.488587,188.298345,-129.881934,58.416383,-33.903452,-7.805112,0.0,16.70782,-3.902556,12.805261,0.0,,12.805261,-5.609924,,7.195337,,,7.19534,,0.280496,0.280496,25.566999,,,,,
01/31/1993,1037.216711,-851.003862,186.212848,-135.554763,50.658023,-29.783863,-0.89097,-3.818444,16.164745,-1.909222,14.255524,-8.146014,,6.10951,-5.854948,0.0,0.254563,0.0,0.0,8.400576,0.292747,0.292747,0.012728,28.961,0.292747,0.292747,0.012728,28.961,
04/30/1993,810.277628,-673.975112,136.302516,-111.303251,24.999263,-13.441815,0.753747,4.648104,16.959299,-3.140611,13.818688,-183.537312,,-169.718624,-5.778724,,-175.497348,,,8.039964,,0.263811,-5.6531,31.046,,,,,
07/31/1993,539.405903,-447.206337,92.199567,-67.042638,25.156953,-10.343722,1.787804,3.703308,20.304342,-3.575607,16.728735,1.660103,0.0,18.388837,-5.874212,,12.514625,,,10.854523,,0.319251,0.370331,33.688,,,,,
10/31/1993,610.725453,-506.564595,104.160858,-68.42973,35.73113,-9.097594,-0.791095,3.032531,28.874972,-3.955476,24.919496,4.351023,0.0,29.270521,-0.791095,,28.479426,,,24.128402,,0.646061,0.764725,37.247002,,,,,
01/31/1994,1580.341817,-1309.547053,270.794764,-218.96304,51.83183,-29.221516,-2.247809,29.353741,49.716247,-5.685634,44.030608,-8.859012,0.0,35.700494,-0.793344,,34.90715,,,43.237268,0.780122,0.780122,0.780122,44.472,0.780122,0.780122,0.780122,44.472,
04/30/1994,689.680222,-568.597587,121.082635,-80.585411,40.497239,-8.044906,2.181669,5.726882,40.360885,-6.272299,34.088584,5.999591,0.0,40.088175,-0.818126,,39.270049,,,33.270459,,0.749949,0.886303,44.508999,,,,,
07/31/1994,715.125638,-588.382254,126.743383,-86.799164,39.944201,-8.016484,1.243937,3.593596,36.76525,-5.252179,31.513072,32.065935,0.0,63.579006,-0.829291,,62.749715,,,30.68378,,0.691076,1.409795,44.384998,,,,,
10/31/1994,823.321583,-675.531949,147.789635,-90.225163,57.564467,-5.987793,-2.041293,4.354759,53.890139,-9.389949,44.500192,0.0,0.0,44.500192,-0.816517,,43.683675,,,43.683673,,0.993429,0.993429,44.165001,,,,,
01/31/1995,888.28323,-720.237147,168.046083,-104.994079,63.052004,-8.888388,3.88867,4.166432,62.218718,-11.388247,50.830465,0.0,0.0,50.830465,-0.833286,,49.997179,,,49.997185,1.166601,1.166601,1.166601,42.928001,1.166601,1.166601,1.166601,42.928001,
04/30/1995,830.428364,-677.957657,152.470707,-91.789333,60.681395,-6.974873,0.139497,5.579898,59.425918,-12.415273,47.010645,0.697487,0.0,47.708132,0.0,,47.708132,,,47.010645,,1.11598,1.129929,41.382,,,,,
07/31/1995,782.188102,-633.2389,148.949202,-91.965862,56.983304,-6.285928,0.0,6.012627,56.710003,-12.025254,44.684749,0.0,0.0,44.684749,0.0,,44.684749,,,44.684749,,1.065875,1.065875,41.389999,,,,,
10/31/1995,802.915299,-646.571589,156.34371,-93.698204,62.645486,-5.805508,0.0,-15.931395,40.908582,-12.826123,28.082457,0.0,0.0,28.082457,0.0,,28.082457,,,28.08246,,0.661558,0.661558,41.384998,,,,,
01/31/1996,834.598781,-668.115007,166.483774,-97.13826,69.345545,-5.858268,-0.681194,3.269731,66.075814,-14.57755,51.498261,0.0,0.0,51.498261,-3.269731,,48.22853,,,48.228533,,1.267021,1.267021,40.157001,,,,,
04/30/1996,799.5734,-653.761623,145.811777,-96.069073,49.742735,-7.106104,0.0,-3.826364,38.810266,-8.745975,30.064289,0.0,0.0,30.064289,0.0,,30.064289,0.0,,30.064291,0.737942,0.737942,0.737942,39.709999,,,,,
