Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1995,518.486023,,-231.332993,,287.15303,,-181.339996,,,,,,105.813004,-7.205,,7.772,,,,-0.567,98.608004,-39.828999,58.778999,0.0,,,58.779005,0.0,58.778999,0.0,,58.778999,58.778999,,209.416,0.28,0.28,0.28,209.416,0.28,0.28,0.28,
12/31/1995,466.789001,,-213.171005,,253.617996,,-180.210999,,,,,,73.406998,-9.784,,7.588,,,,2.196,63.622998,-25.712,37.910999,0.0,,,37.910998,0.0,37.910999,0.0,,37.910999,37.910999,,208.356003,0.1825,0.1825,0.1825,208.356003,0.1825,0.1825,0.1825,
03/31/1996,560.091003,,-255.570007,,304.520996,,-193.332001,,,,,,111.189003,-11.185,,10.753,,,,0.432,100.004003,-40.404999,59.598999,0.0,,,59.599004,0.0,59.598999,0.0,,59.598999,59.598999,,207.067993,0.2875,0.2875,0.2875,207.067993,0.2875,0.2875,0.2875,
06/30/1996,672.47699,,-307.126007,,365.350983,,-240.720001,,,,,,124.630997,-16.479,,12.175,,,,4.304,108.151997,-42.348999,65.803001,0.0,,,65.802998,0.0,65.803001,0.0,,65.803001,65.803001,,206.112,0.32,0.32,0.32,206.112,0.32,0.32,0.32,
09/30/1996,590.77301,,-257.360992,,333.412018,,-216.065994,,,,,,117.346001,-8.524,,10.497,,,,-1.973,108.822001,-43.312,65.510002,0.0,,,65.510001,0.0,65.510002,0.0,,65.510002,65.510002,,204.720001,0.32,0.32,0.32,207.968002,0.315,0.315,0.315,
12/31/1996,530.215027,,-235.626007,,294.58902,,-212.880997,,,,,,81.708,-8.759,,11.745,,,,-2.986,72.949,-29.034,43.915001,0.0,,,43.915,0.0,43.915001,0.0,,43.915001,43.915001,,206.740005,0.21,0.21,0.21,206.740005,0.21,0.21,0.21,
03/31/1997,649.208984,,-287.862,,361.346984,,-231.932999,,,,,,129.414001,-19.607999,17.004999,17.004999,,0.0,,2.603,109.806002,-44.186001,65.620003,0.0,,,65.620001,0.0,65.620003,0.0,,65.620003,65.620003,,206.960008,0.315,0.315,0.315,210.591996,0.31,0.31,0.31,
06/30/1997,762.453979,,-342.609985,,419.843994,,-281.93399,,,,,,137.910004,-13.471999,,16.375999,,,,-2.904,124.438005,-50.041,74.397003,0.0,,,74.397005,0.0,74.397003,0.0,,74.397003,74.397003,,206.451996,0.36,0.36,0.36,209.567992,0.355,0.355,0.355,
09/30/1997,649.283997,,-279.694,,369.589997,,-233.548996,,,,,,136.041,-14.135,15.494,15.494,,,,-1.359,121.906,-47.542999,74.362999,0.0,,,74.363001,0.0,74.362999,0.0,,74.362999,74.362999,,206.434006,0.36,0.36,0.36,210.367996,0.355,0.355,0.355,
12/31/1997,591.794983,,-258.188995,,333.605988,,-236.203995,,,,,,97.402,-16.283,19.414,19.414,,,,-3.131,81.119,-31.635742,49.483002,0.0,,,49.483258,0.0,49.483002,0.0,,49.483002,49.483002,,206.785996,0.24,0.24,0.24,210.858002,0.235,0.235,0.235,
03/31/1998,967.446,,-460.801,,506.645,,-328.108,,,,,,178.537,-28.164,26.989,26.989,,,,1.175,150.373,-58.386,91.987,0.0,,,91.987,0.0,91.987,0.0,,91.987,91.987,,235.018,0.39,0.39,0.39,239.818,0.385,0.385,0.385,
06/30/1998,1129.0,,-548.0,,581.0,,-388.0,,,,,,193.0,-32.0,28.0,28.0,,0.0,,4.0,161.0,-52.0,109.0,0.0,,,109.0,0.0,109.0,0.0,0.0,109.0,109.0,0.0,234.832,0.465,0.465,0.465,239.384,0.455,0.455,0.455,
09/30/1998,965.0,,-458.0,,507.0,,-320.0,,,,,,187.0,-29.0,28.0,28.0,,0.0,,1.0,158.0,-58.0,100.0,0.0,,,100.0,0.0,100.0,0.0,,100.0,100.0,,234.458,0.42,0.42,0.42,238.968,0.42,0.42,0.42,
12/31/1998,947.0,,-459.0,,488.0,,-338.0,,,,,,150.0,-32.0,25.0,25.0,,0.0,,7.0,118.0,-44.0,74.0,0.0,,,74.0,0.0,74.0,0.0,,74.0,74.0,,234.588,0.32,0.32,0.32,239.598,0.31,0.31,0.31,
03/31/1999,992.0,,-473.0,,519.0,,-334.0,,,,,,185.0,-133.0,23.0,23.0,,0.0,,110.0,52.0,-30.0,22.0,0.0,,,22.0,0.0,22.0,0.0,,22.0,22.0,,235.794,0.095,0.095,0.43,240.44,0.09,0.09,0.42,
06/30/1999,1100.0,,-542.0,,558.0,,-349.0,,,,,,209.0,-107.0,22.0,22.0,,0.0,,85.0,102.0,-52.0,50.0,0.0,,,50.0,0.0,50.0,0.0,0.0,50.0,50.0,64.98,236.616,0.215,0.215,0.485,240.666,0.21,0.21,0.48,
09/30/1999,918.0,,-517.0,,401.0,,-233.0,,,,,,168.0,-31.0,23.0,23.0,,0.0,,8.0,137.0,-50.0,87.0,0.0,,,87.0,0.0,87.0,0.0,0.0,87.0,87.0,,237.02,0.37,0.37,0.38,240.578,0.36,0.36,0.37,
12/31/1999,954.0,,-478.0,,476.0,,-317.0,,,,,,159.0,-39.0,23.0,23.0,,0.0,,16.0,120.0,-44.0,76.0,0.0,,,76.0,0.0,76.0,0.0,,76.0,76.0,,236.475,0.32,0.32,0.34,239.737,0.32,0.32,0.33,
03/31/2000,1009.0,,-573.0,,436.0,,-232.0,,,,,,204.0,-39.0,25.0,25.0,,0.0,,14.0,165.0,-59.0,106.0,0.0,,,106.0,0.0,106.0,0.0,0.0,106.0,106.0,,235.843,0.45,0.45,0.48,238.848,0.44,0.44,0.48,
06/30/2000,1132.0,,-625.0,,507.0,,-258.0,,,,,,249.0,-49.0,27.0,27.0,,0.0,,22.0,200.0,-75.0,125.0,0.0,,,125.0,0.0,125.0,0.0,0.0,125.0,125.0,,235.094,0.53,0.53,0.59,237.83,0.52,0.52,0.58,
09/30/2000,963.0,,-549.0,,414.0,,-225.0,,,,,,189.0,-34.0,26.0,26.0,,0.0,,8.0,155.0,-55.0,100.0,2.0,,,98.0,0.0,98.0,0.0,0.0,98.0,98.0,,235.522,0.42,0.43,0.43,238.568,0.41,0.42,0.42,
12/31/2000,876.0,,-525.0,,351.0,,-222.0,,,,,,129.0,-30.0,23.0,23.0,,0.0,,7.0,99.0,-35.0,64.0,0.0,,,64.0,0.0,64.0,0.0,0.0,64.0,64.0,,236.069,0.27,0.27,0.31,239.093,0.27,0.27,0.31,
03/31/2001,962.0,,-584.0,,378.0,,-220.0,,,,,,158.0,-55.0,22.0,22.0,,0.0,,33.0,103.0,-24.0,79.0,0.0,,,79.0,0.0,79.0,0.0,0.0,79.0,79.0,,236.406,0.33,0.33,0.46,239.764,0.33,0.33,0.45,
06/30/2001,1102.0,,-622.0,,480.0,,-247.0,,,,,,233.0,-104.0,,17.0,,0.0,,87.0,129.0,-48.0,81.0,0.0,,,81.0,0.0,81.0,0.0,0.0,81.0,81.0,,236.599,0.34,0.34,0.46,240.202,0.34,0.34,0.45,
09/30/2001,991.0,,-566.0,,425.0,,-251.0,,,,,,174.0,-47.0,12.0,12.0,,0.0,,35.0,127.0,-48.0,79.0,0.0,,,79.0,0.0,79.0,0.0,0.0,79.0,79.0,,234.98,0.34,0.34,0.46,238.096,0.33,0.33,0.45,
12/31/2001,887.0,,-505.0,,382.0,,-225.0,,,,,,157.0,-82.0,12.0,12.0,,0.0,,70.0,75.0,-33.0,42.0,-9.0,,,51.0,0.0,51.0,0.0,0.0,51.0,51.0,,232.763,0.22,0.22,0.4,235.92,0.22,0.18,0.39,
03/31/2002,1023.0,,-589.0,,434.0,,-258.0,,,,,,176.0,-76.0,7.0,7.0,,0.0,,69.0,100.0,-50.0,50.0,4.0,,,46.0,0.0,46.0,0.0,0.0,46.0,46.0,,231.508,0.2,0.22,0.44,234.625,0.2,0.21,0.42,
06/30/2002,1128.0,,-625.0,,503.0,,-254.0,,,,,,249.0,-19.0,3.0,7.0,,0.0,,16.0,230.0,-76.0,154.0,8.0,,,146.0,0.0,146.0,0.0,0.0,146.0,146.0,,228.145,0.64,0.68,0.68,230.175,0.63,0.67,0.67,
09/30/2002,1047.0,,-544.0,,503.0,,-242.0,,,,,,261.0,-17.0,8.0,8.0,,0.0,,9.0,244.0,-86.0,158.0,13.0,,,145.0,0.0,145.0,0.0,0.0,145.0,145.0,,221.883,0.65,0.71,0.72,224.051,0.65,0.71,0.72,
12/31/2002,926.0,,-496.0,,430.0,,-253.0,,,,,,177.0,-35.0,8.0,8.0,,0.0,,27.0,142.0,-55.0,87.0,-2.0,,,89.0,0.0,89.0,0.0,0.0,89.0,89.0,,218.334,0.41,0.4,0.51,220.782,0.4,0.39,0.5,
03/31/2003,1019.0,,-555.0,,464.0,,-289.0,,,,,,175.0,-2.0,6.0,6.0,,0.0,,-4.0,173.0,-61.0,112.0,2.0,,,110.0,0.0,110.0,0.0,0.0,110.0,110.0,,216.414,0.51,0.52,0.54,218.696,0.5,0.51,0.53,
06/30/2003,1152.0,,-630.0,,522.0,,-281.0,,,,,,241.0,1.0,6.0,6.0,,0.0,,-7.0,242.0,-85.0,157.0,8.0,,,149.0,0.0,149.0,0.0,0.0,149.0,149.0,,215.134,0.69,0.73,0.73,217.657,0.68,0.72,0.72,
09/30/2003,1048.0,,-591.0,,457.0,,-247.0,,,,,,210.0,-9.0,6.0,6.0,,0.0,,3.0,201.0,-71.0,130.0,1.0,,,129.0,0.0,129.0,0.0,0.0,129.0,129.0,,212.654,0.61,0.61,0.61,214.807,0.6,0.6,0.6,
12/31/2003,947.0,,-535.0,,412.0,,-237.0,,,,,,175.0,-5.0,7.0,7.0,,0.0,,-2.0,170.0,-59.0,111.0,2.0,,,109.0,,109.0,0.0,0.0,109.0,109.0,,210.5,0.52,0.53,0.53,212.959,0.51,0.52,0.52,
03/31/2004,1086.0,,-596.0,,490.0,,-293.0,,,,,,197.0,-2.0,8.0,8.0,,0.0,,-6.0,195.0,-68.0,127.0,1.0,,,126.0,0.0,126.0,0.0,0.0,126.0,126.0,,211.213,0.6,0.6,0.6,213.606,0.59,0.59,0.59,
06/30/2004,1185.0,,-643.0,,542.0,0.0,-282.0,135.0,124.0,,,147.0,260.0,-16.0,,9.0,,0.0,-3.0,10.0,244.0,-85.0,159.0,-26.0,,,185.0,0.0,185.0,0.0,0.0,185.0,185.0,,212.363,0.87,0.75,0.783669,214.77,0.86,0.74,0.773291,
09/30/2004,1048.0,,-591.0,,457.0,,-256.0,,,,,,201.0,-34.0,8.0,8.0,,0.0,,26.0,167.0,-58.0,109.0,-14.0,,,123.0,0.0,123.0,0.0,0.0,123.0,123.0,19.5,212.905,0.58,0.51,0.6,215.117,0.57,0.5,0.59,
12/31/2004,1000.0,,-569.0,,431.0,,-247.0,,,,,,184.0,10.0,17.0,17.0,,,,-27.0,194.0,-58.0,136.0,-563.0,,,699.0,,699.0,,,699.0,699.0,,187.31,3.73,0.73,0.61,189.806,3.68,0.72,0.6,
03/31/2005,1086.0,,-632.0,,454.0,,-267.0,,,,,,187.0,-50.0,27.0,27.0,,0.0,,23.0,137.0,-21.0,116.0,-2.0,,,118.0,0.0,118.0,0.0,0.0,118.0,118.0,-10.878,153.502,0.77,0.76,0.7,156.104,0.76,0.75,0.69,
06/30/2005,1254.0,,-701.0,,553.0,0.0,-304.0,148.0,132.0,,,156.0,249.0,-18.0,,27.0,,0.0,0.0,-9.0,231.0,-75.0,156.0,0.0,,,156.0,0.0,156.0,0.0,0.0,156.0,156.0,,152.627,1.02,1.02,1.02,155.059,1.0,1.0,1.0,
09/30/2005,1104.0,,-638.0,,466.0,,-280.0,,,,,,186.0,-32.0,30.0,30.0,,0.0,,2.0,154.0,-46.0,108.0,-1.0,,,109.0,0.0,109.0,0.0,0.0,109.0,109.0,0.7,150.835,0.72,0.71,0.71,152.882,0.71,0.7,0.7,
12/31/2005,1064.0,,-628.0,,436.0,,-285.0,,,,,,151.0,-31.0,32.0,32.0,,0.0,,-1.0,120.0,-37.0,83.0,0.0,,,83.0,0.0,83.0,0.0,0.0,83.0,83.0,,150.08,0.56,0.56,0.56,152.264,0.55,0.55,0.55,
03/31/2006,1157.0,,-677.0,,480.0,,-277.0,140.0,112.0,,,137.0,203.0,-35.0,,33.0,,0.0,,2.0,168.0,-58.0,110.0,0.0,,,110.0,0.0,110.0,0.0,0.0,110.0,110.0,,150.364,0.73,0.73,0.73,152.905,0.72,0.72,0.72,
06/30/2006,1319.0,,-742.0,,577.0,,-338.0,,,,,,239.0,-28.0,,32.0,,0.0,,-4.0,211.0,-69.0,142.0,0.0,,,142.0,0.0,142.0,0.0,0.0,142.0,142.0,,150.903,0.94,0.94,0.99,153.489,0.92,0.92,0.97,
09/30/2006,1161.0,,-663.0,,498.0,,-296.0,153.0,117.0,,,143.0,202.0,-27.0,,29.0,,0.0,,-2.0,175.0,-63.0,112.0,0.0,,,112.0,0.0,112.0,0.0,0.0,112.0,112.0,,151.143,0.74,0.74,0.74,153.568,0.73,0.73,0.73,
12/31/2006,1101.0,,-639.0,,462.0,,-298.0,162.0,109.0,,,136.0,164.0,-28.0,,29.0,,0.0,,-1.0,136.0,-45.0,91.0,-5.0,,,96.0,0.0,96.0,0.0,0.0,96.0,96.0,2.676,151.413,0.63,0.6,0.617,153.885,0.62,0.59,0.607,
03/31/2007,1241.0,,-704.0,,537.0,,-309.0,162.0,121.0,,,147.0,228.0,-35.0,,28.0,,0.0,,7.0,193.0,-64.0,129.0,0.0,,,129.0,0.0,129.0,0.0,0.0,129.0,129.0,,151.469,0.85,0.85,0.89,153.97,0.84,0.84,0.88,
06/30/2007,1344.0,,-750.0,,594.0,0.0,-321.0,165.0,127.0,,,156.0,273.0,-34.0,,27.0,,,,7.0,239.0,-75.0,164.0,,,,164.0,,164.0,0.0,0.0,164.0,164.0,,151.758,1.08,1.08,1.08,154.309,1.07,1.07,1.07,
09/30/2007,1239.0,,-711.0,,528.0,,-296.0,155.0,118.0,,,141.0,232.0,-58.0,,33.0,,0.0,,25.0,174.0,-63.0,111.0,0.0,,,111.0,0.0,111.0,0.0,0.0,111.0,111.0,,143.778,0.77,0.77,0.89,146.127,0.76,0.76,0.88,
12/31/2007,1186.0,,-707.0,,479.0,,-305.0,168.0,109.0,,,137.0,174.0,-46.0,,46.0,,0.0,,0.0,128.0,-36.0,92.0,0.0,,,92.0,0.0,92.0,0.0,0.0,92.0,92.0,,138.75,0.66,0.66,0.69,141.026,0.65,0.65,0.68,
03/31/2008,1353.0,,-815.0,,538.0,,-332.0,182.0,123.0,,,150.0,206.0,-55.0,,46.0,,0.0,,9.0,151.0,-51.0,100.0,0.0,,,100.0,0.0,100.0,0.0,0.0,100.0,100.0,,138.008,0.72,0.72,0.85,140.3,0.71,0.71,0.84,
06/30/2008,1495.0,,-865.0,,630.0,0.0,-354.0,185.0,136.0,,,169.0,276.0,-36.0,,43.0,,,,-7.0,240.0,-82.0,158.0,,,,158.0,,158.0,0.0,0.0,158.0,158.0,1.31668,137.997,1.15,1.15,1.159,140.206,1.13,1.13,1.139,
09/30/2008,1384.0,1384.0,-822.0,822.0,562.0,0.0,-331.0,303.0,,,27.0,1.0,231.0,-45.0,40.0,42.0,-2.0,,,5.0,186.0,-58.0,128.0,0.0,0.0,0.0,128.0,0.0,128.0,0.0,0.0,128.0,133.5944,5.5944,138.457,0.91,0.91,0.96488,139.86,0.9,0.9,0.94,
12/31/2008,1216.0,1216.0,-730.0,730.0,486.0,0.0,-307.0,279.0,,,27.0,1.0,179.0,-48.0,43.0,44.0,-1.0,,,5.0,131.0,-45.0,86.0,0.0,0.0,0.0,86.0,0.0,86.0,0.0,0.0,86.0,88.82146,2.82146,139.086,0.62,0.62,0.638608,141.073,0.62,0.62,0.638608,
03/31/2009,1350.0,1350.0,-739.0,739.0,611.0,0.0,-340.0,299.0,,,27.0,14.0,271.0,-38.0,38.0,39.0,-1.0,,,0.0,233.0,-80.0,153.0,0.0,0.0,0.0,153.0,0.0,153.0,0.0,0.0,153.0,168.6,15.6,139.213,1.09,1.09,1.211094,140.002,1.08,1.08,1.191427,
06/30/2009,1208.0,1208.0,-663.0,663.0,545.0,0.0,-331.0,296.0,,,32.0,3.0,214.0,-55.0,36.0,36.0,0.0,,,19.0,159.0,-54.0,105.0,-65.0,-65.0,0.0,170.0,0.0,170.0,0.0,0.0,170.0,96.34844,-8.65156,139.303,1.220361,0.753753,0.691647,140.442,1.210464,0.74764,0.686037,
09/30/2009,1303.0,1303.0,-720.0,720.0,583.0,0.0,-320.0,294.0,,,26.0,0.0,263.0,-46.0,35.0,36.0,-1.0,,,11.0,217.0,-77.0,140.0,-17.0,-17.0,0.0,157.0,0.0,157.0,0.0,0.0,157.0,140.0,0.0,139.743,1.12,1.0,1.0,140.861,1.11,0.99,0.99,
12/31/2009,1215.0,1215.0,-686.0,686.0,529.0,0.0,-337.0,308.0,,,29.0,0.0,192.0,-55.0,36.0,37.0,-1.0,,,19.0,137.0,-44.0,93.0,-17.0,-17.0,0.0,110.0,0.0,110.0,0.0,0.0,110.0,93.0,0.0,140.303,0.78,0.66,0.66,141.528,0.77,0.66,0.66,
03/31/2010,1287.0,1287.0,-713.0,713.0,574.0,0.0,-330.0,300.0,,,30.0,0.0,244.0,-35.0,,34.0,,,,1.0,209.0,-66.0,143.0,-22.0,-22.0,0.0,165.0,0.0,165.0,0.0,0.0,165.0,143.13,0.13,140.764,1.17,1.01,1.016808,142.014,1.16,1.0,1.000915,
06/30/2010,1429.0,1429.0,-796.0,796.0,633.0,0.0,-359.0,326.0,,,33.0,0.0,274.0,-32.0,31.0,32.0,-1.0,,,1.0,242.0,-92.0,150.0,-21.0,-21.0,0.0,171.0,0.0,171.0,0.0,0.0,171.0,152.6,2.6,140.28,1.21,1.06,1.087824,141.651,1.2,1.05,1.068355,
09/30/2010,1266.0,1266.0,-705.0,705.0,561.0,0.0,-328.0,299.0,,,29.0,0.0,233.0,-31.0,32.0,32.0,0.0,,-1.0,0.0,202.0,-62.0,140.0,-76.0,-76.0,0.0,216.0,0.0,216.0,0.0,0.0,216.0,142.81864,2.81864,139.475,1.54,0.99,1.023973,140.932,1.52,0.98,1.0,
12/31/2010,1179.0,1179.0,-687.0,687.0,492.0,0.0,-583.0,297.0,,,28.0,258.0,-91.0,-21.0,32.0,33.0,-1.0,,,-11.0,-112.0,-51.0,-163.0,-184.0,-184.0,0.0,21.0,0.0,21.0,0.0,0.0,21.0,99.16034,262.16034,138.678,0.15,-1.17,0.71504,138.678,0.15,-1.17,0.71504,
03/31/2011,1304.0,1304.0,-729.0,729.0,575.0,0.0,-336.0,307.0,,,29.0,0.0,239.0,-20.0,,29.0,,,,-9.0,219.0,-78.0,141.0,-10.0,-10.0,0.0,151.0,0.0,151.0,0.0,0.0,151.0,145.13067,4.13067,136.364,1.1,1.03,1.064289,137.689,1.09,1.02,1.05,
