Date,Returns,Return on Common Equity,Return on Assets,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
08/31/1986,,,,,,,,,,,,10.061405,10.061405,,,,,
11/30/1986,,,,,,,,,,,,10.305134,10.305134,,,,,
02/28/1987,,,,,,,,,,,,10.862236,10.862236,,,,,
05/31/1987,,,,,,,,,,,,10.271634,10.271634,,,,,
08/31/1987,,,,,,,,,,,,10.806829,10.806829,,,,,
11/30/1987,,,,,,,,,,,,5.36181,5.36181,,,,,
02/29/1988,,,,,,,,,,,,9.963907,9.963907,,,,,
05/31/1988,,,,,,,,,,,,9.559955,9.559955,,,,,
08/31/1988,,,,,,,,,,,,8.69136,8.69136,,,,,
11/30/1988,,,,,,,,,,,,9.714669,9.714669,,,,,
02/28/1989,,,,,,,,,,,,9.980771,9.980771,,,,,
05/31/1989,,,,,,,,,,,,7.369552,7.369552,,,,,
08/31/1989,,,,,,46.840526,8.510543,2.642712,,2.205066,1.378026,1.378026,1.378026,,37.50636,0.0,,
11/30/1989,,,,,,46.011691,14.247806,8.291075,,7.93979,4.962369,4.962369,4.962369,,37.500003,0.0,,
02/28/1990,,,,,,49.271344,15.487673,10.369868,,9.986661,6.242244,6.242243,6.242243,,37.494187,0.0,,
05/31/1990,,,,,,50.416442,17.137036,12.433339,,10.027991,6.266745,6.266745,6.266745,,37.507469,0.0,,
08/31/1990,,10.923277,8.829379,11.705424,,49.343024,12.634125,7.172169,30.733749,7.405594,4.665675,4.665675,4.665675,,36.997967,0.0,10.923277,
11/30/1990,,10.50408,8.529505,11.147895,,48.063238,11.797061,6.073623,,6.18755,4.574828,4.574828,4.574828,,26.06399,0.0,10.50408,
02/28/1991,,-11.437745,-8.488372,,,47.699718,8.793029,2.562243,-58.865036,-68.908858,-44.196798,-44.196796,-44.196796,,,,,
05/31/1991,,-13.098772,-9.796323,,,45.640396,9.712304,4.326752,-43.816195,4.867462,3.546924,3.546924,3.546924,,27.129896,0.0,-13.098772,
08/31/1991,,-14.022651,-10.608153,,,47.645568,9.82792,4.147491,-23.879401,2.682363,2.682363,2.986949,2.986949,,,,,
11/30/1991,,-14.171805,-10.800447,,,47.320284,9.785602,4.835943,-30.93132,3.287029,3.287029,3.872283,3.872283,,,,,
02/29/1992,,2.794529,1.926472,,,47.399719,0.468587,-4.496739,,-4.41676,-4.706568,-4.261505,-4.261505,,,,,
05/31/1992,,4.052833,2.796687,,,46.182273,11.166065,6.209033,11.550217,8.17305,4.536513,4.659164,4.659164,,44.494251,0.0,4.052833,
08/31/1992,,5.69738,3.952721,,,45.336498,10.756026,6.112803,9.984887,6.451993,4.313618,4.313618,4.313618,,33.142858,0.0,5.69738,
11/30/1992,,8.087964,5.605817,,,48.336904,13.502557,9.577136,19.118167,9.073524,6.077395,6.077395,6.077395,,33.02057,0.0,8.087964,
02/28/1993,,14.483687,10.092024,14.309275,,48.573693,15.53756,11.819376,43.279091,10.474238,6.295076,6.295076,6.295076,,39.899437,0.0,14.483687,
05/31/1993,,17.82204,12.330075,17.993808,,50.501041,17.538704,13.662107,31.633731,13.936272,8.873501,8.873501,8.873501,,36.328015,0.0,17.82204,
08/31/1993,,26.165791,17.978358,21.255005,,49.61102,16.924443,12.880419,47.548541,23.63117,16.110704,16.110703,16.110703,,31.824351,0.0,26.165791,
11/30/1993,,28.844572,19.935825,24.192242,,50.110824,19.759348,16.325418,35.923782,16.08574,10.455731,10.45573,10.45573,,34.999999,0.0,28.844572,
02/28/1994,,-17.017297,-11.129805,-24.739434,,51.879302,-39.031289,-42.72114,,-42.909987,-47.422606,-47.422604,-47.422604,,,,,
05/31/1994,,-10.646749,-7.068175,-17.375109,,51.60418,21.001561,17.292504,27.394921,17.323151,11.26011,11.26011,11.26011,,34.999641,0.0,-10.646749,
08/31/1994,,-7.818726,-5.334107,-9.154828,,53.375303,20.670325,17.358103,22.114527,16.097469,10.373932,10.373932,10.373932,,35.55551,0.0,-7.818726,
11/30/1994,,-10.95758,-6.523841,-11.024404,,53.540478,7.620544,2.919015,,3.797532,2.45693,2.45693,2.45693,,35.30193,0.0,-10.95758,
02/28/1995,,37.932648,21.348227,33.549832,,53.747074,22.887831,19.644447,85.186399,17.879599,11.39236,11.392361,11.392361,,36.282908,0.0,37.932648,
05/31/1995,,31.615564,19.031526,29.816365,,53.932129,22.879082,19.573927,21.920159,18.53268,11.370355,11.370565,11.370565,,38.646998,0.0,31.615564,
08/31/1995,,40.148184,24.618407,36.470363,,52.633177,21.413102,17.5027,17.751883,17.754666,11.546807,11.546807,11.546807,,34.964662,0.0,40.148184,
11/30/1995,,31.598905,18.719008,32.572164,,52.671133,21.791732,17.553376,47.074787,5.65191,2.900394,2.900394,2.900394,,48.682932,0.0,31.598905,
02/29/1996,,31.487104,19.02077,31.598847,,53.000321,22.399761,18.648453,16.295778,18.936076,12.308541,12.308539,12.308539,,34.999518,0.0,31.487104,
05/31/1996,,22.059013,13.681461,22.914656,,53.085878,15.341544,11.004807,,11.142933,4.467593,4.467593,4.467593,,59.906487,0.0,22.059013,
08/31/1996,,27.508701,17.225173,27.657463,,47.114686,17.89823,14.765109,13.093102,14.938803,8.009431,8.00943,8.00943,,46.385057,0.0,27.508701,
11/30/1996,,37.172298,23.721404,33.147985,,48.15427,22.103185,18.734893,19.477687,18.976821,11.959267,11.959268,11.959268,,36.979607,0.0,37.172298,
02/28/1997,,42.261121,27.512069,38.034343,,50.432668,19.335344,16.971942,15.786293,17.278868,12.243155,12.243154,12.243154,,29.14377,0.0,42.261121,
05/31/1997,,31.21358,19.663608,27.282482,,45.810476,8.182291,5.59704,0.578515,5.464362,3.04627,3.04627,3.04627,,44.252038,0.0,31.21358,
08/31/1997,,20.24715,12.766138,26.97654,,47.954886,19.101154,16.152952,22.516885,-0.549603,-3.207041,-3.207042,-3.207042,,,,,
11/30/1997,,9.257454,5.883108,15.914964,,46.09506,4.776105,-0.228201,-105.137966,0.512367,0.33587,0.33587,0.33587,,34.447341,0.0,9.257454,
03/01/1998,,0.420249,0.280843,7.394511,,43.433606,8.552293,1.265167,-109.291988,1.705339,1.108471,1.108471,1.108471,,34.999999,0.0,0.420249,
05/31/1998,,1.199959,0.790284,6.255638,,43.495498,14.012,6.586035,370.49872,7.110219,4.621544,4.621544,4.621544,,35.00138,0.0,1.199959,
08/28/1998,,6.75951,4.476616,5.316545,,42.936128,13.09481,8.389689,-72.981431,9.802912,6.665974,6.665974,6.665974,,32.000058,0.0,6.75951,
11/27/1998,,11.149791,7.379742,9.404107,,44.951209,15.884072,11.619,52.927928,12.374321,8.627706,8.627706,8.627706,,30.277342,0.0,11.149791,
02/26/1999,,12.948169,9.00723,11.45657,,47.323383,12.83568,7.90682,59.693268,9.215266,6.361939,6.361939,6.361939,,30.963043,0.0,12.948169,
05/28/1999,,13.45361,9.51098,10.241989,,33.322928,13.772532,5.528595,-8.273955,7.489866,5.747355,10.350654,10.350654,,23.264919,0.0,13.45361,
08/27/1999,,14.661422,10.34738,10.164645,,47.403387,17.727803,11.156977,,14.669023,10.575703,11.332959,11.332959,,27.90452,0.0,14.661422,
11/26/1999,,15.15177,10.586196,8.643212,,46.871049,16.37225,10.320427,-16.448658,17.589534,12.886862,14.605505,14.605505,,26.735627,0.0,15.15177,
02/25/2000,,24.850571,17.511836,7.44092,,45.23743,13.08509,6.841504,-12.457576,68.007681,42.884865,44.298295,44.298295,,36.941145,0.0,24.850571,
06/02/2000,,18.628392,12.242968,1.030474,,25.314927,-24.780013,-34.766734,-380.844449,-27.706092,-20.867137,-19.226145,-19.226145,,,,,
09/01/2000,,12.971907,9.662382,-3.254619,,36.489731,-3.359415,-10.597753,-83.853668,-9.052823,-6.825815,-6.339932,-6.339932,,,,,
12/01/2000,,4.394824,3.255204,-8.779955,,36.909147,-7.60002,-15.582561,-58.484357,-24.050093,-18.037538,-18.037539,-18.037539,,,,,
03/02/2001,,-16.281824,-11.897881,,,11.138427,-41.473762,-52.141566,-79.175819,-60.409539,-39.080126,-39.080126,-39.080126,,,,,
06/01/2001,,-29.483949,-19.200231,,,-36.02738,-89.841106,-106.857214,-79.356739,-122.388171,-110.617633,-110.617628,-110.617628,,,,,
08/31/2001,,-35.537599,-27.201309,,,11.769534,-36.759082,-61.609643,-17.314466,-56.521433,-57.901364,-70.369495,-70.369495,,,,,
11/30/2001,,-37.607804,-28.418433,,,30.510569,3.082657,-21.061841,,-14.267562,-22.527809,-31.440375,-31.440375,,,,,
03/01/2002,,-41.786895,-31.924905,,,34.710983,-24.629424,-42.992351,,-43.88686,-63.394798,-77.627398,-77.627398,,,,,
05/31/2002,,-26.75045,-19.932792,,,41.450077,50.93691,34.220041,,1.643838,1.588546,-8.059077,-8.059077,,3.363598,0.0,-26.75045,
08/30/2002,,-21.965819,-16.947267,,,46.314507,15.615004,3.656702,,-4.741861,-6.107877,-36.251611,-36.251611,,,,,
11/29/2002,,-21.376079,-16.186339,,,50.561016,1.688183,-13.447422,,-14.510298,-15.979882,-25.17139,-25.17139,,,,,
02/28/2003,,-14.560335,-11.227475,,,44.358742,-6.664111,-32.227267,,-36.418895,-33.234182,-36.600876,-36.600876,,,,,
05/30/2003,,-15.468482,-12.366293,,,36.228572,-11.950285,-28.525142,-125.87772,-62.231428,-56.116571,-21.953142,-21.953142,,,,,
08/29/2003,,-16.470115,-13.286877,,,30.852674,-25.005714,-41.460597,-71.724543,-69.02563,-65.297537,-65.477301,-65.477301,,,,,
11/28/2003,,-21.681636,-17.464758,,,31.309962,-8.096608,-30.780521,-21.468518,-74.723871,-75.54854,-76.408947,-76.408947,,,,,
02/27/2004,,-22.806202,-18.384969,,,35.087238,-8.808923,-25.629188,,-48.472658,-49.419278,-49.81807,-49.81807,,,,,
05/28/2004,,-21.708786,-17.988513,,,41.401731,0.897761,-5.984346,466.71052,-10.408247,-10.284982,-10.208077,-10.208077,,,,,
08/27/2004,,-18.455392,-15.209881,,,38.24785,-12.157143,-19.787618,7444.909086,-22.180611,-21.894191,-21.89419,-21.89419,,,,,
11/26/2004,,-13.040117,-10.564308,,,34.878993,-21.900071,-30.070564,,-31.643366,-32.310615,-32.310617,-32.310617,,,,,
02/25/2005,,-11.012844,-8.874226,,,35.586438,-18.644415,-26.130223,,-32.289605,-32.884574,-32.884574,-32.884574,,,,,
06/03/2005,,-14.108392,-11.464459,,,35.202273,-25.377883,-33.900771,-729.68787,-31.893321,-33.018761,-33.018762,-33.018762,,,,,
09/02/2005,,-15.370119,-12.486301,,,39.443582,-16.998244,-24.389201,,-23.151839,-23.666937,-23.666937,-23.666937,,,,,
12/02/2005,,-12.698179,-10.292623,,,40.315844,-14.312762,-18.931059,31.658838,-17.681683,-5.804744,-5.804743,-5.804743,,,,,
03/03/2006,,-11.352431,-9.137956,,,40.777642,-19.914059,-24.286591,,-17.869714,-18.44979,-18.449788,-18.449788,,,,,
06/02/2006,,-8.12785,-5.828919,,,43.590862,-2.125934,-8.111221,49.821958,0.397609,-1.606104,-5.944154,-5.944154,,503.940272,,,
09/01/2006,,-5.981518,-4.246325,,,45.454515,-0.282531,-6.977651,18.269012,-1.255397,-1.707847,-4.687084,-4.687084,,,,,
11/30/2006,,-5.36735,-3.901947,,,45.09364,3.286723,-2.627817,17.589677,4.136034,3.440789,-1.055932,-1.055932,,16.809468,,,
03/02/2007,,-3.105928,-2.236568,,,47.438946,4.159027,-1.550205,26.124571,3.519962,3.095155,-1.477549,-1.477549,,12.068511,,,
05/31/2007,,-7.527592,-4.415603,,,44.524923,-13.453708,-18.836156,,-23.676339,-25.325005,-21.299507,-21.299507,,,,,
08/31/2007,,-7.964056,-4.724661,,,46.624968,2.943957,-7.908363,,-5.272764,-5.839704,-5.839704,-5.839704,,,,,
11/30/2007,,-10.734927,-6.631898,,,47.866432,-1.123659,-12.015066,-193.963756,-10.998707,-11.20953,-11.20953,-11.20953,,,,,
