Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1993,139.531998,,-74.458,,65.073997,,-42.268002,,,22.806,-9.271,,,,0.0,,9.271,13.535,-5.912,7.623,0.0,,,7.623,0.0,7.623,0.0,,7.623,7.623,,146.220005,0.051667,0.051667,,146.220005,0.051667,0.051667,0.051667,
06/30/1993,131.791,,-70.601997,,61.189003,,-56.181,,,5.008,-6.392,,,,0.0,,6.392,-1.384,-2.819,-4.203,0.0,,,-4.203,0.0,-4.203,0.0,,-4.203,-4.203,,146.328003,-0.028333,-0.028333,,146.328003,-0.028333,-0.028333,-0.028333,
09/30/1993,122.127998,,-60.716,,61.411999,,-37.925999,,,23.486,-5.157,,5.081,,0.0,,0.076,18.329,-7.992,10.337,-0.689,,,11.026,0.0,11.026,0.0,,11.026,11.026,,147.078003,0.075,0.07,,147.078003,0.075,0.07,0.07,
12/31/1993,110.369003,,-51.931,,58.438003,,-35.771999,,,22.666,13.867,,,,0.0,,-13.867,36.533,-9.474,11.388,11.782,,,15.277,0.0,-0.394,0.0,,-0.394,-0.394,,149.640006,-0.003333,0.076667,0.076667,149.640006,-0.003333,0.076667,0.076667,
03/31/1994,126.848,,-65.727997,,61.120003,,-39.247002,,,21.872999,-1.732,,2.081,,0.0,,-0.349,20.140999,-8.553,11.588,-0.767,,,12.354999,0.0,12.355,0.0,,12.355,12.355,,163.350002,0.075,0.07,,163.350002,0.075,0.07,0.07,
06/30/1994,127.967003,,-63.884998,,64.082005,,-39.477001,,,24.605,-1.08,,1.984,,0.0,,-0.904,23.525,-9.959,13.566,-0.468,,,14.034,0.0,14.034,0.0,,14.034,14.034,,166.560001,0.085,0.081667,,166.560001,0.085,0.081667,0.081667,
09/30/1994,129.929993,,-64.315002,,65.61499,,-41.032001,,,24.583,-1.964,,,,0.0,,1.964,22.619,-8.838,13.781,-0.075,,,13.856,0.0,13.856,0.0,,13.856,13.856,,166.830002,0.083333,0.083333,,166.830002,0.083333,0.083333,0.083333,
12/31/1994,140.013,,-73.106003,,66.906997,,-40.568001,,,26.339001,-0.962,,3.933,,0.0,,-2.971,25.377001,-10.168,15.209,-6.544,,,21.753001,0.0,21.753,0.0,,21.753,21.753,,166.890006,0.13,0.091667,0.091667,166.890006,0.13,0.091667,0.091667,
03/31/1995,133.104996,,-66.669998,,66.434998,,-43.523998,,,22.910999,-1.399,,1.606,,0.0,,-0.207,21.511999,-8.54,12.972,0.0,,,12.971999,0.0,12.972,0.0,,12.972,12.972,,163.350002,0.08,0.08,,163.350002,0.08,0.08,0.08,
06/30/1995,139.878006,,-69.714996,,70.16301,,-43.250999,,,26.912001,-4.94,,2.395,,0.0,,2.545,21.972001,-8.735,13.237,0.0,,,13.237001,0.0,13.237,0.0,,13.237,13.237,,161.25,0.081667,0.081667,,161.25,0.081667,0.081667,0.081667,
