Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,128.464996,23.622,23.622,0.0,77.052002,,,0.0,,,,,5.473,,,,106.147003,20.065001,,,0.0,2.253,,,,2.253,22.318001,,44.522999,44.522999,,,,0.113,,,,,6.985,,,6.985,51.620998,0.817,,,,,0.0,,,,,,0.0,0.817,52.437998,0.0,11.58,,,0.0,,64.446999,76.026999,0.0,76.026999,128.464997,
12/31/1992,118.007004,28.061001,28.061001,0.0,58.845001,,,0.0,,,,,5.56,,,,92.466003,23.275,31.098,-7.823,0.0,2.266,,,,2.266,25.541,,26.823,26.823,,,,0.113,,,,,11.288998,,,11.288998,38.224998,0.789,,,,,0.0,,,,,,0.0,0.789,39.013998,0.0,11.958,,,0.0,,67.035004,78.993004,0.0,78.993004,118.007002,
03/31/1993,118.727997,29.011999,29.011999,0.0,57.012001,,,0.0,,,,,6.942,,,,92.966003,23.452999,,,0.0,2.309,,,,2.309,25.761999,,27.285,27.285,,,,0.113,,,,,9.074,,,9.074,36.472,0.761,,,,,0.177,,,,,,0.177,0.938,37.41,0.0,11.962,,,0.0,,69.356003,81.318003,0.0,81.318003,118.728003,
06/30/1993,129.761002,29.903999,29.903999,0.0,65.463997,,,0.0,,,,,8.492,,,,103.860001,23.589001,,,0.0,2.312,,,,2.312,25.901001,,32.57,32.57,,,,8.019,,,,,6.467999,,,6.467999,47.056999,0.0,,,,,0.085,,,,,,0.085,0.085,47.141999,0.0,11.962,,,0.0,,70.656998,82.618998,0.0,82.618998,129.760997,
09/30/1993,149.371994,26.375,26.375,0.0,89.616997,,,0.0,,,,,7.416,,,,123.407997,21.118999,,,0.0,4.845,,,,4.845,25.963999,,35.125999,35.125999,,,,16.077,,,,,6.704002,,,6.704002,57.907001,0.0,,,,,0.085,,,,,,0.085,0.085,57.992001,0.0,12.441,,,0.0,,78.939003,91.380003,0.0,91.380003,149.372004,
12/31/1993,144.927994,28.493999,28.493999,0.0,81.866997,,,0.0,,,,,8.114,,,,118.474998,16.950001,27.129999,-10.18,0.0,9.503,,,,9.503,26.453001,,40.973999,40.973999,,,,4.307,,,,,12.006,,,12.006,57.286999,0.0,,,,,0.0,,,,,,0.0,0.0,57.286999,0.0,12.447,,,0.0,,75.194,87.641,0.0,87.641,144.927999,
03/31/1994,146.645004,32.750999,32.750999,0.0,81.023003,,,0.0,,,,,5.518,,,,119.292,22.021999,,,0.0,5.331,,,,5.331,27.352999,,45.523998,45.523998,,,,4.101,,,,,7.011003,,,7.011003,56.636002,0.0,,,,,0.0,,,,,,0.0,0.0,56.636002,0.0,12.473,,,0.0,,77.536003,90.009003,0.0,90.009003,146.645004,
06/30/1994,160.175995,32.136,31.122,1.014,92.686996,,,0.0,,,,,6.658,,,,131.481003,23.218,,,0.0,5.477,,,,5.477,28.695001,,48.290001,48.290001,,,,7.873,,,,,11.242997,,,11.242997,67.405998,0.0,,,,,0.0,,,,,,0.0,0.0,67.405998,0.0,12.448,,,0.0,,80.321999,92.769999,0.0,92.769999,160.175997,
09/30/1994,166.263,17.602,13.19,4.412,109.274002,,,0.0,,,,,9.074,,,,135.949997,24.705,,,0.0,5.608,,,,5.608,30.313,,54.502998,54.502998,,,,2.487,,,,,12.196998,,,12.196998,69.186996,0.0,,,,,0.0,,,,,,0.0,0.0,69.186996,0.0,12.46,,,0.0,,84.615997,97.075997,0.0,97.075997,166.262994,
12/31/1994,157.365997,18.403,15.593,2.81,96.984001,,,0.0,,,,,10.319,,,,125.706001,20.954,36.054001,-15.1,0.0,10.706,,,,10.706,31.66,,44.674,44.674,,,,0.234,,,,,11.322999,,,11.322999,56.230999,0.0,,,,,0.025,,,,,,0.025,0.025,56.255999,0.0,12.77,,,0.0,,88.339996,101.109996,0.0,101.109996,157.365995,
03/31/1995,173.393997,28.189999,25.514999,2.675,103.105003,,,0.0,,,,,9.187,,,,140.481995,26.208,,,0.0,6.704,,,,6.704,32.912,,58.546001,58.546001,,,,0.222,,,,,10.258999,,,10.258999,69.027,0.0,,,,,0.025,,,,,,0.025,0.025,69.052,0.0,12.772,,,0.0,,91.57,104.342,0.0,104.342,173.394,
06/30/1995,180.477997,20.152001,18.860001,1.292,114.863998,,,0.0,,,,,12.15,,,,147.166,26.733,,,0.0,6.579,,,,6.579,33.312,,57.145,57.145,,,,3.329,,,,,12.211997,,,12.211997,72.685997,0.0,,,,,0.025,,,,,,0.025,0.025,72.710997,0.0,12.845,,,0.0,,94.921997,107.766997,0.0,107.766997,180.477994,
09/30/1995,221.063995,27.041,24.527,2.514,144.994003,,,0.0,,,,,14.955,,,,186.990005,27.312,,,0.0,6.762,,,,6.762,34.074,,80.536003,80.536003,,,,13.836,,,,,13.756994,,,13.756994,108.128998,0.0,,,,,0.025,,,,,,0.025,0.025,108.153998,0.0,13.061,,,0.0,,99.848999,112.909999,0.0,112.909999,221.063997,
12/31/1995,204.128006,36.598998,36.141998,0.457,123.792999,,,0.0,,,,,7.975,,,,168.367004,28.242001,49.041,-20.799,0.0,7.519,,,,7.519,35.761001,,72.237999,72.237999,,,,0.285,,,,,14.412998,,,14.412998,86.935997,0.0,,,,,0.0,,,,,,0.0,0.0,86.935997,0.0,13.249,,,0.0,,103.943001,117.192001,0.0,117.192001,204.127998,
03/31/1996,211.132004,42.725,42.528,0.197,123.779999,,,0.0,,,,,9.377,,,,175.882004,27.886,,,0.0,7.364,,,,7.364,35.25,,73.503998,73.503998,,,,0.234,,,,,16.137002,,,16.137002,89.875,0.0,,,,,0.0,,,,,,0.0,0.0,89.875,0.0,13.396,,,0.0,,107.861,121.257,0.0,121.257,211.132,
06/30/1996,244.529999,37.565001,35.491001,2.074,143.917999,,,0.0,,,,,10.583,,,,192.065994,41.985001,,,0.0,10.479,,,,10.479,52.464001,,87.408997,87.408997,,,,13.715,,,,,17.530003,,,17.530003,118.653999,0.0,,,,,0.0,,,,,,0.0,0.0,118.653999,0.0,13.684,,,0.0,,112.192001,125.876001,0.0,125.876001,244.530001,
09/30/1996,266.912994,41.897998,41.426998,0.471,161.417999,,,0.0,,,,,10.391,,,,213.707001,42.546001,,,0.0,10.66,,,,10.66,53.206001,,94.450996,94.450996,,,,16.663,,,,,21.910006,,,21.910006,133.024002,0.0,,,,,0.0,,,,,,0.0,0.0,133.024002,0.0,13.937,,,0.0,,119.952003,133.889004,0.0,133.889004,266.913006,
12/31/1996,271.985992,37.323,36.966,0.357,168.763,,,0.0,,,,,9.357,,,,215.442993,46.245998,74.613998,-28.368,0.0,10.297,,,,10.297,56.542998,,101.669998,101.669998,,,,3.452,,,,,26.853008,,,26.853008,131.975006,0.0,,,,,0.0,,,,,,0.0,0.0,131.975006,0.0,13.421,,,0.0,,126.589996,140.010996,0.0,140.010996,271.986002,
03/31/1997,278.571991,44.024998,43.676998,0.348,165.712997,,,0.0,,,,,10.101,,,,219.839005,49.205002,,,0.0,9.528,,,,9.528,58.733002,,107.154999,107.154999,,,,2.881,,,,,22.484005,,,22.484005,132.520004,0.0,,,,,0.0,,,,,,0.0,0.0,132.520004,0.0,14.412,,,0.0,,131.639999,146.051999,0.0,146.051999,278.572003,
06/30/1997,314.493988,47.022999,44.585999,2.437,182.875,,,0.0,,,,,11.789,,,,241.686996,57.509998,,,0.0,15.297,,,,15.297,72.806998,,117.462997,117.462997,,,,15.843,,,,,27.811007,,,27.811007,161.117004,0.0,,,,,0.0,,,,,,0.0,0.0,161.117004,0.0,15.057,,,0.0,,138.320007,153.377007,0.0,153.377007,314.494012,
09/30/1997,363.45401,47.773,47.416,0.357,224.164993,,,0.0,,,,,14.682,,,,286.619995,61.745998,,,0.0,15.088,,,,15.088,76.833999,,139.546997,139.546997,,,,29.336,,,,,31.344007,,,31.344007,200.227005,0.0,,,,,0.0,,,,,,0.0,0.0,200.227005,0.0,15.694,,,0.0,,147.533005,163.227005,0.0,163.227005,363.45401,
12/31/1997,342.175995,42.308002,42.094002,0.214,206.501007,,,0.0,,,,,10.695,,,,259.503998,66.550003,103.025002,-36.474998,0.0,16.122,,,,16.122,82.672003,,143.979996,143.979996,,,,2.145,,,,,26.127003,,,26.127003,172.251999,0.0,,,,,0.0,,,,,,0.0,0.0,172.251999,0.0,15.779,,,0.0,,154.145004,169.924004,0.0,169.924004,342.176003,
03/31/1998,340.044,56.278,55.937,0.341,177.861,,,0.0,,,,,10.357,,,,244.496,77.15,116.765,-39.615,0.0,18.398,,,,18.398,95.548,,127.814,127.814,,,,1.091,,,,,31.348,,,31.348,160.253,0.0,,,,,0.0,,,,,,0.0,0.0,160.253,0.0,16.219,,,0.0,,163.572,179.791,0.0,179.791,340.044,
06/30/1998,357.516,40.084001,39.651001,0.433,195.936996,,,0.0,,,,,14.36,,,,250.380997,89.872002,132.404007,-42.532001,0.0,17.263,,,,17.263,107.135002,,136.813995,136.813995,,,,1.09,,,,,31.760005,,,31.760005,169.664,0.0,,,,,0.0,,,,,,0.0,0.0,169.664,0.0,16.754,,,0.0,,171.098007,187.852007,0.0,187.852007,357.516007,
09/30/1998,420.01,46.387,45.937,0.45,241.682007,,,0.0,0.0,0.0,0.0,,13.151,,,,301.220001,99.844002,145.781998,-45.938,0.0,18.945999,0.0,,,18.945999,118.790001,,153.363007,153.363007,,,,26.365,,,,,36.468993,,,36.468993,216.197,0.0,,,,,0.0,,,,,,0.0,0.0,216.197,0.0,16.992001,,,0.0,,186.820999,203.813,0.0,203.813,420.01,
12/31/1998,406.596008,49.823001,49.429001,0.394,222.598007,,,0.0,0.0,0.0,0.0,0.0,11.578,,,,283.998993,103.029999,153.337006,-50.306999,0.0,19.566999,0.0,,,19.566999,122.596998,,143.522995,143.522995,,,,12.245,,,,,33.63,,,33.63,189.397995,0.0,,,,,0.0,,,,,,0.0,0.0,189.397995,0.0,17.767,,,0.0,,199.431,217.198,0.0,217.198,406.595995,
03/31/1999,428.186,67.75,67.545,0.205,220.935,220.935,,0.0,0.0,0.0,0.0,0.0,14.865,,,,303.55,103.18,156.955,-53.775,0.0,21.456,,,,21.456,124.636,,146.167,146.167,,,,16.259,,,,,35.168,,,35.168,197.594,0.0,,,,,0.0,,,,,,0.0,0.0,197.594,0.0,22.511,,,0.0,212.57,-4.489,230.592,0.0,230.592,428.186,
06/30/1999,470.777,67.071,66.896,0.175,252.601,252.601,,0.0,0.0,0.0,0.0,0.0,23.29,,,,342.962,104.444,162.104,-57.66,0.0,23.371,,,,23.371,127.815,,154.949,154.949,,,,32.22,,,,,40.21,,,40.21,227.379,0.0,,,,,0.0,,,,,,0.0,0.0,227.379,0.0,25.082,,,0.0,223.297,-4.981,243.398,0.0,243.398,470.777,
09/30/1999,512.594,61.714,60.606,1.108,301.589,301.589,,0.0,0.0,0.0,0.0,0.0,19.025,,,,382.328,105.573,168.59,-63.017,0.0,24.693,,,,24.693,130.266,,187.581,187.581,,,,17.203,,,,,40.413,,,40.413,245.197,0.0,,,,,0.0,,,,,,0.0,0.0,245.197,0.0,31.222,,,0.0,241.135,-4.96,267.397,0.0,267.397,512.594,
12/31/1999,511.78,72.354,71.183,1.171,293.739,293.739,,0.0,0.0,0.0,0.0,0.0,15.566,,,,381.659,105.905,173.589,-67.684,0.0,24.216,,,,24.216,130.121,,170.362,170.362,,,,19.442,,,,,39.591,,,39.591,229.395,0.0,,,,,0.0,,,,,,0.0,0.0,229.395,0.0,30.236,,,0.0,257.198,-5.049,282.385,0.0,282.385,511.78,
03/31/2000,545.382,115.819,114.811,1.008,279.364,,,0.0,0.0,0.0,0.0,0.0,16.586,,,,411.769,104.652,176.981,-72.329,0.0,28.961,,,,28.961,133.613,,193.677,193.677,,,,1.752,1.752,0.0,0.0,,52.243,,,52.243,247.672,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,247.672,0.0,33.447,,,0.0,270.554,-6.291,297.71,0.0,297.71,545.382,
06/30/2000,589.123,128.846,128.603,0.243,305.2,305.2,,0.0,0.0,0.0,0.0,0.0,20.424,,,,454.47,104.695,180.399,-75.704,0.0,29.958,,,,29.958,134.653,,214.197,214.197,,,,2.603,2.603,0.0,0.0,,57.39,,,57.39,274.19,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,274.19,0.0,37.155,,,0.0,285.07,-7.292,314.933,0.0,314.933,589.123,
09/30/2000,660.834,143.228,142.998,0.23,364.879,364.879,,0.0,0.0,0.0,0.0,0.0,17.435,,,,525.542,103.941,183.716,-79.775,0.0,31.351,,,,31.351,135.292,,249.384,249.384,,,,4.524,4.524,0.0,0.0,,67.058,,,67.058,320.966,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,320.966,0.0,38.435,,,0.0,310.712,-9.279,339.868,0.0,339.868,660.834,
12/31/2000,661.74,170.889,169.005,1.884,347.114,347.114,,0.0,0.0,0.0,0.0,0.0,4.782,,,,522.785,106.647,190.287,-83.64,0.0,32.308,,,,32.308,138.955,,229.534,229.534,,,,4.671,4.671,0.0,0.0,,65.751,,,65.751,299.956,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,299.956,0.0,37.901,,,0.0,333.049,-9.166,361.784,0.0,361.784,661.74,
03/31/2001,687.873,221.135,220.92,0.215,308.443,308.443,,0.0,,,,,16.754,,,,546.332,107.561,193.557,-85.996,0.0,33.98,,,,33.98,141.541,,213.266,213.266,,,,3.428,,,,,78.241,,,78.241,294.935,0.0,,,,,0.0,,,,,,0.0,0.0,294.935,0.0,51.204,,,0.0,354.207,-12.473,392.938,0.0,392.938,687.873,
06/30/2001,712.208,252.349,252.143,0.206,288.467,288.467,,0.0,,,,,22.138,,,,562.954,111.812,202.882,-91.07,0.0,37.442,,,,37.442,149.254,,214.229,214.229,,,,3.084,,,,,84.906,,,84.906,302.219,0.0,,,,,0.0,,,,,,0.0,0.0,302.219,0.0,52.513,,,0.0,370.559,-13.083,409.989,0.0,409.989,712.208,
09/30/2001,742.841,256.238,256.183,0.055,314.69,314.69,,0.0,,,,,19.595,,,,590.523,114.576,211.126,-96.55,0.0,37.742,,,,37.742,152.318,,225.717,225.717,,,,1.848,,,,,87.405,,,87.405,314.97,0.0,,,,,0.0,,,,,,0.0,0.0,314.97,0.0,43.245,,,0.0,397.927,-13.301,427.871,0.0,427.871,742.841,
12/31/2001,688.437,218.734,218.677,0.057,283.414,,,0.0,0.0,0.0,0.0,0.0,9.109,,,,511.257,123.845,224.456,-100.611,0.0,53.335,,,,53.335,177.18,,195.826,195.826,,,,1.706,1.706,0.0,0.0,,76.282,,,76.282,273.814,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,273.814,0.0,16.62,,,0.0,,398.003,414.623,0.0,414.623,688.437,
03/31/2002,734.577,262.952,262.901,0.051,287.687,287.687,,0.0,0.0,0.0,0.0,0.0,10.118,,,,560.757,120.525,224.943,-104.418,0.0,53.295,,,,53.295,173.82,,210.673,210.673,,,,2.062,2.062,0.0,0.0,,79.91,,,79.91,292.645,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,292.645,0.0,21.673,,,0.0,434.222,-13.963,441.932,0.0,441.932,734.577,
06/30/2002,801.682,273.279,273.226,0.053,336.733,336.733,,,,,,,13.956,,,,623.968,122.96,232.067,-109.107,,54.754,,,,54.754,177.714,,248.645,248.645,,,,0.286,,,,,90.185,,,90.185,339.116,,,,,,,,,,,,,,,,21.886,,,0.0,451.67,-10.99,462.566,,462.566,,
09/30/2002,831.215,287.411,287.332,0.079,351.639,351.639,,0.0,0.0,0.0,0.0,0.0,12.227,,,,651.277,123.635,234.954,-111.319,0.0,56.303,,,,56.303,179.938,,246.415,246.415,,,,1.833,1.833,0.0,0.0,,90.315,,,90.315,338.563,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,338.563,0.0,22.634,,,0.0,482.29,-12.272,492.652,0.0,492.652,831.215,
12/31/2002,879.947998,211.945994,211.858994,0.087,385.864014,,,0.0,0.0,0.0,0.0,0.0,7.676,,,,605.486023,204.966003,318.648987,-113.682999,0.0,69.496002,5.299,5.299,0.0,64.197002,274.462006,,248.302002,248.302002,,,,1.319,1.319,0.0,0.0,,104.945008,,,104.945008,354.56601,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,354.56601,0.0,22.743,,,0.0,,501.069,523.812,1.57,525.382,879.94801,
03/31/2003,912.668,272.291,272.245,0.046,358.645,358.645,,0.0,0.0,0.0,0.0,0.0,10.487,,,,641.423,233.742,353.217,-119.475,0.0,37.503,5.725,5.725,0.0,31.778,271.245,,257.964,257.964,,,,0.525,0.525,0.0,0.0,,101.877,,,101.877,360.366,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,360.366,0.0,24.718,,,0.0,537.155,-9.571,552.302,0.0,552.302,912.668,
06/30/2003,959.008,284.493,284.415,0.078,384.332,384.332,,0.0,0.0,0.0,0.0,0.0,18.851,,,,687.676,236.363,362.605,-126.242,0.0,34.969,5.725,5.725,0.0,29.244,271.332,,268.754,268.754,,,,0.496,0.496,0.0,0.0,,112.657,,,112.657,381.907,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,381.907,0.0,25.619,,,0.0,556.697,-5.215,577.101,0.0,577.101,959.008,
09/30/2003,1040.807,293.12,292.995,0.125,449.323,449.323,,0.0,0.0,0.0,0.0,0.0,28.31,,,,770.753,234.789,366.113,-131.324,0.0,35.265,5.725,5.725,0.0,29.54,270.054,,314.711,314.711,,,,0.05,0.05,0.0,0.0,,112.66,,,112.66,427.421,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,427.421,0.0,27.527,,,0.0,589.256,-3.397,613.386,0.0,613.386,1040.807,
12/31/2003,1040.847,295.914,295.832,0.082,448.324,448.324,,0.0,0.0,0.0,0.0,0.0,17.941,,,,762.179,241.702,381.768,-140.066,0.0,36.966,7.774,7.774,0.0,29.192,278.668,,296.895,296.895,,,,0.217,0.217,0.0,0.0,,95.01,,,95.01,392.122,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,392.122,0.0,26.542,,,0.0,617.216,1.743,645.501,3.224,648.725,1040.847,
03/31/2004,1122.052,364.378,364.326,0.052,459.769,459.769,,0.0,0.0,0.0,0.0,0.0,19.431,,,,843.578,245.522,391.761,-146.239,0.0,32.952,18.548,7.774,10.774,14.404,278.474,,330.033,330.033,,,,0.0,0.0,0.0,0.0,,92.707,,,92.707,422.74,0.0,0.0,0.0,0.0,,13.67,,,,,,13.67,13.67,436.41,0.0,28.354,,,0.0,649.06,4.017,681.431,4.211,685.642,1122.052,
06/30/2004,1206.582,372.54,372.459,0.081,526.418,526.418,,0.0,0.0,0.0,0.0,0.0,28.831,,,,927.789,248.346,398.598,-150.252,0.0,30.447,18.104,7.774,10.33,12.343,278.793,,370.111,370.111,,,,0.0,0.0,0.0,0.0,,101.315,,,101.315,471.426,0.0,0.0,0.0,0.0,,17.5,,,,,,17.5,17.5,488.926,0.0,36.29,,,0.0,675.03,1.327,712.647,5.009,717.656,1206.582,
09/30/2004,1307.362,377.694,377.621,0.073,596.771,596.771,,0.0,0.0,0.0,0.0,0.0,32.333,,,,1006.798,270.528,424.498,-153.97,0.0,30.036,17.75,7.774,9.976,12.286,300.564,,406.606,406.606,,,,0.0,0.0,0.0,0.0,,103.695,,,103.695,510.301,0.0,0.0,0.0,0.0,,29.388,,,,,,29.388,29.388,539.689,0.0,40.852,,,0.0,718.138,2.68,761.67,6.003,767.673,1307.362,
12/31/2004,1364.053,409.092,408.983,0.109,614.044,614.044,,0.0,0.0,0.0,0.0,0.0,22.724,,,,1045.86,287.379,438.145,-150.766,0.0,30.814,7.774,7.774,0.0,23.04,318.193,,410.251,410.251,,,,2.25,2.25,0.0,0.0,,111.815,,,111.815,524.316,0.0,0.0,0.0,0.0,,24.861,,,,,,24.861,24.861,549.177,0.0,45.744,,,0.0,749.974,11.686,807.404,7.472,814.876,1364.053,
12/31/2005,1566.044,464.017,463.894,0.123,709.331,709.331,,0.0,0.0,0.0,0.0,0.0,28.613,,,,1201.961,333.787,486.091,-152.304,0.0,30.296,16.771,7.774,8.997,13.525,364.083,,479.546,479.546,,,,0.0,,,,,132.955,,,132.955,612.501,0.0,,,,,13.278,,,,,,13.278,13.278,625.779,0.0,183.037,,,0.0,745.984,-2.639,926.382,13.883,940.265,1566.044,
03/31/2006,1656.21,567.823,567.688,0.135,689.693,689.693,,0.0,,,,,20.26,,,,1277.776,348.2,505.153,-156.953,0.0,30.234,16.424,7.774,8.65,13.81,378.434,,494.859,494.859,,,,0.0,,,,,150.739,,,150.739,645.598,0.0,,,,,20.219,,,,,,20.219,20.219,665.817,0.0,176.51,,,0.0,798.335,-0.531,974.314,16.079,990.393,1656.21,
06/30/2006,1715.55,455.109,454.694,0.415,751.929,751.929,,,,,,,34.87,,,,1241.908,444.285,608.224,-163.939,,29.357,16.141,7.774,8.367,13.216,473.642,,529.518,529.518,,,,0.0,,,,,157.27,,,157.27,686.788,,,,,,29.019,,,,,,29.019,29.019,715.807,0.0,134.253,,,,831.09,4.258,969.601,30.142,999.743,1715.55,
09/30/2006,1811.664,499.915,499.529,0.386,812.224,812.224,,0.0,,,,,22.878,,,,1335.017,445.964,616.192,-170.228,0.0,30.683,15.731,7.774,7.957,14.952,476.647,,562.592,562.592,,,,0.0,,,,,171.692,,,171.692,734.284,0.0,,,,,34.43,,,,,,34.43,34.43,768.714,0.0,122.474,,,0.0,894.893,4.245,1021.612,21.338,1042.95,1811.664,
