Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
11/30/2007,27.65,,18.0,39.95,18.0,2765.3149,16.1,13.808,
02/29/2008,29.73,7.522604,27.7,38.4,24.740125,2973.359456,16.1,14.7092,
05/31/2008,35.55,19.576186,29.5,37.75,23.29,3556.837685,43.983002,42.5753,
08/31/2008,29.85,-16.033755,34.85,38.05,28.05,2986.595927,72.343399,69.3713,
11/30/2008,15.43,-48.308208,29.82,30.01,11.06,1543.972704,72.346603,69.3494,
02/28/2009,15.76,2.138691,14.84,18.81,14.2,1577.156595,72.354202,69.0426,
05/31/2009,21.27,34.961929,15.475,24.08,12.61,2129.900739,100.100098,96.7672,
08/31/2009,29.42,38.316878,21.47,30.62,21.35,2946.31562,100.137199,96.8044,
11/30/2009,30.47,3.569001,29.18,34.5,25.43,3192.68938,103.473503,100.4873,
02/28/2010,29.98,-1.608139,30.67,35.1,27.87,3147.824001,104.988503,101.9046,
05/31/2010,29.65,-1.100734,28.09,38.61,27.9,3113.827997,105.000999,101.8986,
08/31/2010,29.9,0.84317,29.44,33.58,26.85,3544.937003,117.796097,114.6791,
11/30/2010,34.06,13.913043,30.35,37.71,30.21,4073.399263,118.776001,115.8599,
03/31/2011,36.82,8.103347,34.61,40.79,33.43,4422.052139,119.699699,116.693,
06/30/2011,37.68,2.335687,36.99,38.62,33.64,4539.027264,120.138,117.1355,
09/30/2011,30.33,-19.506369,37.82,39.02,28.55,3656.5609,120.464897,117.4524,
12/31/2011,32.93,8.572371,30.02,35.06,27.53,3991.51745,120.567703,117.9657,
03/31/2012,36.81,11.782569,33.89,38.17,31.67,4472.521455,121.457603,118.7284,
06/30/2012,34.02,-7.579462,36.77,37.78,31.47,4142.8367,121.546204,118.8205,
09/30/2012,35.79,5.202822,34.05,36.89,31.97,4367.560318,121.795502,119.1218,
12/31/2012,30.99,-13.411567,35.97,36.04,24.75,3722.35102,122.095299,119.4332,
03/31/2013,33.93,9.486931,31.66,34.71,31.48,4095.198213,120.229599,117.2991,
06/30/2013,33.27,-1.945181,33.99,35.78,31.63,4023.372141,120.720802,117.7768,
09/30/2013,40.26,21.009919,33.44,41.26,33.44,4766.94202,120.967171,118.0455,
12/31/2013,43.72,8.594138,40.4,45.42,38.12,5162.593613,118.403923,115.643,
03/31/2014,43.02,-1.601098,43.63,46.4,39.78,5020.554886,116.67627,113.8628,
06/30/2014,45.85,6.578336,43.03,45.86,40.26,5335.363769,116.704758,113.8778,
09/30/2014,47.02,2.551799,46.0,51.98,43.76,5267.516875,116.536865,113.7094,
12/31/2014,47.44,0.893237,47.0,49.08,41.16,5316.717929,112.030365,109.2028,
03/31/2015,61.31,29.236931,47.69,61.41,46.8,6891.772921,112.401848,109.4882,
06/30/2015,61.55,0.391453,61.18,63.91,60.02,6806.102428,112.425362,109.2763,
09/30/2015,59.46,-3.395613,62.12,68.83,57.71,6239.408997,109.660484,106.5164,
12/31/2015,72.13,21.308443,59.16,73.44,56.87,7286.078365,102.675766,93.19436,
03/31/2016,74.08,2.703452,71.1,74.92,62.17,7151.339321,98.356712,92.15543,
06/30/2016,77.12,4.103672,73.75,79.86,71.51,7325.710162,96.501686,92.99449,
09/30/2016,83.94,8.843361,76.85,90.79,76.11,7946.848095,94.628532,92.38418,
12/31/2016,78.78,-6.147248,83.77,84.22,76.52,7191.0061,94.123894,91.88876,
03/31/2017,97.19,23.368875,79.78,109.29,78.4,8790.895369,90.513847,88.31857,
06/30/2017,102.99,5.967692,97.47,106.8,95.01,9282.399923,90.455917,88.303604,
09/30/2017,116.9,13.506166,103.44,118.59,100.84,10528.859421,90.059125,87.91291,
12/31/2017,126.54,8.246364,117.62,130.58,115.1667,11401.872148,90.068843,87.923988,
03/31/2018,149.47,18.120752,127.51,159.98,126.514,13431.323081,89.876918,87.655251,
06/30/2018,165.43,10.677728,149.5,174.14,142.83,14695.626482,89.876918,87.671478,
09/30/2018,177.41,7.241734,164.9,184.22,162.81,15717.342498,88.832899,86.602074,
12/31/2018,147.43,-16.898709,178.44,180.52,134.28,12409.793165,88.032852,85.801842,
03/31/2019,198.84,34.870786,144.69,199.39,141.06,16836.777199,84.665447,81.744492,
06/30/2019,238.79,20.091531,200.98,246.07,200.445,20224.229026,84.678661,81.739166,
09/30/2019,217.75,-8.811089,242.16,247.57,206.8228,18445.002599,84.69863,81.949326,
12/31/2019,258.18,18.567164,217.82,267.51,210.34,21892.355027,84.70727,81.98056,
03/31/2020,288.96,11.921915,260.09,335.43,218.65,24188.590783,85.01475,82.325188,
06/30/2020,333.82,15.52464,275.59,356.6643,265.2901,27918.506261,83.595699,80.908318,
09/12/2020,339.25,,345.8,348.02,337.35,28373.913315,83.63718,80.96074,
