Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
03/31/1990,,8663.400391,12271.5,-3608.100098,,,8663.400391,284.200012,0.0,0.0,385.399994,318.0,0.0,90.900002,1078.5,105.400002,302.299988,,,877.900024,1285.600014,11027.5,,181.300003,37.200001,131.300003,293.100006,190.5,833.400024,861.099976,381.399994,4625.5,62.200001,5930.199951,2382.800049,19.1,1079.800049,782.200012,0.0,4263.899963,11027.5,
06/30/1990,,8748.900391,12459.900391,-3711.0,,,8748.900391,149.199997,0.0,0.0,407.5,314.799988,0.0,137.199997,1008.700012,111.699997,296.700012,,,806.799988,1215.199997,10972.799805,,222.300003,69.800003,121.5,198.399994,194.800003,806.799988,849.5,377.0,4612.299805,54.400002,5893.199829,2410.899902,19.1,1076.300049,766.5,0.0,4272.800049,10972.799805,
09/30/1990,,8801.0,12604.700195,-3803.699951,,,8801.0,208.800003,0.0,0.0,447.799988,303.5,0.0,152.699997,1112.800049,118.5,292.5,,,773.700012,1184.700012,11098.5,,259.600006,72.0,128.800003,242.600006,236.699997,939.700012,851.299988,372.5,4524.200195,46.799999,5794.800171,2443.199951,19.1,1140.300049,761.400024,0.0,4364.000122,11098.5,
12/31/1990,,7906.700195,11078.200195,-3171.5,691.700012,232.300003,8830.700195,56.299999,0.0,0.0,264.0,344.600006,0.0,117.699997,782.599976,125.400002,310.700012,,128.199997,813.299988,1377.599998,10990.900391,,194.199997,142.399994,194.800003,132.0,244.699997,908.099976,871.599976,363.700012,4395.600098,46.900002,5677.800049,2475.800049,18.5,1129.599976,781.099976,0.0,4405.0,10990.900391,
03/31/1991,,8957.799805,12940.0,-3982.199951,,,8957.799805,92.900002,0.0,0.0,313.899994,330.799988,0.0,98.800003,836.400024,133.100006,328.200012,,,778.5,1239.800018,11034.0,,386.0,146.100006,184.5,214.399994,186.899994,1117.900024,869.900024,357.399994,4206.399902,45.200001,5478.899902,2505.399902,18.5,1155.599976,757.700012,0.0,4437.19989,11034.0,
06/30/1991,,9022.400391,13102.799805,-4080.399902,,,9022.400391,121.599998,81.400002,0.0,315.799988,298.200012,0.0,98.800003,915.799988,140.399994,334.899994,,,749.700012,1225.0,11163.200195,,462.0,304.200012,157.5,122.800003,149.800003,1196.300049,873.599976,353.200012,4246.600098,38.400002,5511.800049,2538.199951,18.299999,1162.099976,736.5,0.0,4455.099976,11163.200195,
09/30/1991,,9110.5,13300.400391,-4189.899902,,,9110.5,74.099998,136.899994,0.0,304.700012,292.899994,0.0,91.300003,899.900024,146.300003,299.0,,,731.099976,1176.399979,11186.799805,,307.399994,154.300003,196.899994,286.799988,106.0,1051.400024,876.400024,348.899994,4284.399902,44.799999,5554.499878,2568.100098,18.0,1258.5,736.299988,0.0,4580.900085,11186.799805,
12/31/1991,,8128.899902,11649.799805,-3520.899902,736.099976,199.600006,9064.599609,62.299999,36.299999,0.0,237.199997,296.600006,0.0,119.099998,751.5,152.399994,282.600006,,213.100006,737.200012,1385.300018,11201.400391,,171.600006,182.100006,207.699997,191.5,127.099998,880.0,886.299988,344.899994,4393.299805,84.0,5708.499756,2614.300049,17.1,1246.400024,735.099976,0.0,4612.899902,11201.400391,
03/31/1992,,9298.099609,13680.400391,-4382.299805,,,9298.099609,337.899994,78.900002,0.0,212.600006,260.299988,0.0,135.699997,1025.400024,159.5,287.700012,,,760.700012,1207.900024,11531.400391,,337.200012,112.5,148.300003,283.899994,224.699997,1106.599976,917.299988,340.600006,4419.299805,77.599998,5754.799805,2661.899902,17.1,1253.699951,737.299988,0.0,4669.999939,11531.400391,
06/30/1992,,9323.900391,13820.799805,-4496.899902,,,9323.900391,111.199997,134.600006,0.0,197.399994,303.5,0.0,139.600006,886.299988,168.899994,278.399994,,,784.200012,1231.5,11441.700195,,191.5,241.399994,201.600006,185.600006,198.899994,1019.0,920.799988,336.299988,4411.0,92.699997,5760.800049,2707.100098,17.1,1219.900024,717.799988,0.0,4661.899963,11441.700195,
