Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
04/30/1989,104.959999,,-67.017998,,37.942001,,-36.915001,,,,1.027,-1.181,,2.391,,,-1.21,-0.154,-0.02,-0.174,0.0,,,-0.174,0.0,-0.174,-0.191,,-0.365,-0.365,,20.724001,-0.02,-0.02,,20.724001,-0.02,-0.02,-0.02,
07/31/1989,119.563004,,-73.871002,,45.692001,,-38.411999,,,,7.28,-1.33,,2.341,,,-1.011,5.95,-0.303,5.647,0.0,,,5.647,0.0,5.647,-0.075,,5.572,5.572,,22.634001,0.25,0.25,,22.634001,0.25,0.25,0.25,
10/31/1989,127.988998,,-79.313004,,48.675995,,-41.526001,,,,7.15,-1.277,,2.208,,,-0.931,5.873,-0.45,5.423,0.0,,,5.423,0.0,5.423,-0.078,,5.345,5.345,,22.924999,0.23,0.23,,22.924999,0.23,0.23,0.23,
01/31/1990,139.735992,,-86.098,,53.637992,,-44.019001,,,,9.619,-1.476,,2.15,,,-0.674,8.143,-0.168,7.975,0.0,,,7.975,0.0,7.975,-0.07,,7.905,7.905,,22.884001,0.35,0.35,0.35,22.884001,0.35,0.35,0.35,
04/30/1990,109.969002,,-70.379997,,39.589005,,-39.528999,,,,0.06,-1.695,,2.101,,,-0.406,-1.635,0.122,-1.513,1.173,,,-2.686,0.0,-2.686,-0.07,,-2.756,-2.756,,22.771,-0.12,-0.07,,22.771,-0.12,-0.07,-0.07,
07/31/1990,117.122002,,-74.522003,,42.599998,,-39.534,,,,3.066,-1.566,,1.911,,,-0.345,1.5,-0.535,0.965,0.0,,,0.965,0.0,0.965,-0.07,,0.895,0.895,,22.753,0.04,0.04,,22.753,0.04,0.04,0.04,
10/31/1990,118.644997,,-76.197998,,42.446999,,-40.132,,,,2.315,-2.523,,1.676,,,0.847,-0.208,-0.129,-0.337,0.0,,,-0.337,0.0,-0.337,-0.07,,-0.407,-0.407,,22.672001,-0.02,-0.02,,22.672001,-0.02,-0.02,-0.02,
01/31/1991,130.606003,,-84.524002,,46.082001,,-43.929001,,,,2.153,-0.468,,1.456,,,-0.988,1.685,-0.033,1.652,0.0,,,1.652,0.0,1.652,-0.069,,1.583,1.583,,22.749001,0.06,0.06,0.06,22.749001,0.06,0.06,0.06,
04/30/1991,106.226997,,-68.179001,,38.047997,,-39.814999,,,,-1.767,-0.551,,1.272,,,-0.721,-2.318,-0.007,-2.325,0.0,,,-2.325,0.0,-2.325,-0.069,,-2.394,-2.394,,22.677,-0.11,-0.11,,22.677,-0.11,-0.11,-0.11,
07/31/1991,118.085999,,-76.200996,,41.885002,,-40.880001,,,,1.005,-1.228,,1.281,,,-0.053,-0.223,-0.008,-0.231,0.0,,,-0.231,0.0,-0.231,-0.069,,-0.3,-0.3,,22.729,-0.01,-0.01,,22.729,-0.01,-0.01,-0.01,
10/31/1991,122.125999,,-77.742996,,44.383003,,-41.514999,,,,2.868,-1.318,,1.188,,,0.13,1.55,-0.006,1.544,0.0,,,1.544,0.0,1.544,-0.079,,1.465,1.465,,22.957001,0.06,0.06,,22.957001,0.06,0.06,0.06,
01/31/1992,125.327003,,-79.001999,,46.325004,,-43.546001,,,,2.779,-1.218,,0.966,,,0.252,1.561,-0.088,1.473,0.0,,,1.473,0.0,1.473,-0.079,,1.394,1.394,,22.937,0.06,0.06,0.06,22.937,0.06,0.06,0.06,
04/30/1992,112.852997,,-71.411003,,41.441994,,-41.137001,,,,0.305,-1.239,,0.857,,,0.382,-0.934,-0.006,-0.94,0.0,,,-0.94,0.0,-0.94,-0.078,,-1.018,-1.018,,22.879999,-0.04,-0.04,,22.879999,-0.04,-0.04,-0.04,
07/30/1992,130.042999,,-81.736,,48.306999,,-44.403999,,,,3.903,-1.82,,1.565,,,0.255,2.083,-0.509,1.574,0.0,,,1.574,0.0,1.574,-0.078,,1.496,1.496,,22.996,0.07,0.07,,22.996,0.07,0.07,0.07,
10/31/1992,146.126999,,-90.587997,,55.539001,,-46.319,,,,9.22,-2.368,,1.667,,,0.701,6.852,-2.001,4.851,0.0,,,4.851,0.0,4.851,-0.079,,4.772,4.772,,23.219,0.21,0.21,,23.219,0.21,0.21,0.21,
01/31/1993,150.843994,,-92.587997,,58.255997,,-50.523998,,,,7.732,-2.03,,1.555,,,0.475,5.702,-1.494,4.208,0.583,,,3.625,0.0,3.625,-0.077,,3.548,3.548,,23.665001,0.15,0.17,0.17,23.665001,0.15,0.17,0.17,
04/30/1993,128.384003,,-81.681,,46.703003,,-45.029999,,,,1.673,-2.364,,2.391,,,-0.027,-0.691,-0.051,-0.742,2.273,,,-3.015,0.0,-3.015,-0.078,,-3.093,-3.093,,23.902,-0.13,-0.03,,23.902,-0.13,-0.03,-0.03,
07/31/1993,146.059006,,-94.058998,,52.000008,,-49.296001,,,,2.704,-1.934,,2.69,,,-0.756,0.77,-0.314,0.456,0.24,,,0.216,0.0,0.216,-0.077,,0.139,0.139,,24.563999,0.01,0.02,,24.563999,0.01,0.02,0.02,
10/31/1993,154.095993,,-101.929001,,52.166992,,-51.625,,,,0.542,-3.521,,3.019,,,0.502,-2.979,-0.105,-3.084,0.0,,,-3.084,0.0,-3.084,-0.077,,-3.161,-3.161,,24.254,-0.13,-0.13,,24.254,-0.13,-0.13,-0.13,
01/31/1994,39.351989,,-14.805,,24.546989,,-48.414005,,,,-23.867,-3.021,,2.93,,,0.091,-26.888,2.37,-24.518,23.890999,,,-48.408999,0.0,-48.409,0.0,,-48.409,-48.409,,23.916001,-2.02,-1.03,-1.03,23.916001,-2.02,-1.03,-1.03,
04/30/1994,130.632004,,-87.291,,43.341003,,-43.421001,,,,-0.08,-2.452,,2.806,,,-0.354,-2.532,-0.141,-2.673,0.0,,,-2.673,0.0,-2.673,0.0,,-2.673,-2.673,,24.306999,-0.11,-0.11,,24.306999,-0.11,-0.11,-0.11,
07/31/1994,114.166,,-71.278999,,42.887001,,-42.034,,,,0.853,1.804,,3.093,,,-4.897,2.657,-0.372,2.285,2.801,,,-0.516,0.0,-0.516,0.0,,-0.516,-0.516,,24.316999,-0.02,0.09,,24.316999,-0.02,0.09,0.09,
10/31/1994,123.198997,,-76.842003,,46.356995,,-65.638,,,,-19.281,-3.469,,3.207,,,0.262,-22.75,-0.223,-22.973,70.186996,,,-93.159997,0.0,-93.160004,0.0,,-93.160004,-93.160004,,24.337,-3.83,-0.95,,24.337,-3.83,-0.95,-0.95,
01/31/1995,68.116997,,-28.896,,39.220997,,-33.310001,,,,5.911,1.758,,2.849,,,-4.607,7.669,-0.021,7.648,-7.509,,,15.157,0.0,15.157,0.0,,15.157,15.157,,24.344,0.62,0.31,0.31,24.344,0.62,0.31,0.31,
04/30/1995,93.224998,,-57.688,,35.536999,,-36.366001,,,,-0.829,-12.493,,2.228,,,10.265,-13.322,-0.009,-13.331,-12.653,,,-0.678,0.0,-0.678,0.0,,-0.678,-0.678,,24.344,-0.03,-0.55,-0.55,24.344,-0.03,-0.55,-0.55,
07/31/1995,109.599998,,-67.100998,,42.499001,,-37.823002,,,,4.676,-5.855,,2.549,,,3.306,-1.179,-0.006,-1.185,-1.699,,,0.514,0.0,0.514,0.0,,0.514,0.514,,24.344,0.02,-0.05,-0.05,24.344,0.02,-0.05,-0.05,
10/31/1995,111.994003,,-66.702003,,45.292,,-39.390999,,,,5.901,-1.663,,2.656,,,-0.993,4.238,-0.007,4.231,0.0,,,4.231,0.0,4.231,-0.075,,4.156,4.156,,24.346001,0.17,0.17,,24.346001,0.17,0.17,0.17,
01/31/1996,119.755997,,-70.251999,,49.503998,,-56.111,,,,-6.607,12.614,,2.97,,,-15.584,6.007,-0.003,6.004,0.0,,,6.004,0.0,6.004,-0.075,,5.929,5.929,,24.768999,0.24,0.24,0.24,24.768999,0.24,0.24,0.24,
04/30/1996,100.219002,,-59.631001,,40.588001,,-37.806,,,,2.782,-2.281,,2.632,,,-0.351,0.501,0.465,0.966,0.0,,,0.966,0.0,0.966,0.0,,0.966,0.966,,24.15,0.04,0.04,0.04,25.049999,0.04,0.04,0.04,
07/31/1996,102.955002,,,,,,,,,,2.223,,,,,,,,,2.223,0.15,,,,0.0,2.073,0.0,,2.073,2.073,,25.599001,0.08,0.08,0.08,25.599001,0.08,0.08,0.08,
10/31/1996,124.109001,,-72.920998,,51.188004,,-41.119999,,,,10.068,-4.075,,2.556,,,1.519,5.993,-0.09,5.903,0.0,,,5.903,0.0,5.903,0.0,,5.903,5.903,,25.665001,0.23,0.23,0.3,25.805,0.23,0.23,0.3,
02/01/1997,134.065002,,-79.579,,54.486002,,-44.203,,,,10.283,-8.896,,2.138,,,6.758,1.387,0.075,1.462,0.0,,,1.462,0.0,1.462,-0.075,,1.387,1.387,,24.702999,0.06,0.06,0.331,25.999001,0.05,0.05,0.308,
05/03/1997,114.184998,,-66.313004,,47.871994,,-43.431,,,,4.441,-2.242,,2.545,,0.0,-0.303,2.199,-0.017,2.182,0.0,,,2.182,0.0,2.182,0.0,,2.182,2.182,,24.915001,0.08,0.08,0.08,26.379,0.08,0.08,0.08,
08/02/1997,120.024002,,-70.896004,,49.127998,,-43.108002,,,,6.02,-1.843,,2.528,,0.0,-0.685,4.177,-0.044,4.133,0.0,,,4.133,0.0,4.133,0.0,,4.133,4.133,,25.468,0.16,0.16,0.16,27.163,0.15,0.15,0.15,
11/01/1997,147.046005,,-86.387001,,60.659004,,-48.361,,,,12.298,-2.721,,2.541,,,0.18,9.577,-0.055,9.522,0.169,,,9.353,0.0,9.353,0.0,,9.353,9.353,,25.702,0.36,0.37,0.37,27.364,0.34,0.35,0.35,
01/31/1998,154.852005,,-89.601997,,65.250008,,-51.918999,,,,13.331,-20.424,,2.56,,0.0,17.864,-7.093,0.076,-7.017,0.0,,,-7.017,0.0,-7.017,0.0,,-7.017,-7.017,,25.768999,-0.28,-0.28,0.4,25.768999,-0.28,-0.28,0.4,
05/02/1998,133.807999,,-75.987,,57.820999,,-51.984001,,,,5.837,-2.33,2.889,2.889,,0.0,-0.559,3.507,0.281,3.788,0.0,,,3.788,0.0,3.788,0.0,,3.788,3.788,,25.915001,0.13,0.13,0.13,27.684999,0.13,0.13,0.13,
08/01/1998,132.048996,,-74.297997,,57.750999,,-51.615002,,,,6.136,0.523,2.18,2.18,,0.0,-2.703,6.659,-0.034,6.625,3.651,,,2.974,0.0,2.974,0.0,,2.974,2.974,,26.034,0.11,0.25,0.2,27.544001,0.11,0.24,0.2,
10/31/1998,129.764008,,-71.686996,,58.077011,,-50.187,,,,7.89,-1.455,2.094,2.094,,0.0,-0.639,6.435,-0.162,6.273,0.0,,,6.273,0.0,6.273,0.0,,6.273,6.273,,25.6,0.24,0.24,0.24,26.403,0.23,0.23,0.23,
01/30/1999,154.126999,,-83.897003,,70.229996,,-54.054001,,,,16.176001,-1.692,,2.087,,0.0,-0.395,14.484001,23.753,38.237,-1.856,,,40.093001,0.0,40.092999,0.0,,40.092999,40.092999,,24.292999,1.65,1.57,0.85,30.106001,1.36,1.3,0.58,
05/01/1999,128.656006,,-71.096001,,57.560005,,-49.414001,,,,8.146,-1.335,1.996,1.996,,0.0,-0.661,6.811,-2.744,4.067,0.0,,,4.067,0.0,4.067,-0.075,,3.992,3.992,,23.594,0.17,0.17,0.17,24.629,0.16,0.16,0.16,
07/31/1999,121.003998,,-64.786003,,56.217995,,-47.789001,,,,8.429,-1.461,2.041,2.041,,0.0,-0.58,6.968,-2.745,4.223,0.047,,,4.176,0.0,4.176,-0.075,,4.101,4.101,,22.427999,0.18,0.18,0.18,23.701,0.17,0.18,0.18,
10/30/1999,139.901993,,-75.142998,,64.758995,,-53.397999,,,,11.361,-1.654,2.058,2.058,,0.0,-0.404,9.707,-3.85,5.857,-0.347,,,6.204,0.0,6.204,-0.075,,6.129,6.129,,21.785999,0.28,0.27,0.27,27.471001,0.26,0.25,0.25,
