Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
09/24/1988,,,,,,,,,,,,,,,5237.310123,,,,
12/31/1988,,,,,,,,,,,,,,,4429.945049,,,,
04/01/1989,,,,,,,,,,,,,,,4867.905006,,,,
07/01/1989,,,,,,,,,,,,,,,5460.844788,,,,
09/30/1989,,,,,,,,,,,,,,,6102.764305,,,,
12/31/1989,,,,,,,,,,,,,,,6628.485168,,,,
03/31/1990,8164.33749,-1027.827011,0.0,0.0,524.217995,7660.728474,3264.728004,16.057019,0.068429,2.315674,,,,,8213.936638,7710.327621,1.224209,,
06/30/1990,9224.690201,-1477.731979,0.0,0.0,524.876007,8271.834229,3692.826935,14.213393,0.063453,2.343846,,,,,9577.378098,8624.522125,1.317037,,
09/29/1990,6636.932571,-1719.049011,0.0,0.0,565.977005,5483.860565,3997.457962,14.158423,0.103208,1.454538,,,,,6872.143242,5719.071236,0.85854,,
12/29/1990,7561.781662,-1784.886948,0.0,0.0,623.201019,6400.095734,4214.707001,14.786343,0.097374,1.632147,5.493093,7.456408,5.907281,,7560.948292,6399.262363,1.001763,,
03/30/1991,9415.029552,-1806.825943,0.0,0.0,590.862,8199.065609,4432.10907,13.331396,0.072065,1.971121,6.489914,8.864344,7.104444,,9708.665863,8492.70192,1.272255,,
06/29/1991,9423.178596,-1918.384033,0.0,0.0,498.345001,8003.139565,4609.761139,10.810647,0.062269,1.800895,5.671577,7.766962,6.292328,,9754.21225,8334.173218,1.234144,,
09/28/1991,8606.874142,-2145.816956,0.0,0.0,515.797989,6976.855175,4860.476089,10.612088,0.07393,1.51039,4.830139,6.735749,5.539262,,8850.614273,7220.595306,1.070264,,
12/28/1991,9686.34269,-2276.648987,0.0,0.0,535.786988,7945.480691,4953.639038,10.816028,0.067433,1.662716,5.24655,7.357335,5.652968,,9681.354667,7940.492668,1.217598,,
03/28/1992,11403.544865,-2268.918945,0.0,0.0,486.147995,9620.773914,5173.802048,9.396339,0.050531,1.968594,6.261067,8.915389,6.537338,,11800.571621,10017.800671,1.456641,,
06/27/1992,11436.363041,-2468.396057,0.0,0.0,519.721008,9487.687992,5220.325989,9.955719,0.054778,1.915104,6.262905,9.13343,6.9665,,11760.901993,9812.226944,1.432369,,
09/26/1992,13477.971951,-2402.649963,0.0,0.0,520.235001,11595.556988,5597.381119,9.294257,0.044865,2.233093,7.157318,10.273893,8.894311,,13922.286419,12039.871456,1.740832,,
12/26/1992,18836.28063,-2835.385009,,,560.867996,16561.763617,6005.501907,9.339236,0.033865,2.833985,8.249172,11.114934,9.905954,,18785.07063,16510.553617,2.472885,,
03/27/1993,24046.02396,-3307.835938,,,599.375,21337.563023,6977.968018,8.589535,0.02809,3.220156,8.249293,10.457114,11.000216,,25264.764933,22556.303995,3.164699,,
06/26/1993,22721.214405,-3120.86499,0.0,0.0,587.381012,20187.730427,6990.740143,8.402272,0.029096,2.714821,6.3373,7.757017,8.76693,,23954.209412,21420.725433,3.033384,,
09/25/1993,28750.357056,-3294.773926,0.0,0.0,786.125,26241.70813,7798.829834,10.080038,0.029957,3.18089,6.944367,8.345933,9.614436,,30251.926041,27743.277115,3.921946,,
12/31/1993,25916.0,-3136.0,0.0,0.0,923.0,23703.0,8423.0,10.958091,0.03894,2.699044,5.768557,6.987913,8.365252,,27342.0,25129.0,3.544109,,
04/02/1994,28323.000412,-2887.0,0.0,0.0,826.0,26262.000412,8968.0,9.210526,0.031452,2.78836,6.110011,7.502929,9.028913,,29835.0,27774.0,3.911761,,
07/02/1994,24349.30072,-2320.0,0.0,0.0,842.0,22871.30072,9170.0,9.182116,0.036815,2.273742,5.08176,6.304714,7.70194,,25783.0,24305.0,3.463669,,
10/01/1994,25485.599625,-2291.0,0.0,0.0,1032.0,24226.599625,10084.0,10.234034,0.042598,2.267976,5.157395,6.498459,8.769188,,26691.0,25432.0,3.653867,,
12/31/1994,26380.375,-2410.0,0.0,0.0,909.0,24879.375,10176.0,8.932783,0.036536,2.159481,5.635193,7.345549,8.245858,,27657.875,26156.875,3.765039,,
04/01/1995,35146.738018,-2510.0,0.0,0.0,1043.0,33679.738018,11050.0,9.438914,0.030968,2.712171,6.977364,9.036688,10.642929,,37005.5,35538.5,5.083274,,
07/01/1995,52137.84375,-1988.0,0.0,0.0,918.0,51067.84375,11585.0,7.92404,0.017976,3.771071,9.695812,12.513561,15.898796,,56221.5,55151.5,7.751646,,
09/30/1995,49477.300735,-1954.0,0.0,0.0,1328.0,48851.300735,12454.0,10.663241,0.027185,3.28965,8.470834,10.855845,14.460315,,53562.25,52936.25,7.435963,,
12/30/1995,46591.75,-2458.0,0.0,0.0,746.0,44879.75,12886.0,5.789229,0.016622,2.770013,6.776348,8.545268,11.096922,90.786785,50337.25,48625.25,6.833092,,
03/30/1996,46774.001389,-3425.0,0.0,0.0,824.0,44173.001389,13725.0,6.003643,0.018654,2.554977,6.527708,8.350284,9.070015,34.477203,50050.0,47449.0,6.714038,,
06/29/1996,60534.530354,-4715.0,0.0,0.0,640.0,56459.530354,14524.0,4.4065,0.011336,3.133855,7.961017,10.304714,8.957746,20.435084,65212.5,61137.5,8.561739,,
09/28/1996,79495.622635,-5820.0,0.0,0.0,1111.0,74786.622635,16075.0,6.911353,0.014856,3.938833,9.622571,12.429221,10.238657,18.283723,85734.375,81025.375,11.392064,,
12/28/1996,111142.875,-7994.0,0.0,0.0,1117.0,104265.875,17989.0,6.20935,0.010713,5.001481,11.043944,13.804564,11.903517,18.179832,121431.375,114554.375,15.874829,,
03/29/1997,113943.375,-8499.0,0.0,0.0,1194.0,106638.375,18302.0,6.523877,0.011197,4.707888,9.595822,11.699218,11.347518,16.619382,125212.5,117907.5,16.275698,,
06/28/1997,116147.125,-7887.0,0.0,0.0,649.0,108909.125,18055.0,3.594572,0.005959,4.539772,9.073492,10.958857,12.002239,18.471487,127811.625,120573.625,16.673167,,
09/27/1997,152250.25,-8960.0,0.0,0.0,683.0,143973.25,20629.0,3.310873,0.004744,5.758239,11.584587,13.977985,14.676119,23.590433,167233.3125,158956.3125,22.000802,,
