Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1995,324.700012,-206.899994,117.800018,-31.299999,86.5,-1.2,0.0,-3.9,81.4,-20.200001,61.200001,0.0,0,61.200001,0,61.200001,,,61.199999,,0.25,0.25,249.298996,0.25,0.25,0.25,249.298996,
06/30/1995,341.299988,-219.100006,122.199982,-34.099998,88.099998,-1.4,0.0,3.6,90.299998,-16.700001,73.599998,0.0,0,73.599998,0,73.599998,,,73.599998,,0.2,0.2,249.600006,0.2,0.2,0.2,249.600006,
09/30/1995,335.299988,-225.199997,110.099991,-11.7,98.400002,-0.8,0.0,3.7,101.300002,-24.6,76.699997,0.0,0,76.699997,0,76.699997,,,76.700001,,0.31,0.31,249.699997,0.31,0.31,0.31,249.699997,
12/31/1995,475.399994,-215.699997,259.699997,-62.599998,197.100006,-15.7,0.0,3.6,185.000006,-45.799999,139.199997,0.0,0,139.199997,0,139.199997,,,139.200007,,0.56,0.56,249.699997,0.56,0.56,0.56,249.699997,
03/31/1996,389.700012,-248.699997,141.000015,-43.700001,97.300003,-13.0,0.0,2.0,86.300003,-27.1,59.200001,0.0,0,59.200001,0,59.200001,,,59.200003,0.24,0.24,0.24,249.899994,0.24,0.24,0.24,249.899994,
06/30/1996,427.899994,-259.100006,168.799988,-48.700001,120.099998,-12.5,0.0,-1.5,106.099998,-35.700001,70.400002,0.0,0,70.400002,0,70.400002,,,70.399998,0.28,0.28,0.28,249.800003,0.28,0.28,0.28,249.800003,
09/30/1996,447.100006,-303.399994,143.700012,-16.4,127.300003,-12.5,0.0,-2.4,112.400003,-35.5,76.900002,0.0,0,76.900002,0,76.900002,,,76.900003,0.31,0.31,0.31,249.800003,0.31,0.31,0.31,249.800003,
12/31/1996,566.299988,-280.200012,286.099976,-104.199997,181.899994,-12.6,0.0,-1.5,167.799994,-53.5,114.300003,0.0,0,114.300003,0,114.300003,7.9,0.0,122.199994,0.49,0.46,0.46,250.699997,0.49,0.46,0.46,250.699997,
03/31/1997,531.700012,-284.0,247.700012,-61.299999,186.400009,-10.7,0.0,-3.0,172.700009,-55.5,117.200012,0.0,0,117.200012,0,117.200012,,,117.200009,0.47,0.47,0.47,251.0,0.47,0.47,0.47,251.0,
06/30/1997,444.600006,-260.5,184.100006,-69.099998,115.000008,-11.0,0.0,3.9,107.900008,-33.5,74.400009,0.0,0,74.400009,0,74.400009,,,74.400008,0.3,0.3,0.3,251.0,0.3,0.3,0.3,251.0,
